civil_status,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Single,33,70.75350249283355,A,B,-32.54173652745494,-89.51173153966887,D,133.01985242694442,-60.09547383637115,-56.62433335947722,C,A,226.5885668450287,24.4355697294446,-58.96443611641165,-65.65263918503,0
Single,41,-94.86059722908291,B,C,19.232216422918764,122.79408324005423,E,150.60725379317762,28.299632996527365,9.952085758215095,C,D,-74.78761274293132,0.8594657083325608,32.27463214558811,151.10155264192719,1
Divorced,75,-19.45064296352199,E,E,64.58493313813624,-18.33573960493606,E,-98.72202433545877,-133.90736500638343,-152.8302464849216,A,A,-128.82197361642508,-37.70328088532817,24.36304142495454,223.28930720240768,1
Widowed,52,-117.79353972318016,A,C,32.72559812964433,83.42605389313003,D,-91.09282451037689,79.95462785492317,29.753534775832513,C,C,11.445933315830759,36.44720654275563,72.50303287719349,20.25322320672945,0
Divorced,31,-83.71868753179852,A,D,-84.90387146236343,28.202496033493535,C,28.556722772032895,-28.2173695999504,9.099430221072355,A,E,71.90035358640998,32.30890294556401,-75.90501932093079,85.01407688482365,0
Widowed,23,78.14774522345725,B,A,48.058343388526716,-15.552122692279596,A,265.20477142050504,-95.70560799832306,31.493556039498653,B,D,-16.48231965157753,77.87201849280075,-82.03191899281813,-34.7690251109093,0
Single,43,-151.49780591080236,C,B,0.24236314876402726,-71.39347322369288,A,-34.25041623768199,-63.103052766330045,65.03709970922725,B,A,8.151852542758038,137.51183240704287,77.52059208879616,76.35918724430732,0
Widowed,33,-99.77223694359732,A,A,268.55555216870926,35.57827210721768,A,-74.39937403635207,-85.55963129550514,-58.92285440088282,C,E,59.403127390772426,34.53369601576535,-97.88782389497761,160.07761722332734,1
Divorced,77,-90.71221897416176,E,C,-51.06214269146776,-20.499637118724458,C,239.20164216239138,122.67587880399957,-44.05917826874797,E,E,80.67814754718444,-9.937703476337898,-103.39199366801788,45.70536821315348,1
Single,62,94.98317648950476,D,A,-17.313199256753105,135.63611904705468,C,134.64869433551806,-2.3185517872508226,-45.80816018037036,D,D,2.0950997560788283,-59.31087978410912,-132.2707896325337,-110.73199681186021,0
Widowed,44,67.03311140953201,C,A,205.20031088656356,-9.814269360436287,B,19.988055089268457,-41.98254996801687,-163.30798644368454,A,D,49.22279241462805,78.32276589507934,-145.06570252574312,-38.67315880655524,0
Divorced,36,33.99838443718993,D,A,57.33483300592066,56.55460118055413,C,109.51405309818878,-134.70992780072345,50.21850015446553,A,B,-132.25059504560616,-23.282648350504385,-19.63430992692567,62.9646081204025,0
Divorced,61,44.79449795725653,E,B,6.398721907245259,-2.3329728147629085,C,-0.9612809448477918,-98.97921693032774,87.19838040792202,E,C,-0.2430145616726887,58.04384888942064,-27.64066818281104,-55.05890869709614,1
Divorced,43,-63.96816671218916,C,A,112.33503977074216,-51.81998715121318,C,50.983343787632904,88.87287879893904,-120.29165365914083,B,B,70.48288297918828,180.5553446713934,-36.42197041831597,83.79099409181119,1
Divorced,34,-98.12184973475416,B,D,-66.28637905933584,46.54098063040365,C,277.26977370575685,16.811853441554693,112.17918131678321,A,B,-32.371735267868274,2.6285976624084952,-5.516676239491223,-33.07527369642905,0
Married,52,12.655385075930473,B,E,-59.243537311578066,-48.96788500142393,E,71.02523179756626,45.483542309782585,-32.335517842509894,C,C,198.822197057325,140.96936111684545,-66.99056023515111,49.39599577635824,1
Married,59,-41.10284956354716,E,B,-43.332323082325885,107.39411460164081,D,81.30025030993565,3.739661422288934,28.3023887171991,C,E,-46.487534040638764,127.07904244893011,86.16307398948857,119.19023217554587,0
Widowed,38,-84.32581329505823,C,C,-87.18596150403648,-90.80999654160404,E,-60.151024731541035,-26.424657645899746,-88.44312315378977,D,B,9.086399153547383,-144.48586734410912,-130.39833495368848,-1.0998177700521463,0
Divorced,69,0.9548896113224838,D,D,53.967235257597636,53.90232112980119,E,-114.02537928073384,73.12482531263944,-17.44438675187164,A,D,33.06135274454686,-263.03063572982194,94.35984122922783,-110.8681254956706,1
Single,46,73.603787948654,A,D,-40.24605581680936,-86.31976496650758,D,-32.83831705960593,126.5357392702503,44.370818246403346,B,B,-196.74430320434507,19.540287808806365,-86.75407713904396,-100.30146095963038,1
Married,30,153.50844969273865,B,C,-85.13394146825138,-76.85778419620868,E,-32.47281107330654,-21.478083940670388,22.21555336302149,B,D,114.09459905769191,-110.70239475718367,59.538409324985686,-137.75399048471937,1
Divorced,50,-158.5138859902863,E,E,-114.1699108561687,-88.78422751104323,E,-205.0765567445109,77.39530896774589,91.16026157413732,A,C,0.24038892978447457,138.90708895997514,131.6541058143151,64.8946875334909,1
Married,49,50.70147558313032,B,B,158.38252346145322,-116.92013450664885,A,-10.704204353431141,135.41898585678746,-28.118931246684202,A,B,-106.56431142302658,-259.26999276715776,-105.85344678783844,68.14059081349846,1
Single,48,99.64924516769474,E,D,-64.5405500867546,58.664986663522065,C,-47.99695394139562,62.10903402234251,0.5452332689055862,E,B,219.75159433659925,-9.878524957658108,-29.326138623109177,160.554044795256,1
Widowed,47,84.59105549117501,A,A,-97.46130910360066,-41.898761580415375,E,-19.867024798473707,111.64686694126911,55.64456270299218,C,E,104.92942269032216,105.96360543379704,-32.04896889558738,-27.09572669569218,0
Widowed,27,92.5832679007945,E,B,-110.09792936819906,-125.17934199968681,B,-1.587932568537274,-99.78302197516504,-16.421579985910537,B,D,64.23325614433139,-124.40493909431021,159.73941215115778,-82.17188155237173,1
Widowed,79,10.81773471299904,B,A,-181.08891137299955,8.396866718684343,E,-101.06987860447279,-121.15831720624166,-63.86330769657228,D,C,-122.90784496102907,-70.27794361621915,-107.14810664527383,14.7689255550884,1
Divorced,57,-113.05215453473114,B,B,-137.86338280865974,25.481087688004372,B,66.28996848124095,158.4121612170424,-55.64297263129517,E,D,-177.8938045913542,222.56519455090736,-42.396833891129845,-83.0974764923167,0
Married,54,-34.33328838575038,E,E,-1.2868077390888732,33.77219669741444,C,63.02867993609843,-105.82580064872661,111.882156940194,C,C,-42.5674769789323,-64.03110398950459,52.48835167380999,72.08664249477071,0
Single,79,50.26388297232812,A,A,152.36985307632932,49.9362360664299,B,18.221794351137454,133.1735857040721,97.72833994000656,A,E,93.05249628185067,-4.675675639206886,-99.90366219389504,-80.22938749222982,0
Single,32,65.17109484083122,B,C,-16.03402739661961,-69.9675378141019,A,-46.35276933075394,-75.28635792742826,-84.04167144777526,C,A,-200.87600677729668,-16.48097914420967,-57.83598609208636,-82.13053257474753,0
Divorced,23,109.75215352243907,C,C,59.87830229644759,-31.33239891741421,D,-61.190897514434525,44.391466840677985,-100.47972305790518,A,D,196.44699285854873,-23.842067579627972,18.154503949470616,-151.4760767960189,1
Widowed,19,185.265334545703,E,E,151.84379811093626,23.06388298427032,E,191.5427980736338,-30.97135180181988,-16.434296690815803,D,C,-15.038879215207631,115.38012152347376,-33.83610105301437,37.264452379668796,1
Widowed,62,-26.306635835633013,A,D,-116.95109361200053,2.9271189527357544,D,125.52870848979481,-224.9479609633545,-75.18770044348636,B,B,50.43158596920531,105.95770900582546,-149.7458737106236,-97.58858135778942,1
Widowed,33,161.6546992136278,A,C,-34.642122861529714,157.78529769824857,E,91.49690239251258,-91.14913287070303,71.88901924167205,C,E,-51.636483125104405,-81.64085483154443,-28.71681896062445,92.87638675679867,1
Widowed,47,-169.68065875913734,E,E,-66.42045128924467,-46.33734060808,C,-76.71675925208645,67.31937000894746,191.528952419028,A,B,-3.0065597080450512,26.770063417357832,8.265293039353102,151.5134604848515,0
Married,60,-26.54413606188084,A,D,-99.57665696818826,-88.74209270001107,E,-66.27096362668621,101.03399629938454,70.06175401629343,D,C,112.00662974819275,-90.9225369790927,28.53829147501336,139.4597736446028,1
Married,45,-11.442771197838132,D,D,64.96798735324009,-153.15718179720307,D,6.743755805205288,128.4961489165775,25.242684130287145,E,B,-98.67948322671879,-58.3233877137284,-169.3243484631421,203.98774267472336,0
Single,79,17.7947677632982,E,E,-190.86828434824378,15.028088047057489,E,84.92359873622405,104.4504507015746,94.98090322831565,B,B,-120.63304960294334,62.77964015952323,-7.827050019127939,141.51796876157863,0
Widowed,23,-44.997998878143086,B,B,-110.90106102905273,-210.94875262133547,E,21.057939619209957,41.153531803752884,156.60321584385255,B,B,-228.94443842942565,52.951899397886024,178.08462833878673,165.77963601401459,1
Divorced,77,-18.8550593923192,E,B,225.09958219780003,109.40356697635174,B,29.630584440550965,-40.122884912035246,-71.23741205303537,C,B,49.69935545202272,-54.167993883450386,-96.66582023278369,-165.20888158006088,1
Divorced,22,-59.829602980482996,A,B,129.70625014101918,163.3388444313187,D,107.09671462239179,4.9074779651328315,205.39640286281968,A,A,-15.282267691420568,-0.8338276565687539,8.546005732724929,188.03959373840596,1
Single,36,-228.62857370776476,B,C,-82.16628255121613,-39.22442163249508,A,40.86387145971679,-7.639375540218299,-19.380281902993772,B,C,31.453734736489285,10.382505211432335,28.914923493925432,161.95707710890514,1
Divorced,20,-110.11146730301826,E,C,5.688791673870225,17.408005341860758,B,-28.27407684833415,150.2752752777103,6.569166481657616,C,A,-130.18942748015317,81.91358520177751,78.28866553249661,-79.01182757110179,1
Widowed,59,-21.512969885200846,C,E,-38.39552958881643,21.40700015526886,A,-131.40292822113963,17.469666235885008,51.290188379864155,E,B,-92.58630122940629,-42.56106585316992,-94.19697732487433,17.154877734630993,1
Married,37,-24.622324316346976,E,B,-68.29411504356135,-44.41264335881196,C,93.28939444843023,3.161921051574766,133.91708209232874,C,A,90.3622365327542,-36.075374564104656,-141.69372773385453,5.9391239492602725,0
Single,31,-54.3223277944078,A,A,51.3781885931505,61.61981342741991,E,-177.93901998902578,37.57986150570351,-83.33888854707693,C,D,25.864359779193556,234.60605516391576,39.780129675606744,-37.75570754583434,1
Widowed,70,-114.55124415770202,A,B,66.44484214776709,53.3608118844581,A,94.91575014276033,-24.10876192523706,-38.9427485267349,D,C,-78.31896512735028,-30.610213342838637,-31.496109040789378,71.9397850213004,1
Divorced,66,29.699251245578655,C,C,-112.33465386031804,-76.19186426411748,E,-2.744459701063374,75.51332824579413,-31.585921457871436,C,B,252.17111194755074,56.48027878306397,19.53327726104218,-36.96216070352384,1
Widowed,23,34.361603566903,B,C,-39.53358467571651,27.72540348774255,A,64.39466219130968,47.89894999408148,-108.72798108250426,A,E,4.124148206191712,-10.548390279420197,-153.8202750440374,-15.990454620580302,1
Married,66,-9.864277044124435,D,E,132.111835293449,208.61238443388248,C,-256.3479299374977,2.533604159149455,51.04979604506229,D,D,49.24403387742712,87.77054482968397,47.97394701408637,-59.06958059299123,0
Widowed,63,-156.47968399945248,C,B,-48.847232563115654,61.07472014918994,D,-33.082151523539395,-83.88951491933375,156.448295891593,C,C,-32.73850229712368,-90.03074108378314,-109.896057275951,53.64651124453034,0
Divorced,62,-14.451511999655137,A,C,-20.818572839088848,-96.67657490529872,E,37.9682243854697,75.03849824491444,-84.96789436569273,A,A,157.66741202143274,70.00487081917457,101.53295445401038,33.55128012639787,0
Single,21,124.52392905802307,B,A,-120.98944218565195,-113.82422713323781,E,19.86548087347678,-75.79049713145525,49.8249353508054,A,D,117.0497608261812,26.403412638849037,-36.93008984791635,-87.34385206177035,1
Single,57,-160.0987630127471,A,A,80.9087925827236,118.94126900604715,C,-30.587966384077376,133.95103332862425,45.19996857481782,C,C,47.14430616216293,-17.896564707216726,275.96309701401856,-9.494464650270977,0
Single,70,55.99498315241156,B,E,-185.10210858307747,-243.65047918682922,B,-183.1489106843335,-4.23576288895811,67.05233896739965,B,D,-98.01336734774186,21.80071820088745,-79.22442515343946,75.39173014467629,1
Married,18,-6.340213272890375,A,A,160.99033437200342,7.538124510143332,E,-229.087172049199,75.92183420878472,-183.19984477767957,E,A,-139.41643282333368,1.7365066353009533,112.10926805215553,4.305871320758863,1
Married,26,-79.14324737902004,C,D,9.253953904836711,-103.70939063975142,C,-71.22780748471004,153.48348140628852,-10.784807523201366,C,A,-130.68237726582248,55.06462297225565,76.74571863506625,148.23657817612803,0
Married,42,-105.98038644020362,C,C,38.29154162513522,-23.756885579911614,C,-12.34469766450615,-59.726936087401825,69.33773211762329,B,E,-44.143618564066166,27.57029744753556,-13.669807585346755,-46.05651026495155,0
Married,42,44.135056680246194,C,B,0.9295705839068746,-86.50122573662959,D,-76.34877541637918,187.35081427923734,-88.12439609622486,C,B,-67.64083668202295,-19.591190338144035,-3.4378304976880893,-30.56449324401191,0
Widowed,77,3.858651524195158,A,B,-110.66697950564046,-30.7799013479442,E,-114.45107159321337,-47.38126032586895,-165.87124878299545,D,E,60.10320580866333,95.10088756696743,217.1151782584592,-136.429829087941,1
Single,51,-46.21971970141312,B,C,1.8639411846329563,56.90062251054927,B,-15.665026229136073,-98.58881880636933,12.308569606305447,D,B,-108.11764223091723,-21.167364071297744,101.07529618180698,221.55525994111676,1
Divorced,36,47.44136480622007,E,E,26.850800062891512,-97.53000644144399,C,-135.10759468499762,87.0748204187784,121.11698752610329,E,B,-165.09716870711802,-12.733864360396954,-12.467548396211981,112.9706584550352,0
Divorced,61,-240.1953567395636,A,D,-5.475904506561329,125.7224361234815,C,-19.471899434516633,90.7118913749032,-70.49325380960173,C,C,-51.52531470473375,-86.95936769126274,3.1205991479843127,3.668601879181209,1
Married,32,-32.36859743634508,A,B,132.56259194982653,-96.32911457367015,C,90.78771984660965,-166.75331170385442,8.107861686760995,C,B,12.431752994496863,36.94872457926533,-17.034048646763765,46.969549214388906,0
Married,37,-100.09342402109675,E,A,137.04836053529365,-70.3592722613403,E,-11.18389755835865,93.28517108999371,42.47683558159387,B,D,-135.51735170711456,42.81214121734721,-121.88492229411042,87.8581067154311,0
Widowed,46,-168.24229685633108,E,E,76.32308855765855,239.657809429832,B,93.60681262361665,-53.94194837872121,26.175610334887434,C,B,117.83606458924221,76.92683895068627,151.84788646605796,-54.44432347608959,0
Single,46,-28.62132549695759,D,E,-50.24096090526753,-34.434091312912805,C,-200.80733849627273,110.37909779391191,123.36699681762917,D,A,-177.30966150198284,18.96526068555737,9.568884968000038,29.22611699863647,1
Married,26,53.163667592370345,C,A,97.77206625207114,110.14956070346015,B,-99.0393614422759,-20.88990440834292,86.06930125854953,E,C,134.2591064308368,-2.6924827552242485,139.17678544307037,-31.71798907211142,1
Widowed,44,139.96693611813672,A,E,48.85373238537121,-119.83046020204009,B,-269.7657298769585,-60.04912153498627,85.78463601440475,B,B,76.1658790773716,204.9387721483817,-9.081663973488382,118.86954206782372,1
Married,40,-92.61195118280996,D,E,129.07323783234744,-8.233068741235686,D,-134.28651170917027,196.75700364359466,43.92995334151357,C,D,13.169585050744184,71.02782864544575,-54.415004694001276,-42.30930103932554,1
Married,73,-162.74801364424835,D,C,122.24507177891954,-137.3219168469828,A,85.15720891370502,-27.223794704542204,32.41476127719201,C,E,81.07935901269995,138.34267104490073,-65.21176494978032,126.61518429480138,1
Married,40,-100.7177722606895,D,A,140.85631337640993,-4.578459870051935,E,153.29058573376088,-30.497069292726692,99.96216936927739,E,D,-57.12603020173807,29.809885976115957,172.54007927613074,-88.01306715091106,1
Married,33,-47.4263801965083,A,B,-149.61180275462468,117.76088259767266,D,-36.3215405457382,43.77488680005343,-139.03103426824055,D,A,71.66335827313046,92.55674105935834,-83.8418698427391,183.29496785639822,0
Single,53,163.89336418601238,A,D,126.34186459205274,-229.49050261445322,E,136.74918443610966,67.77202581981786,-71.98114407245593,D,C,155.09271490220684,-29.326435729191548,153.4735665717168,-135.3616827841777,0
Divorced,69,171.32959819392818,D,A,112.76759856018181,-146.9082664794447,D,-235.01822665959554,100.41766862114999,119.34460412356253,E,E,62.2263913342408,-44.854279894765966,-12.248313365655617,18.49658178807567,1
Single,27,274.2082573801985,B,C,-22.239268186604775,-21.80935978888568,E,-59.633428299052994,185.04332942832974,-16.9318591795996,D,D,28.909724598748976,35.93603090360571,127.65429106063057,-17.354719013456172,1
Widowed,45,-90.72110041319716,A,C,-72.6752363561355,35.17139588276951,B,215.01353380032575,-77.01628206367299,-152.72310633033877,C,D,133.76920560624134,-29.01790663865804,-105.869108662498,25.194591181062954,0
Widowed,22,-126.50674247069169,C,C,24.676146211412906,-83.81716345889559,E,93.93635910486518,42.81603793833409,-24.36790312162853,D,D,25.64001563735771,-113.83795333791733,-4.84489475045163,20.680261205476715,0
Single,46,0.5536910856237426,D,A,-41.82436037960151,196.46553782971506,B,-39.366339068069934,7.811458446432683,42.42105514291054,E,A,-1.4130335541036387,-197.02693906665849,-164.84524988222145,-148.0517441746897,1
Married,36,156.40522235476055,A,B,-63.19819566133631,-29.510893380204113,D,-0.9858705436608918,177.47921879209596,-31.62204522212093,B,B,164.88059528039227,109.50656619868926,16.660101518016937,-149.28428896066217,0
Married,21,-51.51235522341473,E,D,-16.52437240482537,44.59025264640546,A,-40.9776378877766,-118.55479933356806,238.0356632889215,D,D,-34.394373292763234,-109.00189150612249,-17.882673876052976,11.78727506435249,1
Single,61,-95.6654260223031,E,C,29.66173632402321,76.91079164418566,A,-41.74648900402009,-105.7255261529318,90.42004419240011,E,C,313.0640941500022,37.41555693928299,-28.70620631689928,-22.495904864149516,1
Widowed,29,30.11021427029154,B,C,-35.10670306158262,33.521088786786336,C,136.83716549103582,20.81172243349479,73.54369337352946,B,B,-188.348073268427,93.31128670447161,56.38308673845302,-92.76946996658732,0
Single,34,60.482865522898656,D,B,189.07076685259955,53.45570258750152,B,14.393702010691312,35.34152583254206,84.7468648381277,E,E,-9.84950094077067,-62.62553634402707,-27.61465259749471,-258.1275118319502,0
Single,79,76.92078915622345,D,B,-25.95684438597139,244.52536955157774,B,185.30026007902282,9.38110490935061,-26.29141669681242,B,D,90.47087875379982,-44.30093291216788,78.20254272761207,-30.192739389015948,1
Divorced,54,-19.107683742374686,E,E,-11.298704889918552,-66.65881056883154,C,-149.51746066180294,-70.90280926245492,71.16317808016768,C,B,26.42281440828471,-131.182108870311,-16.55594153941431,73.48764692034642,1
Single,39,-151.31491015486722,B,A,116.30924579790917,-39.77360013269907,A,-19.14749059761366,84.03196742216993,-23.04856310282413,D,E,-140.69874954879074,-70.83479517234007,-34.78302194530233,38.29299464721279,1
Divorced,18,34.96438706348267,C,C,-105.92393810298995,2.24511060521859,E,-220.3969683745105,31.120252661249044,-71.11043252296709,A,C,-49.20547034102492,56.2290989774956,-124.07970833882283,0.18736340882179298,1
Single,22,146.33688130982233,C,B,9.959990956185989,100.83786934437002,E,-35.09141234358996,124.21959321184819,-56.1098989700904,C,A,24.706304390471775,182.49003879543127,-92.13933000059006,-3.9194141817763555,1
Divorced,73,-23.364985252663722,A,C,15.360375623503614,-75.77440328939406,D,-106.94432673836288,263.0647956690888,60.33813306544544,C,B,47.11326111536224,76.54360756623568,-24.08627422420804,-151.580901915654,1
Divorced,60,50.22170654185103,A,D,-49.5924279883463,-9.120306950139895,D,-90.04503849356618,-74.49225517794407,-6.76377602450723,E,B,-29.60439764258245,-53.01337687352622,-150.7145847371055,-37.24720110891754,0
Single,40,-159.96336035405426,C,A,17.95158962184107,35.14928434985335,B,-9.885159723223312,89.31731440915046,60.58146911680926,C,A,-64.12325702625495,-43.644755147279675,-31.454088708157368,-144.25142367949064,0
Married,27,-134.41180361942787,A,E,-16.97274646036692,51.65728537620075,D,-173.05196121192373,16.727339498628368,-134.31210124619565,E,D,84.00360479029207,-118.0056732721466,46.32992535445654,-144.8437471992104,1
Divorced,57,6.7292599304641865,D,E,162.98587821847704,52.50210544988971,C,15.667209626460634,41.69282784720083,-76.18868245343158,D,A,-227.78681367951137,264.494481169889,-45.112851289812916,-43.570997928246776,0
Divorced,39,-23.997728197575125,A,A,-99.77614174787448,76.20324791615751,C,-10.872740781050203,-57.51532373679272,-92.78069278928382,A,D,-72.61043231610495,80.06375008523904,164.62861018481908,-156.13566798189268,0
Single,18,105.21770590929201,E,C,147.65356761535483,-25.079175674072346,A,141.5067913157141,-14.121428177510428,14.495428771849914,E,A,158.35137100678028,126.09357110177228,-80.30015055238154,-36.142701013682995,1
Widowed,58,-166.56549857781098,C,E,-107.88250303025661,111.41250311102127,D,9.091810356706487,114.14575485835832,-63.60716538948776,A,B,-125.96524990618867,-90.18128395487774,12.36229219421294,-4.621786086542458,0
Single,25,-29.853528218049096,D,D,-123.42667290225539,-59.20383053633689,D,-15.216272660966327,165.53590197017766,-12.735542136035653,E,E,-41.35417813795777,-75.14893056128817,49.536522978157926,-99.04383787738867,0
Married,75,-89.88754010600849,E,C,98.61517060648706,19.1821830668092,D,-26.835350093249787,-166.51761784529455,-43.07267741896828,C,A,-163.3331502536939,65.39589111021755,32.78172011988226,-105.50129335970908,0
Divorced,62,0.7700678162613687,A,A,-97.2107626040372,17.627641973159275,A,-60.539343893170916,53.14900920168936,-57.362264702834096,C,D,34.42573931809369,-165.41259753910654,48.609396764654065,-13.898834691618598,0
Widowed,35,144.59864199346973,E,C,54.27854973300229,-3.268666396254818,D,87.20962375140836,-72.34251163180132,-50.449929261198754,A,E,-46.6644080968898,104.07813443107395,-7.933764926001877,-87.35896420102932,0
Divorced,40,-41.87451097925707,D,D,-50.04291363465608,-142.78757744955973,C,-66.43244187397963,30.13665312849797,-170.98969928350112,C,A,-78.75440633292448,-97.17867458186588,58.56708070975773,-15.42013102503864,0
Married,34,-198.92122730877648,E,C,-39.845736918757716,46.51190950647867,C,79.22162104903452,15.748222685338172,49.863062913638615,E,B,-21.67742731455854,-46.04428326598759,67.19494725277833,18.887351953604327,1
Married,60,-35.267298713701486,A,B,-112.97079564707768,-5.252526162775088,E,-145.68219898734358,-11.520300670271363,-36.191998790117566,C,D,111.18745669329542,13.689389436511537,-122.33870645731454,163.59027597047844,0
Married,23,-63.28564802885667,A,D,-151.80846035113512,-178.43788518421223,D,-150.81457946484784,-36.686647215663974,6.963851811407361,D,D,-83.68395136899059,187.51110687067296,-3.123951189496785,24.72937824953337,0
Widowed,43,21.28326729897456,C,A,-101.11316492785116,72.7141534140887,B,-67.38584069171306,-82.4656621075462,-10.854936075348554,B,A,35.418571002654424,75.19776329342005,-94.26118706167918,-95.60850379579091,0
Widowed,58,-59.48051514487203,A,D,-113.25941206107373,-21.277918199314186,B,-23.308323235607364,108.48856573415422,-127.37010782858266,E,B,-54.599027984128234,-3.0143192631261013,-63.02035132834818,55.49713165386504,0
Widowed,50,-5.051161792707864,C,B,-19.30972309636796,-18.260273567287534,B,44.28848066731257,34.12407496374248,-53.73746976932527,A,D,42.66696563045962,92.286269134844,-64.49699526877589,-58.01963817946773,0
Married,76,-37.65446913724791,A,E,-26.308618990283378,-39.15062529550908,B,14.514243632349425,-41.986916619979375,170.25738557164217,C,A,57.11450926086942,-61.15959860305693,8.840785281920594,78.68456449781581,0
Single,25,120.89986278825744,D,A,21.653024812804116,-42.89211704935695,A,14.245293297455714,-73.7151461448754,-92.99303994701127,D,D,-106.86827214631091,-79.55806802830955,-75.8935854606544,-48.81548840507029,1
Widowed,49,-87.93253663763082,D,D,-12.41655914203252,164.19327431576968,C,-83.09673629796566,206.35869404163043,-71.15146576099707,E,C,119.26568727883895,25.844627977291402,-184.0191026246654,-47.390501165650406,1
