married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Divorced,-80.56366636200232,-10.148657604797044,A,66.08481695947775,E,C,C,2.0094102627996078,85.76022231018133,D,-24.55618177944988,A,D,C,B,-53.23824194819997,0
Married,80.63399660487124,174.37240439555654,C,6.785960625700614,E,A,C,-74.90309589264761,41.69614046635097,B,-107.49278966565564,D,E,A,B,-63.0922907171075,1
Widowed,-81.23975102473588,71.6523353646379,C,70.7577860247457,C,D,E,-107.75286736735869,-19.343024942708894,C,165.17314206630613,A,B,D,C,9.827874103409767,1
Single,-42.18407052301926,-102.03025382603784,A,-87.98103988308186,D,C,B,-22.65438961814293,55.099720432251566,A,39.593009680064746,E,A,C,A,-45.08315566168901,0
Single,-73.76388355968444,-12.650774658351699,D,-121.85991291951088,D,E,C,-59.03903887542177,281.1263298535814,C,-141.98854384676446,C,B,B,E,-108.65546354633071,0
Widowed,98.00874376817075,223.91872938321563,C,-37.80290617073263,D,E,D,-175.83102368380227,115.4012228449786,C,-96.38198355397822,D,B,D,B,-66.79582075991803,0
Single,125.70103243374756,252.4519068392396,E,-13.167268840792007,A,B,E,-42.16955189613846,1.4664936288703796,C,-139.40043828262313,A,C,A,C,19.298099068248987,0
Single,87.9598177281651,-130.2890461688597,C,12.718118758273214,E,A,E,106.53095114163898,-42.2598859958099,A,174.28020683365938,D,D,D,B,-3.374427392248356,1
Divorced,-17.32587621390206,111.73729782382406,A,-162.6794458883209,E,A,C,-48.4932296395101,106.62493672799616,B,-214.49932289869392,B,C,A,D,-102.14164616878601,0
Widowed,118.35242803023228,167.15494962390164,E,-70.91457133843588,E,C,C,116.64090466543553,104.54595974523457,D,62.353330001690345,B,A,B,C,163.41042907145723,0
Married,174.0667185281053,156.9389485309589,E,-171.70720265962532,D,A,C,74.19256658741331,66.75822875273349,E,63.68430096326776,A,B,D,C,108.86517687058637,0
Single,42.8330003978251,15.93884469681309,E,-47.83552947583273,B,E,D,23.966047867089785,-65.32483602584466,C,5.626651623741654,D,A,B,D,-1.1179237765573193,0
Single,-6.98894988444339,31.114994662531554,D,65.03181301021591,E,B,C,126.6663710345156,-48.389896527678246,A,62.713424991796494,A,A,E,A,-46.641692490479095,0
Divorced,148.29362046686322,170.06443095256202,D,-38.96494144981168,C,E,C,-90.01409853801572,-25.551669843835317,A,-136.09800572608688,B,C,B,A,-79.65569018767991,0
Married,22.27133187151206,-40.22108873061555,B,-30.894752891924348,C,D,C,40.46849200895823,180.5422737888749,C,68.4565403067515,D,B,D,E,57.45758399560379,1
Married,-193.18226091961967,191.53846612371353,D,122.16580081434365,B,B,B,206.67935853065975,-136.4447408941656,B,-4.328063359905012,D,D,E,B,-104.26566572333653,1
Divorced,-5.368161564437919,-8.282231022719268,E,-2.9653537124851295,C,D,A,-17.580879118661503,180.98074893545245,C,111.54322729110513,E,B,A,C,9.841325667303947,1
Single,-148.13712624387924,161.14458271243387,B,95.14492549587908,E,C,D,129.71936548870087,75.60468408688911,B,-21.025160212937966,A,E,E,B,-47.03122546333339,0
Married,-52.95743110352921,22.1564779653966,A,-76.2173037427494,C,C,D,-69.42221173483162,-57.37101300627374,B,207.99035585769775,D,A,E,B,47.578014383982016,0
Widowed,67.80043912012455,-211.62398073761625,B,-37.68019636246496,C,D,B,35.388135593254006,73.35839309592046,D,-119.58491262717463,D,D,E,E,-115.8535456188977,1
Single,-3.4469245803127038,39.10857923332473,A,31.073979989499488,D,A,A,103.61867373863511,69.97418443497654,C,73.81179600344572,C,C,C,C,-102.02976860246113,1
Single,-154.5013232244808,-68.55350383461187,A,48.21355938916281,C,B,D,-101.18138391423803,183.60980771033363,B,145.0687722906322,C,E,D,E,68.97009653307775,0
Married,2.2392006919941236,85.22703148391801,B,-7.142746674085459,C,A,A,161.2329326499703,153.2686545043141,E,-97.6345872534273,C,B,B,D,-142.6145264540116,1
Divorced,-32.38523036751951,-102.25400052064863,D,-74.70919860687295,A,C,C,171.31412847935232,80.48882775165347,E,38.58610034336644,A,E,E,A,78.35872649691905,1
Divorced,159.10473287802554,101.75914837651075,A,-73.75445108397383,B,C,B,18.40274358831662,-200.31241361103898,A,-163.23797395584108,A,C,E,C,-19.90118920435993,1
Divorced,-239.32229317065244,8.568068974791661,B,29.46313136951583,A,C,A,118.20181345439454,-61.587825443395914,D,119.93418748329839,C,B,B,D,-5.681965082640015,0
Married,119.84842338481326,95.09611489297995,A,121.37477886318158,E,C,C,80.9045876820764,-110.87591287687484,D,25.183719966732944,B,B,E,D,31.219288111428856,0
Single,14.444724322522626,230.32287588102403,A,-110.76087463868764,B,B,D,45.166624291437856,24.405104003045945,C,144.5963001097978,A,C,D,B,39.328646415715085,1
Married,185.68558136945765,-2.9353956365948766,D,-64.5351063398454,D,B,E,53.443140373556695,-173.9227175554011,E,64.63866865450663,A,B,B,D,-84.35674232267894,1
Married,55.44760304671651,106.19469464088218,E,94.05567214898485,E,C,C,101.2332468754027,166.32311845322369,C,43.07735529685436,E,B,B,C,34.56309121000886,0
Single,-42.24775196441916,123.85779449924188,E,215.26072694434538,B,C,B,-121.36722933660668,-128.75743109193792,A,15.354354803060168,A,B,E,B,142.2255316123614,1
Married,69.23262621637139,-179.91415105120387,D,28.144288286755526,C,E,C,-19.380132520032905,175.3358263783723,B,-73.66458325845738,B,C,B,D,-145.2348536170029,1
Married,-6.667698948315999,-72.76369423396321,E,-91.30977018660853,D,B,A,-57.41517352717346,-200.1751707770113,E,57.37140230358078,C,A,D,B,-6.696580089828953,0
Married,-85.52551045842628,-71.38692269289955,E,-10.971099676590674,D,D,D,-194.71824135966392,7.004720741954415,E,-2.2425346697161657,C,A,D,E,24.73013509629622,0
Widowed,19.024253072029744,30.787099428249526,A,75.94512120485264,E,B,A,-39.90030271833109,94.83786431106577,B,12.04606420860298,C,C,B,D,71.07294021126961,1
Married,24.3867228627995,-10.819451549237003,D,57.477855863949564,E,C,B,-18.612525749475292,-5.045988912479727,E,-0.5770298331368982,D,D,C,B,-37.1997830091535,1
Divorced,-114.44067070802004,-43.612200441660804,E,-117.66438669522161,D,D,B,49.04234924119498,-68.9243277742124,B,72.78481383042086,D,E,D,D,77.68379298561462,0
Divorced,-129.16633732166565,28.701024345387644,C,-13.28400435994699,C,D,E,-215.2403724871296,44.80116684692295,B,11.918971754009773,C,C,D,C,114.02464853798773,0
Single,-89.39530850160878,-20.473704422326307,E,67.69357527066298,B,C,E,-119.24552829161752,185.85777230949452,A,-206.44937168038498,B,B,C,E,32.198844221545244,0
Widowed,-116.07873300507836,11.951556935552771,C,-13.543497565823579,E,C,E,135.2445779442592,0.8808759677315042,A,-101.4588713545842,D,E,C,A,212.0521875464795,0
Single,-37.0410436909906,9.57274779747117,A,-123.67619524500529,A,B,C,-71.60677260337455,39.615581470218345,A,13.685275436768702,C,A,E,B,-208.1812557097602,1
Single,183.24880508171756,-186.71520390900363,B,52.683171745974036,B,D,D,-106.9213719491321,28.84910803762412,E,-39.73781762023198,D,D,C,E,76.34402133036946,1
Single,-20.5458185862021,-64.1870991055552,B,47.59330162954225,A,A,C,21.750653574711894,-73.70033348517124,A,193.8331546454306,D,C,B,B,196.0435474295727,1
Single,36.57751087939435,232.48865726571796,B,-67.71868199509795,A,E,B,5.975898794478439,107.28860968670134,D,108.85201224559928,E,A,E,C,-156.03196027146598,1
Divorced,41.344966002636326,6.805432017774297,A,-57.3711536078887,C,D,E,-176.54284305587313,139.24775622289152,A,-42.607592566679294,E,E,B,C,-8.6878750397826,0
Widowed,114.22636612120627,7.833763326637182,C,-50.10548034727718,E,D,C,180.8756571604343,138.06438184241284,A,4.750483884855185,C,B,A,D,76.99744119488479,1
Widowed,-69.71307840362718,-28.928716883248278,D,-53.85293250348797,B,C,C,-79.83056149402164,37.82144718573666,D,20.47469795559696,A,B,A,C,4.159372248975042,0
Widowed,-52.7062208616134,-21.630261133708135,B,-213.65673173428274,E,D,A,48.561155888486205,80.87767570300987,A,1.4697470383296596,E,B,E,E,-109.73306691355265,0
Divorced,-35.60094587302739,-14.358986463664289,B,61.39353378347362,E,C,A,134.22917829907365,28.762433452574566,A,41.46624894167596,B,A,D,C,-182.9164623115106,1
Single,25.507864790022555,152.2463895888045,D,-79.13649374026846,A,C,C,31.06846289942295,-101.44564457562441,D,29.257361899979156,E,A,E,B,-118.40104754949823,1
Single,-19.46764234897893,90.84986405796717,A,88.83897043302056,E,A,C,-124.82558651420493,11.485780146256497,C,122.48627842116917,C,E,D,B,52.90634165228255,1
Married,-49.0373583132797,231.03773190389597,B,-140.20489454520964,D,B,D,14.29877051300719,-4.402160854926137,C,-26.762897195758267,B,B,C,C,-34.065339265349564,1
Single,-45.77149278489075,-120.32926078482518,C,-28.01661755061231,A,C,B,-13.210942265866393,10.758191977778914,D,-2.043626165860454,D,E,C,A,9.085821031892936,0
Widowed,-130.60908214555127,168.49544509104783,C,255.597685667087,A,D,B,70.1607062180864,-43.54847631197071,A,-53.3104109285945,C,D,C,E,-7.46233778712278,1
Widowed,81.51128877671798,-229.8315518506131,D,70.20014979188343,D,A,D,-93.15913188023313,13.907313440342886,B,132.66064787941454,E,C,B,C,52.026177642877826,1
Widowed,-0.5467370493882686,10.415868003319645,D,16.48840940520519,D,E,E,105.46983082927721,1.2354881172407346,C,-24.849719164877595,B,D,C,B,-81.09894184755831,0
Single,19.155596992469345,147.40441720737533,B,-97.57646479747048,E,B,D,17.91661824648829,102.87290509923412,A,27.76962032747744,B,D,E,A,47.02661230898579,1
Divorced,40.47310044310867,89.2098887710706,D,-62.14685444608945,D,D,D,154.08014973481096,-95.8487525045376,E,133.5007076430216,A,E,D,D,-107.39856463999548,0
Widowed,38.92894512552578,-49.65307461699261,A,23.982808024701647,C,D,D,-52.364054109679834,98.51759292315967,A,2.843011021712291,A,D,C,D,-11.726177073463468,0
Divorced,81.4936842452808,27.528740914135664,D,90.54542762416177,A,C,C,-42.05928985430344,14.124573366906858,D,68.45722650737784,E,E,C,B,-23.159233317215826,0
Widowed,-123.68530766233208,-3.9520283352749095,E,-123.95588554942498,A,C,C,86.36139318654406,-14.742792080899486,D,100.18850369822299,E,D,C,D,-30.715715302754898,1
Single,98.9085093161692,128.56420723514245,D,-20.255677045829742,C,B,A,-42.32046614502521,144.84592700416462,E,-138.45177197285855,B,E,B,D,-83.28402239337684,1
Married,24.092439414984156,60.31561132111683,E,127.78027801612556,A,B,D,148.4005312942217,-164.2438781362659,C,-81.24205133780717,D,C,B,D,-44.36971780624913,1
Widowed,-97.5203523770949,37.34678211325812,D,155.1881860795393,A,B,B,-76.8620118192078,14.000507958882865,E,5.001505646073187,A,A,E,E,59.42466376122304,1
Single,-6.791570905831458,-126.60138933528043,A,40.612123890798394,B,D,B,-58.00552552958016,117.80924782994953,B,-140.93472481380672,B,D,C,B,151.26153017916695,0
Widowed,-34.26616453400839,-169.30295456997655,B,-61.00770348675868,E,C,B,6.805193897937982,-28.49813270282452,E,32.54754415906677,B,E,A,D,-82.56762474215223,0
Widowed,-18.31992371180266,-125.62480378612702,C,30.713763852831267,D,A,B,-139.36096664046033,-108.4772545712812,B,15.892769331354776,C,A,C,C,144.58626353584222,1
Divorced,11.162273179883892,-72.33516445410098,A,-56.021798749385844,A,C,B,4.408135075797011,31.706056416212768,B,-94.27130343551234,E,D,B,C,233.92564951860146,1
Widowed,227.63110262732215,85.89025899077085,D,82.33503957748523,D,E,B,-122.33664746035701,14.428221920174163,B,-104.34097048865229,E,B,A,B,-35.0363248833501,1
Married,-44.986586283497495,-90.82208582901218,C,23.296998787019366,B,A,E,-31.955158354543883,-105.75844268184271,D,-6.997534825596875,D,B,A,B,-164.33372898859184,1
Single,-138.96144787626358,-48.81646621777135,C,-193.9149689692752,E,C,D,107.32539829230588,-7.178828434968581,E,-64.98108705811006,E,C,E,D,-149.97155725283827,0
Single,20.113515422838258,-190.40227043152376,B,-110.59709867251073,E,D,B,11.562174415774063,13.851230994142727,E,-20.082373072693606,A,D,C,B,70.21371720460155,1
Single,-20.63733160238708,-4.096566628717127,C,-34.57392778682253,C,E,A,95.29687385093295,-103.69119002047218,C,-92.92619056793636,D,D,E,C,88.94245311585493,0
Widowed,-54.59340800312259,62.48711329660429,C,39.525422546113205,B,E,E,262.461144992949,-72.37645481230945,D,-131.29482047930148,B,A,B,D,8.247113081815307,0
Married,-95.2861483251909,156.36344490561947,C,-71.89940072491015,A,D,D,95.84260818894353,162.4132607724647,D,101.50981421725768,A,D,E,B,-9.989825746819468,0
Married,-58.335398233454605,-94.34260499552703,A,80.25945305657632,A,B,C,-13.966015831048118,-15.046431583120162,E,-160.92076896462308,B,C,B,A,-24.48910284045528,1
Widowed,-78.63329727492032,6.718937820345558,D,-10.315797338448581,E,B,C,45.40310681038583,74.44342272553321,E,70.74708989898856,C,D,D,E,-138.87974336607934,0
Single,-8.91300590210498,57.242294722648325,B,4.822645177609728,E,D,E,-58.272554283245256,47.06531764502116,A,21.387839034589604,D,C,D,C,136.14611183276637,1
Widowed,158.33568413346515,-84.40003514657036,C,83.58142356199832,A,D,E,-114.699325543539,124.51977979691958,D,-77.90635823345437,C,E,A,A,83.29468733453157,1
Widowed,6.443064285568631,41.52075518057302,D,-167.81175423247453,A,B,B,-171.50359676016583,-141.25251126664534,A,-105.11978920543355,A,A,C,C,-21.270975089693174,0
Single,25.265392565173755,91.24951728371255,A,-84.19976503631486,A,B,D,150.48679029604926,67.87794788164163,C,-59.79752199148351,D,B,D,D,-173.57697708461933,0
Divorced,55.839915339602044,-111.73246539157171,E,108.6356471264454,A,C,E,3.888557802188105,95.08808546342192,E,80.84892551034446,C,C,D,C,240.2876285403612,0
Single,90.18841229444097,-35.82238273191164,E,88.54732995921792,A,B,C,-111.737906725353,-61.51139966022977,E,5.118590576539798,A,D,A,E,-50.105104775800555,1
Single,-166.1118558187458,164.0202885094089,E,218.5824824001959,A,A,E,-74.6218983239044,-36.271949413803064,E,-40.79941789932411,B,A,C,D,16.67973701888285,0
Married,65.12670218351771,35.7157896498201,D,-109.8926107660996,B,A,A,-17.624528735993238,-137.0788747438268,C,153.10305702908886,B,C,B,E,-113.80812803105351,0
Widowed,-68.79367840397595,14.068406022263217,B,68.32489802971949,A,C,E,-49.33251637332157,-207.2337642700829,B,-9.378725766188746,E,C,D,B,-22.370337675781794,0
Divorced,-8.451250328135941,31.811748192085798,A,49.3001217751994,D,E,A,49.0167149372159,-29.013569991419168,A,-144.52858847891503,E,C,A,C,160.60315149268908,1
Widowed,141.42780164977594,-139.55850911452129,B,-76.24787555203852,A,C,C,-48.225595556587095,-35.30562117957577,D,71.52999964077401,D,C,C,E,-141.53614990550392,1
Single,-162.13101674012321,-91.32039813014454,B,-103.02972016121166,A,C,D,99.79948763936312,-52.89634919169489,A,-38.04771757252281,A,D,D,D,-129.9555442384785,1
Single,-93.13076757521766,47.36168673423676,D,0.8763765899615561,B,C,B,-87.2368219309141,85.66520326986569,D,-12.058654214282104,C,B,C,C,-19.041751028714792,0
Divorced,6.722621328057919,-105.68979157326383,A,1.1503699665984242,C,E,A,60.34979373345634,71.82899014059171,B,12.254944261827829,E,B,D,A,-215.47258750049792,1
Married,-54.67147851081102,-68.27119502315078,C,-118.54001194727337,B,E,A,85.6697510477753,121.90873209658453,A,52.61142411663442,D,B,E,B,-45.43246139592469,1
Widowed,-120.22036298069064,233.3301865915092,B,51.04965641541766,B,B,A,0.5916325582748686,-4.997568141587949,B,-34.40363174797981,B,C,E,C,-4.885064687106825,1
Married,100.94509538376354,65.19714401062394,E,-107.17638477447144,D,E,B,198.42736833465327,181.72758107478256,A,171.66544651297542,E,C,D,C,89.49116206343444,1
Divorced,195.22641470210084,-81.29040034075337,C,30.28562826811389,A,C,D,-28.512415662840358,21.983155079251198,A,67.38317878963792,B,A,B,B,28.1416975690114,0
Widowed,5.0944348944304485,29.136560000222,A,-139.7837851157884,B,E,C,-49.5126339952148,-160.56274540606404,A,-195.72551835014178,B,B,A,E,211.34642285795917,0
Divorced,102.24134735280347,164.9410162197095,C,-78.15400005058241,E,B,D,1.198538543909049,-97.2771600388161,B,48.7780668522887,A,C,E,E,10.969433691098063,1
Married,-3.63192717594511,62.612236345770164,C,84.56756533928798,C,D,D,-26.44100134739103,-136.66234298720346,E,20.57112190918723,E,E,C,B,-42.95556670012696,0
Single,60.20389550970143,-15.48289990668554,E,59.07783920285159,A,E,E,154.6122323043251,38.591063701731706,D,-137.28583678320263,C,B,B,D,-13.529802187393436,1
Widowed,-57.49062976471924,171.95482543549122,D,-58.09031113266736,C,E,C,54.43392193840333,-130.93411893243854,D,-69.28552678056514,A,A,C,E,-89.65985282760313,1
Widowed,-23.83889524801727,-33.18485328431031,C,210.54254315160756,A,B,D,14.729251220563864,-1.6132303393493634,A,128.65240868026936,D,C,B,E,22.56166849910403,1
Widowed,68.23538731354361,146.26898089150652,E,-44.691728804627424,D,D,B,-58.55883626103373,-36.33003881288603,D,22.23003288233442,C,B,D,A,-12.929126006122239,0
Widowed,205.31757375969636,123.47999956423983,E,105.52469964276969,C,B,B,-152.89654007224973,-80.55342171594913,D,-51.770535192865616,E,E,E,B,-108.78314374520326,0
Divorced,-276.18909371987155,66.25997093889322,D,16.8826936231328,C,D,A,-98.86014163723068,47.10565857185047,A,304.1316946451574,A,A,E,D,-125.09984564818544,1
Divorced,-61.05203663072306,-201.55621703207908,A,-9.09818448157391,C,B,D,-179.5395379435089,88.5846469361452,E,-36.85226311656556,C,C,E,D,-59.22301002743242,0
Divorced,204.08849409425014,-57.918830283118,E,-38.14592040374676,E,D,A,-22.76672726695958,-9.914346634576281,C,-206.46360490006995,C,A,E,B,-114.00391622686877,0
Married,-79.50642947038835,16.750019769642446,D,-44.161642934716596,B,A,E,-44.01744689252335,95.4245633288847,D,1.664243950063168,D,B,D,C,-114.27170524039616,0
Married,217.29916915840138,-121.96415304609832,E,135.822210618352,D,D,C,-17.82671498112942,70.61934962424388,E,0.24201955018875185,E,B,E,C,121.90851189549115,1
Single,-71.14630781392053,96.5366542678847,B,76.0581487592034,B,C,C,-32.657686160146795,115.01976776856078,E,-15.107595524424594,A,D,A,B,-58.863395979626546,0
Widowed,126.48225146937912,63.13399043141422,C,34.109260133878415,A,A,C,-143.3414490036033,-56.900653467715124,B,73.10012946780327,A,B,C,D,46.83601596701834,1
Single,-6.959167069118077,132.57642498179334,E,6.142439465787121,D,B,E,-49.71155878918335,64.78025082095104,D,-132.02974120113618,D,E,B,E,-176.54005679116352,1
Widowed,85.04380362166076,8.277868895530702,D,35.388438491651506,E,A,D,-72.77003707602809,-76.72606713185957,E,-96.87703290956537,B,A,D,E,-143.3040035001597,1
Widowed,-289.5776441252761,-8.83034129378689,C,-139.44483634568704,D,A,E,8.181681840542817,-145.997708307962,A,-16.1219036179053,D,E,D,E,200.20619662171254,0
Divorced,116.46033860897913,132.8685642910697,B,-24.492503992835942,C,B,E,1.0104995583556382,-68.70780245011204,E,-114.70851717901975,A,C,C,B,30.822817618645438,1
Single,84.5893445969174,-32.27882337321262,C,180.52648232722376,D,E,A,44.158780513128335,69.88155629730511,D,65.34320719836438,A,D,A,C,41.18839562232701,1
Widowed,-5.8169656865473245,-234.6253281443667,D,-129.4524405997449,D,C,D,-227.36558927463122,87.97901978810602,E,-4.240563907328672,B,B,C,C,86.15058223662578,0
Single,84.47266774227424,-90.17473258773882,B,-12.955797667624944,C,A,E,116.87249206390784,-11.255419676737574,D,-20.14425908284377,C,B,C,A,148.61456987069496,0
Widowed,12.881684463013004,90.65628112124585,E,-47.997129062133084,A,C,A,89.534972992146,87.6467892201545,C,161.04354638554463,A,E,B,B,25.06354722150965,1
Divorced,147.41767627010597,44.41049869389605,B,-47.16645828283287,C,B,D,-85.74830758650693,-71.84625219067665,E,1.1235044727433119,A,B,C,E,3.2759530569533144,0
Divorced,-11.429796922902211,194.0904333158172,B,11.828322863188072,B,D,D,-5.5972277173696785,-98.60716998600118,B,-33.02221986950601,D,B,D,E,-41.90912127062818,1
Widowed,-71.97226628580468,53.110398617793166,E,13.899770753241853,E,D,A,-24.901590397863696,109.45202719637798,A,52.955513853419944,E,A,D,E,-25.41564854988822,0
Divorced,7.024373079547417,-6.9426536585846135,D,-74.15075501793262,A,A,C,59.67344220959458,32.318033888186584,D,23.009082081287453,E,D,E,B,-27.719010487023652,1
Widowed,172.85579387759026,-245.343159444504,D,95.57443708745402,B,C,E,-119.72651742926246,100.88343311993597,A,-70.18218763407812,B,D,A,B,85.76945231363123,1
Widowed,-61.60894631315335,-116.27555731004617,E,99.48152192723273,C,D,B,66.66755821398581,25.794592093260764,D,4.376568835707697,B,B,C,B,-179.07470378219764,0
Divorced,33.914631154202965,-77.45884410192704,E,12.87655865202002,D,D,C,185.93021577259196,-61.02704135434038,E,55.39464297724983,A,C,B,C,99.08622788668788,1
Married,96.18725968595805,-73.99685285626637,B,3.8016651317170185,B,D,B,-39.649586032660906,168.59344089905727,C,22.970154582929027,D,C,C,A,-97.24686466113627,0
Single,-49.025121120841,39.459091280081,A,101.67083373560087,C,A,E,-103.072826194572,-93.29560377156453,D,-126.18688353925607,A,D,C,E,89.68328710439941,0
Divorced,-7.247900599673512,-59.95406451093902,B,90.63423895982197,B,E,B,-113.71635609824993,99.56448096597602,A,-16.089730574896432,D,D,C,A,-37.59967822484515,1
Single,86.01128614119509,-35.67610424579873,C,7.228227835277743,C,C,E,3.7713693326404876,-197.0801513898376,E,30.058257619344335,D,E,C,E,43.42806805043208,1
Married,41.001792606711504,-91.14181801469323,E,-125.3779577810526,A,B,C,-45.24501826156451,-91.76496752510899,D,125.53780659688256,E,E,C,B,89.58448172060513,0
Single,-8.135791310305555,-48.79945032340918,A,121.48114666081189,C,C,B,-62.76796227355912,78.99961017662766,D,41.318438093201564,C,B,E,C,-64.47477767736756,0
Widowed,-10.900871861987262,130.94046370082611,B,-194.22600534659819,E,E,E,112.97968884273355,18.67412080086289,A,-66.2793208408133,D,C,D,E,109.52339593430796,0
Widowed,-37.76547356711614,-201.5272493003482,A,-133.3796623864594,B,C,B,51.66747122165376,100.0861614367054,B,111.45169086411035,D,A,D,E,87.70803921767384,0
