AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
58,-139.94549395239267,102.19515203296474,D,-21.953672093696323,65.6892320252598,-42.98549044477074,E,13.587680281576647,-195.71685066250515,D,138.77443814658642,B,B,18.20420426672952,-74.29017526498723,106.60001018113326,C,-60.29386780460801,0
50,-122.91148893665671,71.48383462130475,D,96.39965941482558,10.261441928842578,109.58686996743326,A,286.2235479911932,92.9167283368328,D,60.71352152353479,B,B,40.86597641156738,-31.35391263547831,-27.806836828747976,B,-19.819168525915956,1
40,116.77681554286765,82.26143397872465,A,-21.15412495616985,-19.456145779946894,-72.90742597503895,B,-244.80221108655957,-101.59164647381135,A,12.476029681143599,C,D,-156.40715030454976,35.133603297713464,-161.81951188506727,D,76.73459105733997,0
29,197.992859713223,-28.4155927906322,D,-70.70091538364814,29.781245812316747,-184.52605179009868,C,42.78019689799986,-183.7869669644767,C,-48.03681563839722,A,E,20.07105769009042,-155.48233754896444,-16.16668848986717,E,36.80226389148214,0
19,-38.26413662605601,-45.387702921507284,E,-88.8320206301698,-64.07955591841504,-19.52764481065355,A,-225.03585746850646,74.76321175530744,D,-79.0110812454088,D,B,161.25650792892532,-105.6659810192841,22.411049339612177,B,39.94387110405164,0
46,317.9546649318736,40.95112302012513,C,24.335178327084435,37.9703620869974,58.19687451412163,D,64.61855707559707,-59.82318273806603,E,110.52262933180954,E,C,38.70250673828583,-58.43629897274367,-203.87782445905378,E,90.41762184871082,0
54,-63.626277590187044,53.07232782034248,A,32.555806407539826,-34.89345681477973,129.3647616102862,B,-25.065997838924275,33.33372655206425,A,47.830118754969114,C,E,-101.86077927744365,-0.7310969253339216,36.03969615482721,E,-36.85035938863129,0
41,10.355256622911716,-120.69697893279276,B,123.30420885981388,46.9805279582374,40.32183324056583,D,-82.09903527397978,94.42741517125772,C,-27.907049469499658,C,C,120.31286174026859,74.38657278964462,96.18678025220437,A,108.62939851298785,0
66,29.411468293445132,-193.53506093093287,A,-86.93949158959747,-229.82549898018826,-77.0454871143082,B,48.13585040946097,52.48843876604332,B,151.7228816037282,A,D,-49.58285709281669,180.29792057550426,-73.49091763891157,C,97.2588778643125,1
21,74.73185125205488,-29.735583642630374,B,-38.212655161260564,45.575747340373965,22.590788182563063,A,-4.791121521352586,12.633341104549292,A,10.665082107911825,D,E,0.4152007525399282,-60.2737455875993,128.05007503793976,E,-4.8556327703387385,0
77,72.5581016731432,-76.24238298940868,D,94.75499754594485,-74.45051166951785,76.82301082256971,C,-28.50723567412354,14.790872277602555,B,-254.0867665108936,E,A,79.0838698364215,166.2456850510125,-157.6119163018069,B,-39.47874281523681,0
19,-11.742715439782165,186.9365272255733,B,109.26670893774961,-92.39926365052759,45.205496889471824,C,82.57475704349486,34.77356704508773,D,-131.61760097351228,E,E,-86.12875748372925,-55.2171742078285,16.771513671909542,C,272.48198034693775,1
64,93.36995435058894,116.36267623446363,A,-18.062715724215455,43.17130850684689,-108.90277910620571,D,52.92335552912695,16.227195315613333,B,-152.92613105748052,C,A,-23.966444010175646,-29.884349030016782,-138.66853370654022,E,-66.51701956195909,0
77,-158.64580727692518,132.39394701905582,A,36.62181815649744,-58.74426203697441,87.420520157474,B,-33.247748962489965,72.4663256153762,D,-56.66333310935594,E,D,175.9905149227009,155.83887279678407,-22.601406917566646,C,-29.408028195607834,1
70,7.874764037965798,43.534700805328,E,231.1489073724386,89.25066828231463,-30.409270911640103,A,-128.9009117942518,111.166184595007,C,-136.98118240110907,E,C,159.15405621987745,-73.79453180284897,-124.82428672427972,D,114.87610660961161,0
67,50.67581794866047,-117.07318096291539,E,157.8921276274007,29.661848270965358,20.254611902829907,A,10.4973900828123,67.57086887394354,D,30.693675298894945,A,A,76.13584867993373,-11.742460569690687,177.0742602165161,B,-165.359337536315,0
39,32.619957554428076,-31.522461396537025,B,-35.7463406180826,-92.88706985711757,28.198138265581,D,108.42468412654502,-118.88476401808057,A,-119.94508502383322,A,E,57.5799240694857,97.02587500055854,10.380347008227954,D,-181.43201006872926,1
55,140.55816787810278,-13.690208374456578,C,-99.45001226538068,-169.14513891424062,30.775407709327478,E,-67.23079018056944,-3.708293492013106,C,-20.410473404754576,D,A,76.13788473182777,51.32957875830856,43.41861263080819,C,-39.95882004165862,1
77,-128.7856269506499,64.98140083389661,E,-188.948669614142,20.48090399103112,-84.13670014563756,B,69.54063481908602,38.66960557599127,A,-133.49478939644612,B,D,-104.62506354873555,-77.08027567895272,3.9008832014031674,D,277.37322933567395,1
23,-156.1221018308127,156.27279427284887,A,-50.2118600740072,-106.35081505142125,-42.28118108471071,C,243.86016008921234,76.41109770808889,E,-129.29790044542614,A,B,40.84313888694097,176.38665585686752,-53.914400213817096,C,49.49258758886004,1
23,-7.395861904386,72.7242349272654,B,-57.47195414524795,-15.128802040341856,-178.1070943337206,E,21.44878289265576,70.44462753443129,A,-237.57304138342587,E,C,-17.809303828920864,2.026995696047446,82.90893519457902,C,-51.7166699741618,1
34,17.664165963077714,-86.13029244302804,D,-5.714678948306316,-9.491653847344153,52.76318087816405,E,-88.76185745253224,86.53324048362585,B,-81.88164762041366,C,B,-171.7177454889718,-48.75162848885132,14.625708634635728,E,56.35675653289734,1
33,157.59715632389884,-47.14275104610048,A,-2.6553001811352046,-225.4960197048535,-23.74460638960328,B,203.53857750997025,8.678767106903347,A,-96.1334692260158,C,D,51.25117060097055,34.227274500606256,-120.31773396527399,E,-84.67871491887196,1
38,-6.032076796071743,89.16008703573533,C,-50.40561245221037,-74.01675095604676,-188.11092427302074,A,-50.841392546492784,163.92551086821135,A,-108.9813298516006,B,B,-64.52487202534947,103.16923301304763,38.1514457318304,E,17.52565067743452,1
57,-2.2766894184192816,57.1628518968291,B,-79.67757160456024,-57.398867338978945,58.861007203255944,A,-75.87361753778671,152.8471350899184,B,-72.93786185826245,E,C,52.20541971412119,-57.14016515763819,-164.24190751688172,A,36.802344755082885,0
57,108.63639258890238,-32.775519959486594,E,32.898531483151416,-75.30077695607855,33.68697116492835,A,-25.53799644396649,-119.47180416742765,D,36.31330277120695,C,B,-101.66269808897172,-39.593246207362384,-54.88882334495935,A,46.68676749457858,0
74,-117.99110804657991,-87.52492685146598,A,5.272671036334462,-67.07005588914092,141.5954813993666,B,45.20825137861084,-2.935529745990648,B,-15.641790224976779,B,B,-216.28767012906232,18.770376226054882,-177.5950816812182,B,-146.37494061949937,0
30,18.659040467484942,0.0006668023343481272,E,209.17710178204533,-21.38330921760727,68.91503422832275,C,26.527960348154277,-13.65644017082496,E,7.337889283865367,E,C,-224.1246764863423,-35.9207877081749,83.99112280075994,C,64.45681195499456,0
50,98.66519150180568,10.905461700114314,A,43.025251077472475,-75.44107400994788,147.34677860708086,D,-56.475345100245775,69.19011773587529,D,-114.19739203225735,A,E,-74.13050803252365,125.49761187940697,4.792275392716336,C,23.424266218601232,1
68,-71.07482120431587,-85.78697776819035,C,55.167002224369845,-40.24922509310462,-106.59155525248465,D,34.55726017376086,-156.5966922477117,D,9.06986753103157,D,E,36.53221713052084,-2.990388211825461,61.85473309576932,C,-52.91591945958065,1
40,122.26419885739371,103.96814079713681,D,-78.32884333961513,-73.48152396033417,47.32706550667165,E,193.17419863404325,-5.66565289636081,E,82.56112772776686,D,A,15.993829067151477,1.895605019542099,133.4355066636578,A,21.832238318991102,1
28,44.19484673577925,57.70979590591995,A,-212.45672505535046,95.22115746351724,-4.646397137266945,A,-77.16857102895575,84.61680498722203,E,-18.090488686515737,E,C,-77.46459284970761,6.364426004934108,-31.43831217212908,A,-80.63346633975911,1
67,-75.90041139692333,-238.49071722240157,E,99.89187920946854,-130.48241791327834,-75.2322924719413,C,38.67331231530146,-66.70026023473186,A,-110.1580929335187,E,D,5.244728548888804,20.28343697846446,-35.414132807210784,D,-11.514164478943755,0
45,2.376733562118787,-21.50740818734314,A,102.79350781306658,90.74341480634276,-116.53628462471855,A,16.29295923705922,-177.3841900455257,D,179.9630592209198,A,B,119.61280822469806,-62.14331138116778,-179.01721118354422,A,231.5847001052894,1
29,-34.64711355791844,-44.1133039232872,B,-43.40656182408733,51.90209367862339,133.23181169680882,A,96.30284520121003,190.24584503526168,C,185.2207418059175,E,D,82.17018564624316,-80.76528040269412,146.33481142389743,D,12.730934869911053,0
19,28.028208267599318,-38.31416068629252,A,41.60764555748442,95.90598391536622,-71.31447901613551,A,136.6656244133746,-25.585264598343084,E,-46.46909000076088,C,B,-78.21878413626021,83.45542830050368,168.06221628665938,C,104.11962228439067,0
66,-21.67590885690009,71.75471852905858,A,54.75636781634922,25.12791778386805,110.54461007014282,D,186.1836071978503,-35.89703162833131,B,-60.31615399609828,C,C,111.47967079786818,117.42745597283016,121.54351759536574,E,11.730858227731158,1
74,5.516717369634402,-16.547318115344773,D,88.12401507607282,22.294483782966687,49.687398924049404,D,-11.635684653929056,76.45763773286227,A,-89.19728976189373,E,A,-69.28861014455022,123.57964574336144,4.540231840429762,E,-19.66549334807909,1
77,220.70129211573527,11.428114382503963,B,80.44774081876756,-76.79936257065985,-157.8693245938796,C,60.84199298091315,0.6852188454466543,D,-128.1162561335268,C,B,144.57125433935886,110.02979904567552,49.412032287767346,D,33.99599679157842,1
43,-133.58216033347853,76.35431330686197,B,-311.85591011472934,-42.29472479275946,-115.56249338663496,D,-189.01125135919628,43.50830992422256,D,99.54288237347414,D,E,22.683245728108247,127.86106202436957,-54.91843493439187,A,-39.13265193654415,1
71,-121.00601465049334,161.13539734748255,A,42.08460500771804,-119.3275040780322,36.9393856816942,D,153.71994113073143,-47.39610916898951,C,15.54195679894557,D,C,-8.933994549300156,-186.81313597711076,34.91191530418137,B,78.34509214157717,1
33,-156.76437804710355,95.89370155665426,E,124.12382166462844,-63.276888496755824,-61.68478839504785,A,45.80769697140716,-8.504629129314552,D,-77.4189120281395,E,C,147.80032421284506,4.964227550190773,-3.196620020469053,A,113.31549431712469,0
75,-74.98581623595828,115.95510547229159,D,-113.4821073818797,157.52347687960838,7.095440116929849,C,-29.418856578466272,83.53284740522277,D,-65.20130076766442,B,A,-9.174957946165906,-51.841582004762834,93.88587247515866,C,2.621626097168651,0
43,20.58826530515757,94.74944435449007,A,52.49092486971272,-137.32649297688494,68.62019944037401,D,-103.91685141396343,192.04954367788457,E,181.28306327812646,C,E,-243.23970504822432,-0.16474163125694746,-55.618128774498274,B,1.611125080116571,1
70,6.6685258216517385,-17.52959873566127,D,40.920088645344535,73.24957709351067,53.27289837469077,A,-55.02576059938205,9.948024363785848,B,-154.28789672668276,C,D,-37.89966641139297,-54.968677576127554,104.64699878807315,A,95.59869468092971,0
39,-1.5189223244614487,-104.30193188968666,E,27.050892854215586,-61.19564095728284,-121.96023273293073,B,-92.49954637520436,127.07242862204996,C,-34.15708837934777,C,A,-94.91950619048387,-102.40825683691108,63.975917455211615,E,-36.437492431613244,1
76,293.24839011467276,-128.9437000116415,B,9.465058052635179,177.4003885237628,1.623364011682202,D,-30.918114908939692,-27.644670454101345,E,-213.71695063409913,A,E,-17.97413448688914,-70.52641825084784,-95.30094015010134,A,9.408920966810701,1
28,17.9875406420884,-63.64593233655459,B,181.86178657057607,-192.4160777847509,-166.4740690250033,A,156.36221706732448,7.4099362463019345,D,-110.4044297693588,A,A,-203.52782704344378,-84.98861192451125,20.83272782287691,A,-52.73520637330107,1
29,142.5413255325485,-121.46702211458722,E,177.61725310701812,6.426748904289233,-97.67052453291087,B,-178.80838961106298,22.448096246571275,D,-29.551897481292656,B,B,-31.088077408783054,-176.0150673448839,79.27039150385865,B,-227.2936145241127,0
76,-19.288808130510674,-23.293090068360904,B,150.63969266433693,-13.06666178239189,114.57887379896434,C,48.19866652833986,48.152160014195914,E,-63.190815887812434,A,E,26.031357319071763,79.12048984478696,109.73734400451798,C,70.99547204303602,1
39,132.80984401506254,-184.22154794767965,E,-45.19519229594173,-60.38206643495768,-104.48060095006777,A,-49.220106872780484,13.813543482356257,C,-32.165481202291154,D,B,-34.634856670695335,-82.46040237515489,20.71262723610246,A,-70.41103077820698,0
58,-120.77674598113362,32.2799866473275,E,49.6501518366224,-128.64871801553298,28.852247455776087,D,-2.1217177606759967,34.86644173529729,D,140.33377737272357,D,E,-142.84723600527636,51.232689744182345,176.10322479832402,D,-66.13527527141026,1
43,-52.08371937363461,54.042379631799776,E,-1.8451613701661946,-19.731354789431045,-139.15077374146136,E,-12.087340795570087,102.90672405399823,B,79.337713031154,B,B,63.3653586620351,3.8240212850056436,161.35111360018576,E,-73.16126963232742,1
57,64.51928346078356,-159.86153041820748,D,255.7071684401902,18.528183573829278,-93.07932527947943,A,-80.90404750127426,64.76917798319124,A,16.690905659147912,E,A,-86.10898984421438,2.3868481281883605,-40.759270911934294,E,-144.61235116804218,1
34,78.56476788927023,-35.89419403993803,D,-67.81011707359467,10.509163902513258,-110.06017472093947,B,-13.162646742501282,-63.034048326285685,B,117.0189405703822,C,A,41.40343467458166,53.372083029919516,52.23916286633855,B,-26.84473973515338,1
71,163.82980424953888,214.00797058482044,B,-142.55841716324173,0.24255707780837552,-116.0879436697891,C,-98.14431678677089,-158.83220979049665,B,26.66183521022419,D,C,76.89018768670269,40.733416824385685,24.793588378393068,D,-119.01116316009843,1
56,26.775819207036562,-78.69661861462309,B,-62.98960854046825,-14.749383124579794,47.09861809285101,A,-40.559231605089344,-121.55364387839256,B,-109.76087872351054,E,D,-91.63189494000133,87.45440991303155,31.238833270403465,C,-302.89751254210455,0
64,-12.430729887279115,-31.307582734697657,B,-71.08313419168991,-12.834045318717552,-89.51940027690603,D,-48.34395165282883,-110.9252779936461,B,-94.36697486856289,A,C,146.59555694727703,54.988830621974806,76.27929454716151,C,-234.8826187770452,1
66,142.38163913697184,-27.412115311096034,D,96.4201841765919,22.92783674433147,-82.51058614401677,E,-25.063563814731392,-19.524137764920674,E,-9.376706798361939,A,A,-21.456289281368086,-66.13089740783334,-84.8487002453479,A,-107.37312276983957,1
57,-55.967654374132934,143.66307873150498,C,68.42712394668152,66.29185667031837,-3.9973765217106147,E,-77.02440096721256,-30.692076175848825,C,-12.07540856939722,D,C,34.92760376116746,30.32872272441453,-71.14276364410625,A,-93.70941619438997,0
30,-128.84607692483542,179.32454307946207,C,-78.48494271085977,-118.4475074264669,-113.73630831956964,B,94.9474080208436,-119.4658460818512,B,53.62155003169882,D,C,152.4333517001539,-57.498428799804444,56.64775004568978,B,-84.13143152547636,0
26,-6.305867606524846,-38.719761097225614,D,34.37363815701081,116.01033397879392,-59.07820994796042,B,43.873465329342594,-201.40134619671724,B,3.8562281317752736,E,D,-129.02414631071576,-45.75985528525493,106.298847125363,D,80.86169891499013,1
20,34.088979139535844,43.842590120902756,A,11.215211779108571,-4.457917786594575,-286.39153736200586,D,-119.9830183754798,79.99498996960487,A,-76.54381777567096,B,C,-7.674475972306989,89.63114405339978,-118.59683531837011,E,-7.23127153747339,0
33,247.86692865545982,107.43512020369855,B,38.207680732952774,-33.42390270501236,8.284808768800692,A,-79.17656895799108,-2.146965634934096,A,118.50709736024001,A,B,0.5147088738594688,-87.86481343797597,-23.88020757249769,B,47.2155614069762,0
60,-4.750191547354101,-79.02119027461436,A,134.599774535695,160.15770198041412,-60.038601370365654,A,-35.816182197339415,-93.22434008005075,E,-117.68663272828186,B,E,-49.56095624703664,178.9282097866899,-127.70902207178378,B,-128.43619636746018,0
65,112.68905991806398,-72.71561238760123,E,56.25408494072157,-38.31613025929556,103.49278465169573,C,153.32405382417087,-18.04060543362056,B,16.39449578631127,B,C,118.31547809705812,104.89804681927114,13.297953276362845,B,-69.94042685631217,0
51,22.899658600375503,30.655014247380063,B,198.8040377887019,154.2418074493692,200.4092493771371,D,-248.15461943768855,-120.92902562348404,D,66.49327376133814,A,A,56.44663365795649,-11.56904802831409,-57.683879526917195,D,137.173509099088,1
28,-90.9243166995247,80.70625622787043,A,93.8315348787759,132.41286052430144,-223.02384662395536,E,-83.62730541235302,-7.339952629688814,A,84.11579816954192,B,D,112.52705803393364,-89.54574611534883,-76.5941483033345,A,-76.50487375405717,0
49,-173.9488853617278,193.52268950256965,C,56.29707815097472,-208.48484364693576,-127.88160896671366,E,62.40327628611647,34.32698865656388,A,-6.190144433879208,E,D,48.41773177580709,83.85274605989642,-120.07856669438108,B,34.75860062257043,0
59,-96.88588204239579,-119.5185295114414,E,-19.7524280334282,-92.70220152409892,-10.921571872876225,B,135.53250017541802,44.149306020425584,B,76.11817797528214,A,E,-41.06829072321453,-16.322263637646685,139.84945811175172,C,-60.49828819231278,1
71,-44.28476312200848,12.631039674392145,C,-103.91652899716843,67.86940038042013,34.3651608996289,E,78.28318179752104,-128.21733664580236,C,-56.9678471633294,C,D,24.178755118329576,-158.2428097998879,2.859210823755858,E,165.3694865562683,1
47,72.2189707561949,67.18299442823452,C,11.454422543251427,107.79653829137293,-7.082190645938066,E,11.691346779778138,20.421912239849004,D,-3.643777149958903,E,E,-177.466957957381,9.904055519531921,-6.436581742354015,C,-69.67647869827553,0
52,1.8598215312563984,-57.853336446484136,D,-137.48906218490652,12.747860236129174,-114.88238636683062,B,-73.92721366988856,-68.73211710443728,A,15.060676932550553,C,D,40.4875916397118,146.9623121431588,-195.33312405590476,B,13.65346905314303,0
54,80.46685228532365,118.8142437020977,A,143.5853231666746,-35.02783774034391,-194.1189913397585,B,149.5002166774175,-67.75129731116851,C,-44.31733007699488,E,B,104.61915102491501,-11.158368499514411,52.018785217526556,C,79.34679734913242,0
48,88.97408516192628,35.571663237615745,D,0.36493769893474404,-250.55815498409987,65.73639180604924,E,91.88633855878638,59.81883604811943,D,-24.58714451367702,A,B,-99.56455144049762,57.87875611028278,105.19981331140218,C,121.09540753819897,1
68,112.27342037803578,-30.427211064134855,D,-99.96362846812055,74.28681851920466,73.01690019228512,B,97.82400242159106,49.94426484574539,B,0.44195704426417654,D,E,209.60861704601803,-214.93761513472518,151.96080947921612,B,-87.97773604851506,0
74,-127.6167381770635,46.304349622402846,E,-17.468030865213557,42.02441438258758,-88.555965221874,B,-1.600562652034065,-24.88188833910785,C,-8.668943713064593,E,E,-147.9700599868752,19.32495473344607,-122.53380799258827,D,-17.57718683425275,0
55,163.38540992208257,141.1077021394027,B,240.01708515678533,139.33457600218162,-113.55822198573169,A,100.59867675873852,-99.03440987055038,C,-50.1634371463409,C,C,-33.3959326788902,68.29316850391663,40.515184236257426,C,56.33568688442566,0
21,-97.68809473991519,-122.22915500762991,A,-62.88051147207603,57.19729114142298,192.14985951265737,E,-147.77779174085896,-54.101625239358405,E,56.253800892406545,C,C,52.659585554092324,-65.89519214394741,9.578574704924781,A,38.68744829000562,0
66,61.250145212293695,-3.51354639325986,D,-2.8129929224951242,129.8719343662335,-21.164267439383185,C,199.36686929554583,33.56421445423552,C,-36.880822963956064,B,D,-7.286687547550473,93.4196434384696,209.47356943660077,A,-64.61502172720843,1
79,-26.434283590682146,-131.37745849402165,E,-122.60815114535227,-19.886880604742874,-78.46873665008928,A,79.02805577213182,92.28279798565389,A,-32.6231848220501,B,E,-83.56556120670984,-55.75602057032481,-21.156956724233147,E,58.42000507247146,0
51,-65.98540502961775,86.75096564238149,C,-21.260653311471227,15.874179665694827,57.60799487624089,B,-208.60938285385367,119.7961267491571,E,40.01757074264498,E,C,-134.31959334100324,-73.38728241696283,5.136099735611886,B,133.53502708846773,1
24,1.393429858263161,131.25689145685809,B,66.48754899447627,95.41880936108615,202.35648390787765,B,-80.34914173797783,170.02661013140428,A,225.28506017691555,C,C,133.6217696191817,17.814817517954936,38.88542029591022,B,251.65265466271796,0
78,126.46122842818612,-49.99125577306957,E,-132.674130460466,29.757863434725806,209.76226341886397,C,85.95394913340033,-58.50377230789766,B,117.76079275327045,D,C,8.7337166648429,-123.5736779003183,173.9303307455708,E,116.27489084963771,0
59,-155.08509335630026,-26.968368469857634,A,-62.43308039197865,-62.10836595292024,-84.33337598434431,D,39.51839498235701,184.51172858090058,C,-13.653141679710302,A,A,46.23006810473575,-33.964700058230086,70.58546291391531,E,188.08136150565505,0
23,-71.4064961704524,-32.76713647155495,D,-176.6336081330224,-17.56413488165834,99.81480247809726,A,-80.04180074321233,139.0962308710636,C,-81.84358283350718,A,C,-311.00956210621507,-30.325818636128375,59.07529250615294,D,-25.19653602723893,0
48,-47.447861391858325,-99.69402565705082,D,13.781667578952645,66.45963485152643,-50.31089757945446,A,140.68096976503946,-100.1767903954487,C,59.480382323127564,C,A,-49.21275656487266,246.69028255948987,-51.26067639488778,C,43.76958447831398,1
71,50.579449115197136,-0.6944055232629956,C,-120.83451959604534,9.457759602299946,-7.605913200766988,D,-76.736359229333,-70.16540057033896,A,102.24591649732986,C,D,-15.882155442518867,54.49060962124621,56.06462136841116,B,-97.34898474515806,0
28,226.06803553181948,42.39491525765774,B,241.02111734154573,-101.02041927671009,147.53669249398854,E,-97.76209558400389,62.40304864638823,C,-11.907293553742026,A,B,-121.50388918809645,-216.00556092718165,-37.69078666195228,A,24.945712971970437,0
46,-93.10797431865045,22.186442389874664,C,-194.89595732866763,-265.85741032804697,129.11593724308156,E,-56.30947369021284,48.044490928838954,E,7.935601938230491,C,E,-93.32832584801037,35.373751298348765,-33.58388806914166,A,-25.9226772605306,0
59,-56.28789828195124,87.15646901459793,B,161.82291005293695,194.92177590274846,-15.072303712921464,B,-55.217854514341816,14.628006967291181,D,-110.69269567567721,C,C,-55.91701181254667,112.3859542570018,88.59545835766002,C,-153.67248443414147,0
35,-166.2341322058134,6.17236553028893,B,-18.669132848422652,-143.29631994607442,-89.61568046233658,B,-98.9186178437136,0.7492956209071896,B,-8.066230868746302,B,A,-15.751248161248043,25.841856832274146,90.72427839028391,E,45.58531656205536,1
74,-69.48569944256896,112.79981556678926,E,18.78499620906759,-208.7250437838529,-34.882316413610496,D,-108.26879928158024,70.03326308436081,E,39.3607583943203,A,D,-82.78676324120514,11.95714968479161,-63.60023981388717,E,11.189858735475553,0
74,119.02423326319129,-47.453142435518345,A,-91.39376965285655,-28.16890089021053,-10.381309409113419,E,129.1840223592595,-167.8276219852139,D,73.8390488142878,A,E,-68.39780930823113,-202.76243344120903,-54.85685299524502,E,11.919902708034217,1
62,1.289595725633203,70.36307560926384,A,-16.099469557138192,-201.83570190594318,-83.52189246435702,C,9.303830816555474,55.8797540855374,C,47.40252179959205,C,A,29.940956427953026,125.22125587951692,-165.35735082601065,C,-105.32570495632083,0
59,-57.24508419983708,15.705783978088379,A,-109.2066134247611,16.004053633695207,85.30749471911065,D,32.03561452758094,62.46193918686439,E,32.729726416670665,B,E,-75.98023961800703,11.965655849402047,121.22439331582373,B,51.65991602503431,1
66,-47.42803972198806,61.13354252326479,B,-78.35779679011814,11.79782196685402,-103.11657521566444,C,85.1708126137853,-22.550943468222982,A,64.55303622498168,A,D,50.0502092443398,-58.596712779253515,41.959920413874215,C,-58.046286549726624,0
44,121.70842845182925,-83.5859971794912,D,129.35375548077724,1.6936488381590769,-90.51662812049052,B,37.615580958219496,-39.706581903985004,C,-59.84912815300265,D,C,127.24870370510648,-89.9968588467141,81.10433539309044,C,60.41372283583875,1
45,122.70262530840593,4.426929516294185,A,29.83577428018358,-111.7382424339346,-78.91706983002472,A,-268.0994924802033,-20.09767021569318,E,-68.13494749320607,B,E,39.31987986884184,-97.19420000754654,-39.7736047940842,E,89.52753445958149,0
33,-11.513532683822625,-24.325609047549467,E,65.52423816267049,118.0109666373788,-147.36026403304786,E,-42.80316458601646,-69.53551185112804,A,8.888331503892706,C,E,71.29591940481434,-59.598462807420916,-164.8219522712673,A,118.07979559340104,1
27,-43.60373311594207,59.46704282676018,D,-100.28948652954857,2.919679494811665,-147.21640037993564,E,102.07983832475324,194.07366346434463,A,60.11927356665295,C,E,-75.02056147532493,-51.54246475571795,83.92383872483201,D,-238.46560314279532,0
27,110.68928618050124,-60.846646533354395,A,47.30819893415708,5.3765941763852725,22.13196312494397,B,-24.28630470617266,105.42976819090035,B,-5.988835602199375,D,D,-17.43967957673311,132.16305338601063,-126.78284582098543,B,-33.26433677049343,0
