civil_status,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Single,28,50.254628444460806,C,C,E,-80.3971070240315,-110.46440542991492,-64.89398490300898,C,139.60253459343633,7.850067824105824,108.46548409526669,67.88593105505146,-10.67446537159585,1
Married,40,-17.815171691012583,A,C,B,-1.3140058030889439,87.17618209481742,-119.24482211740441,C,-163.32251751475678,-192.0703376754625,110.86556964912093,-118.44240150392393,-79.81679556866548,0
Widowed,39,-13.001862459041256,E,D,D,-99.7095755319635,-177.0610133044101,77.05118345094598,A,-40.16949619428404,-131.7590093249973,7.081220834914452,25.03285594454308,-25.402117827957486,0
Married,73,-116.78100874359035,C,A,B,-111.72235705390831,66.70618760715418,53.11016204862309,A,150.0338777925313,-27.32015721258118,-4.675178764821925,172.03568524724747,60.43560613233955,1
Single,26,165.33750700523234,E,C,D,1.9481324468310617,-74.01484826896383,24.200245842711645,E,-277.57347842040525,135.2154622564038,-138.21605239901342,-87.37942266004195,56.356114753183476,1
Divorced,64,36.8124064000087,B,C,A,-149.90795050336848,-199.6120841257843,-49.02080269059197,D,-157.43135919496666,-34.35268648608327,-123.05243851543392,123.76386675406523,-6.033363627860201,0
Divorced,80,33.19056217392059,A,D,B,26.717613588033483,171.37559544067477,179.40233122421657,D,81.70861876504651,28.863671251226442,189.19189773019536,70.02542211389074,80.07992326412554,0
Married,83,96.68008409212588,B,A,A,139.0442005035659,-47.79509457850324,-31.67155171643171,E,-78.08415663330433,-124.54279676472409,-145.5860159279807,-26.10835577951636,56.74494481065992,1
Widowed,76,-115.29036403958477,C,D,E,-21.50216038759941,-72.61605025930267,23.4446522486856,B,137.11339122181676,-27.99671561192771,-80.68596638060808,30.697056673229973,67.4262627350647,1
Single,54,-6.998872376972831,B,D,D,32.096285355473334,-49.69857305349785,145.66768471371375,C,121.53146895638969,-37.380087464916755,-61.91203445751945,115.93703162243558,-128.77869745744206,0
Married,98,-43.97171077057308,C,E,A,98.69399936402887,32.993940999066034,73.08512132728772,E,76.185259880134,145.97255918503654,32.03716882902597,21.821975652998944,-170.89430179602803,0
Divorced,39,-110.84335217184534,C,C,C,75.14255768056424,163.0161677882566,21.312145853181207,C,-162.94142818672591,132.69196830219877,-98.75794330454414,83.0397112909136,258.7382033296911,0
Married,25,-118.46211064130688,A,C,A,46.063424745781234,-42.6674829637612,-94.43083123762803,D,112.33104997343347,-142.14978344628736,-72.6590860880194,-123.04379930688773,145.529624783147,1
Divorced,29,62.38944740975778,A,D,E,109.00870369189968,220.90477395381063,-64.4210580899288,D,-274.7948673477279,-59.03509546176796,-50.3629759438063,51.41457933226754,-150.89719034584027,1
Divorced,60,-35.73172298917818,C,B,C,-52.57211808742005,1.4154756828824282,77.08974585525635,D,107.83534299706051,98.43553717626769,176.19656541978782,285.7138698734764,-36.94658073723417,0
Single,64,-34.398145515760085,C,E,C,90.67849543233957,-56.92580959128142,33.507060764340345,B,-93.43224709724103,18.078894820867838,-59.48157928213552,-148.0764674858407,-97.65917245404252,1
Single,64,-143.54168321628663,D,D,D,129.67117440644748,-118.48996652080699,-93.72147509723902,E,-148.41778816482685,-77.51874649237429,-104.98930003805327,35.78757573382339,50.03111609217189,0
Single,43,-122.42273238277252,B,E,D,13.306194444899914,216.336863388153,-80.02232025335682,E,157.32586599742382,-109.17991967001083,-31.74808342334438,128.45676214079035,196.71666129440396,1
Married,28,42.782014805432496,E,B,A,139.18333843545506,-172.16405920535945,21.36197496507439,D,-78.06381798837701,-82.96207436036318,140.6797554977267,53.1749218411257,-71.36746207820649,1
Divorced,83,-60.38557426656725,D,B,B,-134.3640178906169,-103.01823500238716,45.555664762760976,A,-36.518591627366675,-241.87989146514144,-8.434236353558342,41.72966926423561,45.11522397344343,0
Single,95,4.639286022358807,E,D,B,86.57817174088183,43.0090984970173,216.318536753116,A,-65.31312899293098,-82.21476376734105,96.34479032263349,-6.758243823683081,-26.98026812058314,1
Divorced,48,138.39493207169988,E,E,C,64.23194888828527,158.04837360063001,11.181640639857445,C,62.37397600596455,126.6804804847754,87.19268398630126,-112.72986770036344,132.08591498206067,1
Married,51,97.65792281855921,B,D,A,-18.74167708933698,-83.04415717280102,144.32763104885552,D,-39.90866974591901,-15.37994045375889,46.061649791061335,165.20804675499048,-26.717791296443522,0
Divorced,51,180.47702674691072,C,A,B,-37.25546318242861,-38.031691902246614,211.7411919084013,D,39.98200184474485,-58.95282154625109,170.3362616599961,22.87198759468714,-58.249764944214085,1
Single,51,-140.23139733694907,D,B,E,0.6721075624820996,-7.739813840828001,257.192056324534,D,-124.2672272797649,40.09920077705994,-18.98207062425491,-32.57508284534384,53.02028813138463,1
Married,92,-13.591490302080636,A,D,E,39.51850946426856,-102.1993546101623,-17.321154902239027,C,-123.84794191612104,63.20311611047526,-76.32781820659409,-141.61831236825094,-90.13002801638072,1
Divorced,82,15.293254958039991,D,B,C,3.3459816260211563,-156.2113382537372,38.04423821152705,C,30.9738662850262,22.146953143597006,-16.504599140009805,40.312659291968174,-186.77622255469655,0
Married,72,-32.51987092569739,E,E,C,-58.14993817226467,-30.250777569480668,56.89457607791331,A,-95.9767193526077,-14.06759109732889,-40.83506926044427,-142.8020726739289,100.62423229229272,1
Single,20,42.914072049084425,E,D,A,-140.24584625033836,27.4968131737948,-38.47697237552715,B,-147.86343658251985,-5.3438342188738694,5.86766420450365,17.675456155326803,18.449466418678732,0
Widowed,93,-45.223004186888,E,D,E,-60.97229432832351,146.6242242664658,115.63675486164993,C,-97.92236064318558,55.291860449020255,-114.88657873450686,-59.900395466404575,101.57199434334213,0
Single,22,44.92898599191068,D,C,D,88.59918966267952,-15.415982550509385,-74.7674880382982,E,-67.5627662108915,-71.50986144157685,-257.71024394201515,-24.904319142151632,38.49505054745653,1
Widowed,86,42.68999553633951,B,C,B,-129.57853101595288,-68.78969054465432,153.4798917942291,C,-11.441284800041968,-63.188488001694964,-61.664692253810706,-137.26972256001739,-38.90996414738326,1
Married,53,25.110002889391055,A,D,D,-189.95571304140415,-84.48874759542997,128.60053939425765,C,-106.5163532699297,-24.994628515814277,-96.74729446683068,-92.34099374743536,-44.56499018118395,0
Widowed,45,197.2608472583282,E,C,D,48.43176027584282,43.135610939344396,-106.01181557776806,B,-44.10545425626701,-52.45805727784205,27.631351392532295,74.07977846503562,-56.00414365093839,0
Divorced,86,-72.83361015799926,A,D,B,-69.18349211137533,-25.826740103010458,-2.3643555660254636,D,152.67619788108618,-167.87575280941277,-80.00162013602748,44.60327595753427,-162.7070891324884,1
Married,64,-38.23574546214632,B,D,D,-58.95339712995953,-91.66818192073187,-80.84766387450803,E,-26.132413059861083,17.472662969317472,-21.3715966131133,-100.70120641369407,-211.64647212406967,0
Single,97,37.80346037269054,E,A,C,1.5556427079579374,-29.018854116239623,-130.21663432501919,A,129.9087965611757,-28.635173544114334,-95.86578561667855,28.14497544873433,78.82585183346474,1
Married,85,97.10656495576745,D,E,D,115.30655873579003,66.26365737972418,94.32561878475344,E,-168.87452392474626,-56.431474266383994,10.504276024383731,-146.83432435007802,70.6828577255927,1
Married,69,-32.410737068757236,E,C,E,-7.48728887305043,47.64872018599694,34.87494172444883,C,33.77063173380399,41.181424394159684,-72.62807562195465,110.40603738689461,191.12941696198644,0
Married,34,124.6586255110695,C,A,A,-47.87882675896303,-25.119450729399656,-169.48634777586088,D,35.242436362017294,80.41080125130023,143.7511412147608,23.478599874579096,-1.2300430099758966,1
Single,71,-22.42050012389109,B,A,C,104.671048624147,-22.141728378997367,100.02257008216253,E,15.516588385728905,-59.783029266130086,-6.2054905332363814,9.706951459882651,137.04575255281023,0
Married,22,35.42909978408924,D,A,A,-236.96892728286784,149.24228717003456,-89.84610662301424,D,-12.732949510478178,-62.56462482674661,27.90983736659892,32.182606869295206,2.70446242728976,0
Married,24,-2.2843500400973156,B,B,D,70.84095597495899,-135.77520281673685,147.7137690466168,C,-56.937735223805284,-97.00487344560472,112.12286333579829,114.35924489881002,66.3725124479675,1
Widowed,87,235.40819494313752,A,A,A,93.0677366007005,13.9738829365116,0.2992970694985797,C,112.19822458250252,-72.20480705984575,117.6667992118919,-85.46027392239236,144.9455938101018,1
Divorced,95,93.47105597904701,D,E,C,26.457965302300497,-116.58676951088862,36.94244933247756,C,-153.59277795393115,-44.763065228955526,-62.636908072174535,-119.71456906604392,103.66092241822705,0
Single,86,-43.25731191619168,C,B,E,-32.647765844443185,131.37750783985902,-12.890871594586159,D,51.351076373290475,172.87295764638532,7.378931151354709,-6.218263194190648,129.9058446048518,1
Married,78,22.4263902896167,B,C,D,-9.933246303337294,-67.1184548119164,43.641484761016905,E,-6.409823143449028,-108.3618305380395,-34.10940716791481,-72.50164859350986,-159.1621671805003,1
Widowed,89,-60.340561546737106,C,E,C,13.191802507398156,26.435949150119782,-89.29497850242245,C,-87.77873759146023,-25.789705301105357,23.02017126122178,61.19159986774378,-16.28272568368785,1
Single,83,-13.66925407441539,C,E,A,191.1921709043219,-146.85240517188242,83.06970968614603,E,57.14245402822539,227.03812230213708,-61.032078335088194,109.77794311527522,-0.10829704693835365,0
Married,59,-306.4946708112941,E,C,C,142.65683614934866,25.627537480149897,-27.528008992812598,A,-109.04085108194235,42.22671493474649,-86.95860465775873,-54.03944411781989,58.76033664492749,1
Divorced,36,-60.488842149581664,D,D,D,76.61401763730022,82.58393099535581,-9.61938505940979,E,-97.77602542268387,55.12696038045605,37.298496566092744,-45.4017064674175,-30.650238104850892,1
Widowed,58,-180.0083737791094,B,B,B,7.039522494352152,101.8613192285677,56.25221646272116,B,17.01205624675966,-82.19071949140145,129.80785527100622,50.18352244507277,-99.25611602437868,1
Married,45,-29.30932732702213,D,A,A,50.124941183501015,-45.93789862074401,196.30727111239895,B,94.92451957876219,71.47511908973998,29.430280807227295,87.56106693339318,-41.08504473865761,1
Widowed,74,169.64961587798075,A,A,D,-17.976632391067465,14.633658376319628,93.68878266442323,C,70.19098355244026,-19.366989417097212,114.00407386458294,49.16473769854298,59.87815965014478,0
Single,69,-128.2883287228541,B,B,C,39.78555966169052,193.1026923088054,-25.876980965836555,C,142.69562164931304,5.0595766115644345,-61.55867621369643,125.96925639208862,79.78677341110127,1
Single,67,-4.14723639690017,C,C,E,-111.68035060893595,89.95025454133548,36.92176254867633,A,143.86464984547382,-53.04936128647127,-19.587741240777902,-26.2726877832922,-95.58518752287905,1
Divorced,68,-89.36863687571925,D,C,B,95.06781524731251,21.055644565644762,-68.3722232702239,C,39.73505264248496,99.07245422789804,-28.196308511733115,310.56130276468303,-118.98165642227964,1
Married,89,-20.57476345631401,E,C,E,101.99162328439442,-37.77992870482244,-154.98214845035497,D,169.79447166050417,98.123497620138,-65.8232019788833,139.60529244776572,-189.44582998677893,1
Divorced,69,127.27200332675746,C,B,D,64.08090123239782,-86.28121786687686,-18.5996744608236,A,212.35469930736488,-20.743603268668366,-54.37389199412117,44.36128857727308,72.9826992712254,1
Divorced,96,127.52490077847878,A,D,D,-106.27301131646101,31.06683853689194,82.42045511066854,D,-39.44612035873121,-226.49641445996664,95.27694060340023,-55.429950665160845,-112.11485243139148,1
Divorced,41,13.444429372803842,B,E,B,196.3317580032546,118.85868073901693,90.00720077815657,C,-27.70238098875002,221.92215872758808,12.240279266908837,-214.1239225798682,-37.79900263515931,1
Married,34,1.9940004466359005,B,A,A,24.619233948402876,-109.06690659864837,10.428765313534653,C,30.836699834737512,-8.335214011671146,105.29989933373645,99.2878370975147,86.14101504877695,0
Widowed,83,30.58122861853201,B,D,D,219.2584707620963,40.19423553121897,3.4576045002654627,C,10.385975326439324,-141.42546297027164,15.562892752059815,64.81868935954776,167.74045987139928,1
Divorced,47,-33.01014063800445,C,B,D,-190.9353264024253,-55.055052415979645,-83.43631333228322,E,109.89558909833694,49.74638561629084,-66.77537999153436,17.7703849511729,31.1263714453689,0
Widowed,41,-36.62291432137078,B,D,E,113.8771808264259,-193.75077557447182,-5.598859801008885,A,-23.615589509037136,-19.367709054318464,-155.59467709945417,-56.9245005239565,-95.18108592799493,1
Single,77,-13.586506834139685,E,D,E,-131.3498058105109,-155.24081773645767,162.5820787645178,B,-75.4783481705615,143.32982837131127,-125.80753616284032,96.26661906795067,-75.4790852168467,1
Married,94,5.647438173297527,B,E,D,231.14178715922571,15.509897101823764,-17.650358193213485,B,-1.2217323083732035,41.3817416636774,-17.362919315066414,61.50170292174255,50.766932427426546,0
Married,40,-130.10582090188322,B,D,A,-193.37745605556123,-0.8327689015037492,62.131949880377036,A,41.7884381979751,-74.61085320200827,26.145281858544323,160.44710556985763,-9.056524131743256,0
Married,65,122.65402097667358,C,B,B,-158.9909396448139,-145.59859999041512,243.7957907254022,B,-2.7710130963199937,20.084367606934737,-30.763322417401103,75.14395064452863,-67.5718367683129,0
Widowed,96,68.61855732934893,B,E,B,64.56062849434423,-175.52932272499717,105.73136369252242,C,129.75469449289227,114.26358416732907,15.113257913339813,114.11523515128728,-97.16304095496305,1
Single,48,18.911770994479127,C,B,E,-111.02332662796374,-68.40807470147135,-31.87033869025647,C,-12.022515836816247,130.36358908342928,-60.272031980342,183.78622011155065,111.41215454861629,1
Single,81,-122.97470350383894,A,D,A,-143.0861934860865,-150.56071103559398,-88.51849339634265,B,8.784844827681109,194.34754144546474,5.972045137533045,-152.66551559959177,-103.09012156831845,1
Widowed,68,-188.40390701369077,D,C,D,-90.7577551914695,110.58357631607106,65.06694655352699,A,-77.0122917077922,-23.86750680535888,166.63044828202948,125.85460842054998,-14.814807876943417,0
Married,43,113.98068039882254,D,B,A,-83.85147040787015,-56.16354152795676,18.80304785801074,D,-70.3370082134753,4.893965688979711,-46.25235007308043,72.22108762756902,0.6233929212870005,1
Widowed,61,57.19095487935676,B,A,A,-209.50839846331982,-119.22703885227288,67.27622878898862,A,151.36110532644753,-122.93804720604172,155.61993028357182,-104.21378023334296,31.476833678212472,1
Divorced,22,-67.16858890900289,B,E,E,100.7125155865413,-57.10431184784608,-208.1953504752007,B,30.99066970848188,19.51229220944256,98.78514614494121,-148.03893010535566,-39.45267950625274,0
Widowed,81,-39.02469347148882,A,B,A,27.216242921473782,-48.182024160463584,-107.70357949560643,A,-70.01156663247764,-15.688999737949299,35.72876999084512,21.671568078439783,-51.8717595875488,1
Divorced,84,42.652197964828716,C,C,E,-1.3718458293880798,-110.20491451057856,-97.41981302843901,A,-41.97106145243049,-113.63626578961275,-112.78315852356866,19.265159025849833,24.32065124257837,0
Single,31,-15.407735628270544,A,C,A,114.50661072919644,169.41399712207215,99.53899030452949,A,-186.6154918570533,-127.93162739975081,114.97962585720725,-83.2790829539336,-152.8015644575325,1
Single,35,1.1727418188924816,B,B,B,60.12552647558345,64.57454173544701,-78.2804358433098,D,47.88445121905223,11.960226822471038,105.76188152655288,-148.7958510650297,27.202459766965898,0
Divorced,48,-116.56787520531451,E,B,E,-131.89197038297908,58.02676643722127,-72.07474448887238,C,-7.607819361777511,58.58903036643011,199.15404550126453,-96.35088797409335,52.16084789595495,1
