marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Widowed,182.17445451186842,A,-141.47349520723947,-110.56110751572395,D,C,205.1234190369649,94.95269975547477,-29.879199514027952,A,-28.08904524203718,-134.73147463748305,C,E,-51.56425548056961,-85.99489057665738,B,0
Widowed,50.53195893727672,C,17.20079095267925,114.1533726176117,C,A,-75.7296523035714,-1.007469895526725,-136.28402088837248,D,-30.23980916497656,-38.12666777489886,C,C,4.24641106130559,-101.30524768952804,D,0
Single,33.245237658843735,D,-59.92783475468549,-149.44151594528313,E,E,-51.984180709087,71.39328030428287,-196.4924970284883,A,31.196669628795625,14.116671775747058,E,B,49.61532025549066,29.77968891465007,D,1
Divorced,33.85981938072604,D,79.88533359293842,105.02654958095192,B,D,74.89932516892502,123.0465200367586,-91.1736860004702,E,157.3701207645978,19.1006635356872,E,C,3.1378378995466463,102.36074805798563,D,0
Widowed,82.66633420443377,C,90.75014313795947,-48.219948523933844,E,B,-45.16189689759958,-80.12500362823194,178.6794807653411,D,38.903196933623754,-79.54140457838052,E,B,213.8792573376464,-128.5065305134099,D,0
Widowed,-149.93343920750826,E,34.82133350967877,-19.781864707642463,B,C,7.506828784863494,264.56686073663747,181.779113567494,C,85.60534942624147,-13.765731928593357,C,A,-127.84216965060014,-79.82849877068644,A,1
Married,162.3120238822323,C,-92.28438069806853,-91.95439035635026,D,C,163.63615232024026,71.36871341831103,163.19973397681667,E,60.43660271703516,74.1594648945352,E,E,82.64484355292912,-73.88240480324288,C,1
Widowed,5.08862641621358,A,28.883183691122206,-108.43351894161404,D,D,29.60046639622329,71.81287531513165,-8.722730523152526,E,-56.42941072123728,-48.17404324852629,D,E,153.5089898476012,197.6730980532817,B,0
Married,-150.2547406865076,E,-60.50355371441833,54.7202917799017,E,E,82.88765833668033,49.0253574547272,77.16436701616183,D,125.96503793522193,-53.0291460435739,D,D,23.83819699753584,36.67393242449068,C,0
Divorced,68.70640603394152,B,-160.61315680106856,80.59121617691018,A,A,-69.19713584735095,0.6785551435761051,-38.90877569357102,A,188.80356286961063,-67.81752708252554,C,E,24.445694670747496,-23.805083805150378,B,1
Single,40.56103255493801,D,-96.43623177956412,240.72679300171092,D,B,31.409876516691604,-33.063806308432135,-173.97067968429246,E,-114.76149371783751,108.20169885031017,B,E,-94.06239188726914,-49.77760434702795,D,1
Divorced,-82.2783476179208,D,245.503987518395,22.517483032102742,C,D,273.6450539514395,77.57944736651947,172.98006907498345,E,62.37537547854727,-58.22684173315572,C,C,85.45685254101107,50.64815633040529,C,0
Single,151.25425629142177,A,74.68086026372515,-78.36128592705782,A,B,65.89362950196048,-69.95141195099553,15.045106737825604,E,-64.48478719371968,-71.94495199146456,B,D,34.7541463378884,-108.52569535134693,E,0
Widowed,37.742680388121215,B,82.95504979718027,-34.54531974652177,C,D,73.37409771487269,-48.994114526192995,-3.8439439548732848,E,46.13115678282499,112.57401982852141,C,E,264.6728488310881,164.39510095288688,E,1
Married,131.55834039234512,A,-145.86513974055276,117.12723315252485,D,D,64.7768121163603,-79.41674393848747,140.89766485187675,E,-132.81589198343931,-27.086431940971785,C,A,-73.80839988115294,-234.76604746149965,A,1
Married,75.31428797983622,E,-80.03878585160923,-51.099425862525436,D,A,110.40106726923278,6.614241040100335,-16.845238459351076,E,-87.71618306250186,5.089499852481421,A,E,64.95384507901018,90.1828203958325,C,1
Single,81.23294877205473,C,113.907578812746,-90.16486212798014,C,D,-159.03409403251467,145.15158766186923,49.465502559522044,D,-68.83430542165011,122.19100376858194,A,D,-9.735970067781047,-18.595037671100016,C,0
Divorced,141.2576005457364,A,-132.98982594380405,128.6211464088974,E,E,-97.80661441696037,-95.79486906992577,10.38714178128255,E,-29.652212179011038,-46.594286108708886,C,D,4.58995214604177,-52.34776873682302,B,0
Married,32.24911800353807,B,75.6848403645603,-147.79900608833458,C,E,-54.54971029004441,-180.24641966439683,-34.774521062571644,D,-64.51958026027162,-27.817207588614373,E,B,-3.802560446916302,35.04427376296844,A,1
Single,154.59974542609513,C,-162.15813351511488,-24.534376624423125,C,C,12.267297002978427,33.3204802613022,102.037408118265,A,-50.470125613198,53.41576222979941,E,B,-58.01779974180954,61.883480288677426,B,0
Married,14.032413782477843,A,52.857356299848966,-158.78536880587794,C,C,148.2774965739357,-199.41788196765313,-4.179122116409994,E,10.66871049090409,-35.6529472870084,B,C,72.83229521348112,76.40008799988657,D,0
Widowed,-69.76056947088489,C,-9.93491015531828,15.700087964220804,A,E,-121.52610026675592,-93.75325657384062,-68.65063647907546,A,26.784663980752192,-153.9829525417052,C,B,170.6629868723386,153.4613830111448,A,1
Widowed,56.275597097053435,C,-200.3465573273577,-55.51713018031388,C,B,-120.37130916848307,-23.19555978780797,-64.14229727171617,A,-25.47930023264207,82.91194259413152,B,D,41.17712858233235,107.53012667327096,B,0
Single,16.51018771235647,B,120.96397304834521,72.68407030851127,B,A,89.99115402725158,6.027986389875216,17.053549862528957,C,110.71678880274601,-43.51338101957203,D,E,43.69737351204262,-56.71090432736593,B,0
Widowed,120.3085434026234,E,29.559623411163273,39.591023191091345,C,A,-60.04208604173634,-40.42840664798217,-28.811173247004167,C,-134.98716908638892,191.75030677435777,B,B,-53.52179565845323,93.71596415195448,C,0
Married,-0.5999227377364549,E,-122.52987104744018,61.04279147225914,C,C,33.36027532983415,-1.9810002895347247,-68.24967366359698,B,-26.02609823380892,-39.533540914212374,B,A,52.885551196078616,-27.40610923162589,C,1
Divorced,9.360158476137343,D,-127.54258007433418,3.9748447326909484,A,B,-154.14261335293116,-20.109390690763806,72.83085361480208,A,48.38926802853577,49.60628149484228,C,E,20.70552849930835,9.358990184221664,D,1
Divorced,61.740009262185545,D,-154.58705819272035,133.9805978153081,C,C,113.52157549010393,25.334996394793002,-39.96093256904179,D,1.9952252804349673,19.72600262152115,C,E,32.88441266312719,-0.41986830739460307,D,0
Divorced,35.77720149796127,D,-134.61491748449467,86.10195898933226,B,B,5.329120410246647,110.91165315289734,-145.44551002332017,B,-174.80271006402103,170.54918351012086,B,E,116.62097146831137,180.1245438369551,D,0
Single,26.50827543029625,C,-24.553655010083666,20.528995950759104,C,C,-203.65641659054143,61.623086093989855,157.8779115370579,A,-130.83861709886023,-138.62650645117913,D,E,0.25620138232828227,-16.11345779620616,D,0
Widowed,-123.40882124279338,C,191.8596900459675,-216.19285148303615,E,A,122.11315749395555,-178.19538355512358,-96.68143813996494,C,-107.36822505930176,107.24296475683339,C,A,23.903898771528635,-53.88449935228836,A,1
Married,-22.350791459746564,B,-23.833053835509137,42.6513250058944,D,B,-48.108249155308975,-102.32731892448601,99.37796245173675,C,-3.501487368524673,-97.71136438423252,B,D,-22.334818264934817,-94.16352701933202,A,1
Widowed,79.43501538980883,D,18.979595308893135,-26.71949286786206,B,A,-3.5563059246290143,52.63715554923121,21.10805316624379,A,57.59028026798103,50.080817046564285,B,D,-57.64426505461597,56.208290548935636,E,1
Widowed,-32.35034899282107,C,-51.8193986129323,13.234109040036108,A,B,-200.26089650513086,-103.70166062645238,-9.018195657957802,C,1.4359307997799884,21.14070225503713,C,D,26.1885356199066,-171.08036225286173,E,0
Widowed,108.77153044827179,E,81.33050734867105,-57.5749191841345,E,B,-73.60611344856923,-59.11311748881551,30.08288230930138,A,65.10058875492946,30.099769899743634,D,E,-167.6600805145291,-58.64228835063834,A,1
Married,0.7183437293805331,A,-84.37558491861459,34.83951798552078,E,C,14.501483994218523,-31.625031030439356,-44.90772848995225,A,150.10341602774452,-12.175617678633632,D,A,-198.00611212797133,-70.50943220276037,A,1
Married,-6.0691322529730485,D,11.87871242213531,-89.15878477238243,E,A,39.79125146074814,-44.63812959195552,-93.79234534805558,A,19.33610257913518,189.96233503918725,C,E,123.67461365317256,-97.4191010921697,C,0
Single,13.690900919930193,E,-151.84827029430537,-108.75966540610224,B,E,-93.57633879478185,-182.77049099989227,-0.21536094560804342,E,-91.39293804662448,-75.14902838823282,C,C,228.61026990107197,27.948860775089567,E,1
Divorced,6.5928759048133205,A,46.21808531704351,-132.44481813479587,E,E,-49.864711345357925,-15.453301940875944,293.13875068074424,A,-45.86739318713043,-63.917268157126585,E,C,59.565750306573285,19.928229381365224,E,0
Widowed,53.47023956823228,E,-144.29494792823877,-26.085387654035415,B,D,-50.524461689637924,102.44291583091317,-97.18681623940653,E,47.436303519856665,-41.186853296895336,A,D,-133.06137464496462,139.56159934166965,C,1
Widowed,-19.647024849188067,B,-11.466444752639724,129.42563393988803,D,C,73.78929648104513,-8.456608131398404,-39.735638973549484,B,-112.90894636436136,4.543699094500857,A,B,-36.6041310380935,-55.355834460466,C,0
Divorced,12.823349472339046,A,-105.3314271754153,-9.003721055446482,E,C,106.77962941805323,42.72664798364288,26.329964630368796,D,61.08693692008694,116.33642303233324,B,B,-29.915317590891387,107.7327305267697,A,1
Widowed,-28.823268483162394,E,-36.27429606471455,150.9189885137284,B,D,-25.541435502330234,-67.09639879478561,47.77264009748072,B,77.71753995136203,33.774348980635565,A,D,91.16659076986012,57.145412286191366,A,1
Widowed,74.07028623002527,A,42.971290894911704,56.14903307104764,D,C,-88.20362423188045,-14.791344341013456,-115.34320217958228,D,-57.21243782416987,-93.7166456120929,D,E,25.659305097098127,-129.2020978460717,B,0
Married,10.165772154605596,A,-25.186185827692793,17.53282378576894,E,B,63.3933083733416,107.31719800437021,81.0975071244489,C,145.14935097931624,52.15132776240399,A,D,154.3451702260412,-38.56567475765096,E,1
Single,-9.122006903336992,C,122.21798805545858,-125.83199346458831,E,C,1.2909252920402605,-45.599298070905874,-146.40377303585572,C,-173.1487778477766,9.973222232366398,C,D,25.270398341709143,-73.93631074650764,B,1
Single,87.10482583277235,E,-150.6091547830166,-37.04574215050076,D,C,23.117916388170677,92.55120704665737,15.907690485434808,C,66.08035216923284,-77.29655903884584,A,D,-153.6578164357323,-39.36184073896637,C,0
Married,27.760504430529654,C,70.31369288530007,-40.77503570763179,B,C,-14.649765410482521,-5.283662157101343,138.7055374797085,B,-176.02486797588585,-7.261813424769785,D,E,125.27921102326454,23.12316638191094,C,1
Widowed,25.11402265025864,C,-66.05841944038879,71.97851107680108,E,A,-205.2238580590457,94.64191720457677,34.55085064812614,B,14.552940790221944,-89.56045368616716,C,B,153.1230272534165,43.2002161049288,B,1
Widowed,129.81821757378606,C,-116.94877292590493,48.73649542825674,C,A,-164.53189574302695,98.43895613743979,-76.8409770652132,A,-10.57329203167474,48.198071485850626,A,B,170.03970095031892,1.0692157967199645,B,1
Divorced,-96.6475264875729,C,115.63406648988457,-52.541842487125315,C,E,-50.16789234740094,2.9173066166622466,34.473334522686486,C,184.07524579794648,61.81833299493813,A,B,70.19673845094245,-72.05158695993997,D,1
Divorced,-161.88541056176985,A,-53.732180130149295,-58.23734228915578,D,C,59.24362511302505,-197.65268674717157,-75.10668843302821,D,1.6150992383419414,-24.694120965909644,A,B,-80.54360585529872,-6.166545773324636,D,0
Divorced,-99.49834773438285,A,63.24385581709369,63.585989167884904,E,D,-43.04100038805985,6.06691662929995,-63.38732038095274,B,19.091813066076295,58.36265000174286,D,B,-19.9931220409912,-178.34506844253295,C,1
Divorced,-167.99639119925774,B,41.66387364629395,-57.77675127565931,E,A,-7.023670947261479,-167.81804689851413,10.631218422605752,B,-174.9874511060854,-143.74265571956326,D,C,21.14062363884592,-29.50132473628924,A,0
Married,-64.67981361193692,E,-42.476512444216496,-69.5696215479365,C,D,-0.5259853257538235,203.98654683965654,-63.879427880985595,D,-125.05506754285956,-152.4389810320546,E,D,70.19004502624641,219.00858339730894,C,0
Married,-48.69223182034555,B,12.118323963388802,-9.173087903631643,D,C,95.82302782800399,239.0855207480564,-148.05788225195113,A,28.6063569547404,100.24107368276694,B,B,-27.214349211072086,27.977702966444102,D,0
Widowed,95.25321809186464,C,-66.06727885941704,67.22412351103887,A,E,187.87922618025019,48.4101006770623,-17.802718840848097,E,154.81021964462843,71.8631333080779,C,C,-35.420381018548284,-27.964337844297283,C,1
Divorced,109.37600961427323,E,62.905624730904364,86.00938167264388,D,B,91.96824355904475,-7.1641404887634135,-74.55327099262105,D,-211.41040874033953,209.6321360746932,A,E,-19.91681194035597,203.42099640280827,A,0
Divorced,-128.02769895373888,C,-79.31821487281103,20.841759454691196,B,E,-54.226431531499074,-110.63267189837083,110.69986617078571,C,-2.398266093258311,51.81671964112001,B,D,109.19960648285061,-189.66775123671135,A,1
Widowed,107.59963666483591,A,-9.27629907649767,-9.03198911739613,D,C,30.132819248514515,-23.777483820771394,151.7609412504896,B,9.420633169470062,-73.56413553878936,A,B,12.24824081984569,89.99132031076573,C,0
Divorced,45.309054964867,B,-82.48664028048063,-19.871829104090487,A,E,-90.75297136803265,18.047519746283143,41.895472130132795,A,16.857910515489,-186.61674581991284,C,D,-22.10753669901101,75.35767061332265,D,1
Married,91.92875907852243,A,9.550201661733437,131.68719032432378,E,C,-24.960223195541452,-104.94759660145509,-43.31884472869705,D,136.4727181856439,-40.14340757013463,C,B,36.748940469939726,19.063943583024557,C,0
Divorced,-48.90149259136327,E,-184.12989033880376,-28.283044605209458,C,E,124.23753036533927,-52.09331738968549,-74.77258686006024,D,233.00440328105557,-54.77136706957343,C,B,-100.31797217527934,116.51139158508659,C,0
Single,111.47320021969547,B,112.36277634632188,31.888286572825553,E,B,26.982986050047376,-114.86730674033734,-157.9445011578279,C,-189.34071072861246,142.51518583694917,D,C,-217.85840992366406,73.36224963198477,A,1
Divorced,-74.15008353172115,B,114.3801554350715,200.39221506253085,D,B,-30.81484818330359,32.84371003264269,-70.17005937755039,A,-181.3828609104425,-107.31258583890218,C,B,7.250769965651383,85.36082532511618,E,0
Divorced,189.1694374678301,C,-87.25890807462604,4.577957671483955,C,D,-98.80281721736748,-82.97204049913194,56.07468838707018,E,-72.80097807657714,20.733376403453544,B,E,101.97331839795143,-86.96359868369713,E,1
Single,97.76860627192964,B,65.86961724434383,10.315901998907739,A,C,-92.70551066565312,52.07626927720833,-104.9960565492769,A,-172.5300213275131,57.37868889158938,E,D,99.71510612566576,-72.53285191206709,D,0
Widowed,-71.00919406063984,D,226.68406600171917,145.7036228293123,A,E,-210.47781017793147,-50.271569927033866,129.8998983896016,C,-47.59677710547053,-75.24302220535075,D,C,-169.5662999301043,-26.727542284803015,E,0
Married,-14.405489783233296,B,148.9131856311661,73.06244633548488,A,A,5.038072180285004,-49.882265163419056,30.48632617215601,B,77.28136885373907,-136.06904921565518,D,C,40.15362411660302,134.10837631659695,E,0
Married,-98.69820160219301,E,272.12318279928655,-62.795625415387576,B,C,-38.26473952989644,83.46967460870019,-45.54446691584031,D,45.74347301522389,206.29528813345095,E,D,-60.34973672815364,-61.219156651149284,A,0
Married,-124.16208665793253,D,-193.5169866972734,-186.7513192463784,B,C,-20.49444588237011,-120.84842710717622,183.28771086207593,A,117.04753498886167,104.03023089133858,C,A,243.5109017663664,44.519393743568884,B,1
Widowed,52.59666685118071,A,87.16565893662872,-100.55262439000884,A,A,12.094126987745227,195.78495101811384,74.53177979171947,C,137.15426094777536,210.74133028241127,E,A,-68.36812211109881,19.275172325969432,C,0
Divorced,-159.39425424722288,A,-11.771201298904629,-42.31579795135676,E,C,-17.18368420671092,-86.28302821826941,-131.05101672732366,B,107.38143527261789,4.0457530320225885,A,A,-74.93770471465531,74.10728090433047,B,0
Married,-54.49198497577371,D,-23.319104664790345,-67.46908927196542,D,D,-103.00580607309209,82.30907453191426,16.796769241703206,A,-88.71376813737552,139.59789516623758,B,C,-134.14400610383913,11.618495960016867,A,1
Divorced,-68.49617381357179,D,106.88994774969223,-184.95670176963694,D,C,144.73554331610964,-78.1682388644757,-149.0567721688733,B,80.74013412683286,-51.237257915183434,A,B,111.74831722174554,-36.38183505749931,B,0
Divorced,67.27687395482666,B,-133.15340429984107,-35.92430125995404,D,C,196.31089378262163,-98.32608416252667,92.05487542018325,E,-130.6444707443167,-100.44085543429098,A,A,24.213284609986292,225.96571696902154,B,0
Single,20.527877634971038,D,96.91562468158436,46.407866629065865,A,B,125.70531827674571,46.489306673173616,-13.347626345518272,D,22.226696402274573,-50.7396730933619,A,E,-44.813923889493545,15.674405340328127,D,0
Married,72.24085569907939,A,-106.34111718778875,94.81408766010107,D,C,-14.473039462506534,-54.34389428742179,11.578783753719845,B,-22.16726175683935,64.70379258684564,C,E,-36.77213087497748,121.93474564340451,A,1
Married,9.185040582794512,C,-43.60897859456902,80.16564863832,C,B,-59.972773348974286,-153.50708943814956,-92.48181495365058,B,33.45286825621362,-196.5255641158092,D,E,89.37454982772378,-16.302565895669467,D,1
Divorced,132.89876014266778,C,24.13858817840986,-104.8449303790454,D,A,114.20156424610177,-28.984395077237835,5.012809542239568,B,116.5987438968429,-142.51594748800812,D,D,-81.24064412492811,-38.92861372234462,C,1
Married,61.92990181234882,A,-115.28863711202814,-27.217864903137716,B,B,-6.285321417040947,-76.33038846228712,132.90855067374457,B,-103.24892112040706,-46.364796733966436,A,D,-78.52787108625692,11.705399480359562,C,1
Single,-75.33478852896862,C,-116.29445638006347,-8.096354188185401,C,D,77.2540898080836,91.42989801391383,-108.56082884356324,E,74.87838439906622,57.57443355674926,B,E,52.97044467220774,150.98979426170817,D,0
Single,-3.2843821812077145,D,18.629123664031138,1.6102633150984746,D,E,-40.33457637485293,-54.76675110386601,-118.4768164676524,E,-100.36939147303747,110.32820620915675,A,A,0.4021398969130925,-117.45065273139868,A,0
Married,-1.3670558979609715,C,-61.757583900779856,-87.7465242295757,D,E,127.03720045866622,53.323200881184526,3.889665969730701,D,81.26926745112821,78.07737399140183,E,A,-62.91990624080952,-37.44455219940433,E,1
Single,126.02790045202829,B,128.74808822553754,-46.483759981146555,D,D,-11.332785757261263,-34.60254930537647,88.21462117701753,D,-37.69216602594528,-205.25435104644362,C,E,59.63900693053393,22.797252370550535,E,1
Widowed,49.980345441738045,D,108.062108330772,71.49078655540806,A,E,122.82707139487769,172.6763616329296,-89.40647548397679,E,171.75978920973557,64.8902823715798,A,E,8.917898798085822,-93.93264194468127,E,0
Single,142.97383161575428,C,-134.28275366990522,-7.28226970485614,C,C,-195.1034353664461,166.10410885247546,-63.925328554347935,A,39.54912882905749,3.810533461132072,C,E,117.74246651858837,-14.159034461499292,C,1
Widowed,-49.231692206905265,C,46.95735124462111,-18.725699631881646,D,C,0.344719578678835,-93.67149128571033,-64.19731655431794,D,-70.87215450225021,21.347228818546448,D,B,-181.28246236157497,41.68689700475397,C,0
Married,-58.23690750678837,B,-102.00695161115527,-12.844727169859041,D,A,-125.7351735036917,-5.4838740213317605,-193.32946173694995,C,-20.868417389496983,133.85970569070003,B,E,-90.2385120621124,-7.770619473314942,B,1
Widowed,-128.59738340689876,A,-53.73583874089347,-189.85884325555332,D,B,216.5811285878286,113.33711065795748,-15.83480400662513,C,-49.19176896936371,126.83549169135608,C,D,-104.61878003520386,143.3209360866328,B,0
Widowed,-105.67988925956358,A,29.638560266527936,76.12590590205423,A,A,-97.3052925741931,-72.47701916618722,186.92858987820114,D,-52.251561145293635,102.96926065558452,E,D,6.93596269844582,-34.47326952913766,A,0
Widowed,-35.02985086267195,A,85.8747512364214,89.71330996342581,D,D,-163.42755682663457,41.858858441409055,-57.65266847287074,D,121.28068228536557,-101.02005707658333,B,D,93.5279135046082,-103.20786498373582,E,1
Widowed,103.06548678144138,C,130.14395131666302,94.59918495241075,A,D,130.4295588017234,67.99032191130047,283.8197977165719,B,-108.90874411547745,105.84199384218758,C,D,13.736734659621073,5.644355792554177,D,0
Widowed,76.85973270059158,C,-167.07472689646497,87.23267732254727,C,A,15.411603182541203,-197.4022985817105,-59.05218164206184,E,-91.55886997004214,-156.2777483155425,E,C,115.49316589488723,143.95916060729857,A,0
Divorced,53.74901100286269,A,-239.5850022850504,78.60951426132603,A,D,-45.95806062514831,133.88943840402683,55.06977432885034,E,48.16091433169347,-82.9351707699077,E,A,151.80624887798174,-26.558259657477308,E,1
Widowed,-188.47035993123646,B,78.61875187356361,-61.89238237373424,E,E,134.44114888653067,57.792057414432676,-26.3098414784961,B,24.875226566299453,28.11519755992538,E,E,-14.420154977844254,77.59338584930288,D,0
Single,6.902846032717032,C,99.80773997245099,-14.182730287257659,A,E,159.2002895068363,-234.08636007994664,116.18172361014776,A,36.85478099300209,-60.144536092109746,D,E,10.789314798885135,26.1502667269818,B,0
Widowed,101.95812655086429,D,-28.232930028177382,63.60309222499772,B,B,-132.71655944968117,-126.4955890699386,-186.77042903638292,C,-52.2300025188437,-127.88191049054159,A,C,74.15147599022298,-27.489582470414238,A,1
Divorced,-147.05662667005106,D,127.62940395643143,-219.14814762692697,A,D,77.70611366299946,-113.36867158361963,-157.90180734695957,D,-77.83381914443966,-20.14549583687662,E,B,-231.17555312605154,8.810977935819796,D,0
Widowed,56.7042799195348,B,234.70480096009135,151.53372565625565,E,A,51.98327133498558,1.3369163328587843,103.44587276493222,A,1.7063908808056707,-216.31312422111847,B,B,-41.14409194000858,41.4447647659404,A,0
Divorced,-62.4963871479988,D,-57.24935118938941,16.300382043973265,D,E,44.566258196661025,-77.14918604016319,-25.63119446791858,A,-119.48306617286289,121.00667988365723,B,B,115.86704830279947,134.24711294335842,D,0
Widowed,-9.515734818071083,D,-30.535290794481796,-9.812770981220172,D,D,164.31909143383638,-61.26760505735015,155.78751074191942,E,119.19243425078427,137.59006888689464,B,C,73.39121401385006,249.6335199644106,D,1
Married,-36.512718649988294,A,32.27719108374147,-140.4749448155027,D,A,-71.7107682473844,-114.88051417482508,-146.66287476058739,C,89.10239254993995,49.676957894321355,D,E,-189.34805882098814,-32.78243799047422,A,0
