faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Muslim,A,B,C,-72.55685020861648,39.28020427307468,D,D,55.89495857450775,103.98857465936105,-4.09510013780624,C,E,-42.37788721588237,12.669277500606013,-120.59333285103673,1
Other,B,C,E,55.754418847327536,-79.40249097951697,A,E,169.36716605255617,137.35148842620347,-93.67037542571676,E,E,-19.71301208125094,7.611648436203168,62.127285033340215,0
Hindu,D,B,E,-100.48965898751558,-48.30492428784153,C,D,27.771462364091526,-160.8933716767383,50.07104073049612,B,E,57.61492487356138,-114.14530257362121,170.8752996676949,1
Buddhist,A,D,C,98.25811283065562,172.33109825730529,D,E,-32.57978306784326,85.11989681426748,39.31225930937117,C,D,-76.51821430622707,-56.39039041624454,-173.2077961495403,1
Christian,E,B,E,-69.50312450442236,4.566875561967669,E,B,2.4659209842452583,36.118593061949596,262.55182109543387,D,A,101.66912382293103,-74.09743595869199,-273.89625633784726,1
Jewish,C,A,A,39.683525381414654,50.94587666852818,A,A,-88.1590688706568,-5.486097222207853,127.66228160497512,A,D,-137.3496285896216,48.29038752241996,99.9965257293405,0
Jewish,D,E,A,92.5844871547416,-26.80905767110678,A,A,106.46503963926217,20.295487134238872,-110.49556055665674,D,A,-150.30036749851823,-13.098189594916517,39.54976935385993,1
Hindu,E,A,B,-135.57179773879633,-62.960009179341455,A,C,-45.90507896469665,-44.21210765213794,-29.010675337675977,C,E,109.65908000272681,75.66557613183652,55.37982785558738,1
Muslim,A,B,E,189.8916021639523,30.329823043456987,E,E,152.34060299010542,-18.400660786752503,-13.431628435224074,B,D,100.6964152809702,18.825898386706886,120.80620161585811,1
Other,E,B,C,162.4153708122189,-61.066322064384515,E,E,108.35702829827261,-141.685075470204,-107.26397793735045,E,C,97.5906611830483,-20.45042291910131,-2.6212877612033356,0
Muslim,C,C,B,210.4150639410696,-16.19026724091319,C,A,18.870164846040907,-6.652754077658113,1.6018182909473544,E,B,-99.60149359327944,23.305624364332516,-33.60818744616344,0
Buddhist,B,D,B,19.762720620431285,128.07716784716058,E,B,-113.80385148754151,63.31481654575146,-79.10584697941576,D,C,51.36245647113865,143.87086635227928,13.154179190211252,0
Other,E,D,E,164.14372989762413,-20.788383520977362,E,D,-120.10715686831257,-52.828488801824214,-154.42529974049725,D,B,160.76226615146155,-117.4787663233643,63.38202671148559,0
Muslim,A,A,B,153.46357521021363,-69.34756994562004,A,D,3.0116225319724386,-70.35972194146697,206.40355751747003,C,D,111.33327811205392,14.558233892067834,35.623965430253726,0
Jewish,B,B,D,-107.73620663373369,-58.276929865491354,B,D,112.2952089953297,-67.9525900627938,53.46136260780451,B,B,35.50064142791953,52.58324056294554,-201.66029138995333,1
Hindu,A,E,C,-78.54357250617548,-49.56352876951024,B,C,-69.17894280341787,158.87765426585864,-100.51010322832073,B,E,-21.05608805584966,46.95062360466192,-34.36104964352589,1
Other,D,B,C,-136.90127212061606,-152.3708602027636,D,D,-113.16672862706703,75.21864370732058,-255.35488612283962,E,C,64.05302611438186,15.123955380218398,95.2661759806603,1
Other,D,C,B,175.05920586023777,54.00961360044001,C,D,-51.28043002701591,98.99643982912409,-58.94486294449982,D,B,-3.8971056801197057,-93.88890192205133,1.434933469372608,0
Christian,D,D,B,34.29890646281859,234.49194768786873,A,A,156.58533800366672,-167.87647845832228,118.94751474165209,A,A,-106.57095218662921,-1.380736138850189,-122.49339867449342,0
Hindu,A,C,D,-13.207619110105004,-25.151282386185713,C,B,130.46068127328556,97.82917266968593,111.12582248993044,B,D,77.30618810634307,101.19656683747999,-46.8714513843242,1
Hindu,D,B,B,-89.47558989312789,-100.22552641743493,C,D,-69.57876315014188,-51.429516048265626,-2.9830628809512714,B,B,36.88542542012734,20.749382868629397,55.18283515873341,1
Jewish,B,A,E,-30.791856029335605,157.76483960953186,D,C,24.475486676043793,46.59443892105823,-74.11885499894919,D,E,61.863947007851436,34.051563176709834,31.447725983000584,1
Muslim,D,C,A,-133.86235874682905,204.3238844336094,C,D,106.21391427356326,-86.94231975191437,100.95110152534359,E,B,76.0549225026715,-317.3894801378616,205.414142031993,1
Muslim,A,B,E,63.98262267833,57.9618770447316,B,C,102.25941444061861,-22.509279586342203,-19.66325995995144,A,A,129.2675189826896,-112.1882291910777,12.204174277129482,1
Other,C,A,B,-170.61023675869257,-15.07350909779112,D,C,-99.850717680372,-100.81631641213033,74.77409995162748,B,C,-99.87777192451655,-125.0578835254117,87.60799841446,1
Christian,A,D,A,137.10711828194982,-163.99227347643088,D,A,-121.04503648595635,171.67834411506695,167.45173731058532,C,E,-7.678135491217889,0.16857898167814536,122.18318308145557,1
Hindu,A,E,A,64.0083675056688,122.49954326992032,C,E,-69.22485828438701,-83.23085251052575,27.922662147788824,E,D,7.057720071011335,2.6335807410634176,105.01449868132863,0
None,C,D,C,-53.89306735714059,-35.0800490263607,E,A,-48.5772405507064,-19.667325532507405,87.02340052343716,E,D,18.57460237517492,-130.72361306797515,77.98126350453907,1
None,B,D,A,-16.29493826383363,-130.67241318123547,D,A,-7.986584898836237,-127.04825550867895,119.34819507051266,B,C,21.024520913317215,-101.23294632580301,184.2597788732979,0
Buddhist,E,C,B,-42.64455522392013,-40.80048529684784,B,C,-57.553931142809866,-0.9189284584859949,-123.46073278014444,D,A,-44.20144818927138,-31.900489404592292,-107.60074042591667,0
Christian,C,C,D,-51.36985522099353,123.35703760198528,B,A,-120.4557823654392,-43.63547783281288,-125.20970064388597,A,B,-53.641334458210466,20.654868895635573,-23.642106722758115,1
Other,D,E,D,1.6901018440042836,-219.46532851124266,E,D,144.6146432641231,-25.206097554730285,-69.4657486445007,A,A,-76.59003916481164,-11.587631122986974,-30.627336554654526,1
Other,C,B,A,-112.57895797557067,72.70056155720471,A,D,230.27402845220553,102.20598256486471,-99.58281738391894,B,C,102.53151845921056,19.587610617949615,181.2734867214441,1
Hindu,A,E,C,94.17405567391144,-7.399998084632223,A,B,7.044346288910944,5.0254280425583975,-19.377022275102192,C,B,34.69652698577386,-47.756641147547654,110.29962472564286,1
Muslim,E,B,E,25.073358637148075,-6.0066646371906955,E,D,-197.55155785877878,27.464325270704588,-18.76047382649386,C,C,-10.829195696057294,34.8428573574286,-119.92414115510137,1
Jewish,A,A,D,-106.51951032773495,59.061956881588415,B,B,-71.03895215212466,-86.76136982279475,90.68805215619201,E,B,47.91974992205498,163.85459753036798,-134.40607742760693,1
Hindu,C,B,C,126.0013971602101,125.7965157185742,E,B,7.566307838287497,68.70773783685264,26.29915036389116,E,C,-70.2902753831203,-128.1777200627785,-166.8777367888496,0
Muslim,B,C,C,17.9590142829338,145.48998700297597,E,C,141.13109681917015,160.3635403856147,10.260600587732638,C,B,15.000279692538507,163.99716177423522,-49.92572044241994,1
Christian,E,B,B,-193.05483931749814,6.134385831220147,D,D,-191.90252958118265,-75.15151043767186,-44.93586459785729,B,A,209.49305507742983,99.76240269795187,31.95834339420309,0
Other,D,B,D,-11.022651071643073,71.2501029937065,B,D,22.474011701128816,-32.73521102860303,22.881322232347966,B,B,84.34296197492709,-44.982060196583056,28.434808843541777,1
Buddhist,D,E,C,126.12552365234701,-128.7698235753582,E,A,10.916982679055291,15.70183572710017,-28.306886668662457,C,D,-67.48264263670298,208.80793770228968,74.04454998142019,1
Other,B,E,D,-94.16708967938425,137.23131958843877,B,E,134.946325544829,-176.34505357716412,-80.13488936926547,B,B,18.458503930955693,-67.305840688627,-123.70742087840792,0
Christian,B,A,D,-53.89765978552467,131.12240356367016,B,D,113.66351520504503,-130.53219142203722,-33.65803524835428,D,A,-34.777621358712,-148.35173618082712,-208.90006460662164,0
Christian,A,A,A,74.55951039726885,69.0927266788438,D,C,89.12731653349498,70.02382959080961,50.27926980240217,D,A,36.235572055585926,25.314841693730518,-116.61893240223013,1
Hindu,C,A,C,42.68070649011945,-72.09728426195083,A,C,85.74803234473467,-50.78929572621001,209.05101177284013,B,E,-49.65485148548673,-44.031071290663135,-31.36084065199834,0
Hindu,E,D,C,-51.032274103360166,39.10578235046055,D,E,-44.792088164800006,89.34247934072572,-60.27064500096566,E,A,-20.3184626435188,121.97320946352255,-30.731346320973092,1
Buddhist,B,D,E,-244.7524222856451,133.05534942425288,B,D,14.623595898396747,47.80264181391038,-121.83379692255025,B,A,18.821085351339946,56.20782926890728,-63.248333197940596,0
Other,B,A,D,101.42272984762535,-40.31768335781762,B,A,-20.39637609120782,-63.2744651323646,90.26954878876762,D,C,-323.84480840616226,169.309149218326,-5.39472511769747,1
Hindu,C,A,E,-152.18970463878242,-192.78452144088916,B,D,81.0561097615431,51.06702573182348,-167.21097317195662,C,A,-114.62196943835075,-121.74091294711289,-107.52825473644624,1
None,E,D,D,-50.29783240460783,52.40271197757252,A,E,37.35206774533008,-27.45269640918399,60.460753071053276,E,A,-4.580804219798913,-24.93782422343681,146.8386215592716,1
Buddhist,A,D,A,67.13868732950293,23.706844739108295,D,E,-4.982548291784469,35.614854682948604,234.9626890223262,E,D,149.45192261031664,96.66067387457355,33.38655721438844,0
Jewish,A,E,A,-111.67960473307524,-65.38458587562526,C,D,-9.112758202873806,45.572542104642366,62.01300883679187,A,E,14.281914687064805,-173.37464064752098,88.38907688537401,0
Muslim,A,A,D,-67.67141079637643,135.1744653563207,C,B,91.06349528276678,-14.548817015470028,-129.45205515913614,C,A,-80.52044905095632,101.11777746628627,132.17933744931628,1
None,D,A,A,86.534223987109,-15.814542584226093,B,E,8.443053783780682,-71.04737717648038,-76.70476086523256,A,E,22.18090956253622,-146.35493260551854,32.648562659124366,1
Other,E,B,D,-46.96602251088676,-60.19788297361198,E,A,-114.23936989909707,-51.11214677001219,-131.39439161233406,D,B,-81.58547824688398,-33.961032934619354,50.88393977432926,1
Muslim,B,B,D,6.7931079853437675,-80.30238989644091,C,A,142.953372153928,9.259038915233585,-2.7772300863172927,D,B,-61.51039375161167,-65.69057015313881,63.81521972085042,0
Christian,A,D,E,-48.849769529984506,25.72630590340391,B,D,23.08999057529699,-15.124148338289942,36.441722695624044,B,A,62.16638260753354,28.95599057363133,-31.65708092994972,1
Muslim,A,E,B,47.786865586980795,-86.06649203311292,C,C,-165.6557005738761,-63.27446991489624,-112.25302125504378,D,A,-38.51462225520429,70.28699536354442,23.661813283362182,1
Christian,E,A,C,20.03622303275885,43.94820011951666,A,E,27.00867687235909,-78.99608685390113,0.4022027140019877,D,C,-115.65302833719852,-126.78663671781527,-36.52115419433981,1
Hindu,A,C,D,-72.18249940019807,19.490519284741502,D,B,-42.54732931861855,-47.72622539889513,174.4382529194494,B,A,51.42534065239089,-13.309152527955106,90.11845636452401,1
Other,B,A,C,19.06521849116948,-143.74926451621835,D,B,258.27039491657877,-32.19397610176561,-144.9526523167336,E,D,24.646411539453606,90.05994533917097,-158.46132926811933,0
Jewish,B,A,D,90.16297126704994,-121.39484905284677,E,B,197.9732977735644,-117.58616072527882,10.828923396072843,D,D,15.350687080638393,-50.40593577691382,-36.660813602192164,0
Jewish,D,C,A,111.07532631022725,-14.59869150333536,B,E,-184.4469612063841,-6.592033072526503,-52.110910635927766,C,E,102.9943477167403,12.20622552717835,83.06824204828352,0
Muslim,B,D,C,-145.1413407848914,-2.9120732360111132,E,E,141.68261601097942,34.0759318012397,150.38271764948885,C,D,113.80453841301271,-72.85445915526765,-8.749257292020417,0
Other,C,C,B,142.24090177632274,47.62186873882158,B,E,87.07021381190044,-56.28538128427887,26.840506492412757,D,E,121.0570737580911,-54.4820437304422,-120.63009892954386,1
Hindu,A,B,E,95.67645804370125,49.621415416658884,A,D,17.526870998085826,-25.443355300419796,-39.76406277321136,A,B,12.603546927845588,7.749450206040363,-138.4854518461254,0
Other,C,D,D,67.05209508266046,-161.24014546381383,A,B,-165.59278438753046,-109.77446314522625,100.04839609076907,D,D,-208.14238192694327,44.3782185544932,113.4602121788741,1
Hindu,D,E,D,-104.75267149069585,103.93248747710476,E,E,40.67559621881056,-89.06125629504693,-54.619505484079745,E,E,15.680315527622513,-135.02782677335185,-106.47459812503904,0
Christian,D,B,D,3.4115362013276425,-46.036082245882035,B,C,8.944448824349381,-71.66869515409775,-11.563694057088869,C,B,-99.34987247370142,-45.39586188171095,156.47535534020037,1
Hindu,E,B,C,-98.87043333182717,-94.21210026116513,C,A,-24.27642167223727,69.58767716574468,107.99063063513363,A,B,-24.684910574409145,-19.990086442640134,-42.550865686721025,1
Christian,C,D,A,15.703868096821571,-25.275188083385114,E,C,37.85010074775876,18.30427087178961,-132.28819223283932,C,B,34.658780771666535,43.92233478191599,247.07671266616777,0
Jewish,D,E,B,-48.622913465642306,-31.30954184252924,C,E,-194.80770761944194,-80.36396036487278,10.39347613527216,D,E,2.668288024947708,12.046899287930321,139.85766978216313,1
Buddhist,D,A,C,-60.69589312209206,-97.67722690387632,E,B,-16.859058011003953,-5.513015999210519,88.01915026982935,A,E,-17.720075610485416,7.331644802002028,-0.3646861616293047,0
Other,E,D,E,-110.9580838127796,26.620673299160597,C,C,91.14853719189779,-38.35295339155794,-175.19859954218862,E,C,-38.63415902048472,171.96029821481315,-129.28332544209755,1
Muslim,B,A,C,88.53291867060314,195.60942468472376,C,D,152.63329223084193,45.02356334212492,-83.44079203161667,A,A,153.7161052598189,49.84697232606234,40.86744198228857,0
Other,A,B,B,31.918218793302355,-133.39844547410934,E,B,15.533138925565924,116.61522252275603,81.38582890963585,B,C,71.0988178302341,136.25322354856414,41.16864339968868,1
None,E,A,A,-0.4065058378202332,224.915122981395,D,A,57.50778962108196,195.926177031167,150.58680603470484,B,C,52.47224653625582,-3.718574426427624,39.3668757136645,1
Hindu,D,C,E,54.81005239789091,-147.8056901760294,B,D,3.949063378060148,62.18968229683992,-159.70922421112897,A,E,66.15035014621938,-33.85831543128033,174.25714053443284,0
Other,A,A,D,-100.29938908759325,141.92917952527725,E,B,-146.06421329927784,7.479616402258141,-95.3529727860254,A,E,78.86146625254274,-22.694459111109857,-43.05957070187643,0
Other,A,A,B,26.07431743403868,-183.6018586349643,C,A,36.45031552408258,-81.41566363523975,-33.91671912574156,C,B,-47.21147153828362,-59.66623470783043,79.62473087351353,1
Muslim,E,D,D,-23.50213959436623,-110.35833548301059,A,E,-73.78533783606332,66.62701259717365,123.21022536920016,A,A,-11.529578402169323,110.54526580325867,-35.0558714272157,1
Jewish,C,E,B,-6.519992487516772,71.0440430418765,C,C,-42.70453959993412,-152.03677740437104,-30.673573532795885,C,D,-111.83607000164024,-97.66309200544022,113.16131218252453,1
Buddhist,D,E,B,82.25894125641905,-42.362640362294655,D,D,20.390335408568394,197.48873760391382,-49.752265442980956,B,A,-51.795791470530425,181.6066848383987,-69.84256117312148,1
Hindu,C,C,B,-142.06472403145693,-73.86343174216414,A,D,40.96862233764696,19.26695624258993,9.848217078758074,A,C,32.89606870002435,56.46918606488981,10.012585503333153,1
Hindu,D,B,C,-123.61010038948217,22.1535218205688,C,D,143.64843369513656,74.1768120966135,20.70166034066645,C,A,-158.72288767772238,-31.149138662322606,206.18207644755918,0
Other,C,C,E,-0.2028446664295456,-61.2461737555185,E,A,22.60251574225614,-5.346509471594016,-5.308791609766077,B,B,157.01569820267298,269.31890619168126,142.27350522274273,0
Buddhist,E,B,B,-45.99168802519911,156.8563374314032,E,D,-160.90926571058003,143.5792411272343,107.619609204028,D,C,-29.344417323368035,15.751148799139811,-48.54951939054411,0
None,C,E,D,-40.88237684887099,-113.57784064606587,D,D,43.40725164052947,17.593816698056433,137.97539280242168,E,D,31.81327609603295,-35.32955734484295,-93.25839191161369,1
Muslim,C,C,C,-95.19606803656069,-37.32465045939465,D,E,-79.9999921054181,-118.68872899223877,-149.23349642938922,A,B,76.93372320635493,87.02833148429612,66.13437783934786,1
Muslim,B,A,D,-80.62337534893156,49.410166254043645,B,E,40.11567255768049,-67.22005660874646,-47.344046891506196,C,C,186.13728626349274,-91.94561781081686,-90.50347500777805,1
Jewish,E,B,B,-61.21041385105252,-137.77310936584692,B,D,-35.490202465892196,-0.13125424158188279,19.133886716831185,D,C,31.62829875333106,-22.104409895109622,-38.218681602077794,0
Christian,A,A,D,-42.537737491045775,35.046776325326185,D,C,237.85560261172205,49.07630051451993,-71.45645596461705,D,D,46.325735799963816,181.8674949498884,98.03809098235598,0
Buddhist,D,C,E,-60.86736470535901,76.56297196605173,C,E,9.26186654897385,-14.335097917197814,15.543251655095464,B,C,-21.556008441419074,165.99503405471748,21.147404473494248,0
Muslim,D,C,B,-26.688272660697297,-215.34807806021595,D,D,-42.887969687310715,-136.7108096418062,-2.517437991718343,E,B,5.79688365540599,-225.5983814798679,-179.18990561435325,1
Muslim,D,C,E,-109.93546975394854,20.83395685599023,E,A,-124.83217182801735,28.30074622534036,22.84241096001887,E,E,-21.358517250281935,42.60684389654728,21.2714099920358,1
None,D,D,C,-78.84426008088943,-14.867441191990954,D,D,37.883628463868305,25.676382460388265,-60.66982021737708,E,B,-103.63356672327555,81.05527162889064,-149.9592827763057,0
None,B,D,A,89.11345717384532,48.18764919353251,D,E,-187.1016330159498,-40.788852984304455,-88.74184242675715,B,C,215.11828881963683,7.3122107536628445,-128.67559330960992,1
Muslim,C,E,E,133.00654574459963,-190.12602265823767,D,C,-134.90586709009236,-87.29123223300783,146.84940500577147,B,A,-30.20857378163282,56.013034912913554,93.17573640236144,1
Buddhist,D,E,D,-56.10115522955081,-201.64853368993167,E,D,63.36526362900482,50.535091687031695,-17.596246859041898,B,E,100.35984399102922,-71.75949245559721,29.56241007116128,0
Hindu,C,A,D,-85.43495787833815,-4.843885360107361,D,A,-32.82694334164388,110.85902778795678,124.7542905568519,C,D,-149.01561412134276,81.68164129811467,-20.44080898080303,0
Christian,D,A,A,-90.99618448642057,-62.635564734564106,C,D,-263.92844210593194,0.207495694202909,96.42073448368987,D,A,217.01990670899525,-152.55746418024594,101.38403498633168,1
Hindu,E,A,A,-16.202149474191735,114.48712791909068,E,D,-60.980019105286296,63.09338425268272,117.992934830489,D,E,32.091393798022466,9.854420574063356,100.86238174660834,0
Jewish,C,C,B,23.38584388105668,35.41478355805627,A,A,30.51232950083446,75.14999814423487,6.4414089346895285,B,B,256.59069206089396,-35.355830418253824,119.95900899246111,0
Christian,C,C,B,33.70976122056107,-0.780294516536783,C,E,97.7242247849249,-35.02593796695665,-62.5205518174816,E,A,-23.832259335941217,2.7953843092241772,-67.29742488126568,0
Jewish,A,A,D,-66.9561745185327,-177.15901487653565,B,C,-29.489268096093603,-100.01295097847338,-18.643374803282136,B,D,-90.41676006204608,121.86769594401224,154.28722873854304,1
Christian,C,B,C,-9.167355960193957,0.2925515305895726,A,B,24.733233202967885,112.62105920812095,150.36130379569374,A,D,-5.395753647947156,-101.63744574215055,-169.63099493911284,1
Hindu,D,E,D,202.15744059479923,21.822206465430636,C,A,-48.672528258968555,-66.88044870975592,-131.98191138746205,A,C,-35.482397927065094,-5.111074593141612,62.21576255265083,1
Buddhist,B,C,C,238.73130940502386,-59.225506181483155,A,B,-66.11514620389067,-2.1736312904204587,7.387670046022683,D,C,-36.08300241148169,188.5982518806409,36.51307514344184,0
None,D,A,C,204.91151579867824,152.47149434993437,C,A,98.43657936780714,-13.66055002793442,-129.97327726902876,C,E,117.17541368867843,-34.87113498203313,69.98609346734855,0
Hindu,B,E,D,6.838517030860923,-89.53504039357098,C,B,-40.608289088454335,135.48119242819263,-78.8343877642978,C,A,98.56873588955835,-57.451600058501676,-30.538661924566036,0
Hindu,D,B,E,-53.204815891759516,109.96671420795315,A,D,-101.20941326559047,46.96874732561953,70.90547669624101,A,A,-85.23261967441357,99.5562628485364,-146.67820908734,1
Jewish,C,B,E,-144.88885804299497,-56.56649778956406,D,C,-62.36682750103111,180.9966731344908,-203.66079221359382,A,A,32.02726154418132,-8.501337904215498,2.615608479370615,0
Hindu,E,A,B,104.0638662033915,98.60758529652422,C,C,-33.33356448888647,-73.88652135999045,-136.80439348989188,A,B,49.06561819932652,-24.145795334060942,-147.7263093276191,0
Hindu,C,E,D,-0.47876033231805504,-186.82703396814748,E,A,-128.5558402249975,-40.60662725734815,-17.24370950846739,E,A,-71.26668118105471,52.01440195912307,-3.622162226900237,1
Jewish,B,E,B,52.237271009644324,-163.61641886569856,A,D,-63.20567838893981,64.83935141672089,-89.12859033197226,B,D,-53.85916152951912,31.47226104595438,2.304850931334591,1
Christian,A,E,E,120.1705098260905,-87.54389642940804,A,D,159.54164200897682,-63.463763190153855,-8.428577650421142,C,E,31.18662402277147,70.22985211119935,105.00977003388803,0
Other,D,C,E,17.438245646457865,110.49847730527938,A,E,91.85054757697434,35.98170164463742,-79.07583760953318,A,A,-98.58985688567148,-39.78501983912614,-17.244713438056237,0
Other,B,E,D,-84.00988935811213,139.2727414265411,A,E,-48.36049935439984,-4.3747746386409965,17.91729946583157,D,A,-80.91407048500423,-8.922463880272057,288.2908007017669,1
None,A,A,C,22.439467110774455,-130.81810373015102,A,E,-191.92024609910757,-10.667916953487206,54.05367913712935,C,E,15.962407383329044,67.16785939018709,239.03949649591624,1
Jewish,B,C,D,-146.60554574869735,-130.67813145893,C,C,33.10297718170284,51.193288097402935,-43.199190530329716,C,C,-85.43397421416773,110.2348388800661,34.8895637849083,1
Buddhist,E,C,B,-122.35585370734495,-145.3054119117955,D,A,80.43961217924632,-24.030461193874398,18.504333089588034,C,C,26.26912580326273,-41.81226969929156,82.81097907823516,0
Jewish,B,A,E,11.261521638114242,-146.5517400780741,B,C,14.815092528892965,99.65387733320665,-54.0990151523925,B,E,-173.5327446573221,-54.431102946557886,-40.17255288554028,1
Other,B,D,A,-187.514332741501,-20.29907532511413,E,D,-18.85775052755102,-114.74295543111104,-13.885188148986567,B,E,82.48916031089513,-143.16951475731832,163.62865691477776,0
Buddhist,E,C,B,-156.37954191762367,-1.3046656495954339,A,B,-67.5898722280324,-222.0342984986167,-129.69459528119785,B,A,-92.07874916166051,96.14752911681151,-30.28096903540927,0
None,A,E,E,-128.68302440167523,158.13684289621116,D,D,-69.78047599569184,-80.74691229760187,-30.13842871266806,C,D,14.168043512227529,165.2464999100521,161.52912288325658,0
Hindu,E,A,A,-39.185380390840194,31.141631008246843,C,D,-39.746869022147585,-84.05536764588155,-62.209101726891056,A,E,23.91936999711504,-64.15137537940508,38.99353852251855,1
Muslim,D,C,D,176.00820485505594,-68.97899820395634,A,B,-70.37194647409814,-127.30037031763474,-84.17520539049004,C,B,-19.73237318615369,140.7803291789656,10.178612950489034,1
None,E,E,E,17.34225483364637,85.203694367478,E,A,-2.0072140875826134,-77.47917592600679,-85.84653366401018,E,E,36.0637381147397,-45.198611981616466,132.56265426169526,1
None,C,A,A,196.81595441474389,20.802106737474475,E,E,-136.33721810343218,57.084512765745366,-130.3478361330372,B,C,64.45536017708702,-181.56036362237535,86.2892585838509,1
Hindu,B,E,C,-122.93462139636016,31.06338251724214,D,A,-22.729338536717254,180.55152609903777,93.50969577457919,D,C,-70.9722995524203,120.92004717476219,-130.28761849022533,0
Other,A,D,D,-39.41295495626761,30.5664438614091,B,A,-99.91989399773684,106.95587406608307,-157.6061563521484,E,E,-119.31343055722266,-119.98383689745582,-77.08448066155394,0
Jewish,A,B,C,49.192912368032715,-43.787776708114045,A,D,-88.72878367521179,-129.48236968913253,-18.447655980226703,E,D,30.593464232981617,85.58472522864591,-59.24506689437044,1
Christian,C,D,B,-212.28312534105513,220.5546068903276,E,D,79.41098067292337,-89.72827272466587,25.6692571997763,E,B,-71.92032003672159,-17.953730497730646,-76.2777661276901,1
Hindu,E,A,B,105.20295471849028,93.56489708259151,E,B,-38.34622861133945,-14.291403708099065,-69.94839751009539,D,B,48.37318285226529,-129.04294238432615,35.333415748392554,1
Muslim,C,E,A,66.7662908339089,-109.39255378023974,D,B,-48.973993995538116,-52.36705513176821,67.07439317278592,B,D,-199.2912732051401,24.497585798936257,212.9444789523176,1
Buddhist,D,C,B,131.38727664895507,-224.9789493614377,D,A,34.64090723131771,133.59962662201164,115.28427922527248,A,A,-38.34592679561651,208.6479981766801,54.93364202903415,1
Other,E,A,D,0.7335139319256831,-50.96536940888735,B,B,130.56840291443856,90.11816663635173,-22.67730392632517,A,C,-188.43123107023635,189.30607231368228,38.59959263060253,1
Muslim,D,C,D,81.50905197535126,35.837048205617485,C,A,74.68954371435994,-12.50310340865893,-36.94747184837919,C,C,-147.3483100161334,-125.5239633011254,53.79032998465576,1
Jewish,A,E,E,-155.952964311873,34.73486967455086,D,E,-27.525414493745416,-112.50521065043438,-33.01341798254388,C,D,6.184718022430876,192.43651589624918,-55.02226756767495,0
None,A,A,D,18.589317652978153,-72.89211553309049,C,B,-210.6536969102546,-212.7731660251096,27.340860537024692,A,C,-118.18231800276587,115.73185865700223,-89.55280535148684,1
None,B,E,B,176.30217025462272,26.619757865355197,C,C,61.58837313414438,155.539852743941,142.85251236513164,E,E,-121.9084368620869,136.97997845481322,162.6771638522591,0
Jewish,E,D,C,-7.3638679454325064,-54.47730765244058,A,D,-111.34635973519885,145.45171854145306,-228.21989749899268,E,C,-207.46912029266707,11.833584545065275,-80.48316483698206,1
Muslim,D,D,B,-61.467338304497446,24.07589743332318,D,A,59.74401368452291,216.54370331032945,260.8319453135793,B,D,83.80804186625552,-23.138247413565942,130.51804122687057,1
Muslim,A,D,D,27.547698286077082,19.228642383323145,B,B,-42.18691701181237,-4.5983369023458645,22.075509079922124,E,A,-224.75421031582513,40.55868937726581,-89.93834606566486,0
Jewish,A,A,E,69.64870490648723,-79.84618607351987,A,E,113.68243782827614,15.142377871457175,-62.32529545021927,E,B,65.31119849964884,-168.90628061579042,37.79808496353776,0
None,E,B,B,214.88465504789733,97.50850465970476,C,A,12.159952695552068,17.91115642694623,54.084246132916846,C,E,-64.50212117694113,156.97192185071947,-61.61285859647323,0
Buddhist,D,E,B,-215.2399582038586,46.6457257320845,E,D,108.58763583205298,-16.42049724524681,-86.75452600079,B,D,-39.75090936489036,-39.22370747680326,-59.892303629544145,0
None,A,A,D,35.60281540680762,-29.605467092935456,A,C,-36.31020903394872,-30.254388899376437,-29.677492620540637,C,E,62.50546338266503,15.348098478320772,-63.403431080230085,1
Christian,C,C,B,-102.87867510590655,194.82938994305928,B,C,-174.97598416847543,77.49259758843587,-99.64139299551424,E,C,-72.23716083984631,36.98552070751366,15.18239413531063,0
Other,D,A,C,125.39774559501491,-130.24446170650762,B,A,111.53993760299632,-52.701970806302846,-35.834966721673226,A,E,-113.11757176696493,-85.4908830692306,64.23381194194263,1
Hindu,C,C,D,-7.447509945145739,-68.6812697209299,D,A,17.805454720080423,-44.11173545497786,122.1475202703961,D,B,16.838285028255125,52.526771027577055,16.525500421409244,0
Hindu,C,E,C,-26.566877065566192,-281.2568979321597,D,E,137.75758976959324,-37.026887624421725,74.12644446348793,D,E,257.10201875906324,72.69593104864049,-84.6251957017049,1
Christian,D,E,B,90.50129926611116,29.172753078168068,B,E,62.3119111516055,-127.84160549299186,49.53044110615253,B,A,37.10125677212802,-200.83728575004315,235.26256858777606,1
Buddhist,C,A,E,-138.09139249513555,-58.496459239273356,E,D,-39.69201449423615,239.01624916555195,36.84837420763175,B,B,212.61548327551694,-129.78898496082573,-188.02439030239307,0
Christian,D,B,B,120.76089937368837,110.73644793784014,D,D,7.244056227374221,2.1639638095992098,-56.90923526403249,C,B,-158.0402171006391,4.159259748942942,68.32290835138838,1
None,C,E,E,-8.199060313189706,53.90343373353742,A,C,-57.24332986248314,76.66472311112851,72.49883546722398,B,C,-162.0015705191032,77.996808401039,74.20757730262827,0
None,B,C,A,-225.38245755110643,86.68176945111358,D,C,-39.221211139905144,52.2164169619087,-45.758659633587214,D,A,-100.33431112639025,23.65939398414317,-44.73694008854445,1
