AGE,RACE,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
59,Asian,18-25,67.9146809110461,A,E,106.53913903825689,-49.16987313972507,D,51.4113258216581,C,-23.810539770117224,E,145.6552200757714,9.951988041347835,D,E,1
37,Asian,65+,41.93989014028007,C,B,-91.00522565144462,-89.32675117775327,B,125.99060664535939,D,37.81572711428482,E,5.656714989548632,-130.3958128288756,B,D,0
79,Hispanic,26-35,-63.209932837891,A,A,-184.22787744844095,-96.40884348077903,A,-122.31262226426023,A,115.42864773899653,C,-127.46661738760463,197.72576525572038,B,B,1
28,Hispanic,36-50,-64.52985034846955,E,E,-69.2291460832245,-90.98412650289515,D,-101.99253422785348,A,-73.68364907877186,C,-38.443899677464046,25.81483406915938,B,E,1
62,White,26-35,-60.28312665892946,B,D,118.48526851261934,-46.63752220683164,E,185.34127851584833,A,146.42415590621295,B,-281.18581683416966,-130.94968743226227,B,E,1
45,Asian,65+,-105.59217387452173,D,A,64.18032147096852,-35.20293372478054,E,-203.86418993144434,D,-69.78176084203027,B,25.501947216274257,79.75782484351606,D,D,0
67,Other,26-35,-69.3629282405342,C,C,-124.61817159202799,157.31810325737376,D,-41.929561471455266,C,-86.33867021305775,D,10.808533385932826,-55.162273402360285,B,A,1
36,Hispanic,26-35,158.10299624437135,D,B,20.340290654524377,-64.84611226240231,D,-50.106595951472165,C,38.76806374001474,B,-103.29568702955525,-37.7130095577457,D,B,0
19,Black,36-50,-32.658683376036876,B,A,131.8023456130845,103.11327563545379,A,86.21619175202815,E,128.32575639059226,E,68.67947047624227,-6.791637375255978,A,B,1
63,Asian,51-65,166.9847362337178,E,D,-102.63616821091213,50.517480680781105,D,224.60830137683197,C,-184.64045220736125,B,-42.36082100731191,19.118712904364628,C,D,0
22,Other,51-65,37.20680127386467,C,D,-67.76062521035675,3.9238134524902066,B,-45.9363143130714,D,119.41479046522876,C,-163.71212956929287,27.763538621885626,D,C,1
71,Asian,26-35,154.81400383062564,C,B,-47.49336709535769,-277.10771087230614,B,45.83913635834074,B,-25.56078334824303,E,46.79815871165759,100.85208972263284,B,D,0
30,African American,18-25,-3.9114676434130975,B,B,-66.64178786064267,63.73069695961423,B,125.82379060573714,A,11.543700639684024,E,-163.64003605102394,-202.19016742626982,E,D,0
51,Black,26-35,-133.0846774805434,E,C,-84.60126626555264,-27.85911812010411,A,-116.84293904884417,B,-75.35802673399154,A,-137.63507181695945,-44.8845555993802,A,B,1
18,Hispanic,36-50,155.28868303420617,A,A,-117.28028777222748,-55.48397024285848,C,160.01854773442193,A,-186.89063414184162,D,48.75171490730351,63.36884852306164,B,D,0
69,Hispanic,18-25,13.086000668296943,A,E,-59.45842069986092,-179.54762302111754,E,-185.51150998960549,E,-71.95396402732574,C,-34.74057160693053,-180.27362756038295,E,A,1
35,Hispanic,65+,-215.87360740460593,D,A,124.32647974435666,39.0529460296532,E,-33.193807295107256,E,-46.358724310107554,D,16.013964121407273,154.39247393067572,A,E,0
58,African American,26-35,-244.1384511661423,C,A,9.87443883467705,153.41521957805674,B,10.634298520275435,B,51.70449096755242,A,-129.2244486627825,68.51072727707891,A,B,1
31,Other,26-35,65.2107352954779,B,A,-84.1368593021167,-58.37957168532611,E,68.21525214074772,C,35.52001953126355,D,-12.566172423247576,45.813221785114656,D,A,1
46,Asian,51-65,-98.89916553426173,C,D,105.10390514743011,-110.00885462703074,C,-7.411242480625193,E,118.02691630945586,A,16.695691418463017,-64.72090901227135,C,D,1
79,Other,65+,-16.062068861146003,C,B,-128.36498929243956,-118.8380679865584,D,39.71892486528247,B,-77.3698896498172,D,39.54970177414352,34.68303215094583,B,D,0
35,Hispanic,36-50,-40.220245991274204,B,C,-94.47440003843704,-74.95313742253344,D,31.98139409171049,C,132.13228965284478,C,-133.68791669603326,-80.57474809557466,C,B,1
27,Black,36-50,-112.5801978413029,B,C,57.83491955060136,-5.828420977944005,C,-19.122527537882714,D,18.819305077536416,D,-32.41937721391756,-144.4695194386279,A,C,1
38,Black,65+,30.86979665122974,B,C,-121.08489433383231,13.793164217146407,C,23.797507305601258,A,-53.740450341273075,B,189.90097058737476,-52.39870540159156,C,D,1
60,Asian,51-65,117.6060262285483,C,B,12.436140660039058,8.611840816008588,D,-140.46896942496826,E,7.277780212453712,E,5.12311328923925,59.58025865608951,E,E,1
38,Asian,18-25,44.16261937671042,D,A,-136.4373423293374,-53.55268608917496,D,-9.292632022106826,E,109.08883979989601,B,-89.97206038806578,38.551845409490305,E,A,0
64,Black,18-25,-15.260801525801604,A,D,-120.22089638150699,-87.31408512036877,E,7.76115598840757,B,108.2556288629314,D,172.50091854087714,-186.73975730793188,C,D,1
39,Black,26-35,-109.54796037254471,E,D,15.37584157297471,54.631965700396755,D,59.559122870377614,A,-47.38676480087094,D,-59.63692574582924,167.13908480868392,A,B,0
36,African American,26-35,-29.95227924289144,C,C,-57.82385272269447,182.83191326186625,E,9.916024229000973,D,177.24333995713926,D,-59.8595238425769,-24.029083080731805,E,C,1
44,White,36-50,99.76139892815551,A,A,90.12539099392691,-4.95376811905117,C,-62.845926634416806,A,21.081496491787142,A,158.1271084474929,51.37731035277342,A,D,1
26,White,36-50,11.287679626103927,A,C,-94.11610184383309,85.1324048547221,D,75.95481436036707,C,115.01887451093602,A,115.52309881627261,150.58981561324066,E,E,0
39,Hispanic,18-25,-82.63110756939655,E,D,-161.75182191490637,-64.20550462386136,B,15.11555313330959,D,-112.71260686902326,A,48.313825395204006,-106.48945617348049,D,C,1
43,Other,18-25,-20.424360936522046,A,E,155.09269485434848,11.052617720637262,C,-14.067510809882464,C,-84.44221430858437,B,-25.08266518667997,-269.44030837459974,E,E,0
73,Other,18-25,191.49181537336642,E,B,-69.13867872174309,2.423889080027679,E,26.33348955942123,C,8.671852544834303,B,70.9750400747068,-196.80971581452883,A,A,1
60,Asian,36-50,-51.35835665249468,D,E,80.02305554118743,-29.67438249106486,D,-203.18519695846092,D,-116.87273655702639,E,-62.088935934763214,67.38022862083342,A,A,0
68,White,51-65,-88.26310417208111,C,C,-20.10937135279786,-120.61679265510254,E,31.73530889357967,D,21.671106605781887,D,-20.525015925060416,-242.6905280774375,D,C,0
55,African American,65+,-255.72098997154256,E,B,155.05885953606315,94.50650279725285,E,43.218670376392566,C,-10.72297548339997,D,80.6231589943313,21.71657412508268,B,A,0
43,Black,51-65,-6.957975838188242,A,B,-84.02953120587195,29.74358285443327,C,135.42530530024737,E,-58.322356193865645,D,22.042192339298264,-39.78886838320365,C,C,0
40,Black,18-25,127.70301060403726,D,B,58.35211605555847,-20.514177425079748,E,-94.96783399702109,E,-14.388058233902958,C,38.49767449172457,16.28244718629745,B,B,1
76,Other,65+,-7.486500249465148,D,E,45.66551330882232,35.872303053139326,C,155.49425779148632,A,-86.22498273335395,C,-55.50921718087144,56.402787400459495,B,E,1
19,Other,65+,87.97328224739772,C,B,5.923278154644048,87.48117980348253,E,-49.82485403782248,B,-3.265634672976578,B,-111.69883735739057,57.03836715101057,B,E,1
20,Hispanic,26-35,94.01012220694278,C,D,-79.11745079227182,-96.25792019926769,B,-82.44402756848457,C,-50.296970387012685,B,-159.20393524486943,-28.81257789422626,D,C,0
54,Asian,65+,88.90451595451219,C,B,22.793416446410397,-76.05145894716486,A,-44.59538010425964,B,70.51363746462157,A,-70.06773425029981,189.9488044147126,A,E,1
39,White,65+,17.172909557948397,B,E,-3.485233246440745,43.87943998779698,E,164.77081856262438,D,-291.56392548829183,D,-46.71797119401796,-43.081306994155014,D,C,0
70,Black,65+,-28.294643692380244,B,D,142.78422672281548,-112.80137066879755,A,-44.66808283942612,D,-25.985582391306995,D,-125.6454558322816,132.9234341008255,E,A,0
21,Asian,51-65,20.59300741545317,D,A,-134.04800551800597,-1.2767442770886284,D,-76.57135955551772,A,-56.00048420676893,C,33.737263549722634,-306.80044135786056,A,A,0
63,White,36-50,-23.972578792687766,B,D,181.53429211003953,66.10618213947784,A,-64.72591167113143,E,11.886405549338178,C,37.63062649068992,-57.37543652543565,C,E,0
56,Other,65+,72.57553519652092,C,A,0.26374021725155,-66.64299173257295,E,3.355793530930444,D,116.95596842746664,A,46.928405806353176,-98.31367927423273,B,D,1
21,White,18-25,-66.29035648489989,A,C,-167.03283921607118,112.27846109977281,C,-26.257369263358676,E,14.764677759740538,E,37.00111149684675,123.45925201348346,B,C,1
31,Asian,26-35,-42.13831116811774,D,D,210.2418415636086,2.8511953029661323,A,15.868430674143633,E,98.02738693067101,E,-6.251271583745941,299.6571799176004,D,C,0
47,Asian,51-65,-63.33572886084401,B,D,-170.79592844420284,82.63764589722071,C,-100.79265252432432,B,107.83643473546942,B,-118.05469119817708,287.25852610483383,B,D,0
42,Asian,36-50,188.74683247665507,C,A,-182.6596124509941,-100.85513731658531,C,103.06372766227634,B,-19.001697040513996,C,11.135978677725392,-50.28434845556233,B,E,0
58,Other,65+,79.82431482406267,C,A,-105.8672303402461,-72.64104121886929,C,11.066051959255576,C,59.82298093122304,D,-58.579375534273396,-60.86105697430699,B,C,1
68,Other,26-35,71.18684792016077,D,D,-37.0241568720342,-108.88893143613426,D,83.83433885508389,A,-142.01972503412586,B,53.20955849378579,29.303292023812133,B,C,1
45,Black,51-65,125.27352853209757,B,E,17.829154146354153,-15.107055622353844,A,75.67834996436953,C,9.393696071138216,B,-6.001779668464318,39.4945255416398,E,C,0
55,White,65+,-43.36426497778872,E,B,27.07466214894704,-187.73784909783063,E,105.00372260751831,E,-2.2749178182418404,A,74.61596628695825,-116.67552379628793,E,C,1
56,White,51-65,-120.96892108613054,E,C,30.652333698301682,254.44526512678442,D,188.99455253263642,A,87.40301759609382,C,-51.39991253317488,35.67486104013719,A,B,1
78,White,51-65,-99.17563025624808,D,D,49.411433886833926,14.870967480728384,E,-21.738921934393485,B,97.62880775505688,A,-12.048219219857387,83.25091264656241,D,C,0
27,Asian,65+,-86.48597876052388,C,B,16.75487609167395,-15.420279472915357,E,84.17221419357303,A,-77.58889161574652,D,27.628551961358223,-107.958691010433,B,C,0
25,African American,36-50,-22.514689812439975,D,E,0.7498249389672801,41.21760497038245,D,116.09345878077345,C,-93.43034776036984,A,151.16141430314073,-40.059633737688216,C,A,0
50,African American,26-35,-10.992630939971171,B,B,82.06384793340101,-66.61735259233009,A,-72.96463908691258,E,-44.83833030582486,C,-35.92908159280638,-88.70565653675641,B,B,0
74,White,36-50,-64.37330219276764,B,A,140.78690181086665,186.86408775563484,D,-139.20362383515678,A,105.66400051535112,A,-76.17515535527147,-28.563952961701144,E,E,1
50,Other,18-25,-183.90220999040474,E,D,-2.972007559688127,109.18746484858563,E,135.01901966085512,D,20.120461441781202,C,-164.01633897488523,-60.018398554354036,D,B,1
24,Hispanic,65+,-1.2147978040214784,D,A,38.47098043499154,175.5437486245334,A,48.75722488312446,E,-115.89625161390262,E,-66.21273734823802,-105.63701867072226,B,A,1
60,Asian,65+,-184.53628361766079,C,E,-75.79388905792635,-68.63844644376853,C,-6.0548975941019245,B,-148.8307805453383,E,-78.5149056889106,71.2114016699817,D,A,1
33,African American,18-25,170.0741952202787,D,B,88.13082869977822,34.81855196551701,D,178.68228601902808,E,-246.62585323519642,B,25.42480960681774,-73.25455588487588,A,A,0
23,Black,51-65,38.54042164954384,B,A,21.711927324266462,-41.12690569502295,B,3.030110806878436,D,-110.87164409039441,A,60.191010596297886,128.45899465789108,B,D,1
18,Other,65+,20.29810776581761,B,A,-87.83852888355072,146.11163981127407,D,67.68001272821088,C,-88.96866704896563,D,-10.021154680381764,-111.2958129334102,C,A,0
45,African American,18-25,-27.99469199231897,B,E,-55.8448865963759,-83.38197967836467,B,-133.26913723343046,C,99.0772037072915,B,-183.49197028544833,50.515062466704954,A,E,1
79,African American,36-50,57.10356684782927,B,E,-128.76797791862998,-76.08890959052455,D,28.747690302888607,B,-131.3402307790258,C,-60.350499564981384,71.85092253673336,D,D,0
51,White,65+,77.82855253585008,D,B,-6.928091737818966,30.80594446917387,C,49.9825376744103,D,94.09719429521337,A,120.23014474318119,12.317549827845072,A,D,0
66,Black,36-50,-6.232231246595636,D,E,-75.47347627833683,63.471792574615336,E,-260.55820226597524,E,-179.602512903371,B,-17.01303655241789,-180.70826766861404,E,A,1
23,Hispanic,18-25,-45.354513139606055,A,B,30.648192046255197,-58.82071740334662,E,28.926064388336282,C,-70.9068199987888,E,71.66664024969276,87.11850751556653,D,A,0
47,Other,26-35,16.61083551474475,A,A,-100.84184540103355,98.96180009100348,D,77.2131564233837,D,-27.74928608350028,D,-90.86362626101334,-84.73875256438636,A,B,1
34,African American,36-50,33.17103572957239,B,E,66.35071228717399,40.431148227165345,D,-43.107203096266936,E,80.36185038815668,B,-47.54427927092524,118.11014957035997,A,D,1
61,Black,18-25,-83.4075034805367,A,C,-12.842393992247175,-75.04302918281586,D,-65.20142421812291,A,-55.802673074155194,B,132.28895683577383,152.55753739250392,A,D,1
57,Asian,26-35,-30.76187511701972,D,D,8.665100608485247,-69.77631202892783,B,-28.153779703849512,C,25.36857503491219,D,45.48065879728704,-1.607012276794393,C,E,1
37,Black,36-50,-2.334262694153839,E,C,-83.43782485857454,69.93109528601443,C,0.4338808516480039,A,60.01658657471827,E,-27.56040788427506,-114.48521453329883,C,C,1
36,White,18-25,-51.831974572664386,B,E,-0.491260819263596,-52.722444741360775,D,-63.95689724436434,A,-46.842024118158804,B,-99.84074399410993,-43.17483912824224,D,E,1
29,African American,51-65,-29.31569720871773,C,D,-74.03944460540136,164.69378890129835,C,-119.91065063901176,E,-12.29424284771076,A,20.147766011470917,-57.3122553844744,D,E,1
70,Other,26-35,143.87699080134908,B,E,9.599088520575435,-131.11471962747382,C,142.288939813657,C,13.317200053529978,B,-45.20603134959392,-89.33886642493225,A,D,1
61,Hispanic,26-35,20.100982656714756,D,E,-55.10152197653198,-95.97114284605755,D,-99.67500451595458,D,-22.51706077442818,C,10.172500388979532,69.25877107125851,D,B,1
76,Asian,18-25,33.59489545706878,E,A,-84.9184490650819,155.94954414357488,B,-102.65822075939668,A,100.3558355902219,C,74.79797570382117,-64.39869536703702,B,D,1
24,African American,26-35,44.01925479343669,D,B,-125.67425637466884,-13.069318637239377,C,-105.41380854473135,E,-12.781893282661738,C,109.83878757734571,-85.0408089390553,B,D,1
42,Other,18-25,-32.075907784257105,E,B,238.2448830310242,-86.21877534799115,D,224.17712476040452,B,-64.3290383914064,A,-135.7934556700676,61.80133775773681,A,C,0
34,White,36-50,77.56605935075221,A,A,-151.58331436336684,125.43255047279835,B,-66.59652814891925,E,-46.56326369274482,C,155.3113562239493,62.03560109525776,C,C,0
32,Other,51-65,-11.340810871771613,B,D,-123.65259590759979,-7.519876339927829,E,-261.1162978582106,D,-115.82412917040759,C,-2.9231065203081634,6.473155987668629,D,C,0
38,Asian,26-35,-157.92119055925718,E,A,-32.18355916285259,-134.23689203309695,B,-7.72925633202382,C,125.46073896672516,D,-58.00421807599715,36.753625323569494,B,B,1
43,Asian,51-65,-110.4316826152595,D,C,164.98498380925716,-93.05108423441494,D,8.767319801880705,E,-7.91971784191809,E,36.520412422280316,20.182661455615342,D,C,1
72,Asian,51-65,49.734870132862724,A,B,-43.97798758667253,-16.43806440414864,D,-116.77204039315798,E,-57.25183584617387,B,118.7325311051297,105.76610810272132,C,C,1
33,Hispanic,65+,6.526671563642006,D,B,-20.456198815744948,-27.52946149081248,B,35.02694290877183,A,-110.49020305450466,D,5.05612388206497,43.595157380578804,E,D,1
62,Black,65+,-7.682278414162176,B,A,-50.94861774768915,39.61263519559039,B,60.1314459062076,A,-221.03035985341754,C,61.28801194074502,-53.60492893189258,C,E,0
46,Hispanic,51-65,-18.989197076405297,A,D,-42.10634698671841,-113.39382689045206,C,-38.942749891030886,D,75.54432031941737,E,-52.17903831187212,93.7315699132815,A,D,0
61,Black,18-25,-57.94141372092412,A,B,57.89309960471617,1.779327142121144,A,-26.23780196688993,D,-72.88585069691932,C,9.178357348033773,-104.37892059975242,E,D,1
66,Asian,51-65,-17.850993481969297,D,D,126.04701664023652,96.23479442924159,A,-83.2902430483954,E,83.10077040979975,E,-70.03073946639621,-45.44608631234254,A,B,0
79,African American,51-65,-53.02771803494731,A,C,-113.70014122716812,-4.008855795992272,D,32.25124378304846,D,-73.13528824607965,D,-119.77731590625642,62.07540522296968,B,D,0
30,Other,26-35,205.15053959008256,A,A,-67.04502866703015,15.421262084640434,D,97.18046655751577,E,2.6763179188721655,D,-61.308203897121786,-46.92806639536341,A,A,0
79,Black,18-25,-264.3457012725142,B,E,-99.88729458704996,45.27572633681472,E,-27.18557350416902,D,74.5671398695622,D,127.975662188705,-22.280377309197124,B,B,0
71,Asian,36-50,-19.647193791024833,D,D,-117.81722844209823,24.799828851529508,A,-61.056974978826915,A,-64.6658268361984,E,159.67065052539456,-120.58863166318041,C,C,1
30,Asian,18-25,3.8462717715759016,A,D,-27.914126436805887,-68.18768774833683,A,-61.10954265134265,C,-4.86769664337868,E,102.69456997679984,99.57212678196285,D,A,0
44,Hispanic,18-25,161.85126306186095,D,B,38.805023141791864,123.4236543152182,B,-42.21345560691288,A,-49.6237654474156,A,40.09632788969051,-231.43598982887622,B,B,1
46,Asian,36-50,14.917273778250816,E,A,-140.42087975582987,133.24961127380033,B,-13.962221611399912,D,122.65035300354712,C,75.58439291527236,8.23980524995543,D,A,0
32,African American,26-35,-153.35007461496565,D,C,155.30922412426605,85.32039710760326,A,-135.916898393021,B,-28.529207777084647,E,-15.353164762341464,-29.04840727849506,E,B,1
73,African American,65+,31.86400364464408,C,D,-89.18347502625103,-6.207986253474662,B,-36.36071501968262,D,105.62422807523629,E,54.75501215949723,64.62280785298597,C,C,0
18,Black,65+,77.8247401306234,D,C,42.528513736983335,-18.46639516195214,E,-81.25583686612582,A,-155.67327038585518,A,-135.72594253633795,61.08955494634118,A,E,1
23,Other,51-65,-119.08190220824835,A,B,140.96895715914334,-5.572675422733419,C,-290.9341200754671,D,-27.771479502403224,C,-63.18257009013589,-26.0646939929525,D,C,1
51,African American,26-35,158.5153165200824,A,E,7.445464937516633,6.267846397021904,C,-188.94093319686124,C,-82.26042238858203,B,-239.91701492072303,57.3751859632149,A,A,1
51,Other,65+,-148.5955451787078,A,D,13.614587080674074,176.44157444008857,C,7.313273079772474,D,99.0330273800928,C,98.10263158494654,-31.85595665278858,A,A,1
66,Hispanic,51-65,167.74728970806257,A,E,-52.048728905864635,68.91483337652222,D,42.5113562429799,C,-86.59079309566788,D,-113.88544848062003,-99.81359840689643,E,B,1
61,Other,36-50,71.04037591860326,B,A,66.26282633990273,105.96169699206021,B,98.21177060179342,E,41.067285315090885,D,27.043958078739394,13.231999091072266,A,A,0
38,Asian,51-65,-79.49500290551993,E,B,195.57234330563927,82.40991472886387,D,13.993672528814544,D,75.29782402967143,E,10.478408840337202,6.359253903103314,E,A,0
38,Black,18-25,-25.446422310044937,E,E,-38.893190824761575,51.902224128636036,C,178.390520982785,E,-91.78213745528568,D,-127.58442263314342,71.49636454047665,B,D,0
60,African American,51-65,-195.58008718400535,C,E,111.14907208173615,-56.13987480464926,A,-24.75054297106136,E,2.704315105206197,C,124.12750027917569,-36.615375269972986,D,B,1
22,Hispanic,26-35,-75.27071923298195,B,C,23.34844636654619,-121.16754807050756,A,-170.75656372073672,E,-33.07740850807922,D,-2.8331651983443953,-177.89621867762554,B,D,0
41,White,36-50,97.30956339933212,C,C,35.70181150048404,60.053075010728186,A,-114.05731920065672,D,-12.986924421448961,C,-27.038700620252026,127.75407576336436,E,B,0
77,Other,18-25,-62.93192880805078,E,A,-62.313253045689464,152.19348235835065,E,112.85896203483236,A,-79.73502536644608,C,135.14437288299985,102.00377895487564,B,E,0
56,Asian,26-35,-152.1403769941318,C,C,19.60957074910401,17.831109997777336,B,55.15400112775618,A,-137.30808394668742,D,-98.95341281523586,-35.48009886528817,D,E,1
79,Asian,36-50,-16.92206691897835,D,D,-5.133782010821803,177.53695300852243,C,-18.799652039632093,B,-196.83440539723253,B,-29.118427461425817,-3.2189864650948357,E,D,0
37,Asian,18-25,-1.9904343484091633,E,B,152.82694177898924,17.103955078807772,A,-14.386866231974176,E,146.92952817651016,A,66.82844404829792,-72.56819495519443,A,A,0
48,Hispanic,51-65,-287.0259802729648,B,C,-7.944752723144386,-4.77542524697977,A,-20.140205670184095,A,-222.67221568346952,A,88.01384066253374,-181.02543884588192,C,B,0
77,Hispanic,51-65,75.3138006529552,E,B,156.0222919150456,-272.1164562743476,A,119.11005990180455,A,45.08926844627604,B,192.10725543316363,-78.44275507120146,D,D,0
44,White,65+,60.94074630739836,A,A,37.92797057169373,-100.51772567201486,E,-135.15557431608468,A,-92.20950874455247,E,158.82773629983862,-57.178884214290946,E,B,1
25,White,26-35,16.178013842887378,E,E,191.47631315376123,25.69157339421751,C,96.3986629503979,E,-53.53745472800464,A,158.91057171106178,59.08655349082073,C,E,0
25,Black,26-35,-132.35048054211038,A,E,127.6303825281569,-104.8639279401694,E,-39.7958223013521,B,157.60364009241061,D,32.952357610868326,-207.98263757468965,B,B,1
79,African American,65+,51.51295643187399,D,B,118.9610229429435,-66.46645021551261,C,0.8697710002434746,C,90.02491232414545,E,-19.004893274950465,-225.97934647079802,C,E,0
67,African American,65+,-1.2986414915576032,C,E,-28.081940055084043,-40.83546616003134,B,16.532360643994977,E,73.74884130553603,B,109.82788588601413,-27.022846009410834,A,C,0
73,Other,51-65,37.119980231810494,A,B,46.87082790753937,-42.43071284508792,C,-214.18973052152143,A,-103.03955038746287,A,-135.74731352736615,285.7695394660785,E,E,0
51,Hispanic,36-50,11.177201938588532,B,A,-86.32720523557379,39.00671945157219,D,103.72223958126263,C,-131.76014314810865,D,-97.01946788898755,-29.176607963284596,C,D,1
78,Hispanic,18-25,-39.43259683991451,A,B,-69.07636148428043,-76.93568940597928,A,14.886275970731191,B,-71.18456125010243,A,-3.53480883818262,57.99307550958005,D,B,1
75,White,65+,-30.233787237787357,B,B,-138.6557276280835,164.73095310615903,C,-76.72398150581586,C,-99.0592809186655,A,-19.65044620181513,-77.78705743875003,E,B,0
74,African American,26-35,-72.79895251785675,B,E,-199.4628633334961,-23.789504719842334,C,65.1583260113901,D,41.74016429474314,A,-142.57156324646263,51.394947233719634,B,C,1
