AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
55,-3.4311833125533577,C,A,E,159.13026266983738,-52.556700531958576,D,-206.86082098168504,0
56,44.435489613690976,E,C,C,133.69625235302124,-60.80157982102986,C,54.37325972414085,0
56,256.08531783878516,D,A,D,-85.96686196987339,-75.80823610393952,D,-16.322657241511415,0
64,-112.49330735654756,C,B,C,-168.96453984078917,9.332262653181036,B,18.086427319685235,1
51,254.7506722481822,B,B,B,63.75652975341146,-89.66718523958423,E,-138.68338450737897,1
41,-48.78240099583757,E,B,A,41.9431445432608,145.62428709302486,E,142.07633136542054,1
20,110.1189032336141,D,B,C,-184.2032267694874,3.815752294036208,B,93.41547167051499,1
70,-23.994829866397904,E,B,D,193.69351999333367,121.28220699002298,A,-63.55896067303129,1
27,-36.64921720310173,B,A,D,7.674273449016876,30.736465407250336,E,224.3972572435423,0
37,-41.83555648723291,D,B,B,-168.10311772041126,102.47571222286736,B,81.03682377389893,1
51,-16.420243321506863,C,E,B,-11.58272798943449,136.24230102799592,C,-137.51337479888124,0
29,67.58755667685696,D,A,B,48.39326574103484,52.405061315707954,C,-181.59274655230323,1
71,-83.67181471366807,A,A,A,-213.31521004343466,-16.606720040989355,B,-105.10319747679647,0
49,-4.590473948678021,E,E,E,-68.98654822249429,90.1737149128556,C,11.726573275169262,1
67,40.20732411734275,E,E,A,-165.81775902919534,65.89225879487026,C,-64.30776168375226,1
35,-20.555720170527636,A,D,B,-73.2689118043534,54.13974843838669,B,146.78496708774006,0
79,-77.072165882472,E,E,D,145.0821232752547,-22.4841811429456,A,2.2968974303048406,0
48,-82.74568011448224,A,B,E,-15.673014477230529,15.730566583333683,E,24.025114942773673,1
48,32.47180043546287,E,E,A,-9.51895903538598,-223.09146591286105,A,-40.23377353217289,1
76,22.0241335774541,A,D,D,77.23502379396447,-21.05632426880188,B,-36.979432707647085,1
75,-65.06830304685161,A,E,B,41.06382217189246,112.47390843430914,A,177.24621453099473,0
73,-176.42903578224806,B,D,A,34.69406808802199,70.68012730284087,A,38.216182429019405,1
43,-65.7529771380767,E,C,B,-171.14904412136087,84.47230798482774,A,-75.62820497896027,1
52,17.717513609823175,B,C,A,49.66100471776138,-84.19425106639696,A,73.18046432467715,1
74,-79.77932199785029,C,C,A,-62.78083764724444,-4.85095691546121,D,-188.3849215685444,1
69,-69.6809037341088,E,B,E,-52.280311711243456,0.8784098639285198,D,-82.70579438260474,1
31,-14.364241860690713,B,C,E,27.81256221371871,-49.16480724037489,B,-106.50890553673777,0
44,-30.054947354929034,B,E,A,-48.46709226965162,2.3425204673604165,C,116.04042184151209,1
69,70.98978479598354,B,B,D,-0.004186989535216485,17.09822559691896,A,4.366101366478827,1
75,296.80282046824317,E,A,A,94.12570187837159,-98.1571454612839,B,-115.84273647351861,0
62,-264.2227625020286,A,D,B,-0.25606025486397926,127.00051098106755,C,-35.125994144947086,1
24,50.68145879644532,E,A,A,-150.86193979423766,-51.46005280596505,A,-78.88803479474007,0
75,-65.52377179520258,A,B,D,-57.75556758423801,-18.141951872539316,A,-80.04904544650422,1
44,-11.865169192125963,C,D,C,1.8970789813995759,76.34857720579434,E,-49.4831487401571,1
79,130.76390023694134,C,B,E,-77.78330283656494,-19.40976893929249,C,83.48253400997666,1
65,-80.088987609898,E,C,B,-188.29763366846942,-89.95283569953368,D,75.45057840963509,1
50,-81.87100485743716,A,C,D,-66.02436224487633,-16.343803360260765,D,72.38749401965109,0
21,41.33124862069141,E,C,C,-111.06052928263162,3.1767637171249588,E,-151.3686135374812,0
41,89.19449698470319,C,D,D,45.33682454917004,-145.2781880887381,C,-17.401193886011942,0
39,-105.24776604428247,C,D,A,22.879886074524986,-61.684041233197895,D,-30.966281214076968,1
52,91.97347801243107,B,A,A,138.96106191910698,-8.357531751662602,B,-28.960595258700174,1
40,-87.01694303883627,E,B,A,101.39669733015744,-37.5798901844299,C,-6.960058988648912,1
64,158.76542394621222,E,D,A,-102.10840399080435,180.445962735955,B,-5.6677412399570795,1
58,-31.404576854180295,B,B,E,-111.24626479960837,-8.39108566189926,E,-131.63252658854125,1
43,43.18878384668206,A,D,D,-67.19732968388065,137.00405394860687,E,17.2315030290641,1
73,70.97547478741745,B,C,A,-36.787879507124806,283.8327669670565,B,53.81534928721786,0
35,-32.07352670447755,B,D,B,19.913438072704594,-139.0356865838734,A,157.58152276597525,1
60,-116.21395249626933,A,D,D,35.54952127896994,99.96144813777259,B,101.91300956071841,0
28,52.135577363134246,D,A,E,75.0239463342033,-122.39322546639582,C,-195.83456017824355,0
38,82.46338833769336,D,D,B,3.757528826327307,-22.579952573307434,D,53.56882759215126,0
37,-86.79686442110238,D,E,B,-137.5481235513921,66.1728138093902,C,234.85933326112934,1
62,139.54430827984118,A,B,D,117.04399322347126,99.36907309889776,D,74.40131869010654,0
47,-0.8649120657668978,C,A,B,37.008125678502125,-118.01537570989917,A,33.691714590785956,0
20,-48.05577029034438,B,E,E,70.84843475069589,164.76760841518347,E,51.649014236563985,0
53,-76.44018650611737,B,A,B,-98.02460098114297,-87.32580478775917,D,-37.51534303645212,1
56,-48.97920067158516,C,D,A,21.45784738499392,-136.69237559417584,D,103.57480059263249,1
22,55.894401642504455,B,A,C,-16.922699589385,-153.23153672420838,B,-3.7063607542009374,1
20,5.466546959662626,A,D,A,-43.42051381347898,214.31208324162677,D,-192.10234623028916,1
58,-15.500064870084232,A,A,E,77.46929102066514,-14.59629321860568,A,41.174241192371035,1
72,48.00464615200661,C,A,C,-51.99414095775647,-144.76955789396933,C,-106.15321768458456,1
38,54.903867521402574,C,E,E,-79.97492180199123,-186.063368974244,D,122.19053065525178,0
46,-159.12168007136307,D,D,D,-44.30741686845144,39.34445206144957,A,63.259475103632965,1
55,-173.73095627971128,C,A,C,-200.1526794232814,115.03406281142905,D,25.254319602770142,1
35,-85.73867793034113,E,B,D,-202.1350674148255,140.72089005929976,A,36.31922277091131,0
64,91.00888549395751,C,A,C,43.75849537986777,-71.55384024202515,A,149.2801305626383,0
75,82.15310147929232,B,C,A,38.42013466722572,-272.6509896165571,E,31.527084397091365,0
61,187.8701337629748,D,B,D,13.519933824367095,28.809655629003096,C,3.0570007721576578,1
66,65.36827201169967,C,E,D,64.37753370977525,-134.3957389282666,C,117.21271010296763,1
73,-0.653986546777334,E,E,A,-103.49494197313129,67.07897055684109,E,-37.391229452245234,0
72,12.390863986961516,D,E,C,-115.9648734851874,131.42855092091725,A,-136.78252245966598,0
36,73.44082335207534,B,A,E,-131.29970150520018,162.57973136754342,C,-17.484258809816403,0
32,-50.44589524674685,D,D,B,108.0877655884797,-31.130531421299345,C,-18.223766485126244,1
35,-52.81718305126125,D,D,B,135.98440442685342,76.44820508815548,D,-24.975188291361995,1
55,-2.1298522324578397,A,C,E,2.525902764810757,25.34517094549718,D,-15.896963777905896,1
39,156.5912624576162,A,D,A,-236.36586374966123,87.64014984996305,C,-123.55994368616265,0
67,100.4897186687431,D,B,B,-50.5038474232541,-70.52512964808739,B,181.92407663436225,0
43,44.28933774783861,C,B,A,70.48739955785825,45.42855640071026,A,55.749470786543085,1
69,45.29039823766172,B,D,A,59.511246326562905,125.86547954313507,E,-26.98835568769432,0
48,209.14480998225505,D,A,E,-193.07941256546832,50.09964984100049,D,-143.2472479723215,0
58,-70.67130043474972,B,C,B,-176.6427483335702,65.04587729406258,E,-72.395993421282,0
73,-35.53210522454936,E,A,E,83.00078382937784,3.296607376395216,A,-53.778400585244846,0
60,41.69609477392726,B,E,B,19.878672755102684,49.54386460130656,E,34.62067169502184,1
77,-90.17529347222577,C,A,B,168.91578704832355,166.5226377252818,D,-39.33340537068585,1
56,41.525820892538064,B,B,B,-12.691084078665254,-52.03000399940839,B,0.24375575418297715,1
46,96.03841921481317,E,B,A,27.4142230203529,35.855351070775015,E,-165.90542325491475,1
45,-5.726321667678094,A,D,E,43.06450448949416,17.246813005121716,D,143.09404051356972,1
68,19.56512305401523,D,E,E,8.310590572587467,-21.067375628631385,D,31.05372448232327,0
28,-163.10212256204747,A,E,D,-83.59439820878572,-39.13278698371428,E,81.87193487755954,0
64,-60.25772304827943,E,E,D,0.5553239392957571,-6.210101212654594,E,207.82484718231186,0
23,131.07187688622238,C,B,E,-127.17137423130438,-4.729114570956408,B,-116.10854889700602,1
28,160.83206021840905,D,D,E,211.07946317645712,85.84419742268273,D,-186.91592138896496,0
63,-204.04900827500353,B,C,B,-116.81097471571422,58.86943332325612,A,3.2073733075413196,1
32,23.24131170162628,E,D,E,36.28450317637579,-106.5349319374375,A,-25.24082384138881,0
56,-145.2936242108215,E,C,D,153.1091600630869,-116.06293810407296,A,192.72346736372606,1
33,23.286586890919722,B,B,A,-64.65261116794406,-13.472529213836278,D,35.03560608774768,0
61,-223.58382754668855,E,E,C,-123.54116321278812,-101.86531101287008,E,41.853838938366366,1
75,192.9420963438012,C,E,A,-27.476084971040788,154.04465295189772,B,-88.30351634242383,0
62,-122.38758043098619,C,C,C,75.35004454563261,68.77315117485362,D,-42.75590716763605,1
29,54.9639445927824,A,E,D,163.1170331464512,-7.928977170654575,D,180.299579834337,1
39,-143.48524497790987,C,C,C,-59.4625856241252,33.46259948497863,C,-8.308542479966185,0
62,-85.47727645431681,D,B,A,-44.89546628001666,0.9400190344526993,D,69.21890900054973,0
25,19.288286574778926,E,E,C,-50.52847826000123,-146.89899998064448,D,160.0649113200543,1
47,48.3888803511009,E,B,C,-117.15335184962107,95.46213662672373,A,-127.04092297600486,0
30,-132.46455633284856,E,C,B,40.64245048447332,63.73285533865298,A,14.988412762685613,1
72,82.04109069731912,E,B,C,127.55466571364981,63.497802536458146,E,107.14896479394929,0
72,71.47423290727501,B,A,E,-68.84324717321428,-90.17480103730917,E,-40.85777292186184,0
44,34.168564525683095,A,E,E,-86.37128337104087,86.11944442081568,D,-170.38106658606276,0
62,-176.97251887015096,E,B,D,-44.7097418927837,24.4642445524337,A,-45.25070547721876,0
58,48.007372760743635,A,D,A,133.19385547599103,-131.01695964208432,E,-24.726177435165074,1
23,-270.02061868290394,C,C,E,107.36170019976947,115.09211795266899,D,23.61408711904556,1
24,143.83465239535445,B,B,E,39.53714674628828,-16.497335184746515,D,-222.17548445519392,1
22,51.92894416863692,D,C,D,101.17131664436867,-22.54579460169504,A,-79.76102275874202,0
30,-102.01319394382102,D,E,C,89.30717344170591,-129.69649793530743,D,-99.24714306733317,1
28,-17.669726522717117,B,A,A,-5.283110046271123,28.698754742987415,B,62.67875749607267,0
76,26.666999516918654,E,D,C,85.8736902672624,-85.38512357835125,C,6.296268838934899,0
43,93.07401928093128,C,E,B,-126.76158145069965,75.20400608446974,E,-84.5909332949241,1
30,-132.60433862387418,C,C,D,100.8989731412828,28.946555394872387,D,-126.24255055367719,1
66,-73.51694039363154,B,C,C,2.237971711788493,-92.57767456266805,A,30.869846052715776,0
75,-8.606895606697634,A,E,A,-30.67514083440081,-111.68955261245597,C,-30.48576525821998,1
29,13.485831368180726,B,E,D,-32.12837514374416,26.316236817428067,C,-88.97779799582223,1
59,132.111224253932,D,D,A,-0.5609466104315101,86.72718332232725,D,-72.06173281733788,0
27,170.38354648746514,A,D,D,205.08038321654425,27.0570983471858,E,-94.12799437450666,1
22,-118.01142940277927,A,A,D,-93.5089933920525,1.2841953274854556,B,-7.397023971386621,1
35,-135.03085545694728,C,B,C,2.6123131834632702,86.62039609568778,A,-79.6763526876879,0
50,-114.37075593561106,E,A,B,-57.682182109258704,-151.428073112153,C,-4.231366340336195,1
47,36.31602757525433,D,A,C,0.5860201356421039,-40.230259744758776,E,-94.54533427266259,0
72,-154.05231368451717,D,E,A,72.72957617168016,43.80633674061725,A,-31.32205344435461,1
25,124.06152888112129,E,A,B,217.4352049062306,38.450912535629094,B,61.12390695545081,0
30,-102.07175929685306,D,A,B,75.95361539901621,-6.393592948719255,A,95.45592486586403,1
65,-47.04810926570992,E,C,E,48.47047314133714,-5.2247524206043865,A,-60.080172649999916,0
64,-5.039448482417206,B,B,D,36.326176532530944,59.62710532049916,B,-42.20518765275133,0
23,-42.52560717312043,B,E,A,35.46394828988353,-84.29183324850291,D,-43.41809255149834,1
21,-26.554659302181648,C,D,E,-231.1067721031459,43.00238222713187,D,-11.839301577011815,1
28,-171.17895311417024,E,A,C,294.5772004562967,101.78600169089624,B,-260.2720512249463,1
42,-109.62956003379176,D,B,D,-7.48072996969848,34.75084595194485,A,-49.357542518626126,1
47,14.533629442214249,E,E,A,4.207299387318946,4.55446413008491,A,117.63225067012095,0
57,-45.00561163905441,C,A,E,172.92045287407316,122.96343933015197,E,-62.229111656179725,1
31,21.0153172734605,A,E,A,167.74726119199832,127.25410138491978,D,43.12073497010441,1
73,18.13893864604737,E,E,D,16.83053330473834,67.30671928584388,E,-19.009944670423025,1
36,-169.11636002102466,D,B,B,130.60412413351483,-16.089681226976058,D,118.71105657984606,0
27,19.74516130395688,A,E,B,-34.13584097667506,146.00360652577916,D,-28.20408063180595,1
20,-105.2878487140775,C,B,A,98.10581602793053,-21.649630903075977,D,91.9359489230517,1
29,83.59255701523504,A,B,E,-60.667236527752046,-63.07997349488769,D,11.75195843379497,0
28,-37.76382111120626,B,D,A,-204.17454165276104,-0.7339289238377531,E,195.47186743067303,1
33,166.01621534538418,A,B,E,-157.86240496419921,-59.0998334445634,B,30.786229576649465,0
46,140.9939595670397,C,B,A,137.79810100171764,-103.1829545021242,E,-104.80638860967821,1
45,116.58611905334682,B,D,D,-5.151055276978242,-131.0329209869959,B,147.174997617914,1
46,-14.818275741638612,C,D,A,278.23696625872725,128.62245718883506,B,86.71975044659003,0
53,-5.626214393367994,B,D,A,91.61197585389993,-139.2905722036857,B,227.50615516407845,1
20,84.71958922535195,E,C,A,-18.805403383744785,29.949365535920684,A,49.182126911475976,0
40,-97.9811962054225,A,E,E,86.70805266155479,-47.22552948910299,C,166.12463569684135,0
43,-160.07080325939205,C,C,C,-73.3267768588235,53.120795053932966,A,-75.60283513302454,1
46,288.4791967515592,B,E,E,-246.94607156882213,-49.62170147737323,A,37.17893312722498,1
60,-16.085613688763353,C,B,E,-91.61442185701006,68.20229478079946,E,-21.349875025355292,0
40,104.15553314805481,D,B,A,27.687016224168687,-128.7839597543638,A,-34.38829536108734,1
24,-36.43204636884019,A,E,C,-185.8333935320735,-9.010946638868326,D,-80.16769750382261,0
63,-52.776799631511096,C,D,E,1.9138822942181217,28.864560126381715,A,-17.192043664742158,1
22,73.19960610863912,C,C,E,-125.16590669935444,-68.55060838692455,C,190.75330063893637,1
61,73.90571256716068,A,E,A,-114.16566956619857,55.06694139296552,A,79.15288555119999,1
24,76.5351072251251,C,A,C,-1.6821185473130749,8.630024114774487,C,5.937070464248491,0
36,86.41583247514461,B,C,E,-0.5307674536732875,-157.0872577066815,B,97.06367022124384,0
44,-60.054306417640916,E,E,E,62.357762490793,115.78348669997582,D,-39.79725638585815,1
58,153.24119495597697,C,D,C,209.69656361790973,-76.34459663369003,E,82.23936506836608,1
26,93.5961460798846,E,A,E,-125.79585810594702,127.44053312772043,C,238.07271317549996,0
46,54.61914385742689,C,E,E,70.74205294656402,193.27105846731826,E,-42.10530300666166,1
44,166.9448893450891,B,D,B,-47.011049432034454,39.591841043150716,E,-18.236304863319262,0
33,74.42650741034214,B,D,D,-78.35497642036468,101.46488435211293,C,0.22536944017921032,1
20,126.96690874779631,B,E,C,-42.3078594572222,174.16577053777647,D,-80.92185632367915,1
59,53.13200892100187,B,C,D,-140.93216803845232,-221.2944092600857,B,-76.70564734535088,1
59,-30.121591891924492,C,C,D,-0.5857655163717684,226.899009425157,B,50.71842118710374,0
74,144.6310658027273,D,E,A,95.82377338307595,16.64076689785789,D,-208.45585533368882,1
43,214.58576133925692,D,C,E,29.455436922653856,-134.209877690365,E,-107.68657246485141,1
77,-128.0885340588582,D,B,D,-38.448584939709434,-46.48012782126046,B,-56.199004384545546,1
31,70.24972152597728,E,E,D,-63.78766448915616,79.93829629692888,D,7.325259805195711,1
30,28.789311861899325,C,C,D,-46.72158121738316,146.1337921547588,E,-177.350940274509,0
72,-159.2895192005682,D,C,C,-144.58564407641234,-123.54877621393156,E,129.4756587046041,1
70,155.07594546575888,C,A,D,-33.0624688808326,36.24139009729727,E,-106.90763539508423,0
45,-42.262630985731484,C,D,D,170.7318517798464,-16.425066127045856,C,-95.17266379549142,1
77,199.15110895663622,C,D,C,163.82334905448678,0.5693659832030605,E,-165.35775936103371,1
71,158.78696633165464,A,C,C,-158.9950776157004,-55.35384733341305,A,48.3560531098363,0
44,96.80853268077388,C,A,D,-5.991773212573605,-49.64044481476408,B,-63.550736346858926,1
59,-69.6957519927744,C,A,D,36.84487373255753,13.21629110854819,B,48.67362768885024,1
78,-119.50850905892891,C,D,C,-99.96624307521749,-49.25497757102584,A,-138.59727828443582,1
67,83.76050395816293,C,A,E,-69.01284315131163,-187.84944768604655,E,-53.87644593476709,0
56,159.7966159555374,D,C,D,-50.323735106535175,-66.61188919847434,D,72.23999821530793,0
42,119.2392137893267,D,E,B,-10.600588852216426,32.098071753911405,D,-164.4787247573671,1
65,107.74903212982463,A,C,A,28.57204698058214,36.758860925688275,E,25.60539235294851,0
23,-167.8295082508668,A,C,E,193.48149191197083,114.50553148489995,B,69.03474209828646,1
70,64.74010289926062,E,B,A,-215.5971470567732,106.21574537214438,C,30.336750335212404,1
62,72.4334189922792,E,A,E,-107.91883919349641,145.1719994746155,E,-23.690367413677794,0
29,-107.21571818857628,D,B,E,168.43998549252427,99.64553706443156,C,-129.30101392601867,0
25,27.7749654359564,B,E,D,62.46336892002067,30.314948388177243,E,-64.27845270487543,1
36,39.55505549901082,C,E,D,19.927304766506793,73.42930478347567,A,76.23428232984723,0
25,-67.26339547683762,D,D,A,56.865015073500615,76.10880058533553,D,-240.66569958868894,0
46,21.088674071002828,E,A,E,-110.07867814312695,32.81496557555258,E,-180.8945526715266,0
56,106.93009803960827,E,C,E,-50.412092675392294,111.1940788302562,E,30.480058232429435,0
58,17.327569208500567,E,A,E,-65.57028005428197,71.40924508936017,E,-28.01017701315402,1
66,2.9766002673720697,C,D,E,-104.61394061655574,179.42380257501313,A,8.449485266085134,0
45,17.043644444234165,E,B,C,-96.791137189811,-29.940042766606904,D,-162.72235926974383,1
71,80.87438186669871,C,A,D,88.75812535093864,-274.3527719326424,E,112.02799917559933,0
35,67.07425031976162,A,A,C,112.70184106131641,-85.3816797354428,A,-211.13375586910757,0
65,123.78848317071547,E,C,E,97.72425790545834,39.226488444856415,B,-75.48080942132486,0
69,-30.4372960212168,E,A,B,28.596955822250276,-34.25895994026211,E,110.10922181492016,0
50,-37.15047986319179,D,D,A,-178.6309764496561,-26.071809854921707,D,120.91516182196239,0
63,-60.357437494266634,D,D,B,5.181825491165026,59.28441368921212,C,28.214299439791834,0
19,-28.037777629759137,D,C,C,-148.99441762669306,-27.23298879187314,E,-5.256956276523923,1
64,-121.47077115124367,C,D,A,-72.70979577316679,81.98856076448283,C,-39.88844991707964,0
24,-112.28901918454319,C,D,B,-149.03262512369858,85.75757283861883,E,1.2925128173909775,1
74,-44.458365897455614,D,B,D,-71.88386980489126,100.0653625839289,E,116.11599218936068,1
51,106.74906675919324,C,D,E,107.23259512236132,-115.1858475042742,B,76.68091603277844,0
23,71.21688846048828,D,A,B,-65.82345021464741,-61.95455179498875,B,0.21514688514795832,1
26,-110.62100545302135,D,B,D,125.79396437813686,-47.88730450321237,D,-47.049485513259626,0
22,-191.70609818853052,E,E,D,52.49985589668863,-151.22395869130247,C,42.271578782888334,0
69,120.28734554883714,A,E,D,54.01159023883738,-95.84056861790278,A,-38.73866333918807,1
76,-71.15789103467868,D,E,C,-45.332051235752665,-14.346639215027206,E,135.87627074715652,0
26,-83.3408540946765,D,E,B,185.56043401744387,-90.84236873684105,C,180.76959709659286,0
78,70.41438713383087,D,A,A,126.21650128655988,-75.25233153102945,C,64.81366035817419,0
48,134.59323465727152,E,D,D,64.89647710759428,47.56581282521808,B,31.319891634370588,1
75,86.86431042197803,E,B,E,9.206128253150029,-77.78349632957521,A,-34.81810205024679,1
24,-149.85942596762044,E,D,C,-171.8185963921223,11.834785609434832,A,1.6090653694828099,1
76,51.322008743488404,D,C,D,110.23846107258031,86.67811159173094,C,124.282218130494,0
49,-27.04795244587078,A,C,B,-47.23393941307488,-228.7348052610729,B,23.924689300093867,1
