country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Germany,54.48569202391311,A,70.76318906359542,-66.8014931742606,E,C,E,-151.3900607994783,43.415426540555195,D,26.94116623221693,-132.33327089023027,-28.12441006251054,E,8.099753929805734,1
China,51.61343884958525,D,79.97651408684654,-40.05252755821043,A,D,C,-9.215565836059032,94.87445771659561,B,45.06089881725634,143.78229348516766,-133.8962873272321,D,-10.756315072228796,1
China,-170.8351184342955,A,-29.86678699464606,96.60601224692385,E,E,E,41.00144817873866,-192.0385926323862,C,-64.1113266527587,131.93250292940667,-4.278793347030583,A,8.757797264879569,0
UK,38.283724847583734,B,-6.695272466139794,27.657709740851132,C,E,C,13.261591763673014,124.45434055689006,B,138.8355918477122,29.78168018154169,-77.57280466921094,A,205.26727091997117,0
Germany,-28.42492926649623,A,149.96142467629895,-14.066225119765141,B,A,E,135.79723560702547,-3.67493673378686,D,4.443035872326698,34.33051446311061,-165.04795740441938,E,-99.96315598641017,0
China,-48.612015779607674,C,-117.64699098011901,-20.588103675101124,E,C,B,73.57470479629957,-158.8278775394289,E,88.79447057441256,89.97104428182068,-79.31501481596821,C,124.76605008859585,1
Germany,41.46642840623474,A,-38.82414257746777,-45.400962641705554,A,D,E,47.126862828706265,-0.27195400461685426,C,22.54137443157304,-208.01246743610187,12.555142396677017,B,135.27873826064055,1
China,-8.866254141937652,D,-63.615341706321004,-168.8305116137297,C,E,E,82.57708967857937,21.320572989349245,D,-77.88101994783489,109.35956723700147,-89.19626122112912,E,64.6278943310955,1
Germany,-285.23464245376175,E,74.48751941862447,31.397094483761194,B,B,B,-39.42875523639588,-3.5833408521551333,B,5.384131925629603,-15.192615535547137,89.308099148369,C,142.9685272923619,0
UK,39.50875184948405,C,62.49642996226198,-83.15795009716605,E,B,B,-19.10647795221941,-260.70084666912487,B,52.72087949254948,89.73290429004233,-186.1120977966507,E,-133.03940394848053,1
Other,87.64916127099941,D,65.99668253052154,-50.21517637077364,D,C,C,-109.50983878656504,-65.48593493603238,E,-12.330988112212019,42.674263876830956,119.61816109856926,B,53.181596318619576,0
Other,-137.0266553264799,C,38.95178525479962,101.13801400712919,E,A,D,69.69346755748627,-50.49949778611062,E,38.4878868277873,-45.67543684681609,-57.973469840641336,C,64.00716281953011,0
Germany,-20.677126065308876,C,90.20524560608483,-158.0393339958009,B,C,B,-7.408697059800513,93.5060182233685,B,-81.96105987927801,-58.98670446768295,57.415056446650404,E,-49.283892927329944,0
Other,11.653958918117018,D,-30.623166531298057,-128.10915331379172,C,A,D,-79.80810102555934,-29.275952249377486,E,87.20052245921994,83.16859243268362,117.55534915813399,B,-42.52761707950998,0
China,-142.5704281542411,C,-211.36232999764792,4.527439196517088,B,D,D,-17.641707207000756,169.5067172604921,A,8.976710441645697,-281.17014771715094,-10.378011927599768,B,79.50314007048253,1
US,-144.29689125534404,B,58.67425301362253,-26.80750615646422,A,E,A,12.910609415016944,-160.45953626178718,D,102.3784656229258,44.56081160166242,-94.66218226774387,A,139.06202161372957,1
UK,76.30870177551593,E,-108.33626710366143,-31.754200054546462,D,D,E,50.924241388506886,30.51289678586783,B,-159.11817261231195,63.70492044745269,118.31262542165383,C,-183.242446338599,1
Germany,-1.5904096525721223,C,37.76794671526145,77.32857365775956,D,B,E,14.74075432404093,21.531789215631452,C,29.60912653603312,-39.8028480548347,77.82241651765065,B,-70.7232372112134,0
US,68.7875229836853,B,-172.6797091252018,169.15688002002497,E,A,C,-93.80367406055905,74.38119828728608,A,19.149793440967017,66.64460804896073,-51.705080588680396,B,65.18805024950342,0
Other,18.929068339685465,D,108.8623138349341,150.35291272171878,C,B,D,-138.97859927267646,-14.399483749654626,B,110.3357751567248,66.7536785198231,-91.72841143700748,A,-25.3006333957818,0
India,81.43695567017816,A,-9.879256570247826,-44.155686359713776,C,A,C,121.47373501116363,-3.2016985009491883,B,68.54102307191071,-193.91536317786202,-32.68494819624474,A,-42.9751977149378,0
China,-83.47929420277066,C,44.77340744899671,-135.79479689276985,A,B,C,-95.67254810181191,86.32580796503369,A,34.64402886000317,-72.35288983935084,-47.88939610781933,B,-11.641854644615286,1
Germany,15.011512125897571,A,-57.97067619615996,126.17314996743293,D,A,C,-56.414100762482214,-62.520883377630284,D,-67.75750464918175,70.77103811964568,-15.45690328828499,D,87.73443018792561,0
India,-64.84960827072169,E,26.020210434934,-100.28641284333719,A,A,D,-61.43171140427253,-118.96868033093656,C,-161.9854328033664,40.74944028073553,7.444563204404349,D,131.0487403986342,1
Mexico,-72.24027366966268,E,21.948407631101453,-7.401379118247053,E,D,E,-9.004993455459495,55.66065538048692,D,-48.395775471446676,-25.28293066928567,78.01086388662485,A,-291.36993705895844,0
Mexico,33.46492373222453,E,2.6412828607699277,-158.09563371193244,B,D,B,42.69196599236708,-120.85283445989062,E,40.662921349881785,92.46470676233734,-10.026345878160264,C,85.16484138799629,0
Brazil,37.36470747995517,E,-56.73131825518912,-69.89878509185843,E,C,C,-93.12598381801936,78.20371702628826,E,-40.78208188775434,-87.84154158162337,33.95309218665696,A,-63.334338386738,0
China,4.1541442684586976,D,-103.70981907433725,21.266078369432353,B,D,B,91.0047511883868,56.54844794727044,C,-20.056407386322693,-122.69239152720284,165.18433706405156,E,65.35961916006723,0
Mexico,48.72272930939405,D,115.10874431619034,40.80907792982355,E,D,C,-43.58598120504343,-44.268253623613546,D,62.16250185756632,64.50671569635018,-1.0175832555792104,D,-97.43239365693842,1
India,43.20007489457336,C,113.511993989328,-179.9978115332106,A,D,E,43.453121064015185,147.37314600092785,C,101.54090279161308,-82.80465360506156,27.78714038153015,C,30.817715151936532,0
India,59.58351039305882,D,-24.306100599692158,61.546624641776596,E,C,B,37.629819297116626,-1.2950520696656884,B,-21.166651444676056,-38.85122573470657,-113.81128876087487,B,12.460054948616788,1
China,14.897315177232493,E,54.204213412485444,-54.09096710859592,E,D,A,-44.952338623884316,-116.68427595213062,C,62.75541033133977,-35.16237031464781,-137.44383835893314,E,109.40330815635076,1
Germany,-133.53287143823593,C,145.53067021006328,-33.721003187770435,D,C,A,-125.51356173688133,-170.81331027313004,B,83.25897014428918,33.06029118097667,-50.08220306896122,E,-185.27624986622823,1
India,-15.906592047037579,C,88.91009335045509,1.0259247750064848,D,A,D,99.29657356477506,203.61548516408314,D,52.3775877722801,81.48246516478686,63.47542389141007,C,31.018205320815962,0
US,-108.28968740138096,C,16.48830174706041,27.862237506772097,D,A,D,2.4115805529852414,-79.38459503487366,A,4.9113724262555385,-42.75940592274207,48.55870494654341,C,-35.56552154347774,1
India,-35.57015897424517,E,-48.156989361118,209.9730433444038,A,E,D,109.86345022192054,64.36304908714635,B,-78.15207209245476,-352.7239268786298,-33.53121096261679,A,-13.678522260666673,0
Germany,-128.49212531435046,B,-10.259261374533878,48.73242044481751,D,A,C,-123.70007214845766,-68.85674994487782,C,-74.1913733517855,-116.68938033231804,-36.45036003662069,E,77.8399296246898,0
Germany,90.31085281119785,D,48.19801959848691,66.51909822729624,E,D,C,-6.409011396239437,40.63429064768636,D,-21.43886673876515,65.39225107436886,59.892409842227444,D,67.17577512325317,0
US,85.04315422314059,A,69.96761387390518,4.563255691587588,A,C,E,-186.88339757803107,-8.588934031128192,A,-108.5584555666038,-100.27593693646462,-79.37231503588367,E,-22.522863139516154,1
Other,-69.3538640402714,E,64.96272996694302,-60.96174757366705,D,E,E,-141.39730617458238,-99.18121909841655,E,-32.50720004872911,-33.7635528365358,94.32082434179466,E,120.01147610094525,0
UK,169.79754634777024,C,39.92064607384928,121.02655986801774,E,E,B,-29.555375436204724,-61.78596737598407,E,104.70879228096454,-22.07009271161914,216.36443427291664,A,10.565729287223697,0
Mexico,-125.96803163379597,E,160.758276199573,108.02329356200467,C,B,A,3.897087457908143,-61.29070560618235,B,-114.09037184652458,35.93240853158729,6.939089792441866,D,-7.834223720199361,0
Brazil,-8.211361402838026,E,-100.13954735461729,-1.4650880955262198,C,B,A,115.72315076625235,108.45565651667417,E,-106.32505443547997,126.51880017787336,-109.01278606912904,A,13.900889688261204,1
Other,-103.71236610250524,A,-184.9975570790539,167.9125275491195,D,E,A,-2.44203699281883,9.167004039171482,A,142.31414994021537,-3.9557066514874757,54.603401384115045,D,-20.040771977381933,1
Other,129.12740222769864,D,-2.10155216175163,-99.64166005584558,B,D,C,233.6910735464427,8.072918841982418,E,163.52176784027455,5.218842964801987,-23.219581962983707,E,138.61313501464184,0
UK,-43.585998179786706,B,-72.86737142396397,24.38165651614118,E,C,B,-88.04829724027829,47.98674563512266,A,-20.83840035595211,95.22421758502017,-126.74505687852088,A,27.21998500030641,0
Brazil,-100.65458777512899,C,-90.72874857005377,59.50841852503992,A,E,E,2.690036249084413,-111.56630671024004,E,9.10487303087717,-162.3556340423837,25.19696876907849,B,70.64001453005962,0
Other,-199.81404893957267,E,-118.6651660638117,27.942950520707875,C,A,D,-31.446531609120203,-43.006333163954345,A,52.68834329698815,31.30140002455313,241.40891831641977,E,-147.3123551797905,0
Mexico,-9.322340941722251,C,-167.8209715846823,30.587634444855343,E,D,E,-83.76925195660884,229.37517288875614,D,-0.3016854816305298,40.729763677904614,122.70699269986494,E,27.352617865437516,0
China,-93.67049990183224,A,-159.57353683662475,126.42906817064674,E,B,C,-110.12674186007713,-158.52740068001233,E,134.71463799359805,6.180704975523507,-127.67368517250483,A,49.47343356240275,0
Brazil,33.229799443441436,C,-14.786719677214775,-13.476627324754704,D,E,B,-174.78642038222068,130.99730160348665,A,113.2781772902644,35.17802905141678,58.468383222168455,D,109.98922628339713,0
US,163.38607176246688,A,172.98592239223845,-108.61723808588626,D,B,B,-191.59785016182542,43.14217489894958,A,-86.79876085310256,207.37380412835176,131.31123894380892,A,-151.51517595950074,0
UK,0.16649061529958886,C,157.73333644374534,48.833522423165334,E,A,D,69.58497018738937,-115.0422859380372,B,75.75892954842749,81.91655176010339,98.48893803623544,E,-35.27072620841432,0
Other,33.13127027125603,D,37.23141641075972,-46.7877448138928,A,A,B,-164.6963314104482,-26.855987632592154,D,-206.4929817956036,67.4858422597979,33.94737031587249,E,-35.49266106929586,1
UK,-82.52708253148433,A,-24.728897868948078,9.021693404089849,D,E,B,87.80228231582753,20.504220762469952,D,-132.38223174349113,258.99088250586243,179.32267082156085,B,45.1932163765675,1
UK,30.90982706313785,E,12.531672664775783,120.60100453989308,C,C,E,-58.1932727763903,-57.96428671326107,C,31.600489598526753,154.97458036921128,-3.0613391107501013,C,153.54820227922914,0
US,-67.05087061368437,A,-212.73584695908713,-83.39234225000125,B,B,A,-123.44649266217253,9.686891517136367,E,-41.486119081580355,36.97246411582531,-53.13164587483531,D,-188.49603099769217,0
Brazil,-185.4114732359851,B,-91.91652289716224,2.6627599550422505,A,C,B,135.96286014267102,-21.03791825451586,E,-145.41492434752683,40.356809953920894,-75.66671700360422,E,41.63071094256502,1
India,152.71628656395717,A,92.22661318431823,-77.24183258995511,C,B,A,68.72147408292834,-75.69122879585937,E,72.95987627304646,192.75156683138718,-97.36805770111683,A,-56.7803813478187,0
Germany,27.378845681611402,E,-141.4458625826024,99.17574366452725,C,D,E,-97.37384225938735,105.20906800850172,B,43.062564722225225,-54.46775669541971,-0.008616626825562173,B,-18.094090953219144,1
India,32.43642845711814,D,141.09589628848204,66.15633732171283,E,C,A,218.19604507488623,-92.99282752563755,C,23.452560451820364,38.14620673352358,-22.66792833176037,B,176.1085014170559,1
US,-109.64400669212438,E,-87.75055179339343,82.31258319051764,E,D,B,63.248885095426175,15.751139352338766,E,38.57983601914445,12.53822581575505,44.39033391266593,A,16.912428551875923,1
Mexico,-49.90236910449002,B,112.31374727641996,10.347133221685233,C,A,A,82.7391283800122,-24.369429598164427,B,-39.187568130406206,14.589552352209475,51.18051424672147,A,-44.971751877197306,0
Mexico,-78.99351263579018,A,-5.735063432871653,-259.6931656445015,C,E,B,20.037654197256746,-39.65324548697992,B,-11.127385184851041,24.7759678576124,-166.01795606920052,D,94.40071480267532,1
Other,-70.64706621907945,A,146.90565119703066,24.941656012390578,B,B,C,-59.82621234479346,-9.300124423319248,E,33.41083642547877,-75.55736925593789,83.99103760159258,A,-15.936513687009757,0
Brazil,100.38295664130561,C,-132.42947592168827,-259.70455028919156,B,C,E,5.986654991856237,40.15272370670371,E,16.77093464555751,-102.95707101850931,125.89167021025173,A,84.53249994783596,1
US,56.19915220490892,D,74.46479964401553,13.366582194874372,C,D,C,63.98461850514722,48.92995970397931,B,120.00364620237731,149.37655534560747,29.607260032389277,C,-84.66006663504812,0
UK,80.2620747408712,A,16.94215483225584,73.40203451935633,B,A,D,4.340986358228034,-270.9825579508296,C,-129.90058609754638,6.802206386635463,-47.610292789517814,B,9.508611303020707,0
Brazil,-18.02394932576433,A,235.85454912343832,-81.16094037380648,C,C,A,18.104748585743643,-35.66292025301175,E,-108.42325729249174,96.32563970735497,-140.39674322560302,E,69.95016750854923,0
UK,48.77402970688423,E,83.71169422331462,12.061990918029915,E,B,B,-131.83583709472927,-123.89208488299064,A,22.704570633626428,-2.7999617101947116,84.23250205592909,D,-94.59563013552312,0
Brazil,24.682252357318298,C,97.13510951192762,41.707644370191744,B,E,C,29.623509702122124,-119.58859971095255,B,-242.06393177490298,-62.15816250654478,136.71307035290195,E,104.87937077664738,0
Germany,-82.84408383547547,B,125.69748887672772,-35.681708919664224,A,D,E,-46.778688868047375,-67.99204247726074,D,-23.024272652940507,-103.95727041279224,-65.60284350140736,B,19.182004357236902,1
Mexico,38.74426939768513,E,116.83769422691566,78.96995677717787,D,C,C,3.497340235237468,-136.7165098668476,E,-51.80795111327687,-189.0354801041263,-146.61378945745867,C,63.149750341626344,0
Germany,169.47323743691857,D,-146.30632435378763,-100.20174207658197,C,D,D,-110.75713788000068,57.00533445871506,D,-208.75379952825415,59.73902457701329,68.17367110021222,C,54.74153093703315,1
India,-2.4416566994949145,B,-123.06008474728725,32.1580027888713,B,A,C,57.20444300638386,-99.3849435399741,E,-66.39916878389019,47.649017341821335,85.50219715223531,B,25.160641735016004,1
Brazil,-77.39520298851848,A,-34.1469093625237,-156.66336559735564,B,D,D,18.046649610197505,144.75191631044143,C,111.5150333731189,140.96629283093353,-255.18590810120725,B,-15.987100130304382,1
US,99.8742293184121,B,-131.20623304735759,-245.19809852374658,B,D,D,-58.97525576305566,64.23706496056583,B,100.92301089106965,-107.09756292834606,-5.740045943217669,B,-67.40861277978797,0
Brazil,45.1865131845571,D,114.66486613131288,53.20281351243463,B,E,C,156.85752650925264,-213.8032464053901,B,181.80484595325274,165.3342560396656,-11.450329261816067,D,316.8822911648517,1
Other,-14.02726161477688,D,116.48450501524788,13.840511330712477,C,A,E,-14.734712631259278,-39.810676451284515,B,-200.7718528060113,-3.6592305894653996,14.83589483314452,D,84.73411312770904,0
UK,-128.24503020323127,D,110.4301349475961,49.62762267318883,A,A,D,85.7638507700361,125.21274314512722,E,-34.3338014848271,279.7396597925312,101.53002412737902,C,-89.85273276442307,1
UK,19.20752121873338,A,-66.64738850634933,-60.5032003967388,E,B,A,-62.42287388584877,297.30928510304994,E,44.93607931712316,-5.734770714184414,140.53819911757313,D,120.13360705464254,0
Other,-75.30447921419722,A,24.899885213150224,-85.19532199093656,A,A,D,-82.12938159869239,-157.99712647800527,C,-152.68396503511005,221.9001734367186,103.28153066674595,C,38.365228152734545,0
India,77.0583180804982,D,145.55287994941978,-66.00126660593284,A,E,C,-121.73041570738243,39.085054644837314,E,-345.08361892677107,-70.73913697450965,-50.90787278236149,B,130.15889492387132,0
China,45.73938575637629,B,115.55489414129158,-185.22374227075076,D,E,D,-137.31634300165246,-24.584053686555897,E,-13.118064785922096,2.9451473044364365,-78.01487703637368,C,-1.7260345820391827,0
UK,-42.92425899521319,B,-54.50511131576343,-55.47252812103336,E,E,E,46.649312429339695,51.21424260962314,E,34.72156427236069,164.6555799851792,-191.0844478547672,A,-5.994442581830045,0
China,42.50836149221521,B,-176.60932699708042,-253.81591800657966,D,E,B,50.315190491339315,-129.24391793795223,B,-21.979973045174702,-188.17681498227842,-100.77871837810073,B,11.612487535830658,1
India,128.936698129481,B,232.0359646238203,3.668330097744519,B,E,C,24.076155224272057,-4.777109979270047,C,-98.41890558811806,-27.23987235055505,132.85534580614592,E,-96.72173540896841,1
India,-36.16772776822208,E,35.975291094685815,-6.426126582952269,C,B,C,-5.696456923218929,153.47839836794805,C,78.19210692708603,-114.05624259888785,-40.94728152701722,B,42.49288354543717,1
China,-72.72873442575674,A,89.29977215071506,94.53627036566883,E,B,D,-24.623801394597592,-29.260864831952293,E,3.4073632970966425,-41.4625512966497,-155.23418899406423,A,-36.41397458286578,0
UK,-128.25753931133536,A,131.16756507196385,85.42757412159187,C,C,C,-135.96028498796005,11.645879220449226,E,-11.941675087457503,-48.602168099794376,10.03626514533506,C,-12.88349388110721,0
UK,-100.31457142089693,E,10.360434637489504,-201.75772687283717,A,D,D,118.3324517825987,133.792496320349,D,51.45809274918452,-28.03597895645906,2.544624439786822,B,-67.58453879747235,1
Germany,102.64192860119643,D,-43.014070203845236,166.20644305267263,A,C,B,160.6389602461636,-1.0901775776281666,A,-18.76470762622634,10.49736248639136,150.79854247729955,E,33.60937855834268,1
UK,21.70073243644825,A,-205.40447827207262,53.275586327527776,C,D,C,21.67171955243954,98.57818292618096,A,53.93768202854381,57.73308934707488,-97.91161296506054,A,-8.788649853031565,1
Mexico,-97.58534256339333,B,119.301149993659,48.54022716484494,A,C,A,30.71571905691417,-134.45689677575606,A,143.6072231708288,-1.6714603301880824,-12.207266086093515,A,-84.91089583388575,1
US,59.34825239842462,D,25.277858507953958,-120.15683578154164,D,C,A,-109.14336816148493,72.09682573671876,D,48.000981059022074,-127.49120143011837,-116.94218047452016,D,-332.8270638682269,1
China,67.97608151399486,E,11.02537879190292,180.93940830399725,D,A,C,-4.169910189139449,-24.410052727457515,B,-68.85934767104148,-65.05545288002105,168.16356153406977,A,194.61916829603453,1
Mexico,-47.475993020598835,D,-241.1064443906951,-180.20888376558136,A,C,E,127.04915553292717,-18.0707710887474,A,-81.65911004595982,102.07708663392809,0.7663099266088701,C,137.82127099092304,0
Brazil,12.320208158710246,B,148.17950799699,-56.52459828102428,C,B,C,-64.36916583474431,-92.7129794478056,B,-1.530710031982998,-90.89174393004349,100.13677640512367,C,-94.1933480898552,1
US,129.0442533137492,C,-0.02832730585742034,-62.82494356145475,E,C,A,177.47569942776914,5.382311202772965,D,-185.2247757394607,181.9211346621569,23.16681489646418,A,-131.84439829709154,0
UK,-102.63023293515678,E,-59.476464082613376,104.06172578783963,B,C,E,-77.29405173621959,-92.70975126149783,D,82.54240217030627,-220.48351693302882,-51.60458302077334,A,161.70415210193127,0
India,128.20583082609312,A,15.490033801526376,90.12907199062847,B,A,B,-80.94527826984148,95.35503303363822,D,-156.8895426604795,-151.96361568498753,220.02630421502255,C,8.727232018530112,0
Brazil,-231.8535498863966,C,-7.336033522324639,-38.50959930651172,B,E,B,74.2449262000041,-7.677362093962106,D,34.57196790971195,33.66267811976215,-23.09621487507103,B,152.1021445567375,0
India,-17.90470711346798,E,45.36866877810329,194.00474606005162,E,C,A,-39.89629258530236,-6.248125114480366,E,-49.778012958410166,29.545730540729625,-6.787108167154841,D,-171.8061170115098,1
India,-258.34031829879456,A,-57.10418781292902,-58.24475787527816,E,D,D,-122.41928050417947,98.99701694105528,D,-53.00036948552683,-18.694777560302747,132.03389376515136,D,-35.72967167896305,0
UK,-64.7148298180236,E,-4.655193271459723,-154.1242904402391,C,A,B,114.25285889150116,-71.51496943080774,A,89.45577640078064,-65.81870135491864,-5.8814506732944745,D,-81.74106729376905,1
Brazil,43.901668644065424,E,7.451782609646998,-38.15293579439321,D,E,A,22.509084989583304,3.0409853635163033,C,-13.923265893390624,-83.55172838596144,2.557292642559521,E,10.053414335411729,1
US,11.03811839034982,B,-91.489473902354,-166.4978271383814,A,B,B,108.58709091616963,-27.759639838909205,D,39.95549298086076,71.56864577397687,-123.97227002371922,C,-83.03022080177496,1
China,15.326666475990516,E,-153.5497360501503,78.30183752582387,A,C,B,-75.89320820693877,-116.10304739224875,C,-94.60248807937765,-320.2811623851688,147.94729021318244,B,14.074271575044653,1
Mexico,41.05848991094943,B,50.338019118173314,-102.24326197856419,C,E,D,106.81071824969968,72.48202752359241,D,58.06619630443469,-136.63738514013204,6.899556713823666,E,44.84584161622649,1
India,92.4167699757028,B,-27.970402320440797,-284.64793317296875,A,B,D,121.69037787980565,87.42933531230072,C,-36.767322966643064,106.72658250970706,-58.17578292401407,B,59.937051173684964,0
Germany,-172.18314738627018,D,98.52452208012188,-63.12932956127041,B,C,E,93.11083816071918,-169.74235799010145,C,94.4273852167725,119.67237376957823,79.23696376716745,E,56.59859149274532,0
China,-50.84846863080189,C,198.1585266825547,-29.63681080837276,D,E,E,46.54425013405911,27.372193346311246,A,101.14141739350278,42.74274020765622,99.69915449784804,D,58.65749627531006,1
China,-34.112541451352314,E,-210.5833478052469,-25.229134386662405,E,B,A,161.19607717613326,-19.21063108946376,E,-72.82212917280543,99.96028367955093,-49.887815713618494,C,112.19714066372977,0
UK,188.84276843272715,E,-50.45166160106138,122.97696053457092,D,D,C,40.1816467563402,-77.68187259504194,A,-144.861830571825,252.34831348941037,101.88918483586092,A,-47.166255962363046,1
China,-36.27920724700639,A,18.598929579969827,100.52066462780252,B,B,B,-40.719174923780685,121.6936694440958,E,67.35343925447998,-124.06198041093673,-168.49365881853998,D,-19.277522461467754,1
US,-104.20132483477596,D,-95.5341351508061,49.79808108674347,C,D,A,-21.83670105068427,-175.51645259464135,A,-21.282735878022034,-31.109288846444038,116.41404526706887,C,-10.183244647982125,1
India,195.29154881168975,A,-6.141475602161953,123.15731736603676,B,C,E,228.60532757907416,-80.11847104805787,A,-12.476632776130339,-93.29630991636108,12.59815434226107,E,83.13231026959649,0
UK,-65.46228835665792,A,265.5383956219425,-27.102697488132744,C,A,C,143.374596719359,-31.32650081476808,A,4.770215210581866,-143.1504372730599,-40.73858646037103,D,-79.45827725361553,1
UK,92.94711452079497,E,31.51830329203666,-21.013231670988063,C,E,E,-161.59454783313564,-118.3557327638428,B,-144.77230798431773,-46.805806887060875,191.72081262312435,C,-11.209846949373308,1
Germany,127.2553817114314,A,100.1908588491423,-75.36805353385854,D,E,B,-71.51943811015377,-85.54513993092114,E,-110.49719014898915,-25.645587715050787,-68.40748610505968,E,74.0504733506561,1
Germany,-131.61308962354542,E,57.47280849512008,-90.47435862337394,D,A,C,2.7740223812970166,152.20691427962717,E,44.993030750704584,-23.3713299779915,-68.67845910744906,C,-117.69809833485256,0
UK,-164.7648679189275,B,-8.578058246034852,-23.6913297139145,C,A,C,-16.323251902851787,-112.47862320529873,A,-188.65186365422858,-122.41091791292568,41.97240630651533,B,-67.49186788523588,0
China,57.64805025139677,B,-18.61161660753881,-7.549444469207595,D,A,A,-25.154028905509406,56.08762161334062,E,-113.80358187866904,52.688138147462595,-6.07243879306018,C,-163.81240618350284,1
India,-41.25640949633812,B,-110.0189450752723,-62.66337085571665,B,D,A,86.47707664499885,16.381738766718623,E,-225.26464852544325,7.909251865368645,-136.19106167535486,A,-154.75505895634333,1
Mexico,-82.62411452691474,A,63.02029045668935,182.7644012286036,C,E,B,-124.1011207605093,117.21808796088635,E,96.34629372569601,-100.23774022023485,-54.57877630721217,E,-119.9868037181675,0
US,-110.88752952520768,C,11.208775485714975,-39.98981219081536,B,B,B,-47.22779702195655,-53.65886988427127,C,-164.70128357265907,8.304473841871838,53.41075655378725,C,-52.99831377808005,0
