birth_year,handicap,military,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
64,Both,Yes,Germany,-50.119515772571965,D,E,-84.96690573468003,115.28572615919921,-137.2977692582837,-117.55349409557493,A,-103.42987023586372,D,A,D,1
57,Physical,Veteran,China,-20.699332769137722,C,D,-166.96613908164747,-77.05329775000824,-55.02255180685221,60.207394971862726,D,1.1554716069780562,B,B,C,0
54,Both,No,India,-89.15355694447298,E,E,-182.9077524671796,-59.03040586938133,-62.518138339330164,37.64843546331076,A,-2.12973247942016,D,E,D,0
54,Physical,Veteran,India,-91.54418352925653,E,B,-7.740908196495698,179.47128727384637,-33.57247595880305,100.29366564212951,C,-260.9029360895208,B,B,D,1
42,Yes,Yes,Mexico,-183.76151241207083,B,B,-159.1290468693568,101.12283134298204,-44.92206784486045,-132.65137773099437,D,-135.71534350314653,B,D,B,1
40,No,No,Other,29.459646616129298,C,C,54.32269563393963,-48.92973728644468,169.77954276228462,29.82871365635852,B,-42.34949317877453,D,B,B,1
56,No,No,US,-99.69371521243528,B,B,-62.13698022882287,108.11356501181693,16.06669065353655,-271.44620406348514,A,-80.14019137256678,D,A,E,0
61,Mental,Non-Veteran,UK,106.0328985416928,A,D,39.81994004873363,-80.6182636170723,-152.816690565301,205.22510772101975,E,6.92916096600494,A,A,A,0
62,Physical,Yes,China,18.22476194505766,C,B,86.71841888781212,22.532217430391952,7.208164550471801,109.77796107276785,E,62.603891654260615,E,D,C,1
23,Physical,Veteran,Germany,84.41413926832924,A,D,149.80322053262992,31.30734536852831,20.904797336747954,-84.32636060707817,C,-85.99867611127495,C,C,A,1
25,Yes,Veteran,India,36.99503976432707,B,E,83.49917285831103,28.25548297108312,-36.74484960972577,-93.85029719920632,A,-68.38279040352374,D,B,B,0
56,None,Non-Veteran,Mexico,-29.9775614710158,E,E,-27.807259825421514,38.129181658050314,48.922355772459625,82.40444621418375,E,108.72418078549168,B,B,D,1
59,None,Veteran,India,61.94559144116369,B,E,35.700075854723224,-117.6596503380757,-162.24762496091526,23.632285487027225,B,9.32066737255313,A,A,C,1
42,Yes,No,Brazil,149.25175569579702,C,D,56.59847926133177,-93.88737529596418,-190.22925436801538,69.7905346590623,B,-182.41169855029622,A,E,C,1
61,None,Yes,Mexico,95.6418243035126,D,D,-54.205087192116494,-69.89006012671591,80.63974112325288,-89.59557025507911,D,-93.33815891668266,A,A,B,1
78,No,No,Mexico,-17.3524541471524,D,B,44.22383786648068,-46.20273799606097,200.92871497331157,11.746741698952578,A,-70.84639340190206,C,A,E,1
76,Mental,Veteran,India,-19.42374184117999,E,E,-106.96711356998303,-74.56984983768776,86.32133159247043,84.78534947262048,A,61.89452635682559,B,C,B,0
26,No,Yes,Mexico,23.267123276115512,E,C,-180.07014577332677,30.725100536867,-4.33047706702103,75.09750254081327,C,184.8491007496918,A,D,E,1
43,None,No,US,-82.76961973026836,C,D,260.1652746405288,-124.11781655045144,-97.81978880937572,-240.56127582691224,C,-121.74170549474049,C,C,D,0
26,Mental,No,Germany,197.143346593751,B,C,-53.75651669828304,150.18853024337105,-165.5127894341107,20.619846751145655,C,-53.19094861668625,C,A,A,0
38,Yes,Non-Veteran,India,-116.42204537480043,E,D,-122.7881510101086,39.594958658569496,-95.51186131112406,-30.59687855163825,B,-42.39640823589076,E,C,E,0
18,No,No,Other,83.83127966451273,C,A,61.39365463331591,66.3755051208819,14.499896841806672,45.59690614072498,C,72.51548074437584,C,D,C,0
63,Both,No,India,124.77914017111775,B,D,69.616379535696,-241.30107963454722,-96.98606638683597,103.10268990797849,B,105.98935689520002,D,E,E,0
69,Both,No,UK,12.059004454202872,D,A,123.83809311582318,-154.79755358775094,76.25284872178538,-33.36849372109237,A,28.29134531451662,A,D,C,1
21,None,Veteran,Brazil,1.975801001094251,E,C,14.663649332514584,-106.26177438875817,-24.37662841502611,-43.72809837721182,B,-28.399924757836313,A,D,A,0
19,None,Veteran,Other,57.71031537280054,D,A,71.30292409722793,147.87796185082027,153.84234868650205,-8.146801026909259,E,-108.06936056961453,E,E,D,1
25,Both,Veteran,UK,-119.35073709522833,A,D,29.238866551875997,64.40697495158673,-77.37603045667173,152.070768608572,E,1.4270377091582027,E,C,A,0
22,Mental,No,Mexico,77.12259255785722,A,A,-1.2916324360619886,-137.6983418428268,28.244930030214526,-138.56633645324945,C,20.954407586448305,A,B,E,0
74,Mental,Yes,US,-188.58669668415985,C,E,-77.99120739534577,59.765610145680995,-5.583909048805409,112.01339331950315,E,-50.868658580816174,A,B,A,1
73,Both,Non-Veteran,Germany,121.94066848906641,D,B,-93.15555839086002,15.158538242291373,-34.96649685065028,-16.505844299842785,E,73.35090591996922,D,D,C,0
61,Yes,Veteran,US,-72.86036968030695,D,C,97.28837817557552,-123.72188994480766,5.634755691642994,-119.46543932991315,C,-41.11855702919241,B,A,C,1
71,No,Yes,India,139.40627801454096,D,D,-57.46464325146786,-59.949216819016804,60.245492976856696,32.08506217489834,A,-2.133626405574441,B,D,C,0
47,Both,No,China,99.25453548569418,D,E,127.52242696261669,-143.80916142355227,111.5708175868418,49.57659990912868,C,-28.43528455351035,A,C,B,0
48,Yes,Veteran,US,118.6472449630124,B,A,-147.7245001425584,264.2462291288475,59.07462717132371,-35.704477199156265,D,91.58826647089505,C,C,A,1
77,Yes,Yes,Brazil,19.512320599356194,E,E,-124.4841953719283,-62.2950587363705,-73.43134977438946,47.71462506246676,D,122.96598058627306,D,A,D,1
45,Physical,Veteran,China,-77.3286820894363,A,D,111.40406439204966,-52.6798851438394,62.450926352379824,-160.50821145024992,E,-111.97484012407146,B,E,A,1
53,No,Yes,Brazil,-86.71641199484213,A,E,76.79960420827261,24.394318801172226,-126.14870122943573,-129.1669695162456,A,9.86927573644192,E,E,C,0
32,No,Veteran,UK,58.0199492362411,D,B,-43.35928888137586,165.10074682279202,126.86477812517154,-10.977660256489163,B,201.2476772286794,B,D,E,0
52,Yes,No,Other,-78.33922495137071,B,D,110.44619623444798,-115.98123283839871,-47.5480046330081,5.57041535109211,A,55.164481076607984,B,D,B,1
58,None,Veteran,Mexico,25.404779709651166,A,B,-79.39206498663339,-44.42414305749356,101.83871894431995,23.293867403515225,B,33.59637743533927,B,D,D,1
78,None,No,Mexico,-87.53916416808487,B,C,-93.03341546952261,-85.8923436952053,-18.483178980458746,119.9690565362006,E,229.92938758174643,D,B,B,0
68,Both,No,Other,-8.173498255915474,E,B,183.90205660567477,-94.13636117362627,-19.375543971270364,-145.64731874880735,B,-3.647592593547031,D,A,A,0
59,No,Veteran,Brazil,65.88249949149369,B,A,-132.33479117916224,80.99966199756437,27.32773148495672,76.79678511677953,B,-65.8769821446479,B,E,A,1
34,Both,Veteran,UK,131.51109917690138,C,A,22.159165273685215,-15.04960650516008,27.052010680227923,168.70391883679275,C,-50.68966592929194,C,B,A,1
68,No,Yes,Brazil,205.97308395481951,B,E,-285.8105689064154,-142.16476876274058,162.62130730353795,-154.74546643961403,D,-165.10779378390637,C,A,A,0
75,No,Yes,China,-10.219388177130632,D,C,-106.39595437594835,-132.1088235943308,50.79516091351083,17.519977607854877,C,144.04176640985312,C,A,C,0
21,Mental,Yes,Germany,-153.36516296674287,D,D,86.64600580439635,58.98951833399714,137.89622891869618,13.706763907495183,A,-49.208253986192496,C,C,D,1
62,Yes,No,Brazil,98.83388841372253,B,C,9.899612016440104,-142.05989357035384,-5.542699686351012,24.66336782169715,E,105.37742039114212,C,E,E,0
57,None,Non-Veteran,Other,80.21247777478034,D,B,169.53658084489743,-53.855345253911025,192.57859393284542,-45.044210592319985,C,-11.43167266043693,E,B,A,0
68,Yes,No,US,-167.29743412566887,D,C,52.355807796159105,106.88625010142215,-17.105521291812444,36.15928446562552,D,-95.24934732117353,A,A,B,0
75,Both,Non-Veteran,US,42.087654906805184,D,B,165.29161991490068,133.41828037101217,30.551626840394157,11.300212564547957,C,40.47876746604584,D,E,B,1
30,Both,Veteran,Mexico,40.12880593250246,E,E,-36.3874715220804,-114.98848903637162,-42.668605941335954,-167.11656515749237,D,-29.665037983115173,B,E,A,1
56,None,No,India,167.56538440853166,C,D,-151.4259482249786,-119.72992907303168,77.58149634805554,159.64619755483199,D,31.269070216682778,C,D,E,1
74,Both,Non-Veteran,China,-11.179148076447945,D,B,-76.56463012637775,-120.92996463433774,-16.52855990899551,-18.582667308876804,E,-145.33684000066597,E,E,A,0
63,Mental,Non-Veteran,Mexico,112.95008550576907,C,E,37.88615857787922,-73.4111243402125,-85.7883648348352,116.16320572303313,D,-5.961480880586958,E,C,E,0
24,Physical,Non-Veteran,India,111.12951447174385,D,A,-37.137594101770496,84.13420553837027,-121.96843932648973,2.868952505294591,B,87.12794722495732,C,C,D,1
65,No,Veteran,Other,117.43052127957341,C,E,-51.600690884358215,78.8687180016174,149.7950783489713,67.16280976816536,B,-218.85321008307446,A,C,A,1
73,Both,No,UK,-39.89988261426995,B,D,96.93857886160201,3.830326603339376,-73.27149132841765,53.73031621101042,E,2.638696745089317,A,E,D,0
48,None,No,India,194.08772486964125,A,A,57.74172233416033,28.637613284082143,20.68380165607706,-16.37465666766885,E,103.15786642054012,A,B,C,1
18,None,No,UK,89.36491999221968,C,D,-109.49625474973888,-275.4389885463528,70.97165009033692,-62.564815992783515,D,-121.19831112708891,E,A,D,1
32,Both,Non-Veteran,US,106.08539513998959,D,C,-7.084715476233071,125.19195840764532,37.76492158966091,142.78318979742093,E,-153.8025644579762,E,E,D,1
27,Mental,Veteran,UK,-51.084887434556435,C,C,-129.11829774119116,35.704792183367864,-57.17917125078146,100.30535487919849,A,64.61233440392778,B,C,C,1
64,Yes,Veteran,China,323.7473649411568,D,A,-47.493163337123775,-23.431782482757093,-265.3891810684726,-123.54419593337069,C,-4.623532285830751,D,B,B,0
52,No,Veteran,Mexico,56.46013391911272,B,C,-112.20509534434713,-72.1486899235145,-173.6614882219549,-114.36475123360373,B,11.53823842212291,A,A,A,0
64,Yes,Veteran,Germany,123.64300986785341,E,C,96.50192907544093,175.01075539487266,53.54061794430589,-168.71105806181984,C,17.884848850055228,E,E,B,0
18,No,Veteran,Mexico,96.6280555797196,B,A,23.20134823989654,60.40565412186142,-59.824279607870864,67.41818057841084,C,109.86893352694457,B,B,A,1
65,None,Non-Veteran,Mexico,207.10821339231308,C,E,-7.883428961940273,-60.36482109521911,45.95949897388994,-33.1238419648999,A,-34.682948446100184,C,C,C,0
42,Yes,Veteran,UK,-11.714302738654062,B,B,-44.585973754716356,-106.09073728405973,31.129964270517796,15.484355754939536,A,-21.029310155161824,D,B,D,0
77,Both,Veteran,India,-57.94914193382938,D,C,-89.31655697501176,-138.97983731237278,-142.65881375195596,26.83073023226008,A,53.17187196431674,A,A,A,1
33,Both,Veteran,Mexico,51.355853145903694,D,B,114.16616850014071,28.638963779455125,-66.74273841647646,74.8538334924857,C,3.9225861154389885,A,D,B,1
75,Physical,Yes,Germany,133.87753970662456,E,E,-38.1012104556917,-101.45575510282947,12.404506695454215,-45.60487505302598,C,208.97026869529628,B,B,C,0
34,Both,Veteran,India,55.10721102053824,C,E,-121.81501479832313,9.3789432449133,-146.4612581403145,-31.564344808411786,B,-58.871522582699875,E,D,D,1
57,None,Non-Veteran,Brazil,-88.64759906398253,A,E,-29.274467430253516,-33.68059993562305,1.8082513875480055,-60.97246489701175,A,171.37335491829649,D,D,B,1
36,Yes,Non-Veteran,Brazil,32.34811349817803,C,E,189.47145220820425,-45.13219930602355,183.68930288835244,209.76151314575304,A,-64.47205276300173,B,C,E,0
57,Both,No,China,-169.45705198424062,B,C,106.25840129036312,-232.53490442422233,6.2454894284779865,-2.4232660189751414,E,-56.17171263628461,A,C,E,0
27,Yes,Non-Veteran,Other,-38.637891238961814,E,A,6.680226556863637,-124.02344978578277,-69.63089200027778,120.07457197497244,E,-41.54614618788224,B,D,D,1
46,Mental,Non-Veteran,Mexico,-56.514855972369695,E,E,47.776363375521505,95.16760753554661,-72.21553694247369,-135.48256784881073,A,-82.47564057143981,E,A,B,1
28,No,No,China,-11.741788140305896,D,B,81.48881805997912,-49.515399359570814,9.035781480247104,-37.24493265532543,D,33.91445564607273,B,E,E,0
79,None,Non-Veteran,Mexico,-2.949357060539972,B,D,127.89244941874107,32.27956950633894,110.59585875371675,-113.31098379057293,C,182.13834226496132,C,D,C,0
61,Physical,Non-Veteran,China,67.50594930817256,C,E,-85.91923547367497,32.31480224080936,-32.95810022172985,65.30980607964958,C,43.100514617345056,B,C,A,0
29,No,No,Mexico,82.8059507520362,B,B,75.73991080514563,-57.82019492070799,-70.58974710760458,113.47411751835634,E,-111.36684349353531,E,C,E,0
37,No,Yes,Mexico,49.16484878275435,A,E,53.00800764586763,114.51719366671071,-38.72068180405414,-88.75796626251511,B,186.5677201499055,A,A,A,1
32,Physical,Yes,Brazil,-147.05944597467945,A,D,-82.07465294757424,-41.62813947270889,80.64990617450964,-110.11852737230905,D,-68.42762557176698,E,D,C,1
43,None,Yes,Mexico,-47.79329078508264,A,B,96.91593280563922,-145.42873221916855,-59.237710219032536,57.65386675957771,A,66.11692677913138,A,B,E,0
72,Both,No,US,77.9852774745457,E,B,8.249764936775644,-159.7767853740464,298.11436309788417,-46.283807890912485,D,-120.8106005546763,B,D,B,1
61,None,Yes,Germany,-142.5818654400083,C,D,251.17237370757493,-83.857397848157,44.11725673005093,-195.61242215741981,B,42.101047462965816,A,B,C,1
46,None,No,US,-32.97057279555171,C,E,76.4937457466367,35.70984061970158,-37.80819427817779,-31.926297353553085,A,-30.09040998442479,E,B,D,1
78,None,Yes,Germany,95.96506427284966,D,A,-173.4450239013688,110.87089508994985,98.98541619216157,-165.7084705516499,B,209.25170756133343,E,A,D,0
44,No,No,Brazil,39.14794532438245,D,E,70.93992663304854,203.77345076750862,25.502782664984764,-98.4419297764741,D,-194.40745186600444,D,D,D,0
76,Physical,Non-Veteran,UK,-139.77726237361324,B,E,-60.030726761148,161.50473615272392,49.811108259427094,89.20321614177269,E,84.84331271627727,A,A,D,0
40,Both,No,Mexico,-15.455894532627084,E,B,108.29825504141202,90.82073070852252,-90.15970109652991,-116.33220376064632,E,40.77928214177059,B,E,E,1
58,Both,Veteran,Brazil,141.95368451330228,D,D,-30.04158865413088,-109.89841685650492,6.143733121762883,38.74018806379282,D,66.52584109367984,B,B,D,1
63,Mental,Veteran,China,-128.84819062219162,D,E,138.9638002659168,59.02490013000967,-108.58146597638707,-198.15833498500172,C,-86.58276764739173,B,D,E,0
64,Yes,No,Mexico,-140.07684895678156,B,C,115.16433648788316,121.45577939161858,-91.32145557948893,64.08433748040116,A,-56.438840420929196,B,E,B,0
44,Mental,Non-Veteran,Mexico,-80.73645047141234,A,B,20.868340860162853,87.46978332220894,90.55742003504311,32.974652026555994,D,39.403158271397885,E,C,D,0
66,No,Veteran,Germany,108.37570907979742,A,A,87.97530452263898,125.8985586521697,202.5979876809123,-113.77213549403824,B,224.55253844010582,B,A,E,1
79,Mental,No,UK,77.01349654480167,C,B,-59.907083388941174,-78.72934727983602,48.86239884103666,59.90246378640357,B,130.1513058780631,B,A,C,1
67,None,Non-Veteran,Mexico,8.009496320661558,D,C,-123.56536616954699,-6.321728444188568,-26.546379112801826,-44.87736044893774,B,-90.88309113749855,A,B,D,0
68,None,Non-Veteran,Other,75.40090871054026,D,D,-21.90955231492227,93.1075304594101,132.87962853541012,-12.464380851154507,E,78.07584179361957,A,A,E,0
70,Mental,No,Mexico,-25.663464200361435,E,B,47.80661188251284,-93.37005249813024,-34.22392877215119,19.495460791849442,A,66.93747222172948,A,B,D,1
58,No,Non-Veteran,India,-0.30936829782326775,B,E,9.598287294983908,90.93419475999947,126.60536994533393,-127.43452761565845,A,56.16710215043018,C,D,E,0
18,None,Yes,Other,107.63724754720275,C,A,-4.201021004405542,122.23261516252586,-181.0753183400243,49.499019302888534,D,-85.60793662816569,B,C,D,0
37,Both,No,US,139.19379704108513,A,C,42.64632070221147,137.1172994615108,49.56934637936504,-74.06318074050283,E,26.46230922512698,B,D,D,1
46,Yes,Yes,Mexico,-66.80727472974355,B,A,-60.73732657578517,77.9486655716801,-2.2337959923220065,-196.20284008952484,C,44.09604353870988,C,E,D,1
63,Mental,Veteran,US,-68.39340596112181,D,D,-68.57326816847633,-45.47155303627645,-70.32406780103855,-161.86202279115096,E,-49.495252985705704,D,D,C,1
38,No,Non-Veteran,India,98.16452961667797,E,B,147.4240323679546,40.84667698903715,110.39866305302574,-16.51287531360861,D,11.5216887132859,E,A,A,0
44,Both,Yes,Mexico,153.26352965683293,A,C,-14.146030517414419,114.17727428767921,-59.5699059393748,-73.77958636850124,D,-17.1637186440938,A,E,D,0
54,No,No,Other,59.32532676333353,C,B,85.14767814158876,148.0550412021575,183.82069876326662,72.77011670890839,C,146.75677887928686,C,C,B,0
74,Mental,Veteran,UK,23.157208347281124,B,C,141.8487777754333,-30.56275093344628,-78.6077378435085,6.665050647926388,B,121.75326177110249,D,D,A,1
64,Mental,Yes,Mexico,149.35849742261087,D,B,123.2089969567149,-69.25787261268232,-118.06813069101818,-121.34258857596303,D,-241.6645444515407,A,A,D,1
72,Mental,No,UK,67.83833116186422,A,C,-34.281747047853436,98.74275957025247,-36.103516912467775,24.633827631969055,D,52.29462793411302,E,E,C,1
37,None,Yes,Germany,120.09761589405335,B,C,147.35373551969312,-103.0282369437389,-68.05396483552144,148.8127789846844,A,-26.63361798369774,D,C,B,1
57,Physical,Non-Veteran,UK,82.93604968671407,A,C,-40.46577460255285,-35.44460643272943,-30.880708234786354,43.36794702250278,B,-80.83141884568342,A,A,B,1
56,Yes,Yes,Other,11.655288439863142,D,B,12.300255196280352,-54.46584198228612,-54.541939734191594,-83.33575620173816,E,97.98126068623151,B,B,E,0
78,Physical,Non-Veteran,US,-134.65704267237172,C,C,83.49846299344331,-17.01253029121927,27.796856670659015,-145.84424397640333,B,89.9178853425744,D,B,D,1
36,Mental,No,Brazil,36.221344131769776,B,A,88.87410147978775,40.577184025955994,5.486835485957122,118.63345739282667,A,188.6757344884612,B,B,D,1
51,Mental,Veteran,India,-52.84750864175657,E,C,17.154157476992822,20.440975120131675,6.483159160797328,-63.977694044628784,C,-56.42491454742071,A,D,B,1
74,Physical,Non-Veteran,US,25.94821496067881,C,C,-63.77577397836469,0.6643796920492484,-24.568405208754164,-51.022715634205326,A,12.500532767325007,B,A,E,0
41,Physical,No,UK,-52.51811665873461,E,E,151.50524418767876,-201.82829856667368,72.66991193468971,-31.788625933083498,B,-83.6803420590169,B,B,B,1
52,None,No,Other,-42.97322462017936,E,D,-142.8363592259632,197.69168555947095,-117.03622885385796,-18.4825714129916,D,-24.580624596110066,E,D,A,0
78,Mental,Veteran,Brazil,-129.99886717988406,A,E,-144.36807576962363,58.78337631240525,47.689058091382435,9.462725593552644,C,-55.41487419747985,A,E,B,0
73,No,Non-Veteran,Brazil,34.826101717039435,C,A,-64.19613807335827,37.91956699685281,-10.212122741686077,-99.91785688620747,A,131.80850334671382,B,E,B,1
32,Mental,Yes,Other,3.7076827389130123,C,B,-108.7972645743779,-122.4034204199381,1.7580260692176306,-47.20827075350629,A,26.97905218135726,C,D,D,1
72,Both,Non-Veteran,UK,100.55185017158743,E,C,163.97214636611238,-128.520009081591,47.11754744063443,56.72334484955176,D,68.9146234295876,C,C,A,1
75,No,No,India,-42.4282125467233,A,C,-8.260132415787165,50.70477006654459,84.25898992315956,10.918553639263697,E,51.193434821717375,E,E,E,1
37,Yes,Non-Veteran,UK,-66.11684469108513,E,D,48.192430407748695,-60.92168823330431,-235.29842299998754,-39.41955730946991,C,8.843401349637492,A,A,B,0
71,No,No,India,88.03451735722582,D,B,-148.55930006903114,304.38939369479385,-68.12124780096461,5.190111306771548,A,10.245683669512767,A,B,E,0
62,None,Yes,China,-53.10780056768034,E,B,12.76246797217756,-33.01016989063441,-59.13770673963749,109.02874951070012,A,60.85764083282914,A,A,E,1
61,No,Veteran,Mexico,-47.39276568020397,B,A,21.017552512022007,5.991828605412341,46.460556602981725,-30.341698357924024,A,69.46239396617494,D,C,B,1
39,Physical,Yes,US,147.46446966330348,A,B,-37.67069420344292,149.25745310664092,54.04090460609166,-77.47651255824427,A,131.15247721896102,D,E,C,0
24,Yes,No,UK,-5.937323050267979,A,B,47.60665885995362,46.89492902769475,-188.8126945865047,-79.11786023876218,C,-88.02691403874023,E,B,C,1
40,No,Non-Veteran,Germany,107.09823190980406,B,A,23.98347618594039,-8.187889083249047,72.36203905803144,-63.28158237419162,B,-17.77866661990373,E,D,A,0
37,None,Veteran,Other,-117.34542368849341,C,A,184.4404246481116,58.22539385264385,-29.45702982559224,352.88979719654475,E,56.783387376442306,B,B,B,1
37,Physical,No,US,38.57105169070308,C,B,33.005099542775085,24.144916838524487,98.63867534167625,-23.047610702117,A,88.17796240954507,D,C,D,0
73,No,Veteran,China,-29.998085554333827,C,C,36.32309871609019,176.71065715268102,-104.656667738307,153.42527683001995,C,-30.83341535161172,E,C,B,1
68,Yes,No,China,-52.32951882358605,B,B,63.613013808529715,-134.81161517999766,-4.198901585725818,-0.1953005604781397,E,-209.9932232313517,B,E,E,1
29,Physical,Veteran,UK,-58.22807721559924,D,B,-1.8249194827060014,79.97457950403681,95.8175891555849,-21.991044118608734,E,-84.11917175150768,E,C,E,1
71,No,Veteran,Germany,51.25708634405812,A,E,39.45272966681457,72.06986570343568,121.70518434963047,111.87810332583203,A,-26.25338620377854,D,E,A,0
64,Both,Non-Veteran,Germany,63.7677166374653,A,A,43.36463885182046,160.08801616410256,17.851781587728095,44.65710614757355,B,-58.50713944831285,D,B,A,1
54,Both,No,Mexico,-135.29026821610793,A,C,85.30183149789194,91.37435500925756,87.20121402631649,88.6660676136723,B,-89.9958564091105,B,B,B,1
63,No,Veteran,Brazil,-12.14563267276542,A,E,-169.8379621235125,181.60481278532384,-92.39482874896137,-149.28970877965673,B,-48.56767983761668,A,A,E,0
28,Both,No,Brazil,-31.27244175641295,E,C,-114.07249388287721,-94.30035189447776,173.6190863670197,22.62325469038478,B,-56.2075669287063,D,D,A,0
70,Physical,No,Other,-103.79917131672742,B,C,-9.738006511777392,30.959977523626602,-79.00039173727893,165.14584150615065,E,51.63105596048923,C,E,A,0
41,None,Yes,UK,21.295070218449055,E,A,46.378065453246506,-157.1099479547385,27.919577806286945,-69.62277498744068,D,-83.62282300660715,A,C,A,1
36,Physical,Yes,India,104.02370709281212,C,A,44.15239573308972,-50.77566558470144,-201.4809028579414,26.995955403082583,A,220.12336803105762,C,A,B,0
58,None,Yes,Germany,60.136717291125876,C,B,-29.655576226339917,-46.55494900984401,-144.22713896523672,-54.68299285940517,B,-60.508143727584184,B,D,A,0
43,Mental,Veteran,India,238.82606184351087,D,B,35.86243448742315,-10.826978280964846,107.44621995226441,133.91558549476358,B,-42.059319624510415,A,C,E,0
28,None,Yes,UK,-97.6210103584275,E,C,-34.68957192386162,91.94249799883694,-151.64239591031165,24.5862709767637,A,-211.0181434854765,E,D,D,1
48,Mental,Veteran,US,18.243231689208482,C,E,-14.84575555105038,-78.62598864590905,-129.0093119327272,67.63651848309881,E,-8.328182161554395,E,E,A,1
36,Yes,Yes,China,-81.15995342465256,E,D,15.565035677355135,-13.451843420806888,-144.82537323020074,102.31642425675436,D,-264.06642835914124,E,D,D,1
35,Physical,Non-Veteran,India,-97.83980061947321,E,D,0.002901055471346799,-24.58130269031012,146.62728158138933,-165.18764387269806,D,-97.9454493859193,C,C,A,0
63,Yes,Non-Veteran,Other,15.694269250164764,D,E,117.9098747523799,120.65627960653151,36.89194685947481,-16.62001495203235,D,-152.2513002105054,A,C,D,1
31,Mental,Yes,Other,54.66194655406178,E,A,-20.1836924965659,-131.87148605501633,16.90113830083687,-0.13488078653101876,E,-21.330717695725944,A,E,A,1
58,No,Yes,China,-14.303954856114734,C,D,-39.81579757713487,121.57325527809024,-167.79160211411318,-3.599796718763083,E,9.056639173563818,B,C,C,1
34,Yes,Non-Veteran,US,-64.93616000615157,C,A,-107.75578133960042,143.2444625552266,-112.41601193468902,-76.92766690194847,D,99.63935755225846,A,E,A,0
31,Both,Non-Veteran,Brazil,78.14750265859648,B,A,-59.011207255080876,33.62209883642052,37.156813284615836,1.176082642022237,D,134.04855473796056,C,E,A,1
77,No,No,Mexico,-18.19308033989639,D,B,143.1750406121663,19.271821382042038,-18.28359015528139,-58.25107706047494,B,-7.9393131277315385,E,C,E,0
44,No,Yes,India,5.79985238074233,C,C,310.86114125030485,10.495800678376781,-17.966295525340293,-20.91163066706826,B,137.39556198041788,A,D,B,1
44,Yes,Non-Veteran,Germany,65.19764353860667,D,E,55.375242167250995,-3.2363644186266693,41.75017279884727,-53.19312834103298,A,221.31457176005566,C,C,B,0
59,Yes,Veteran,Other,-133.45979175943836,E,E,-10.122181768529211,147.14990594737506,-110.19167885160006,33.42175575397423,E,166.98232409581885,E,E,B,1
35,Physical,Yes,Other,154.37119460033782,A,C,126.86674171633648,207.761875746714,108.15241851742039,104.45340143163462,C,57.55922751420918,B,E,D,0
33,Physical,Yes,Brazil,9.443757366669978,B,C,-41.424526328756045,111.19772201600166,-12.044572313154237,85.48271840503958,D,102.72842593330249,C,C,C,0
69,Physical,No,Brazil,139.18001613837055,D,E,1.0612950488645756,128.93510417630864,-181.5575087059957,-93.4926718419541,B,87.47432851742218,B,E,C,0
25,Mental,Yes,Germany,-152.6717089388047,B,D,98.33140339892846,-138.00465452417586,15.44580208630535,-80.08451329376472,D,116.68010437834991,B,E,B,1
