AGE,marital_status,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
38,Divorced,Brazil,C,-236.28894429484228,-36.86547182539546,A,D,60.72854049027937,D,D,128.41781620672248,139.18583708383687,94.88207759117338,81.17084391598861,116.53911508574959,-7.28140178528307,-2.805303377292634,A,1
29,Married,China,E,-149.15716607157293,-58.46745244279743,E,A,69.75584983845702,A,B,-7.825012395045877,28.970827265940635,-67.06307054538631,19.419140033571427,-23.171162357686594,44.59996520772692,-38.075675047670664,C,1
27,Single,India,C,54.102514334619414,58.50819863067821,B,D,181.82768902112164,C,A,118.6484892294751,-62.27800278981426,90.72788846645955,-52.591313713096724,-108.86247417184511,-4.584614187444255,-37.067516697256444,C,1
25,Divorced,Mexico,E,-80.79997690577395,-49.370373587958014,A,B,-24.107605597127268,A,A,-13.871007880452268,191.64268852308365,46.69349148573211,39.48936182408317,57.29140939883746,73.43867425455518,-69.8416934469277,B,1
19,Single,China,E,113.22659974655733,-169.6546827794308,D,C,296.2433222739067,B,E,-132.72209878793967,-28.232655909058398,-36.08581633852352,154.1581022396693,43.18284575853493,-43.893703181537994,205.62116451110182,E,0
36,Divorced,India,D,55.164441406066715,-2.4465497387666173,C,D,68.62079058830288,B,B,177.68076639632972,-20.16625665431411,-25.335967196951582,-215.91990781371143,69.48160025143977,35.952386485980554,-32.81244862369291,E,0
34,Divorced,Brazil,A,-53.64284994717512,26.284704363745153,C,D,-137.32652499590338,A,C,23.067834470266995,-173.006059565744,-34.439708156603565,114.64353409761658,-40.168594890615736,88.99166075004116,45.89080828595032,C,1
33,Widowed,India,B,24.835246370758675,-73.01943147442024,B,D,103.05253952746118,C,C,-215.34769509776393,85.44825777526775,-0.23756673816568152,21.295263706883578,-96.12935029846611,-2.1230138627721615,-250.57443978379771,A,0
51,Single,India,C,-49.17506011046544,5.04914393419691,C,A,-60.51641007223431,D,A,-130.52133529788367,117.06991468822177,236.50863854341395,-168.86505937303858,124.88131551244956,-160.03386935543546,-118.99024069690265,D,1
73,Divorced,US,E,-85.22780504649927,-191.1883571053482,C,D,-126.46308000773642,B,E,-317.8499711954441,-136.206567390681,145.08005296059721,-0.03253627928156272,18.560488734130264,-60.11498558142115,24.686726404542668,E,1
37,Widowed,US,D,43.74444635247933,-106.2403785549711,E,C,207.8115738858069,E,A,176.32166146912846,221.24668529550644,115.8624818464546,166.42195547677673,-94.59393003083724,-111.61009074699137,-54.879535881109106,E,0
35,Divorced,India,E,-88.63604995654806,-31.229940998890566,D,B,8.16956398088721,D,E,43.160610838156735,-211.5508162349455,-150.42626042340788,-26.714976575926926,34.55605552114343,-181.68802112877754,10.055790260229266,A,0
34,Widowed,Germany,D,-100.33086187512433,138.38416437104937,C,C,-162.5479348004914,A,C,-94.37785593245297,163.45232791200948,-0.6456600805580444,-59.999154562425005,-160.2168455538494,-59.20026889152178,-135.21911144685436,D,1
47,Divorced,US,C,-62.41066058563396,81.67945412003318,D,E,-21.868282256140795,D,A,-86.59139652288013,58.50711436938884,37.86980117527788,107.96678107706845,-235.3968292140217,50.132614234210415,137.0966953691056,D,0
21,Divorced,Germany,E,38.80384249740831,7.463130160951752,E,B,-34.93017218310986,D,B,58.09553220372713,102.09937609663015,62.80270269843305,71.91522808674993,99.28689515908374,155.00406314237043,-111.00248042250843,C,0
23,Married,US,B,-21.6692266695887,-57.94779195454892,D,C,-30.58389431932798,A,E,25.476699243753277,19.90895509697638,-30.089590259597916,-13.901330411897087,-12.54830485806761,62.96487917723328,-44.922342248251724,D,0
59,Single,US,E,-43.00650169841541,45.87517925217183,C,B,140.66289323049492,C,A,-96.77252322501701,141.6494694443646,-115.57794898906609,153.9289566431516,-114.72881741448151,-47.666741413053934,-75.22023026998727,A,1
79,Married,Mexico,D,-173.07458283929134,28.198089845834893,C,C,-88.10925933338146,E,D,22.636958289651503,137.6342877609952,45.86712785245868,-58.76936432637406,-81.53512247636763,-35.141594960470535,-161.15540105745342,C,0
65,Widowed,Germany,E,8.78471324681048,-40.90446425405962,A,E,87.05307702943004,A,B,80.83056875420091,4.504528372841389,-194.4202223258038,48.25893835827969,-53.365995268270936,-21.302817284552354,155.79987370958793,C,0
45,Widowed,China,D,70.56794119346391,76.40692829786528,D,D,-37.657327684752865,E,D,-13.550927646622965,77.69902824017267,-155.20131171718708,-139.17081509538755,-88.05317228176635,-50.212283302962035,107.86553747709738,E,1
71,Divorced,US,D,-21.97454779999487,-35.98209621606536,D,D,-11.249808010760884,D,D,-35.96839332506008,-57.02449010168996,-2.6879013794329603,-107.53540298112554,8.304593380689443,70.21086222311953,-15.83585837747311,E,0
52,Single,Mexico,C,28.74696920531768,-94.83631084685445,C,C,139.75475845615446,D,B,-132.71152275938653,-148.77848973942255,-13.745570941587415,64.6790503234431,-200.49113922999177,62.66459130819103,-90.37264589412396,D,0
77,Married,Brazil,E,131.1934291316605,-19.676376437495303,E,C,18.955962656775444,B,A,-98.18466925008951,84.59488139744133,256.99622931737844,139.83584333901234,52.34149513965248,-50.70520333442363,54.24022486797671,D,0
58,Widowed,Germany,D,-127.6242833518847,-66.93710911505336,B,D,-251.55322430095944,A,B,-126.69246799089477,-127.29861804958007,-77.40258792037376,101.89775605393675,4.096307916687429,-113.8220045623734,-21.654540194514567,B,1
60,Divorced,China,B,-61.57534888699567,-121.20651122941597,E,D,-225.3259623451166,D,A,52.17552403220582,35.6331807718783,-120.82939611484149,-1.0083367779285348,-47.108975798762984,253.72912100951987,119.91910740654367,D,0
40,Divorced,UK,B,1.4125864180248147,-77.85889600925185,B,A,82.8507831395298,B,B,2.9067976172694356,5.09665687060159,19.21238606629628,140.00984760330223,9.1778200139614,193.11661639985255,121.69189866503937,D,0
42,Widowed,China,E,47.571426064236135,22.30576693217502,B,C,181.31224083525174,D,A,-21.958161452297354,0.7633433939529772,-35.19268217485536,-32.897554325865215,128.79488655968035,84.20034562059713,-17.39182096532004,D,0
43,Married,US,A,-73.86392308211352,-82.87219510288186,C,D,53.948644597196385,E,A,-160.7773906871424,163.15433936332678,142.73806005462166,-50.27014742845114,59.37454211212268,27.565806094495777,-37.27271741957552,E,0
40,Single,China,A,45.20591083185211,96.4408865002951,E,D,-154.4889934786593,D,B,42.45027632534178,-29.42280898957661,103.04951447354927,144.44030009921832,-47.75428590711587,90.14078043306988,-116.36867682674267,C,1
59,Married,UK,B,62.38343736660531,21.371799512001854,E,D,-138.96316897347396,D,E,-51.62008409191879,125.18452634199615,-10.841157759206956,111.49085208345461,54.9721390146716,-36.49571203871621,-10.216499551174117,A,0
40,Divorced,Brazil,C,29.137811004596344,50.5078100508385,A,B,20.55304979986552,D,E,135.09814565147153,82.38848785667182,26.875439526066465,90.80691287306733,-150.1048327921961,-144.14770706147263,50.967953550910295,D,1
30,Divorced,UK,D,-78.87743348921832,41.0173100945867,A,A,35.609585281758996,C,D,77.69426639670446,80.82894152121713,197.42633667984046,41.28974596156994,116.391477398058,-180.85030628639018,-29.329264335574436,A,1
42,Widowed,Brazil,C,-90.66503804914593,-30.68871483813903,E,D,131.03019457614894,B,A,39.61042184448832,250.91127408473426,140.6725521599685,90.97147727117296,109.18953566943992,-18.47551406804319,130.7909398789962,D,0
73,Single,Mexico,A,-33.26688803693497,-158.5055543682308,C,D,161.09026066552704,E,E,-68.17060557767593,47.1615588548982,-103.03539376176072,-157.9141180948833,-140.50493208657093,103.48976224736471,-7.137388447867546,C,0
40,Divorced,China,E,11.523183667562487,-66.47355465708925,E,B,-88.42462713254531,B,D,-76.03006112577545,-33.91281450258257,-112.78475998399422,70.60111290486279,-3.353787727128295,-328.28980966796627,66.26386163744787,A,0
68,Single,Other,B,8.25233274414241,-28.190326955259714,C,A,-20.74885424057514,A,D,69.19136363432139,14.699788265332781,-32.5359078019123,39.964593344774705,11.237297666357945,32.66432170667334,-7.480052357285732,D,1
49,Married,Mexico,D,201.22376348150652,-39.61707682590192,E,C,63.044857344732975,B,A,9.780207564793333,-45.28180595218601,-27.975850756907345,44.39256659257156,9.608397176950161,-10.595078755640419,33.61587578738733,D,0
31,Widowed,Other,B,16.260292936503408,-34.22880320685272,B,E,22.802739278630796,E,A,-24.41595288711129,-41.95511014453613,172.3055453399401,-83.17544914508773,111.25481402304001,-27.397340115128564,-18.94500726035373,A,0
57,Single,China,C,20.929572217827168,-38.92932087023099,E,E,-18.501553014628687,E,B,-109.30424053691846,4.3189235002492605,35.26657846280583,58.12414822390852,44.81783089920414,44.252018822742706,43.798566026300506,C,1
34,Married,US,E,190.95940046439145,94.87897005326815,D,D,36.618235751170985,A,E,-38.979678487802026,48.12385078530688,39.72415464604897,-32.08724323093094,-196.273146390873,30.12483356571105,-121.9277084894434,A,1
29,Married,China,C,-23.935644921014998,15.72107100118562,B,A,1.1957358169069034,D,C,-133.88261795892322,-188.43657935080952,150.3284354186149,205.20291533558589,-24.87675839677735,-112.18533164376811,54.465070798944126,E,0
75,Single,US,B,3.16450346519622,19.98670056927832,B,E,-51.32897205467629,A,B,-157.06443464187416,14.202051161458778,-158.86081061435308,104.82270598921586,-73.06737558502765,-12.116100089641227,-1.3719311403272725,D,0
68,Widowed,Brazil,C,22.818385513039104,-92.70298784713427,D,E,-231.26078783964596,B,E,-50.74862691923061,91.13600075654615,-41.467172248329945,-60.83370250856264,-145.3271662268761,-102.52270396053686,-64.29885458533863,B,0
18,Single,India,B,-155.42385496558566,-59.70251927915581,A,D,85.14083296981435,C,D,-122.0085426217647,-282.01474648971407,-4.143867624337658,59.637229438947614,-46.71518591965158,-112.34237954960666,159.46144694526618,D,1
67,Married,UK,B,2.445207471635749,-59.234776435973714,B,A,193.6936694062929,C,C,-2.5160494886128224,99.04326819031658,-224.89690634428027,-73.06653122587366,-59.62223067489128,140.80262585541234,-66.52279794565592,C,0
74,Single,Brazil,B,36.4673175967212,21.562933684612133,A,D,-160.03209820641302,B,A,53.99186610642525,-22.8231725713112,85.36338179034253,-21.151487033464697,-21.527528287746897,109.32177049037529,178.60150672883665,B,1
24,Widowed,China,E,-89.37955709176168,-30.5048796835439,D,E,239.06445166570168,E,B,-38.28911904818618,46.604509681032894,16.463195001735855,101.14223654498149,-43.96425303763277,-100.86373694887092,67.44522828545459,A,0
67,Widowed,UK,E,-37.74997922322652,201.58937054021195,B,E,65.11062460629408,A,B,102.37666622502724,32.52028104267269,73.62112144427644,-36.01518843466138,-35.356399593317704,-0.5361730980074684,-97.58732013737568,B,0
47,Divorced,Mexico,A,267.9334708230677,-146.70270529629116,D,B,218.57242760446195,A,D,-38.33914311799999,-60.00849097979801,21.569963407300953,-75.92842415831043,17.4429085772129,106.99110203472289,-99.5533646526495,E,1
32,Widowed,China,B,-12.205634680975344,90.51055720687425,D,A,-3.2818970238934266,E,E,123.965772635463,-66.54401117251003,-6.4000400830588084,-189.72144235955582,-98.57659082249245,-22.81216769503486,110.1594556780759,C,1
61,Widowed,China,D,7.257595538388027,37.191521668833374,C,B,-77.40379342987053,C,C,-126.0246204072985,87.89716950443618,94.16031981541006,-43.22214800964635,-26.071949987582776,7.003143294647864,79.08608048250952,D,1
48,Divorced,Brazil,E,146.933565053537,-74.05417366831854,E,E,-105.61379774627642,B,E,290.42945006818235,-286.01600005675516,171.48956701955288,19.088121652380146,30.61292339519504,-25.4447106122063,-162.88645312926408,E,1
57,Widowed,China,D,-59.60024497256878,60.6673810468227,A,C,-87.10974323498385,A,D,39.17142807030148,-41.15094347952072,-4.703552328182289,-119.84317887549318,151.20647224840772,55.8204881337359,-117.23466763648564,D,0
51,Divorced,US,C,24.286339465698727,32.64546190075208,D,A,159.1686366004177,B,C,54.11189846830297,-22.6960422113191,131.03587728364013,-180.35496970097174,78.71191196565422,-30.141844231119276,-104.04387049317019,B,1
19,Single,Mexico,A,84.58353163515473,19.295875633206368,E,A,47.11464318731391,D,D,-37.63430111403718,94.17288014235505,28.184974455603225,-44.23276720129562,98.48682833016076,-100.31666349677344,-49.083361068862615,E,1
53,Married,UK,C,21.248195475275082,-93.326730092125,B,C,-153.0051806855266,A,C,74.56676804047947,10.94084497684472,4.049207388806138,30.091543707603662,-10.68560234850707,135.50506497785003,-8.359177579241708,A,1
62,Widowed,UK,C,144.3912737355406,38.076689075802,B,C,69.5996496984167,C,C,233.17055090722417,102.50616925021696,-74.12136167744373,-11.098682549277274,81.60999746010988,4.808118410248411,-81.25927856919573,A,1
20,Single,Other,E,-57.27322984062651,72.59851171182076,A,D,7.845115870211522,A,A,-66.6077736815461,126.92223796130078,47.14443021748228,-17.130548515109464,8.903632031001294,149.7026752946201,46.68037744779356,E,0
57,Divorced,US,A,132.05437599097115,180.2551617778124,E,D,-234.73793460217811,E,D,-15.343146675904752,-62.26658434111233,72.24995694430004,-180.28856758880136,72.32381743307621,-117.45270691987105,-46.43006388195202,A,1
47,Single,India,A,98.40002708456616,-151.07930309324695,D,A,138.4967807764163,E,A,59.22285540859515,-10.132173174543503,-236.4168093214352,-184.7958358406052,-168.59512470859218,-84.26418801374047,-0.508645417736034,B,1
28,Widowed,UK,A,-35.63367394205251,11.032129560234258,C,E,202.55696988324968,C,E,52.77523077972642,-156.58211169552834,42.69755282465532,89.73731118688158,220.3891375739646,-302.2534389321005,-29.078709853951608,E,1
66,Divorced,India,B,10.864053820927898,-10.506506435170145,D,D,-38.57787960208088,D,D,-70.23199646054711,24.091866797599675,-77.64124438319232,-13.916765857082277,155.03726041362148,64.45056171668728,79.13155780682801,A,1
57,Single,Germany,A,-24.85104762438105,92.55162072401079,A,A,-63.995641680506424,C,E,32.36619465588487,-137.73841620635443,-76.44492257293071,5.205830662561654,-114.15120282420423,-35.186326493945614,-19.977213530183406,A,1
46,Single,Other,C,38.207886258750364,40.5703511537309,B,E,-41.576462788142564,A,A,-37.00054219750662,-7.14316179640367,35.37026556473688,-155.21426095187846,37.41386761849652,105.30792225729444,-43.63186928324046,A,1
18,Divorced,UK,A,-81.6451879840895,20.02923735712323,B,D,-152.09318727340917,C,E,30.681642827822376,-21.803840959607133,57.6419264683226,129.21600611788102,-139.52438440871592,106.11527548311739,-103.9928534731743,B,0
67,Single,Brazil,A,-87.56222990638459,36.575738517164304,A,C,-57.89155040100401,A,B,-61.42481950878719,-16.65490765144656,128.18038351280282,-11.339204328164678,-13.895367685698206,129.7842157507679,-39.47782498082457,B,0
59,Single,Brazil,D,-59.450688822409326,66.70881011074587,E,B,17.700403940813477,A,B,99.08303678530731,31.87419284858523,-185.49946945170456,-31.783642892297713,91.0199778078191,43.75525056506069,-83.38229221851743,C,0
59,Widowed,US,B,-88.80669968470454,-62.3979609267751,E,B,-126.96860427983181,E,A,63.52574656368779,-52.953196762891565,14.455401102681714,-205.4727144821928,154.70672864866728,-2.176128808993209,75.91476835888395,B,1
65,Single,Germany,D,-34.67052970894133,53.13561904479847,C,B,62.084007976459276,A,C,-140.47848297698914,-134.72811287067833,132.80620551967908,2.5652674520653163,-0.6823576635528756,-37.32511560510686,-23.79649354745868,A,0
57,Single,Mexico,C,11.876311533156251,-41.31956591162986,A,C,-10.852287638907185,A,C,56.73855644873217,162.147770472824,71.93917465373005,-56.151019811286574,80.85389754086196,-74.27397405233516,-265.0461581779945,C,1
37,Divorced,UK,D,-195.93445578290064,-55.203355156728016,C,B,36.0778071954021,A,D,71.18570098701665,5.54929046530151,-40.72747360158079,79.51222279139103,63.261144224628964,-146.23053190210828,53.40453314348807,D,1
38,Divorced,Brazil,C,-118.83558926126345,-278.9136149110007,B,A,86.73779800279095,C,C,20.38285126357657,-44.09198649107417,-88.82998696224621,174.99828505015267,168.1193539984697,11.22262922898105,-38.51652806473497,B,0
69,Married,UK,C,239.03667676608046,80.70005837615159,E,A,-175.0167039460389,D,C,49.666957214883986,68.61524487186723,139.31862393919258,1.2420032591147194,-35.089831299853046,-1.3790356477869719,60.91966770180669,B,0
47,Widowed,India,B,-119.82587591364964,-42.099508229576045,A,D,-11.939299387912222,B,B,-16.396551015364818,130.29145390820716,-89.05022966074257,148.24584215063703,-137.06832246491015,-119.9725127387421,-77.00438151471452,B,1
39,Single,Mexico,E,42.88865072550012,-16.120671655954098,C,D,82.15508925681208,D,C,-192.18097948808125,27.7585129542287,-8.185965187654476,-0.31536748786875074,-7.718045801817574,-33.41608498795791,-29.318521971431682,C,1
29,Married,Germany,C,-17.2411560129417,-177.85015193190944,C,C,68.24279133979063,E,D,107.93548088815777,35.83159363776647,-35.45687705541648,-8.280493306013774,213.6580774915033,92.74817745702642,174.24946576642785,B,0
20,Single,Other,C,-52.99124680370188,36.58321484925061,D,A,-12.877601682235488,E,A,-206.2050103881385,55.35156481896302,30.25394557633019,-34.97630287301972,83.81420067416619,57.76911750242949,13.387515330480545,C,1
34,Widowed,US,C,106.15517059896274,-129.8372025915261,A,A,-40.14761213033901,C,E,6.772617676258119,-83.38004577287184,-118.02208090040102,-15.685468100114639,-119.40882883303219,-40.0477217107195,-30.653395933975137,A,1
37,Widowed,UK,C,147.1575599837096,-53.98866465965807,A,A,-111.95231644346273,A,D,-137.32921530921467,11.340876133720304,-81.70983638499577,-115.77377382029248,-81.26961406729482,-222.90356853696616,109.34931842373562,D,0
71,Divorced,Brazil,E,-18.419994637586147,138.94073790686278,C,D,-133.19291268206584,A,B,-22.788084469700742,-106.38787986372226,100.12032057408805,-38.99190227935241,106.28481588503207,-57.8153589680978,20.196711617898607,A,1
74,Divorced,Other,D,-19.484756617306537,20.043298843330454,D,B,66.90437205594002,B,C,-73.74088232624942,-76.82078522462342,-15.556310245020708,-77.8776638712639,17.321362204959257,-47.24330748511166,26.31623616334079,B,1
33,Married,Mexico,B,61.32117863244583,154.51793546086014,D,A,-61.90170792658151,B,C,141.79698398717062,-18.160937827048247,-92.13106983131932,126.80367922339077,-15.968287317607786,-6.518201119728653,59.41670273838932,A,0
43,Divorced,Other,E,-130.33426063646027,-105.02267795047868,E,E,-15.679323326196041,B,D,154.4835324604639,43.58576239647553,-158.13207799733553,-21.27517123181862,100.35777399196766,-49.14110168070892,-73.51938674862537,E,1
53,Divorced,Germany,A,-110.12702136248507,3.869570020391202,C,A,120.99462793766361,A,C,44.71094092834878,-313.7719089564384,58.8532133075499,-34.99611691370163,200.92818343758708,-98.66056501691551,137.68736067861408,C,0
79,Single,India,C,57.832445973751824,-32.45408874454902,C,C,112.99246524633884,B,D,30.060915629683205,109.95569271827976,58.47687077452789,31.045850819196563,-120.8145625374326,36.382015164444425,-72.26182060759857,A,0
31,Divorced,China,D,35.14724252128993,63.14685125526304,E,E,-22.21704750024386,A,B,17.24048343769833,21.224530146803776,24.311627918859248,-25.522191442081454,25.317728388608945,9.72255738352271,163.01176513727427,A,1
68,Divorced,Other,E,31.292433707607,-69.79980080694337,B,D,-78.06967248412914,D,D,48.95478713641552,73.64188769231319,-0.10390197628572763,-75.70573223713426,-81.87333620115612,-49.35040461995756,-109.42315978980695,C,1
77,Divorced,Brazil,E,16.244891416684336,108.61332185816357,B,C,182.15079199476963,C,D,-15.505151972583628,-0.9395411810902513,-34.17046151407299,-34.746193221488504,14.676023417624831,9.865744168396706,-42.78104376795915,E,0
56,Widowed,Brazil,E,-84.69675336775619,34.8398290878541,E,C,-186.72996850959936,C,C,-94.40094574111221,46.95702139218817,130.93818534285703,-65.02229893124154,-73.19914875812921,188.64943465941028,-66.33395677259205,A,1
42,Single,China,C,-3.4909108833331253,-77.30528343040713,C,A,57.79542193291084,B,E,-95.48997988304957,-99.67552830552901,-37.37521146053863,-1.074164372660387,-54.88048992391161,-57.75448327345821,-84.21000714140615,A,1
19,Single,Brazil,A,-41.168346964379644,-121.32998664816364,A,C,-3.6820022881022076,A,B,-31.320450957982843,-8.337288750974183,19.124464862223363,-130.00662927637768,-34.75361429532569,-39.27552863860733,41.57887342827412,C,1
45,Divorced,US,D,75.38754766377775,-43.32482621785248,E,E,-215.52394308246696,E,C,81.15016484176029,-43.890940395536674,-93.84029819055961,76.72798998849093,-109.79878261344432,-45.92434947742144,-36.44569323222792,C,0
61,Divorced,Mexico,B,-112.73165762895991,-81.81238693590981,D,E,73.49184395085733,C,C,147.05552813804525,-24.914369461883833,58.93079979922331,-180.1741304918907,-86.94373458218277,-13.22986752755747,-222.48979316769447,D,1
39,Widowed,US,D,39.49808576035833,-46.985576836625455,D,C,-12.702735360208184,C,D,141.3916158515537,64.07350314676782,5.357059034117759,-12.656543263350533,-208.94993601394512,68.04314748961437,-39.98350095204159,E,1
69,Widowed,US,D,-228.53510555359185,45.67934843368964,B,A,102.09709132863125,B,D,52.32580260061256,95.51839494433725,24.131985102941663,53.653857298618455,-28.959466324864852,45.92715965011621,89.71100884827155,B,1
19,Married,Mexico,D,160.94268229280638,-26.900029065985624,E,B,125.75781047960939,A,A,118.14773595181289,34.69087271044404,28.54956096062801,-91.04040418154865,-45.85810262779111,130.437134291679,-92.91293603223555,E,0
75,Married,India,D,-114.08155173048358,198.5016853260891,D,C,17.59263832884671,D,A,-22.0544150347549,94.50284384946639,-92.98619274852842,-42.92809369497977,106.46713420690457,136.44694660465046,-22.271034114478663,E,1
50,Married,UK,D,-147.43428476861857,-46.678180423461114,D,E,102.45662241374566,B,C,109.82454420715429,-77.74101208591924,127.20817415253988,154.06945650412183,-32.18316573566787,129.18447799711922,132.6174985996396,C,0
