age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
52,52.286240662251224,-24.19428242262819,C,A,-273.1568992299771,89.35260935491267,D,-29.20367984125743,1
21,-255.7202444761962,-134.63278596035622,C,C,-78.50894544853472,65.05722799520926,D,95.05313497766937,1
36,-134.21373540625123,149.4446996939096,D,C,-66.18292879169482,59.40564059548981,A,-124.77413668717088,1
44,51.82151136912426,-122.05820432805116,C,B,-13.319427385938756,-117.68242293472476,E,122.52250065671437,0
36,-14.774286703140438,-98.55844637533717,E,B,-76.64363356860981,-26.713042282926025,D,-23.74729851298766,0
93,170.80864743642655,-110.21145725085066,E,E,112.52693275631593,122.43585663255212,B,-146.6683080698101,0
67,38.921707584851404,33.14541705248279,E,D,-74.66008483480302,-14.394659960771538,B,79.43134963335591,0
77,-15.99234483071457,21.508340685492755,B,E,215.50979773603456,126.28572506358353,A,-103.05884832928831,0
31,-55.63431351024868,148.36927904282422,E,C,-21.924609276580465,-7.150801278903505,C,-94.11998677940153,0
31,-152.11718471659677,94.72343896584395,B,C,0.2856519450610047,106.51605549813637,A,88.89508027122545,0
83,197.73062291656083,-50.92036166440882,D,A,130.96372291215215,64.25711762559526,D,-23.87327524423641,0
18,11.919995966220078,-114.06698040244262,D,C,75.47016192753982,203.70119742540967,B,-115.9412575397753,0
33,-2.9336645476493373,-112.21676169689884,B,B,8.98334383629954,8.342592650702638,E,69.99109102506557,1
77,-95.95434099400764,82.436145902633,D,E,-146.73364973521717,-14.647869066526589,D,-3.532641804194598,0
32,-38.33975372892325,156.327704780689,C,D,-93.78939231055206,233.1477230668453,E,103.6727907521632,1
28,148.73511010951935,-59.131298915394446,E,C,-11.668480907851736,-96.84775317618674,C,-142.9978753103398,0
36,146.59328127021533,-14.491964289820308,D,A,-61.34576608960851,118.31634735512995,D,-7.576550130979398,1
95,32.861193002534144,28.59594577310051,C,C,-11.542625004974516,99.15966225772289,D,37.967796785418166,0
73,163.81345389333083,51.84632166608109,C,D,19.157283996504166,-45.627566962718205,A,3.833143108281624,1
49,101.04480643883673,-95.88819453228155,E,C,114.12577486562172,40.81457790688315,B,-197.78707249737505,0
84,62.00402227846661,214.35745006140098,B,A,61.21988283448802,118.50152321553529,B,113.03724851410131,0
83,130.84939451476347,-80.58459083141784,A,D,-201.29842761826433,-58.0894327648798,C,-24.642179305570945,1
22,-137.9458474615968,-89.84786697208959,E,B,-28.52390412983591,54.331845130860955,B,-36.419790337437064,0
32,-5.354133997577031,43.485213597902366,A,C,20.083504210937992,-76.7142756649072,E,185.16865682317285,0
32,-172.86259050501192,-117.30613557212656,D,C,145.0807908420207,-11.716419972633895,E,65.87389045926204,0
61,20.156926099065924,129.27534343925922,E,D,34.92329567619455,-233.62278261562693,C,-6.302348538881759,1
51,86.12592387863585,-23.862909065115968,D,C,119.94483478898468,257.61833379244183,D,-7.801685731926758,0
85,12.643729200063037,82.89462424314318,A,A,53.653452446912176,66.5640208705651,E,-6.9131501357406115,0
56,-94.25300416355698,-86.32678322380333,A,E,86.71061667155344,31.28982773657961,D,-5.13424089331426,0
60,-68.709744567719,63.5640578894214,A,C,58.12758438775951,-50.4369366878265,A,6.556193482147419,1
38,-1.5417834081651551,57.01693004429493,C,A,237.35295751825402,49.92842135010838,E,42.089710080669526,0
34,-91.29976561507802,92.86014785808986,B,C,36.15630090557188,0.11202201789734724,E,153.02170866739075,0
27,123.68386740916489,154.94039896066124,D,A,201.16785244217743,-59.21247242211023,A,-1.6334335310060677,0
71,43.325211860536335,-4.060520102119721,E,A,163.62558556047048,-24.57975178109062,A,67.41583344977515,1
71,-3.687344420836348,10.322351896909232,C,B,128.81005494818538,-97.23739800767845,A,21.610632609502773,0
34,2.0058463945441485,-152.51087322146532,D,C,-32.83985463264553,97.70097769750812,E,115.64027132676675,0
99,-144.12356464187025,63.73723210395544,E,A,160.52638413747394,-174.09236677202222,D,-139.25576973941352,1
70,66.34379828938086,131.46139658699906,A,A,-233.13052476448703,-1.1952054573328323,C,111.73753130994825,1
52,87.36312122078786,34.1075476894147,B,A,-92.851833941939,25.68240728561343,A,49.442019577109036,0
58,47.689907460438185,40.72932743504561,E,A,-61.362788243276846,51.02898989866627,E,14.447818139086893,1
49,145.06812890032074,2.695620360727084,D,D,-33.17106717497788,-88.44796098773432,E,164.8769523500112,1
33,-4.479502859167098,-74.24812460559068,B,D,-71.00355519937759,86.05664004688602,E,42.41849494490611,0
19,-156.14516097641987,-163.62010396983536,B,B,-10.113356936710021,-271.6949901064025,D,-142.0828427018338,0
77,112.31114005192818,28.507698589483137,E,A,-119.4065081311278,-45.17061120841074,A,-112.60964486978085,0
49,84.50681548364908,48.34125142909785,D,C,-42.1144413332935,24.865853064503106,A,9.578125689703917,0
80,-3.787370971476968,76.56666729956771,E,B,166.03831362262534,-12.058166346929083,C,-102.64018574507672,0
51,-44.922246451995946,16.550091926765507,C,E,-198.55617085637775,44.399241894273494,C,-202.94716607270803,0
98,-129.27204588131767,29.11908674287691,C,B,-93.35302453677528,23.148526723777586,E,59.61429486542949,1
81,-59.57023202962864,-217.05233686901101,C,A,147.78528718791088,-42.12889637735261,D,-116.02584987057884,0
86,-16.770535351817298,-30.67935538185365,D,D,35.33734941160051,-59.95139937761601,E,18.70530978222513,0
39,-40.11525539315081,-110.6906150348362,B,A,0.4283438315599863,45.484054382480146,B,-141.02570624610775,1
77,-69.12831521689154,346.4153879634395,C,C,-140.07527727904076,-24.040306597849003,A,122.8444527653507,1
64,4.541231886424037,208.96368344078127,E,E,-118.36093369741396,59.96022703477772,C,251.17047254727532,0
52,159.98107023512625,-112.80327577865519,A,D,-12.795280314293445,5.568882902152723,B,-88.62922208629604,1
89,2.8143732658806626,162.3762193332948,C,B,-71.80297053671035,62.528862243100214,E,52.73459567076597,0
75,-23.987884468737107,-74.50736949413677,B,E,185.88702195787522,-82.67869881124629,A,-79.41991309905531,0
40,165.89375631400404,-72.86653778017805,D,C,6.400514577880076,106.00121544174668,A,-45.01960245733302,1
97,-35.20868412752816,-70.16196348205915,A,D,-148.35588053971736,40.18134675929837,D,1.937152410415818,0
67,89.56290755895768,144.84182676403276,D,B,-18.813569984237517,108.78837054420845,D,-42.74107752983051,0
72,33.72979894990523,-94.02124350358739,C,A,68.94828171001735,26.965052138209217,C,72.61915246011598,1
94,-101.54642898934117,-18.916183856337252,C,D,251.6570714265121,82.90218973130673,D,-149.14659110621434,0
25,27.873003251696606,-149.42268826311485,A,C,-6.69180592364738,62.689348225383114,E,25.94326154208499,1
64,79.4188441138553,76.5249688155114,B,C,88.27996414964853,-140.89257049006113,B,32.40095200234126,0
37,-222.87693081002925,-146.72616969813126,E,D,-21.007673817442928,29.1798783989899,E,-113.78448998982897,0
77,44.63313625570965,102.73458624869458,B,B,-17.374967069435566,-25.60753835114537,B,-87.78802649630066,0
62,-192.1931794715781,83.57684170856972,A,C,-30.603709531719453,49.33723793115558,A,22.51020716054547,1
59,-42.57350392834765,-48.56476694279306,D,C,-81.18665830542955,-71.47961412038755,C,-70.80433696852454,1
53,-7.113614527972261,168.63456140481568,A,D,-13.777966151108089,171.906048952385,D,-123.08737693459982,0
18,80.04994370990481,-52.292134319128955,C,C,10.881576362614577,-36.12258469652517,A,-16.030961123902625,0
92,-67.26143091226265,-140.7115843966178,C,D,19.226311519078294,152.42547801950056,C,-42.439393355528544,1
96,-61.64487397891947,-112.50605293136078,E,A,108.11983045263179,-13.425942359866108,E,78.83296824582644,1
84,-132.41859870986858,58.87536020879375,E,C,54.68261932675313,27.525632719539672,D,-69.98772887499555,0
46,-48.88565040295449,41.786572109139364,E,E,-31.162241003043217,46.80350194478807,B,-33.02808771405877,0
88,-68.18034518751685,111.9562023555238,D,C,19.822705825024205,4.117253806396029,E,-214.55520390835696,1
49,-66.28848869912194,-45.81673384166578,E,C,-88.70837568563023,-77.15314778857356,E,4.50558041728982,1
37,-16.824589000930253,55.3815024622826,C,C,-36.69335854173593,26.38946469013736,D,45.64971490578391,0
34,-77.01898934697846,-262.09438930901086,B,C,56.045220526651875,24.803154958886363,D,117.17948914700949,1
60,64.78556696712354,-32.79007936105468,E,E,-124.08858317581159,82.29358272200959,D,40.5884255425871,0
99,-55.749103467026096,-37.326415937605375,A,B,101.89313017396393,193.97954006115086,B,210.51803627672237,1
67,107.85074832110391,-86.62013365200437,E,D,68.9308627175051,235.59483287018747,B,-152.9230811438464,1
85,24.732501218362852,-109.5922876964784,B,B,-145.35691582984424,2.667044949226966,A,-128.0627032477848,0
26,-283.1299333555275,2.318883536625703,A,B,-42.316408009585885,90.01167852025272,C,-135.66401108373617,1
36,-54.30044918048446,-140.8346116526145,A,C,-52.891488196517415,-94.86778061128696,A,-12.116493027509142,0
46,101.73437170277495,-151.00427328356352,B,D,7.69171477400494,263.28479309525693,E,-113.50776175116548,1
73,-74.88031994852382,-46.874502506823454,B,A,-103.33711884774353,-3.295656417208178,A,87.58700291530181,0
77,38.14207039352185,-141.08778569032646,E,C,24.890173964687932,33.04944778072812,A,-46.24167420362137,0
35,181.58524424195076,47.305932859360034,E,D,-160.17062567496765,-209.91861784276415,E,137.77092998826882,0
67,13.909413948253512,-79.89530728707899,D,E,182.78252781657366,14.633988191900176,B,104.22068331744347,0
82,86.67931538825351,153.77478829902566,B,B,-55.53037105425918,217.7784777894362,C,124.49686578809292,1
90,-110.66215970534626,112.48170099382418,E,D,56.72447730736686,-18.80321920684795,C,-74.50574945863987,1
79,-63.69085754552151,-65.81383340159405,C,A,42.831802613128616,-36.6872272257698,B,90.89725001931424,1
81,-97.47755365990501,36.39936974583165,A,B,98.93683305151055,11.53672088574903,C,102.32906790024153,0
32,47.36871984068788,151.57835687708044,B,B,64.14818429355212,90.82474305512501,B,-27.545441596718362,1
70,28.155161837600218,-41.34242429294819,D,B,122.86059622000738,7.63349033576165,D,60.0284053452815,0
34,50.99325811018678,78.58430471830505,C,E,17.08311534997053,125.55595689785058,B,-163.35876387501463,0
73,83.46335117318958,44.842912876600145,E,D,116.71930184989962,-72.19214834693432,D,92.28361773041624,1
98,152.88491912191526,96.42852628079426,E,A,-117.02402770190142,89.88982979694326,A,45.40499557879294,0
26,47.71437714964761,50.345597599207814,C,E,98.82322441978455,51.1847388685686,B,-152.169686824465,0
51,-158.4134742834241,12.812769963933576,C,D,-257.333806485329,19.026219544383903,B,-227.87960333817063,0
77,-7.082049249964102,102.61240577715871,E,D,-94.10694246888991,-148.3803494787234,C,31.60685373974299,1
27,-9.786871253616484,21.945993870908833,A,C,31.302869542229683,65.0979582178283,A,8.274902946943387,0
44,102.97216478403928,-47.86313011731315,E,C,82.88651631092587,-91.69281972147488,A,-49.327950123868504,0
29,50.96029032679736,-258.0952053461651,C,D,153.52530052382676,-89.63291208789396,D,-58.45358696341575,1
84,30.955611982013824,150.40414880275162,E,C,-34.57612413472192,113.2850372380258,E,25.779337540926093,0
88,-71.6181300698915,-82.0224089968845,E,A,-27.808509795235846,13.182319287547356,A,-49.20956172216063,0
91,-66.22690847544791,-71.9764980793127,B,B,-100.46117280934665,-134.85064664942166,B,-79.63876539993629,0
47,-6.03319820312969,-167.643261781591,C,E,15.368699081752762,-96.10473370202939,E,-38.925254243359944,1
81,-52.66473257172497,17.78123499531458,C,B,-143.3634979029812,-163.719723014458,B,-73.53206524256943,0
76,-16.578625467774167,73.8825157344169,E,C,-127.82408921022137,-118.46878293984014,B,-117.17581334512349,0
49,-56.774850152500164,-49.837324563223525,D,D,-129.8173186649773,214.05080670491435,E,51.18306660494654,1
26,-53.828715346906655,22.583890227488325,E,B,-114.19125158621046,-69.46639351066935,D,-8.00252208501327,1
29,101.1752252608147,-59.49853316044115,A,A,94.03408717333544,2.3842509874483313,D,27.32830065402654,0
95,37.87761524183759,-44.327891873844536,C,B,-76.17093224222552,114.87532811183776,B,42.00258660456044,0
49,38.71539397006601,-69.48680386565881,C,A,-236.65732042443148,-125.16088236026863,B,-108.2864973746082,1
48,84.67397996785947,93.57874317369468,B,B,-105.87500580932621,-33.92686864764048,B,37.176618845271534,1
78,42.28071502897893,17.74065944501099,D,D,7.766032700883936,82.74383490797167,B,68.66930653650424,1
82,-32.389912033758634,239.43806833935253,B,A,14.826631643737725,77.79242742547471,E,247.04367625977392,1
64,99.14746797222098,13.331319245143469,E,A,-252.81411570850727,285.46793962722387,B,145.0191133844996,0
82,-1.33102346184165,-159.61216043899685,B,C,-16.32540433050946,2.944798258265554,B,185.62217330288107,0
65,66.49935563973847,116.0647563039196,D,A,-93.4608601963634,-168.75206810121807,D,-20.947906461096007,1
83,15.718292928244635,-35.21198858894119,B,D,-66.29847892576818,93.57496022770833,D,22.51208468071509,1
18,-144.25774896332203,-91.74717134746984,D,A,-78.18963306774603,139.76029798531079,D,-48.09429914774308,0
36,193.46690814097437,-46.928799766590714,B,B,160.64879404731832,-40.53240803491319,D,40.227079943928196,0
54,-80.73478902029615,138.96368865775625,E,D,39.801457736314845,-138.1421079294207,A,-97.68101823757036,0
41,-151.7990136616627,-21.37431634418021,E,A,-29.41234606329281,38.01343076786801,B,-13.08593431414112,0
46,-122.50392666693581,-153.49117807910454,D,E,107.67792929215344,146.05231991778194,B,42.90459154566702,0
21,-76.34454559385495,10.476175672600684,D,D,-38.58244546760108,4.990861478439164,B,-79.22311493242104,1
65,-206.4839113590882,-33.23660519674497,C,B,214.6488212923503,-1.357258147073074,B,170.36092479459725,1
71,178.0029300716442,-67.58255126254736,C,A,254.30863855763963,38.12047929709943,E,-52.78064838401645,1
65,37.454188507213246,17.384981121027828,A,D,-44.28281318092086,32.913605552654474,E,1.3203051923125835,1
53,-103.86886560775439,-46.37584638118449,C,D,-12.335461191309374,-78.36864867845784,A,-2.0693768217440893,1
36,63.60041364717175,189.42175272501314,C,D,-184.71148036789307,184.76869818677912,C,-1.4867513490886766,0
34,8.986314886411662,-100.80726861039251,A,A,-221.62184379601135,86.57367257582257,E,-16.839675211637147,1
86,11.149070758447854,200.52023133965454,D,E,65.14610564603227,42.32895882374722,D,62.51901297056817,1
18,-40.253307936431696,-55.47245280834524,B,C,-10.563907778946998,-54.49390480431487,C,185.41364309658525,0
91,-78.25179139190435,3.6849471933446334,B,A,-130.44243844290514,-109.70815482384135,E,-138.86749126339447,1
45,57.852466484145225,8.268880468471494,E,B,53.62561034696213,119.57175136905337,E,105.74781337210403,0
19,-12.602699962921344,65.10564418051135,C,C,-20.33295619927975,-115.78001759215167,B,90.27937099262425,0
28,-193.78502330795172,186.0286611864375,B,B,-55.78142505324447,-19.821521893290345,A,44.395883553297374,0
29,7.7560582411027115,-28.137243591287476,A,A,-33.98017840806625,-96.36185919959618,A,129.59985461779087,1
59,-95.69244597165105,-94.09821468007337,C,B,77.14356400932773,-75.57594910312274,C,228.01224755456073,1
63,148.82937361236884,122.07310923662776,E,D,-61.264639955505785,-29.279611910135678,E,-21.80909553255236,0
27,51.666852457480125,78.64519315794361,A,B,-45.469697878802066,53.516762992752945,A,238.14669912321466,0
39,-128.51220892443828,-74.27602028407864,B,E,-22.79957320560907,22.86719153262583,A,-43.866703492607364,1
78,68.1353527769496,-43.19864756515702,E,B,-151.69587918728178,184.22042557183528,E,52.77788231493563,0
22,-25.62739751407622,-67.52476445820729,A,E,58.56125252043487,24.718153502747644,E,-134.48053272661033,0
20,142.01681280170502,-61.071992191787196,A,A,-55.42920065253001,5.705987513891548,C,136.61991774813004,0
75,59.284038877607024,-148.33865956819315,D,A,69.61510915187502,-2.934170499697488,B,-64.01050788613148,1
73,242.6944507582463,-48.613148131687076,C,A,1.0026520530535288,-169.4740703977544,E,136.8090193399574,1
18,25.650623765253105,48.16178341841484,C,A,-113.04281461819075,-194.9943630560542,D,-69.98583004705263,1
50,93.71541813354644,-16.11921116783221,D,C,-80.13925794190575,-45.30398530656024,B,-129.19476130578124,1
24,-207.1060415814674,-16.948896500037975,C,D,-105.76394398438038,86.39686769896484,B,-27.689827353448866,0
66,-18.992300725818858,176.6052433613398,B,E,62.68126625652233,-52.795655223849735,B,-40.30077972198438,0
50,46.00428890809122,-84.26167041308904,E,A,-39.29243877339694,-77.20590554532293,A,-62.104796005580084,0
46,-69.76945474171667,-40.85217107781577,A,D,153.70305333593367,128.6883439520453,C,-92.79103551275705,1
91,-96.5511905190101,51.129300986487536,C,B,-11.511616066484958,51.91244711576798,C,-126.70562492882149,1
77,-34.12341707377215,-91.81660159975092,E,B,-20.546880912073952,17.159691625910533,E,74.79637914973132,1
53,52.24157999063552,-80.23636095404231,E,A,109.5343767352623,-47.37735287480839,D,-49.12024545719048,1
66,-58.42582422153699,175.9322447651974,C,D,-10.142753411524417,97.54857028429488,A,-11.261948498510877,0
24,-43.810475558721386,2.4444986303486655,B,D,120.2285454630941,-114.39339899776503,D,40.30594522335097,0
20,-57.342913258905256,-59.1150508207315,D,D,12.305094960547137,-189.62668964994486,C,-117.16354848202232,0
31,199.38097209241545,13.308055342703495,E,A,-19.658074019244197,-47.076080246928775,D,-124.22576801895619,1
92,78.42697066285352,22.98631583524468,A,D,66.73084629203086,-73.47780131223294,C,-164.24599113776742,0
