country,sexuality,military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
India,Other,Non-Veteran,A,D,90.79686195681131,-9.865713435787915,-4.451777203054676,E,60.903574418619556,86.87390266648876,-33.09460009404267,-38.40991562355559,48.37360581759441,A,A,B,A,-68.27229814253973,-52.81445555512308,0
Other,Heterosexual,Yes,B,B,-57.94119011626947,47.87832847917049,-78.64931756492126,B,-79.65937305898288,-87.21252495967883,-24.516474494835368,152.9872113985067,169.34816286193856,E,D,B,C,69.31082336286146,-3.0631921295608326,1
Brazil,Heterosexual,No,A,E,-55.497806314647576,141.7875230612124,-78.77855626400371,A,13.742149203407317,-122.00908723164878,57.13865248810027,-163.75667229618017,-108.94623138958781,C,A,E,B,-31.026965846020083,-127.25289309992789,0
Germany,Heterosexual,No,B,D,-128.56975023081654,33.129259281142325,-6.63607504901835,D,-74.64770928413203,-0.22293295495662319,57.821579611653185,36.646788534901795,-141.64350622602976,B,A,E,E,-141.94592399140288,-21.181098779429945,1
US,Heterosexual,No,A,E,-190.55433504573818,-52.10441170697777,33.556740485028136,D,-68.00232515370486,152.57053767895349,17.25211414908093,19.08236991381311,51.04292998532771,D,B,D,D,51.30123496868648,-142.9179502731637,0
Germany,Bisexual,Yes,B,A,21.11493822058945,-23.88209728417472,-40.21894292026796,B,-33.650012990659775,-194.19145258007228,14.4418229363507,41.30459138997495,60.319643371670004,D,C,B,E,-37.62251530548605,5.361187616060834,1
Mexico,Homosexual,Yes,E,A,4.280445839282,-17.80345733375245,85.06633714826144,B,28.74877753175187,-111.17968740241207,-17.22601259258456,-11.433730591571825,249.1238568043297,C,E,A,E,55.13883436800653,-86.2656893938108,1
Other,Other,No,E,A,-57.185893965099154,-136.07103192065202,-73.01412361937658,E,94.04306736480986,-8.394258018397473,192.96253522297974,107.14471996923804,84.16282746541145,E,E,C,E,-122.83483625971003,51.530799712512945,0
China,Bisexual,Yes,A,B,-19.94805487553724,95.5172523939618,-3.329722459327083,D,73.88823998459216,80.36760030332965,-22.4716155873735,13.31665979505852,-8.642466788949411,C,B,C,C,-91.62522989261387,-11.859499411529963,0
China,Heterosexual,No,B,E,72.90332815191873,-160.41376702989126,200.38410515501073,D,170.76209700626163,-103.68252691802363,117.02733750750116,-61.16941799040219,-100.95492392980914,A,D,A,A,78.90119244368513,152.16310682594815,1
Germany,Bisexual,Yes,A,D,137.8839079254105,213.25071393813485,60.53889150040289,C,-16.840994489693596,-29.37435649479986,44.428291709208544,-0.43993966616094443,60.57547342875187,D,A,D,C,86.25543173414823,-25.641212313780127,1
Mexico,Heterosexual,No,A,C,-44.53372269032443,18.711567269648437,76.6956430082426,B,76.69875714226514,180.2586927605093,-56.78910901803293,-45.1983628982385,-126.61643701283533,A,D,B,B,-56.01307619805077,153.96142342736266,1
China,Bisexual,Non-Veteran,B,B,7.260635820449007,-18.915996282211847,-138.6719738502087,B,21.72127937561549,-104.48968171641056,-88.01934925627825,-119.02453782461646,-55.76069820077326,C,B,E,E,8.354114127818118,131.59605915443896,1
Germany,Other,Non-Veteran,A,D,-69.03190040486764,-90.85617991908906,-56.96423736709586,E,-257.28180448683855,133.2576951125951,-9.08002592855337,78.92884666823183,-12.877657699902526,E,A,E,D,-47.56406360736724,-79.61020664538742,0
Germany,Homosexual,Yes,E,E,112.29987851025061,71.73073858686234,-212.39070517055492,D,-54.66460921320786,-183.1383169604535,-114.5713897296722,-40.47242035663643,-44.72903684948008,E,C,B,D,-85.67339522855299,40.06072775175096,1
India,Other,Veteran,C,D,72.04240791140329,-9.827037186023666,-104.54563775619947,A,-44.43240288707321,-132.006934940515,-153.8155449063505,-50.007756059357575,187.2225942459002,B,D,E,C,3.5954961861452044,-34.346054935517216,1
Mexico,Heterosexual,Veteran,B,C,-55.20644134376277,-104.4720751932862,49.28976386120664,E,18.305673519335002,-8.522369873469053,99.56344198174213,-237.65120121545942,81.02553097024642,C,E,D,E,10.99720554214183,75.85901100561927,1
Germany,Bisexual,Non-Veteran,D,E,-96.95716261091644,-19.509481596227303,-12.96407156686032,C,109.12003158289019,-109.42263136924986,-176.749708292927,89.37113062316776,-72.73989030965602,E,A,E,B,200.65629368581205,-80.67105256304947,1
China,Homosexual,Non-Veteran,B,B,-5.635587542535863,45.696553479468506,18.422843076165606,C,121.33498261328685,28.5549162746836,5.363624058268757,-108.05854112165794,-52.69272896223265,E,B,D,B,81.84409119226488,-13.93552813359997,0
Other,Heterosexual,Yes,D,E,-322.00685195496646,-122.02864529736665,16.288446805566636,A,-68.42447339110579,-89.74253870081846,-125.76379255385322,65.84297922797968,-24.775121664981448,E,C,E,E,-14.056623774089266,138.7826731025988,0
Mexico,Heterosexual,Non-Veteran,D,A,80.1241502646584,9.660655128061975,-111.72045861874109,E,-79.33168454771481,171.02120084340754,30.337954653738024,-178.83722232840293,156.13536744119034,C,E,A,A,-112.49125560070705,-124.62854162657551,1
Mexico,Bisexual,No,A,B,-40.07238317444156,-3.74376337330376,212.355017968627,C,-20.80231434435349,36.217354748137815,77.42658427598124,19.077335867982946,0.8816614269302127,A,C,C,D,-11.33075288453892,-131.41573015504628,1
Germany,Heterosexual,Yes,B,D,35.97569561250571,132.38856180070627,31.377717514558295,D,-124.76407241181282,-64.95589364536106,-207.47554110974625,-117.12724575567822,183.15447144865738,C,E,E,C,13.140751237769905,96.57721116612508,0
Brazil,Homosexual,Non-Veteran,C,E,-137.52849377169636,105.70687426023204,39.80685796256383,A,42.23483326396588,90.46256850734295,-164.5026217424663,28.572450271219115,-23.12495581458957,A,C,C,A,4.902639539193372,-59.538362260690214,1
Mexico,Other,Non-Veteran,A,D,48.91094503194884,-65.04024123554028,-112.49046459291291,B,98.67990723646538,93.16352987316375,52.83547435525767,-151.28212746342342,33.63145715220763,A,B,B,D,-90.50315186127045,232.03140731920925,1
Brazil,Heterosexual,Non-Veteran,D,C,-83.00476783998161,44.17439395139535,-9.785250266240803,B,-38.47346334954814,68.49065087479048,-99.77909029402592,43.366610163928,33.247672549183704,A,A,A,E,-170.50379382972275,-81.4388865069208,1
Other,Homosexual,Yes,B,E,-20.74082969208284,-160.1466615723942,149.17725954562263,C,-27.88263466297295,143.96204909508376,-95.08201940283249,-150.34689827937427,39.90231561865937,A,A,B,D,-41.22766384458256,111.44601113968994,1
US,Bisexual,Yes,C,C,-194.53300400561844,26.359006601968467,31.023976512034057,D,-74.46306644110302,-71.55086916904573,-71.98839146130932,-37.10490093366584,71.00586673424978,D,B,B,C,-13.474550436927627,88.59104658868301,1
US,Heterosexual,Yes,C,A,2.6063985487271504,89.58824781394458,97.90166577627464,E,-63.632310914007604,-7.049815659595565,42.14423539004563,-19.853368861560337,-91.93245795686516,B,D,E,D,-261.2218924775951,-27.901857088713168,1
India,Homosexual,Non-Veteran,D,A,-165.93229360148158,-133.94376951241455,44.50281861756922,C,-102.80992428585442,174.06914953712158,78.97863921276003,-64.12594227399043,174.27201927777332,D,B,C,E,41.388174545965825,-31.708740086621358,0
Mexico,Other,No,E,E,-150.34695702302042,-87.35738920334578,10.013920302409787,E,-15.877399507363736,-111.19283913972149,63.68233213061391,29.286728293415294,-9.31131735823431,A,C,C,E,153.2674874372527,10.16451402528923,0
Germany,Other,Non-Veteran,C,C,37.61902841589235,-67.26200590320882,-4.437615214730961,C,-17.081107472673366,54.290306949469226,-76.21331005972799,99.97787518797632,-178.2249411632843,B,E,C,A,-69.20057527294527,229.3649583857848,0
China,Homosexual,Veteran,A,A,-1.0539137790945892,-7.385944066540952,34.24115501964566,E,-26.257961525808444,38.794738353495056,-107.80902492139539,-133.92791574283513,-10.97782319684604,D,A,A,D,-80.52539554702052,194.67783265476967,1
Other,Other,Non-Veteran,B,E,-136.40820583888905,-146.18803885300719,34.609983960444225,B,-75.81547413142073,-82.56852532854853,-59.82713209741841,6.751988088433751,-107.23174301520902,B,B,B,A,68.51319467162809,-159.95747826681168,0
UK,Other,Veteran,A,A,-36.95858989051468,-2.6100719288474314,-145.8494065492554,E,-7.7702666234355675,-65.14921645356748,143.9233354666386,46.40096260233628,-116.8741981305862,C,C,A,A,133.32700543563024,43.26535187500822,0
US,Bisexual,Non-Veteran,D,D,33.24190294323462,13.364793424547544,-90.69656002442288,D,165.9731312021199,-83.98912681571393,171.94428647046456,-65.77020062859266,16.1540037720116,E,C,D,D,76.28599325511367,-13.807660397971455,0
Brazil,Bisexual,Veteran,A,C,-235.70086776426237,176.89226052791471,22.7318880136128,A,119.52926139522361,-124.2878033185513,-72.11554811747513,28.83151214625134,29.470964774309493,C,B,A,C,-92.49241142274799,14.371234762544741,0
China,Homosexual,Yes,C,A,-217.37567761905078,62.417566956376824,-54.90056247482193,E,45.80039544866423,-74.77677436949043,55.65535477521265,186.7282484575516,108.13286601507026,C,C,A,E,-61.353144301038284,-126.55461462565111,0
India,Bisexual,Veteran,D,C,8.14447448072028,-19.15792577364612,152.96933094111523,B,-85.78269656811025,22.754839927948854,-106.51140880633889,34.24156016319446,-21.146692498745107,B,E,D,B,53.842922804330684,36.18643084449262,0
UK,Heterosexual,No,A,B,-16.14205451824026,-152.81298372815215,218.28121803128465,B,18.91794367104048,-60.14635952574966,63.519192736186405,-125.78275801663077,-89.97507798782743,D,B,D,B,-10.183396400218237,16.162619120901493,1
Brazil,Bisexual,Veteran,D,A,-20.369029006104444,25.086195084264567,-57.83991996620313,D,-58.69100353947412,-8.460585474350687,-26.375022006828967,134.92973627392757,136.791556426872,E,E,B,C,176.95312392193156,-19.865274330487516,0
Other,Homosexual,Non-Veteran,B,C,-159.9281247296678,51.629046528642206,-67.35555479163024,E,-65.57705405419307,155.04085067014134,12.294931051539592,171.23982927796078,-34.60176202736051,E,B,E,C,32.084971246291126,8.449864381753809,1
Other,Other,Veteran,C,C,2.67958539355613,206.09769547990487,-63.140621024117294,C,2.202805787255644,-105.97615904497735,12.680657948674343,35.8726989387009,255.20615435723525,D,B,B,D,-83.745454106782,-100.4639874934357,0
India,Heterosexual,No,E,C,-28.49387423833798,-2.9444545362190735,-120.36001649652435,D,-18.161384042084105,-93.124653332244,28.700311895570703,-243.3778961834721,-8.340940967793982,C,C,B,C,-245.53524115632342,-67.78306978193689,0
US,Homosexual,Yes,D,E,-58.301416783170666,-27.755921535295613,26.616773543039173,B,-6.551336920789404,-16.897238764751403,27.360968282576597,-171.94279206785507,-133.7709870633979,C,C,C,A,188.0115764568432,-85.62327752513004,1
US,Bisexual,No,D,E,-50.36060969039383,-121.7314179421235,-30.654465450517776,D,-86.3996774543368,0.45024121942520035,70.68425064563395,74.14397669264197,43.40378182115761,C,D,A,C,-93.45475304631132,181.03203545130899,1
US,Other,Non-Veteran,A,D,64.40116592933643,16.266111010176612,-197.64541876672754,B,55.777471531291035,-99.02047952181343,80.47683362479974,-135.63963493766613,-232.30273965976792,B,A,B,A,37.50618787037956,56.690602956155224,1
UK,Bisexual,Yes,A,A,-69.94889983007849,150.1921322706617,98.31704181729428,B,-115.49940601442039,90.07192973130948,-18.12284471578669,-139.47398655740176,20.45432447950219,D,A,C,D,44.350162461671744,111.78076288545451,0
Brazil,Homosexual,Veteran,E,E,-101.72973315387452,40.770761529367164,24.952974192296438,E,130.86915762276075,-35.44968894040323,78.83466322741162,-52.1102968733801,161.78114669357868,E,D,E,C,-1.8102374325900867,60.10454419160517,0
India,Other,Yes,E,A,-54.3645546555126,-15.739036313509027,31.081426258818727,E,-240.84612171787444,-147.38286357098843,34.481502924078825,97.05868276435137,93.37642538426833,A,D,E,D,32.79232273522542,-29.39793937964127,0
Germany,Bisexual,Yes,C,A,21.53340969820394,91.13163576097236,-66.5604427676976,E,82.46700113828554,36.093811855357885,82.36083967825579,39.25112494959044,182.90779519741292,D,C,B,B,-197.06277469934938,152.25592748698637,0
US,Other,Non-Veteran,C,C,-67.72429038359921,-19.139349423930316,-10.377343298921124,B,-96.64916747659953,-152.92960200737522,142.60568010019108,111.22829694741708,88.2926312124814,E,E,E,C,-18.12522456385578,-7.342639913374866,0
Brazil,Homosexual,Veteran,B,C,-138.8367712791511,14.160469840354335,-3.635394473058425,D,157.65230023993126,-239.47562583926322,-15.346282532009145,-92.58569780928867,265.33575869151156,D,E,C,E,25.001523280195503,68.62488450617826,1
China,Bisexual,Yes,E,E,-129.9402469714842,66.01896062140902,236.5970501154459,D,180.68748140445354,-12.751949641386561,-124.15393151262535,-169.81433146678543,-66.43496486751282,A,A,D,D,-28.382125851230704,51.58720186760757,0
Germany,Bisexual,Yes,B,D,40.55311526017044,180.65193144492522,95.07387053145723,A,-37.479180179777224,-63.674981709282285,-64.14685757889566,153.9141504697306,-107.92336944731937,E,C,D,E,97.78893982219728,-210.38015713822637,0
US,Heterosexual,No,D,C,-143.77341289986782,-40.70205181383083,138.27429294233576,A,-72.83936205936011,-14.383795954533444,-85.12196062322779,121.26917116767963,33.74790864293658,C,D,A,B,111.71700906016149,-24.092042576058383,1
Other,Bisexual,No,E,B,1.194599246285495,-138.47730991713553,12.911434849107243,D,206.28543092420117,-310.4929116745712,126.94130735267548,-66.22710067061762,-114.26961203456844,D,D,B,D,-36.36745570464194,-44.33256272949839,0
UK,Heterosexual,Veteran,B,D,-61.23561073785835,-90.36273592700127,-147.78926059602054,B,44.42284421733703,-36.93855594417082,64.1453220077365,157.99138548348495,-70.55985863751634,D,C,D,A,91.7323545269023,48.97199744089969,1
Mexico,Other,Yes,B,D,-104.9614805629836,92.94563648666853,-107.88515427139205,D,59.450872999380536,-20.28718100044179,-33.521032946831156,2.768276307944715,13.646732582088871,C,C,D,E,-149.97508562678647,-38.17855060758055,1
UK,Other,No,E,E,3.5211416755741736,-45.21261457795029,-80.91515673425137,D,-134.20543822430747,6.065238306493778,24.694754611357574,-76.07105273792793,3.795204100476293,D,C,E,B,61.70187322070143,137.53873548979348,0
Germany,Heterosexual,Yes,E,E,-134.1262046921794,-54.586314562645065,-133.14224618159395,B,-44.10006778854488,-17.136248506095523,-43.25809268694271,-28.33704292700034,-87.75976240292815,B,E,E,E,-46.25280354448524,-69.93597195300771,1
US,Bisexual,Yes,D,C,75.32748404309231,75.83227481341827,-22.44716425694129,E,-125.4641740583109,65.84792795982253,-71.71418678691185,-6.785439280515014,98.21536036668174,B,B,E,E,84.91619373223085,-105.90137293340294,0
US,Heterosexual,Yes,D,E,-15.871649392429777,-123.28691290152946,-78.41799458600734,A,-110.07506497461588,-60.826963424172,-64.84223689642249,-65.41077426985024,9.586083082591882,A,D,B,B,134.0962914346395,-217.20873316975883,1
Germany,Homosexual,Non-Veteran,A,D,6.547941724415103,-117.76542945545046,113.58360483919716,D,-174.3242284050289,-79.33221965535687,-33.488796544594415,-56.0045977942234,-109.05513947406126,D,C,E,C,-21.40987482149641,-16.977386014150756,0
Mexico,Homosexual,No,B,D,85.25368948270972,140.85480228943976,-88.01603490613476,B,199.80345006920763,189.74095510689926,-183.2214873974143,-66.25314308689433,-160.74782509480107,B,B,B,B,-19.311170147453584,-24.317505551578275,1
Brazil,Other,Yes,D,C,-75.88474394932636,-70.04845605033329,185.7420718135183,D,70.24644315195209,237.92794997179416,16.194347450088618,-101.76504613589037,7.969252831994614,E,D,D,E,42.169521931176575,66.8122085503222,1
UK,Bisexual,Veteran,B,E,19.822625143718984,19.05904708915262,-68.73430052709489,B,15.979916195554122,54.41356252673276,-4.369362813112446,148.1581563938322,-113.80495077584159,A,A,C,C,-173.49650929972785,20.290025282908413,0
Germany,Bisexual,Non-Veteran,B,C,-68.75443325396724,-81.77185170576102,-104.94028451675612,D,125.62288680191878,168.1642256378809,-86.52528008863975,21.709445681204876,34.20950859804072,D,D,C,D,155.06363839849072,-29.229872039894488,0
Other,Bisexual,Yes,C,E,-31.93367449953044,25.30889777948228,145.73218844614976,E,21.293842835786087,-45.00398828757836,43.37152835521102,-110.63077365445389,-99.7009594720192,C,D,A,C,-125.56374087016766,173.58418643303588,0
China,Other,No,A,E,61.680538164368,37.57143628105993,84.21360708736465,E,-29.846556686318586,-138.29191951493902,-112.25410197280968,-79.71330285797747,10.808214326976564,C,A,E,A,-170.9767362864606,-31.576080317604312,0
China,Other,Yes,B,D,-201.66837586190942,-34.57782333524682,184.94357907789308,C,81.60094096663522,-4.437712929792075,156.30235582441853,-15.294939665371036,-179.4973572617471,A,B,B,A,42.71305198704924,35.01878657179247,0
China,Other,Non-Veteran,A,E,201.72583854518197,-33.738791508667774,-39.89552464836886,D,-117.81221460589433,-128.9803319343021,85.06846737105948,-147.40820323845693,141.80839513872604,E,E,A,A,139.93703225489054,-5.442747438309506,1
US,Other,Non-Veteran,B,E,48.95381125737918,-39.19899138376336,31.024763619889285,B,-85.94938558397884,22.814914264663457,116.59142356643348,147.5206135585083,-74.29172257520933,A,B,D,E,16.812437669504103,-171.25743041632535,1
China,Bisexual,Non-Veteran,C,D,79.96735342092441,76.5740925932181,-16.35251586162058,E,-102.98601094167914,-18.422762797693025,-1.3853977624211555,31.002595088915786,-113.94857791617812,E,E,D,C,84.85357989028095,73.60020929342214,0
US,Homosexual,Non-Veteran,C,D,-16.579587718289286,-31.23485858469892,-165.4926013899517,D,-112.04047290771277,37.326822787302845,107.86547355039815,86.24582139775832,-32.4865077831858,D,A,E,D,-81.72907521044824,-161.94559460040335,1
Brazil,Homosexual,Veteran,C,C,179.9253618452052,80.43877170251427,55.56776565499487,D,23.22064327649461,42.797864677945746,366.44891539877153,-38.897912157528175,-2.055218610441429,B,D,B,D,9.881089504932957,-99.8703067062121,0
Other,Other,No,B,C,-18.276406029665406,55.47438122931454,-46.32692693663492,E,-18.86842293666127,-134.4930118002167,-70.2118058501353,51.96227667290878,-170.0392923817623,D,D,C,A,-119.49188317769072,23.3227980408192,0
Brazil,Heterosexual,Veteran,B,B,125.05449290496513,119.30109163831312,-5.702847809880593,E,116.37268409472206,70.30671817261565,-16.386206141930828,-12.83869036133905,-83.62248376689911,A,D,A,A,136.24091406671127,51.65108605936308,1
UK,Homosexual,Veteran,B,B,-39.06836663920998,143.05711025358764,42.57180255427105,C,24.230021151177795,-102.92279406912672,-208.33499828325358,-173.25021216320286,169.45915593705953,B,A,E,D,57.5579634002413,-57.50940661695603,0
Other,Heterosexual,Yes,E,B,-14.967357642591706,-108.13674354483747,56.10632125846483,C,85.0100251971993,186.85457703782637,22.91339373101319,-43.60300293845759,-18.551434981332473,A,E,C,B,-133.01238734504636,49.32904712218229,1
US,Bisexual,Yes,B,C,109.7224661280758,136.67889585004954,128.32720940668486,D,31.67048373179626,50.47076489442729,-55.54450814385342,71.23034926090253,-107.35253014575261,B,C,D,C,-329.6022572586067,-89.65599618402197,0
US,Other,Veteran,C,B,17.17526764456788,-169.95126637615283,149.39935754818566,A,116.27472188073394,-20.207740711780332,74.59083413320265,111.15750737240727,-107.97846557324937,E,E,D,A,36.97452082624366,28.844302226837915,1
Germany,Heterosexual,Non-Veteran,A,D,176.69765007641084,-159.14652285747715,-84.16667113225742,A,-50.09451275914956,-64.21040876684162,-62.75915874741822,73.16256963870558,-39.29878217927065,A,D,A,D,28.248681701505863,182.0954342305646,1
China,Heterosexual,Veteran,B,D,3.3348366614496654,64.19303026359444,52.56167448526511,E,54.47986817094225,216.4142587586151,99.66889575721123,95.28681810775402,-55.65998955916831,C,B,A,D,-17.133056963637276,24.25842411097759,1
UK,Heterosexual,Veteran,E,E,10.151167882182678,63.90147411938417,98.51704363244465,D,115.2438464078565,-129.19067912865262,-47.695643493800574,-34.383350618578525,128.8394286278465,D,E,B,D,110.92476915097436,73.73694823329996,0
Germany,Heterosexual,Yes,E,A,-117.40398818872933,-2.744836748959146,-63.11899215163381,E,-67.41072120220508,38.60323378032246,20.62798375270716,78.69087679686895,-20.692027250664637,E,E,D,D,-10.512172035340472,-113.27636665038554,1
Brazil,Homosexual,Veteran,A,E,-23.693844747959965,3.223346126312738,10.430242481530131,A,2.883333753877083,-33.539545045507566,1.684685255222583,-80.8826756474889,-85.39369279696825,E,E,C,B,-144.0392592784211,125.90565378841691,1
Other,Bisexual,No,D,C,-14.172205432838014,13.982788799259236,-50.055179091305014,C,92.39351295807387,-114.58521684859224,-10.761462886973117,60.8591025929884,-94.42374594630012,E,D,A,C,19.901464450209684,-38.49816795792168,1
Germany,Homosexual,No,E,A,-143.48101905608524,-73.09634300735351,13.586821483151782,A,97.00390490536634,14.473938118611557,-81.34766429643115,35.69118735309359,-28.689079717404276,D,D,D,E,-25.33958029051182,-124.06813814067557,0
US,Heterosexual,Non-Veteran,E,B,-79.94165293844023,191.0327223161814,60.649301554702404,C,-18.537311151755116,191.64908374580142,33.571980999197166,96.65393439227353,-108.27580566483786,C,C,E,E,-82.17934589945683,-37.702312826721965,0
India,Other,Yes,D,B,67.27546054536032,-29.537273542642815,32.51880512894631,A,71.40278014174409,35.97955566571377,-210.81799688668266,-160.21257674032995,-64.26215315461799,E,E,B,E,2.1571822705902304,-6.757073924737221,0
Other,Heterosexual,Non-Veteran,D,B,6.199216222178507,-3.556253253224443,1.9114839632207885,D,-80.68518091029117,-64.98874589186075,-159.30739828421179,-9.534598352570022,138.2294296339824,D,E,A,A,-138.50489698073952,43.5155331885991,0
UK,Other,No,B,D,78.69131364671857,-150.39582365878167,-47.811789044991755,A,116.00958185749879,112.27641601227543,-81.58554343550564,-18.904775937490985,205.04416610102592,C,A,D,B,-61.22488587708234,110.92456046136627,0
China,Other,No,C,D,26.08081920908184,67.58784056142262,70.16322021315085,A,73.63321336066802,45.045683791305144,-37.01438789095448,17.134667783992796,-58.002877420931874,D,A,D,A,-20.039104460187048,-200.35816778606736,1
Brazil,Other,Veteran,A,B,-73.1691535000568,-138.3461046151367,161.84465739351364,D,166.71270404443405,-1.5890779077882107,-66.29325867936996,64.2275685060024,27.5166252841937,C,D,A,D,155.06840431463297,-30.69478218774309,1
UK,Other,Veteran,D,E,-80.69149594665484,-89.59847471442326,-191.87280298494082,D,100.38413007670266,12.864922461809641,14.439314891981212,81.94379673764529,-215.2516258201788,C,C,C,C,102.0594902564789,128.40303323724586,0
US,Other,Yes,B,B,60.06922156037533,13.761527346676358,84.4178260456723,B,-246.90368634634385,-101.6924827481319,-5.96303892009034,53.356983409695616,-171.54303088333066,E,C,C,D,-37.57588380478995,129.1928956199205,1
Germany,Homosexual,Non-Veteran,B,A,59.60623544459476,71.39534895813917,83.037081908106,A,-98.26954546384505,-6.666539473219249,72.65833552188474,-156.5314896885713,-25.738878036056256,E,C,D,C,126.35605397499137,17.614875912720958,0
Germany,Bisexual,Yes,A,C,-8.11361976701592,16.79620653412277,-48.936364644231276,C,32.1190846790694,-137.03914882794555,63.26741066403749,-50.34761043108112,-42.60445830910567,E,D,D,A,74.61125248542861,146.38316924967066,0
Brazil,Bisexual,Yes,B,C,-40.61175757096373,-65.37527987656443,1.2073693203610836,E,-6.480991924605879,-47.89617091465704,-84.99201624679615,-126.01877296330552,-111.47429252878985,E,A,B,A,158.18327457422578,-165.60872419484164,0
Other,Homosexual,No,D,A,45.60429996738738,-223.85397931375454,5.138980503673978,C,-42.56764793248757,-88.35156593098975,-120.90561904362114,42.40587120263321,-37.7452824137561,C,E,B,A,-27.604769266614515,-50.351737998709254,1
India,Bisexual,Non-Veteran,D,D,-14.583118383580738,-66.6421570515719,-41.600141903661815,A,-19.49842805662379,-30.371869421618293,12.778922442550996,31.631345607113275,-78.10879410701271,B,C,D,C,116.94285718194743,-122.27747801754762,0
Other,Other,Veteran,A,B,-114.00564243273502,23.925066014844905,-165.9557565795843,D,-7.347427355980601,-171.46370719579807,-29.890344484371045,-23.76283429812585,44.541080947329114,A,D,B,D,-178.03609076544095,29.140438660639372,0
Germany,Bisexual,Veteran,A,C,0.36323356280799596,119.05965815431374,-166.75173645892062,B,-107.87181266821887,-116.49549592972974,-58.92570863833504,70.21140595440247,2.6376270610356842,C,C,D,A,-149.21666637033553,137.16350599502155,1
Brazil,Homosexual,Yes,D,A,-81.16152766403575,27.01617175048617,38.61926494110819,D,-50.94839395787686,159.66195317673987,111.82533132579904,-51.67815002453453,111.96448048727652,B,D,A,B,-37.392621269346556,-82.09335826576826,0
US,Homosexual,Veteran,E,E,231.435364132932,34.089478047151836,113.1095890900124,A,-20.725180514053303,132.38030631392513,-149.90509725777412,-43.92494117814449,-43.72546052161076,E,E,C,B,-70.75277972848608,164.67344801043794,0
Germany,Bisexual,Yes,E,C,194.1761797673367,127.41257675976487,116.0138453621439,D,4.640547705866369,4.436012125078458,92.49813856681982,168.5181872962689,-141.51694839067045,B,E,E,E,-105.78131228892131,-34.4620871802995,0
