RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
White,E,D,294.5009637094724,32.62443822105335,-92.79098553842155,96.42724195699134,31.294352101200545,92.81642105636628,D,E,D,0
White,A,C,-176.01873254653984,-46.687911687913534,-85.66115326839272,76.56838017790393,-88.13128074133297,171.94470867887895,A,A,C,0
White,B,C,-93.78387619214581,81.2391791107318,18.264781796436814,-42.909106492847116,173.64321584337154,70.55956446998728,D,E,D,0
Other,B,E,-16.86587693192302,133.24540003812226,170.81989193243976,-2.178170335276872,-22.206552584671314,-25.665364759581884,C,C,E,0
African American,A,D,21.247559891165807,-237.79056988355256,143.7562303404371,30.51023040818166,22.76862049392281,154.0932940653155,A,B,E,1
Hispanic,E,D,-104.60571301261545,-205.75059216098742,58.156283274827366,-122.89600683305821,-16.34795097185426,-47.68891583312911,B,B,D,1
Asian,A,E,-109.19413084902622,-79.83147536634515,121.13551198524223,19.08054914115138,-30.044487062911447,-46.41794181807275,C,B,D,1
Black,B,D,21.705330521697203,104.80616393130506,-86.36550547526512,-114.11899968144463,54.4377303410066,-125.17235068394696,C,A,E,1
Other,A,D,-64.97978909567954,-25.09544264883661,-5.661929904562299,-4.540189836286588,172.83764610321893,-222.23366046819683,A,B,D,1
Black,B,A,22.35312764896296,387.6781212502283,-30.07707700785547,-67.73472224325721,-74.70742385275305,66.43952238859423,E,B,D,0
White,B,D,-124.54750406713015,223.86619891074275,-125.14843819567412,-56.7819964847075,129.15252566495545,-145.68470947634694,E,B,A,1
African American,D,D,-23.46706909356066,-142.48643989878505,57.0194522255537,36.540021245203185,-167.21134904634525,56.73095881923458,B,B,B,1
Black,B,A,-233.0866331230006,63.91996439050629,54.1142929356053,33.479831549012665,62.42616026035053,-51.729330317909906,D,A,A,0
Black,D,A,30.580630621025946,-178.57964652718698,122.59230891723834,50.38742708392061,-109.30549106960557,79.46054495877675,A,B,B,0
White,A,C,119.65648606047185,-64.00184225672682,-113.08044766694265,-361.8090034963013,166.93712979975746,-117.08726093460622,C,A,D,0
White,B,B,195.34482197972417,7.531946459697295,81.2992794982527,-83.97229889537446,-49.10980784577474,-3.762132665275464,E,A,C,1
White,E,B,23.965583243772127,-70.2385128675717,114.37604814546387,-13.265984261955646,169.01697780039288,92.01233460386484,D,A,C,1
Hispanic,C,A,45.06203138211045,-139.93805619746985,29.06081637590528,-95.70085161914308,-160.796715539563,88.04552030615622,A,C,B,1
White,A,A,-95.38351416805145,50.3499494881354,-52.461122616462205,172.4648477673634,-179.9358945665339,-103.83338234376183,C,B,D,0
African American,E,B,-61.44134239821572,-103.42077238526556,56.51130854766132,58.06680974548372,-26.759695318154787,73.28746072871519,E,E,D,0
African American,B,D,66.76439747291172,-49.76375653057891,83.14140919678044,-25.64486264684786,17.655327340461,-102.45638392593214,B,D,E,0
Other,E,C,-204.05848844672047,-48.20833149567539,-77.0421700028607,-104.3441473438633,-52.882588117108945,56.88762330195372,C,C,B,0
Black,C,A,-1.046927927649974,-105.228163659199,-86.76958828454818,-111.78834507495814,-11.770372582314904,269.51605863566056,D,C,C,0
Hispanic,B,B,58.936777379532344,-22.85534760284746,-12.462384754759594,-144.61564226579983,-49.8274904638927,-81.73570119998844,A,C,C,1
Hispanic,A,A,-73.54655806580777,-99.5738807571235,-132.7675748278051,12.58567696068803,-15.412315419368303,47.17143167567283,D,D,D,0
Black,A,C,-97.97659739538071,-30.28014362185282,-43.17453708366144,-64.77008384482721,210.20201652535016,-90.19221667706434,D,C,D,1
Hispanic,D,E,42.67292334334945,4.720581726117035,11.180855209370073,210.31324746949173,152.82293361272266,-56.46336805503942,D,C,C,1
African American,D,C,13.945635744161736,38.44529327047642,-126.3230353754836,-106.65476570476409,-208.051908728291,-34.06799986026511,D,C,A,0
Hispanic,E,D,227.21565752714383,-51.93349974604611,83.04365688907626,-38.2259097416549,100.46245750943027,-38.16128137734286,E,C,E,1
African American,D,E,-39.73217399082848,-83.08389762314764,48.74780028866318,135.88227600967923,131.09714094836966,-10.014881021960019,E,A,B,1
Other,B,C,5.212858309600503,11.919120869792547,-21.20483565891755,-122.49705251553722,52.574610312060166,7.894887844832908,C,D,A,1
Asian,E,D,26.030681961589323,-69.88840635617547,-139.50135806763888,-74.52326124321316,55.14509453007206,-177.589655065533,A,E,B,1
Black,C,A,141.98246849464198,205.26942223315262,-128.905264514007,166.24217930233215,-36.78703402304958,-197.72915485200622,C,B,C,0
Other,D,E,-22.050297156139322,211.04691058522076,40.96084705827143,12.058083876320405,146.68344744394142,140.61102675817722,B,C,E,0
African American,C,A,-27.762901137520096,-53.63083845148243,17.692770802926088,-73.14699866066287,-32.184342229751216,-64.01857868600864,C,D,E,0
Other,C,B,-23.257944367650275,109.27786512538906,-124.61300105105666,251.53611655414977,-92.58926245472699,-59.26507159717846,D,B,C,1
Other,D,E,-250.41794687158227,101.56329455840316,19.618862374876052,162.79266323523655,-98.14419521949534,8.997843113688488,B,D,C,1
Hispanic,C,B,-43.323929892049435,12.688523118815812,-125.73658944731534,19.886473638279064,-45.989637720730144,81.98129469294938,E,E,C,1
Asian,E,E,-306.05971864403114,157.30839581304525,7.023542070160664,123.18282179824584,234.55001934050767,47.09923261413791,E,C,C,1
Hispanic,A,D,-142.19635462691463,-131.24370658360866,-5.919641321057209,123.93485425852279,36.10443268876375,-18.054319185286083,B,D,B,0
Asian,D,B,-86.86569447090362,5.220277533325532,-41.632296133265825,-77.33417644659639,-95.62624743828808,-91.83244908408874,B,E,C,0
Asian,C,C,188.30087006596554,-98.24804763757264,-2.902385796842448,-11.511450182054134,-46.3414462944476,40.00776338261785,C,D,A,0
White,E,A,-149.1087640329535,-80.99190441380547,65.89799749570567,194.3456342319559,-9.892839286518024,-39.556011404970235,E,C,C,0
Asian,B,A,-199.18974481952355,-95.26991335586233,55.310527296583345,-121.2736019028764,-6.300949881246379,-76.2681449641406,C,A,D,0
Hispanic,C,E,-20.721203491638278,19.861749223468035,43.343371509697235,-48.85872668008856,105.2055037014887,-148.0289025386236,B,C,B,0
African American,B,E,15.547718169428618,18.191466594918403,-21.913783383807615,78.72292746601782,43.21433174062238,93.83027379790383,E,D,E,1
Hispanic,E,E,19.127780340662508,-97.60795937688624,-94.8940179437679,-79.69926403718253,48.8566917002639,57.37407328909659,B,B,B,1
White,C,B,10.378458798067571,-117.63659912629019,3.958715156612755,-7.687889914903145,87.73660407164981,158.1943750270927,B,B,E,0
Hispanic,D,A,-17.075140390173544,141.19304833862932,-106.05553275342766,-183.32990055484194,83.72931417421985,-12.94606943543935,C,D,C,1
Asian,E,A,51.59616047830507,-66.56515204321872,-33.53941322440539,-28.216365217507473,-95.36544571658487,-120.75120460140467,A,C,D,0
Other,E,A,138.6427581607535,37.3516076762003,-71.88193665906239,-88.99713463204354,51.60314211247752,-23.46373315755617,D,B,C,0
African American,D,E,9.20483893218975,-82.078995762984,23.87553481130132,-77.36653299135496,-44.88277430679781,96.46652210810767,A,A,B,1
African American,E,B,30.761935741935513,-37.073465179169034,-159.88970694150632,78.57221399174212,56.07780446640059,46.07905395912461,E,A,D,0
Black,D,D,-127.67410637577873,-44.70705367755472,-37.78881047536471,-126.04778972284893,49.983839604983054,-95.40596539482509,C,B,E,1
Other,D,A,-94.90887402135506,98.1257775369141,-87.16584124275279,1.3551861215517995,-19.382991565643614,-52.622032666580644,D,D,E,0
Hispanic,A,C,129.90553262298278,-102.78731125848498,70.5691118410919,-170.53620277259446,-210.13588771766996,149.60371647808742,D,A,A,1
Asian,B,E,-41.6336777291171,179.67743589951132,90.84473665085966,-114.22519314629609,65.46126300559371,-49.184077318464404,E,C,B,0
Hispanic,B,D,72.29625658789128,-81.06577621269959,30.902732977256477,17.872715894204514,19.28265763245645,-50.004495526819014,C,A,B,1
Asian,B,C,-64.82145585633799,78.18355122770944,91.7977379679965,-61.90650624895835,-104.38979196323137,-49.32177586225339,A,E,C,0
Hispanic,D,E,-66.24242099939646,142.1415091219465,79.05610013804949,54.61988402119401,25.27219273707348,102.49214794469562,D,E,A,0
Asian,B,B,325.75927744315226,36.68551828760307,288.0524005687571,-1.5460626394335395,159.909933050784,-26.38755040973257,A,A,B,0
Other,D,D,53.82033953100318,86.60091285480853,-55.56412727898768,-74.76511817651634,158.08890707469126,7.687409681955656,B,A,D,1
African American,E,C,55.40962142300293,-139.65920611342733,26.018568808437465,-115.2474957418509,55.51832956384497,32.61694116535848,B,D,B,1
White,C,E,-4.567692157296956,90.03855680721048,21.619898551590488,-52.85279941185195,52.67518573049039,-73.62581144219509,E,D,C,1
Other,C,C,-41.43258513098504,-176.77735867455658,34.69977183703071,-9.770229471723733,149.77738768639796,-42.32765122549617,B,E,E,0
Other,B,B,-23.543492585351583,19.4971210537661,-18.73952537252848,-26.74556900646387,43.30725907699844,-75.3981222259005,A,B,B,0
African American,D,C,-105.00717009184528,58.25265996551578,28.664803122947845,-53.69772598934023,-39.460559075981976,-12.547892147941203,B,A,D,1
White,E,A,78.17579082803738,55.368966510233584,3.634987901865621,8.105675009188246,46.835031092104714,41.28772745191296,A,D,C,0
Black,B,C,-118.65890962220315,-38.73915697869557,-21.40445378551295,-177.51790876969312,-73.88377398729301,0.4954052655448016,D,C,C,0
Other,A,D,39.42095373138628,-66.68929918951804,11.013685536384525,-0.6785276662749201,-115.04446913211919,-45.896042039060745,E,A,B,0
Other,B,E,-12.362258879690426,-6.9424817615467775,-112.66879542041812,55.967001711462196,-116.02042522948783,22.502499281097357,D,B,E,1
African American,C,B,-45.173143401679134,174.81476269659692,-26.81408696355696,129.34009690057013,-214.2616940890094,104.6550333558343,D,E,A,1
Hispanic,E,A,93.04569946127337,89.91153172959956,-6.252495440920644,-36.4509050114822,18.488453988238867,31.50247304343422,B,C,E,1
White,D,A,21.65022443836746,-143.90657138595398,-0.42328457618785653,-242.62026176684114,104.83537653610269,112.43042345195813,A,D,D,1
White,D,E,-151.2432664994463,-121.92113876518115,44.93281206630052,-69.64815400431887,15.024560749313792,146.47252866544596,D,E,D,0
African American,B,B,-291.2633838452209,-48.76063087212078,159.1434207464786,213.0471289785151,-74.77116911010829,-113.0786154240732,E,E,D,0
Asian,B,C,-21.33364004291028,113.7490621918743,58.09615076034862,-134.72325887993503,89.28042178863703,79.02123068226769,C,C,B,0
Asian,B,C,-33.502994437806905,-30.42309646162127,-8.354286586148309,-105.88221692079753,-21.227589847015633,190.3806245923692,C,B,D,0
African American,C,C,-54.487893354656656,53.16843173008785,-26.485545265568554,-11.001726277855903,-137.27454687995865,-3.2634757385405937,A,C,E,1
Other,D,E,173.0905612456348,105.85514985412759,151.63385595470436,-60.14114236237894,198.05475062834702,-21.550141530800474,D,C,E,0
African American,B,A,-59.33090879644087,44.42608641411018,13.420113792869481,8.601302708084251,9.854752957399747,93.84678309753109,B,D,E,0
Other,C,C,18.17435139115893,-120.29208972543222,63.194734884003225,18.830445011992307,-156.99130358464194,-93.33448646235067,A,E,D,1
Other,E,E,29.50242405002031,-123.93947014419821,124.94234782499645,-82.9776670363367,119.4188342887808,78.87707067217079,D,D,A,1
African American,A,B,210.6442112151725,276.8785157850684,21.036179546344826,-34.56954151482955,137.6418570706727,-117.8560779078989,A,A,D,0
Hispanic,D,C,112.11173636372753,-110.63717667990242,64.48629766642601,9.591417975728783,28.676095612998726,87.49585415064496,D,C,C,0
Black,A,B,109.42500203023906,29.049929607780374,2.406193544873441,-56.4828857787682,33.82021242892704,65.17718312050901,B,D,C,0
White,C,E,-12.448367111698962,82.0677922731301,100.0325175441601,-42.70687475769081,-55.76869464018882,96.48444701155445,B,E,A,0
Other,B,E,148.87634606948282,45.50892789126186,-69.15772514406306,94.10579808625569,157.8467296443026,-115.523001441709,A,C,C,1
African American,D,C,-9.56130032780772,23.91989353361003,-139.68458496533862,110.35835156820242,-24.630894463485088,-123.45737709992241,B,D,D,0
Black,C,B,83.91833086914482,-3.878411409358614,-19.992518331472034,100.31199768257208,78.23283345728663,10.524066876750089,C,E,A,1
Asian,A,E,96.81245327967952,-174.40372307655477,-0.8641535160499415,23.771685946202325,-202.3796049732288,-95.20624183433598,B,C,C,0
Other,E,C,50.32908461563588,10.354251039070009,-62.3848865605237,-6.158373895833159,98.55288288519999,-42.4511071200891,D,B,A,0
White,A,A,-97.10068434523372,-87.51146187798241,218.87096119823178,-22.233033967938802,119.84940055699333,99.353973338972,A,E,E,0
White,A,D,60.279834901350974,-24.41475051818435,7.057554436791799,-69.53442833107407,114.11743737168696,22.758931631969322,A,A,E,0
Black,E,B,19.422894604860986,64.1950671092986,-5.592833433307508,126.36016331298883,12.925683529564418,-28.05989108252776,D,E,C,0
Other,A,D,228.3755234796403,-47.19692629810112,-31.493474089431032,-37.853533554538615,188.4236514242374,55.52472340167086,B,D,C,0
Hispanic,A,C,84.97110090578578,-139.03870806859575,-94.2606861971363,172.00851535356506,-203.51236894272674,-15.761124180087304,D,B,C,1
Asian,C,E,-131.44197993612,-151.43589977226787,-103.17896858685747,-26.59231820475038,259.7127122093647,-55.798633021678334,C,D,B,0
Hispanic,D,C,-71.07310182721717,-79.87253872409431,143.32109563668604,-400.9688486130112,48.16580686799135,30.319187844111738,D,E,E,0
Black,E,D,137.87168336827483,-57.35602122445103,-118.39590259213048,-73.24352381242473,-22.958194780466133,-131.95896345678048,B,D,D,0
Black,A,D,-89.31971766155175,113.98566488598954,-44.52770743361597,17.795344989743132,105.7084776319632,-253.79111925243424,C,E,A,1
Black,A,B,111.47939700772783,5.338510871622498,76.24846518313399,-113.77501963058351,6.637666070097184,79.51172140007078,B,C,A,0
African American,D,A,-10.093168310933677,33.6011003457226,-17.422355254365772,19.99108906177615,-75.85819342066058,-144.14803151632583,B,A,E,0
Asian,C,C,32.160549412128944,-33.59518625102187,-169.09829871398705,-50.66652112098219,95.77104212238795,35.403332885828,A,A,D,1
Other,E,C,75.52880567213637,85.42711755902562,-27.415056827671208,20.92224953870432,-12.10081785295516,20.988010437944148,D,B,A,0
Asian,D,D,-63.019319665830785,15.135731239757355,17.225924387103916,-55.35183456009762,54.16387560617836,-102.29422953700123,E,B,A,0
Hispanic,B,A,-32.35787364757792,81.2255592004726,49.4302215984656,-25.664242229954702,58.002286870621546,166.9083591809074,B,E,B,0
White,B,B,-111.14864670314878,155.18814938851898,-71.32192823878854,156.47716566542235,140.40176003675927,-3.4262415172000917,B,E,A,0
Black,C,E,-106.10308044998791,-269.1825908815178,105.62129346854296,-122.7256776519618,-16.581708618293835,75.35721308816694,C,E,C,1
Asian,E,E,-39.17401883501368,60.9725731006389,11.700000866025631,-188.01382136302868,49.49135661996228,-20.802147899682588,C,D,C,1
Black,C,B,29.12224416998404,-160.55036989896422,181.28772893295996,-37.25731654483224,38.977278077450656,-122.66792265809703,A,D,A,1
Other,C,B,33.843584697468756,46.6564839926365,213.5930659386716,-124.88733195453486,-78.79410894533943,-84.40058089966921,E,C,B,0
African American,A,B,64.6114632816654,281.8504934090006,-10.362910694276788,209.2925719435117,39.43597430542465,-46.49917669682351,B,B,B,1
White,B,A,-59.07030826929767,-98.90530648138991,249.08093175226065,104.935978772505,26.536325824403185,-67.05605941347467,C,B,C,0
Black,B,D,-82.65883631936852,3.030135428481767,-122.75603207520469,-22.494966164925998,44.44270101014149,-172.7832252147215,B,C,A,0
Black,E,E,-133.88718205057748,-43.77202615545024,27.971697923448797,52.23406076288648,-67.00498319859773,-93.49252577278186,A,D,D,1
White,B,C,95.87103751208186,21.29899851187703,-9.44980796525007,-20.0329234319987,4.691125872744622,-49.3382399026741,B,C,A,1
Black,E,C,-113.54774169257573,17.588295004263962,50.30990218712863,-88.55906765304165,-171.8760093619904,13.439291856685411,C,C,D,1
Hispanic,D,C,-55.053870298198206,-77.5966490626319,41.73759376461455,-47.20215267518605,112.66561318717191,-115.53260516251294,A,C,C,0
White,C,A,52.677721140703134,156.38644701645094,-36.107759848676565,-130.92651493653526,142.3186387240815,-4.830812809499839,B,D,A,1
African American,E,D,-87.95940275451261,-203.9263011832383,26.778645676401393,-25.852452347986755,-235.30590991885995,69.26427906703604,B,C,C,0
Hispanic,E,B,-41.09811580967257,95.68045792606871,87.07017186701262,2.9279391423558376,-0.4765373798565794,-44.19707086899102,C,C,A,1
Asian,B,D,-6.661167393849903,-64.78505002557309,264.44468367263465,-41.294654142023475,81.67693321712997,56.29405825958141,E,E,E,0
Black,D,A,44.1796115590268,65.78979751928368,18.901784595123587,-69.19329998451066,38.17387759265378,-48.5983815751875,B,A,A,0
Hispanic,E,B,-8.108036772833445,101.57267283427997,116.17106378615777,30.06436418805197,-76.14685507992314,61.606090988696124,D,E,E,0
Black,C,B,6.437197284871966,52.21808379095283,7.314369199097927,114.99482834482899,-190.82832041833245,-60.742486644097895,D,B,D,1
Other,D,C,-19.474262680829685,-70.71129033150082,-34.136289744042855,132.9989429146061,22.832527907645243,-208.85168505697123,B,E,C,1
Black,C,B,-23.096048732564654,89.32571897212124,76.84414156730463,-188.81571208954642,78.956624344982,8.915527800095937,E,A,A,1
White,B,B,132.9816017689233,2.832008367051053,-127.7613428233791,134.84706150404332,-132.42525255862571,-114.88600847223998,E,A,D,0
African American,E,E,7.639665389525948,-66.69360338934149,-2.5108035352573834,154.71216767746452,-104.98341657844712,55.63176502558683,B,B,D,0
Black,B,B,65.14741858675957,5.9024947782852735,139.22928665811008,170.08139689338572,130.14178176098534,-117.94505105007306,B,E,A,1
Black,A,A,19.405833286554426,-9.272615238443109,-8.769105036137528,3.7555104753347233,191.41459620712467,-44.31676896851879,C,A,A,1
Black,A,E,-86.30035868978389,-137.4757162673095,-96.24726641117678,-101.05139696868082,60.57991418704242,160.21603889075675,C,E,D,0
African American,B,B,18.195364434116804,-87.50284519601134,89.22479084371776,85.25199780963239,111.87950404660295,-7.485013636233854,E,D,B,1
Hispanic,B,E,-196.06115467106292,66.22474864501972,169.3663714085706,20.0993652093038,-16.572494647247186,-220.98215210168078,D,C,E,1
African American,E,C,-83.41761812752904,-44.33054429752714,0.833759700173858,-66.14987078497559,27.54144247697668,28.871617340683574,E,C,D,0
Other,B,B,267.1359694001356,-111.679752269248,-73.42631012348761,8.729265244453458,61.381582545939295,-133.04195156877478,A,A,A,0
Other,C,B,-29.398391108176824,-49.62779539685452,22.59765076452255,-3.572102244602128,-42.651908337974035,-151.01070867353639,D,D,D,0
Black,B,C,8.132189769228544,-108.26455405873266,-134.6202546146009,51.566234591735,84.99879268468821,95.75797828305438,C,C,B,1
White,B,E,34.36738336488605,-137.4096574060659,-130.70525904519835,-146.83346711632666,-116.21583130613931,7.406353566440711,B,A,D,0
Asian,A,C,-190.5338123581471,-42.93256571709402,-31.6349592206095,-14.08520674392717,111.12669378392826,-65.14148650588334,B,D,C,0
Black,C,E,-36.40344755310168,0.36805458466083674,21.33792056692119,129.33716409277991,-222.7380834657497,-67.40226883559922,C,E,E,1
White,B,E,-184.2344886864955,116.90855779144175,-66.66018982419983,-184.432965208348,-31.186373663587542,105.38352826978492,A,C,A,0
Asian,A,A,44.2169109924139,-7.609542260010979,-5.185758104390105,32.50337953709509,60.41020397514735,-83.31938412408194,E,E,B,0
White,D,B,1.8441174210872688,40.196129443378034,-54.37575976792532,186.02318828816317,-136.3037941115432,145.52881464556071,B,E,D,0
African American,E,B,-15.696109276947192,-34.706203486150926,-102.87463513200102,-122.74400241625439,-44.249828480038985,144.22416014180362,C,C,D,0
Hispanic,B,B,99.48498678925286,-93.75224834055432,66.76112107151357,65.18820273505796,171.14173047525432,121.74399735200328,A,C,E,1
Black,A,E,-34.18988493721905,118.86095909559788,-168.10122394680533,-7.432892765572988,-87.32190135623546,-133.73411827855497,E,A,B,1
White,C,A,89.01515874853864,184.3687296762426,-24.804362218427066,37.30518226843259,-5.9600196525463645,-35.85297611310359,B,B,D,1
Asian,C,D,-146.50000211643135,107.99530958240098,-181.3903119523083,65.67996978325154,135.48712054574193,-76.6624486218324,C,E,A,1
Asian,E,C,56.03550644630856,-19.421661633202874,-12.15193807423546,35.440263410306166,92.56498093129143,-25.416577643310156,D,C,C,0
African American,A,E,-25.147406325771264,-115.29820647099389,-45.426232171090994,42.96453874986648,-34.56952759690299,-3.438947034727702,A,A,B,0
White,E,A,-57.15533621348169,-209.44147474190407,-80.81824806794305,28.781923671679326,190.7583339229947,-56.92361599217839,A,D,D,1
Hispanic,C,E,139.0634567950059,133.19712158526409,75.32558165952958,58.312314038922416,43.53710476145893,17.409678831141527,C,E,A,1
Black,E,E,245.2444643980757,-81.2031840194272,0.5091057460562687,-136.35061793023993,-102.84115766163026,-12.016782912870168,C,B,D,1
Black,E,A,36.61216056372163,2.0362756604130756,-22.414933576940694,-112.0733825037251,98.87055343877384,-49.76762057438413,E,E,A,1
White,D,A,-68.15463883804547,133.13634626784628,206.93328722344197,67.77220164585982,-65.85267910643815,28.370354264102904,A,B,B,0
White,B,A,-191.0519176613344,-224.28077460636197,-61.77962929962643,-122.62055988949851,178.36103305974186,30.84616621738588,A,C,C,1
Other,B,C,92.14842423938346,-17.07192255312474,83.37521848762849,189.69467161936348,10.809668096652056,-39.44208557717961,A,C,D,1
Black,A,A,-60.786316870472625,125.11833399397854,-81.2541015193603,231.76391942834468,44.98867218784767,-128.4157844523068,E,D,E,0
Asian,E,B,92.50848995233339,-83.21352926210996,102.56079355871049,-27.5377518144388,-40.669616130563206,83.3708201837456,C,B,E,1
White,C,A,-134.59288937912729,-111.20766214658519,-7.866317345881035,2.194289623300744,-43.80462053739515,21.171518426752016,D,B,A,1
African American,D,A,-72.96777087005782,107.79070002417903,-91.92354618082513,-120.26504196217367,-30.77664015264365,39.350583933464904,B,B,B,1
Hispanic,D,E,-100.46877803372378,81.57042339654511,26.33729046975105,14.006240565092277,-40.96270488221591,-75.33339592865858,E,D,B,0
African American,B,A,206.21215942574852,50.38842877423551,143.29177413223124,72.91160389989435,118.63673496546241,-21.2974129382044,A,B,C,1
Hispanic,A,B,40.32700090655567,-0.7227924312004393,-32.78976151778906,-119.06561899165129,-76.28741305548884,-10.256944263345195,D,E,A,0
White,C,B,-102.70406766818334,16.706619900520327,-170.53937617605342,117.55391981260462,-32.61310566772595,16.549355104248626,D,E,B,0
Asian,C,B,36.64511233188287,-40.05677980797547,-183.4970903510147,1.8485390428814747,-35.664881776868874,-22.153609636001995,D,D,D,1
White,A,D,83.64623573402568,-251.823621691168,99.83329281462194,141.8694403691189,-127.7144123649113,-170.03178219623445,C,A,C,1
African American,A,C,-20.016327693269567,-71.8499273502751,-115.07012933047396,-5.559400971399013,169.83030649261522,-182.74120086364235,B,D,C,0
Black,C,E,47.782018211212076,-73.93107538413769,-11.624747886644496,41.75208848447325,180.6333440077135,5.715146230025682,D,A,D,0
Black,A,A,65.27035151582051,-59.17464603062881,167.78449214753667,76.28737119032468,-119.93682375485517,-6.16665706000087,C,C,B,1
White,C,C,96.80245266954357,15.469582480152354,145.64103914977525,81.68328426737291,203.20253136919075,22.110268701155057,C,B,B,0
African American,A,A,-100.53590833437953,-38.48303988132656,-13.42679848245333,-53.136423989106454,-21.609132151243593,-225.03596240453882,B,E,A,1
Hispanic,B,E,57.763340843475376,-76.72996654247139,132.23727924563946,33.49591493355619,233.05025652414102,-113.338354817358,A,D,A,1
Black,B,B,-113.77965332213336,25.76852036247531,-155.02558186346212,-54.96255389362909,-99.37739295622744,-12.623214440547006,B,D,B,0
Hispanic,D,D,95.81010587650627,43.84840873440874,-6.171613192558613,30.18751890994415,-123.40284115129015,234.16806959567674,C,C,E,1
African American,A,C,75.558733278953,8.24690167468395,28.85680800996429,-109.77074663846203,-34.022279461500744,-26.157200868799173,C,B,A,1
African American,A,A,-65.27527826365758,68.0929086591511,103.11299554916076,-23.735773147510542,-67.71866311006147,-59.899666062036296,C,D,B,1
African American,E,C,-34.72238830670266,-77.32995002461173,92.26561398321294,77.12413095854518,88.99485481392463,-45.19650595736741,E,A,D,1
Black,C,E,-50.28650451598319,120.0713077936149,162.67958504372484,95.35176123873585,-140.35833888027557,61.49324655385633,A,A,C,1
Hispanic,D,D,37.40646900859396,-22.765319195772143,16.996493626734377,-220.53390565496605,-89.33543084621037,-57.839676187359586,D,B,C,1
African American,E,B,-25.2603174231271,-33.46601335905964,33.147203395111916,129.04901577142576,7.787494846946916,65.43343614240524,E,C,E,1
African American,A,E,80.94375996589021,-109.37339020957995,-119.71722959151585,-71.61800011491901,-60.761431939524776,167.36869209715348,D,D,D,0
Asian,A,D,22.956170397708576,10.347067679979064,139.5246219456328,-19.194897392016852,-255.2378790123515,-106.5826988442692,A,A,B,1
Asian,C,A,-142.7632526310676,-71.71860196521493,-33.87873135940146,-27.235361851546326,130.13985632135626,-121.4931414965691,E,D,D,1
