faith,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Other,Asian,46.11732646745331,A,-42.84920654618594,D,-103.23271959239091,-42.49280129269402,-96.46996990019122,-168.7045211408293,0
Christian,Black,-156.38764672423767,D,25.669650887813532,A,-87.996294268438,67.79646280847534,140.7740323290792,-66.26967038378669,1
None,Black,76.29513895104806,B,62.282164062972036,D,94.58092499034014,-57.164495458404076,-159.43807088671863,-108.62411080958047,0
Hindu,Black,-70.08561149642189,E,25.35145748997827,A,-84.61565601288163,108.5882154577899,195.23249776302038,50.31933133082668,1
Muslim,Black,-49.53751217380481,C,88.6767082228651,D,87.39384952211763,-144.96095228736212,-98.230908492595,33.04431077719517,1
Jewish,Asian,43.556453862382305,B,-38.675717984000336,D,-126.78174102371477,10.247868385669223,114.82485985557389,148.1145861670616,1
Jewish,African American,9.804717274741344,E,-152.89002959483688,C,140.2571143787423,70.13729266510938,-35.72999284996327,-6.5278169916415925,0
None,White,62.79177404414018,A,-114.15243205869294,C,4.064638407674265,71.97296459168201,29.19903724908964,-26.209286931680076,0
Hindu,Black,3.9781206472774855,D,-143.52647586964892,B,86.49097918316185,-256.4678223430202,2.6597121961786705,-186.82655532797563,1
Hindu,White,102.01617709369704,C,-8.144884691081934,A,-24.99309767836903,205.13844212812734,4.41910471074941,-23.454200809688388,1
Hindu,African American,-17.269471930696774,A,-20.866891411527245,C,38.528406003550955,47.53630986879639,-79.07870414913084,-6.844374838298857,1
Buddhist,Black,-110.93249033911626,A,71.35552428920218,C,-15.734016005808268,15.403629795916384,42.850850650527875,-47.64258349200462,0
Hindu,White,84.5278086660211,A,100.5260290572295,A,104.8882819416562,-21.323197864849412,50.39859952022787,6.150227739927548,1
Jewish,Asian,30.271295615710287,E,243.53084212036214,B,-3.481034953021488,-22.873756201240443,-107.6892967861284,3.474163767094926,0
Muslim,White,-21.23566933236293,C,-126.27307371336514,C,61.15300562515294,-198.52327633793607,91.9067589349721,110.56723499318326,0
Jewish,Hispanic,-31.839162108268056,E,208.17551099018615,B,119.41032768792121,1.1496374426874745,3.5751342213401016,16.918802583118726,1
Christian,Other,82.63042901679016,C,-7.523830920679356,E,-45.095346655258645,118.72681759552692,-43.13901345826406,52.79075525890733,0
Buddhist,Other,-4.473113616742711,D,-99.77801580978347,A,-85.13073808187977,-111.29808192590973,-177.3703695987935,-276.7087546269415,0
Hindu,Other,-157.0807626312669,E,-105.53737062781443,A,-118.5671567797694,6.011361496669277,-0.19608103169413194,29.66683879488517,1
Buddhist,White,44.83317965608789,C,186.59492743324887,C,-135.1874427024998,-27.745502258719135,-67.58289526822038,-1.157627137640992,1
Jewish,Asian,4.85760726087099,C,93.87626455878146,D,-10.966018398537047,51.65112123973202,-174.24746183955412,-12.473113715576966,1
Muslim,Hispanic,-132.95408196253032,A,-24.94000113426365,C,-154.98806837572153,-176.62644219922637,-5.332897707741031,77.36434161298509,1
Other,Other,-77.24667921153264,A,-37.97760731894122,E,-64.70631823728084,-45.566490241349456,215.8725630527308,34.00637303287846,0
None,African American,-125.60952900001212,D,-4.093990414162876,E,66.75471455040433,40.977798164866265,-66.78780868648273,173.9519527220569,0
None,White,-144.2024640204047,E,120.70873135655462,B,-70.96924434686662,102.9168426197078,16.362434062806503,29.58219485674849,1
Other,Hispanic,-1.2708159056384447,C,89.86401463111774,E,17.294755539465278,37.2340243879205,376.52611657807086,-85.1577125946053,0
Hindu,Asian,-82.8610642641431,A,-77.15910323981754,C,96.04698044764373,-246.0263379991144,-84.91461222791534,20.27331615431934,1
Buddhist,Other,-117.00069233582646,D,170.8327376848478,D,-86.39253939919651,-113.87650566009633,-72.89929759280727,-233.85612551063687,1
None,African American,11.866115415000396,B,13.849990867059578,A,167.16147524349236,-43.63368903363215,-15.848975250389147,14.924909821710314,1
None,Other,-185.84102497631716,A,7.730075032298197,A,135.6266302137208,89.08616651805517,61.611994605027654,-80.00985734496919,1
None,White,55.6410149619514,E,100.42773544354195,D,13.07692617442146,-31.07936178388668,-153.55359789281812,19.76510363949005,0
Other,Asian,-71.2074302862387,E,-53.921409601436935,A,-30.58155313914373,97.19296046897402,-107.22342512976147,-73.55549950158759,0
Christian,Hispanic,193.377521152081,D,112.46455592864824,B,-7.2550270507697245,95.05794556155791,52.56317795814548,42.006731165255296,0
Other,Asian,-33.690818547358234,B,-122.0322664995529,B,-37.81326037688802,-109.02021562501754,-40.516477520323946,10.155215251296498,0
Hindu,Other,65.71335791274883,D,-137.6669416648268,D,13.152248792274419,-171.2795958929456,-53.89202832331913,-57.24089195388798,1
None,White,-15.092799566190857,D,138.36339350812113,C,-34.98622742123617,73.67848800755617,-65.26743504128211,114.03850899674835,0
Christian,White,-30.18788951889239,C,149.59310164126012,A,169.6102675312862,-91.00087946031998,16.180375052232055,168.88842892177806,0
Other,Other,162.5722573597073,A,-139.64173324020598,A,38.15099546306822,13.98960310554313,21.241006987964965,-128.29647397028057,0
Buddhist,Hispanic,171.20197147872668,C,186.54581291154375,D,1.4432370843727296,-18.913090107392446,13.246536781598294,30.266198167077224,1
Jewish,African American,-75.05070870140405,E,6.568039081359495,C,-85.40124512944948,37.77790406284505,171.81255722749597,20.953538803156466,0
Muslim,Other,-189.84821816319683,C,-157.08153478412353,E,-53.774304391081216,53.83734690833742,-113.50080290058217,121.66875539698754,1
Buddhist,Hispanic,-34.15594820046325,A,-25.2201900391391,C,-18.13552150585157,-155.9469997505098,34.87220592984169,82.380799230909,1
Christian,White,162.77603473455895,B,-29.24072811453287,E,44.74753253436909,-65.83144859799378,-52.824293605535,26.405187491000444,0
Jewish,Black,77.9250935397785,A,154.6330769670842,B,83.23696923598725,47.64817149680709,-15.845029824764186,-75.79443849424034,1
Hindu,Asian,54.41054779708965,A,-126.39068668149989,D,-174.88828395182722,140.90151891572057,107.19735319846286,-116.94820221791173,0
None,Asian,-140.7250588985181,B,124.2496573944234,D,53.55427591083725,124.10326005240874,168.32468837406984,133.92378912071945,0
Jewish,White,-180.14886237370774,B,2.6576828221928817,D,10.597204974992925,13.896048447353357,-135.71313172771065,140.43804821968288,0
Other,Other,-166.337357493106,E,-139.59186957317297,C,13.206257675931091,-197.27020912787066,3.82959103983346,-47.45898226600285,1
Buddhist,Black,-84.43712164537712,D,-93.0838640598645,D,43.51353973152374,-44.20293474711892,-102.11287116701455,54.59175899647626,0
Muslim,Asian,-52.04407392296698,E,98.40658454483027,D,-80.01250855129278,-38.65469095082587,-88.23841999871432,56.71123269557064,1
Christian,White,88.53425245460771,C,-151.37411970779388,D,194.90979669454867,-47.051257625517735,38.21372627726395,197.67366148377442,0
Muslim,Hispanic,229.16952500056288,A,14.432374377465923,B,26.960903703986975,-101.26749662080756,77.44141067264108,-121.37954361830732,0
Buddhist,Hispanic,10.412687390806777,B,-56.74893987967597,A,-14.226528033939193,51.368451712832794,105.47863805876905,-163.85137591613164,1
Muslim,African American,-60.1962529151955,B,-81.09725508108836,C,-24.983225134528354,-41.66765307072797,-59.28876519298177,-189.09674716416154,1
Jewish,Hispanic,77.01545043465065,E,131.9483558728057,C,-19.410902946019036,71.55354568646592,-97.2940043849768,25.651912606889,0
Hindu,African American,213.28314343489188,D,-65.13116969247547,D,191.791765044381,93.4801594731265,-166.7303609178406,102.00838977157667,0
Christian,White,70.34124136257333,B,-128.93500513403228,C,38.828787482866446,18.163292086204297,-71.54865574138326,8.773912568066054,1
Buddhist,Asian,-65.19539343641696,B,38.3735706100732,E,120.0861096499841,61.40609427305924,81.50844479273894,25.493922614647325,0
Buddhist,Hispanic,95.47571037084519,E,110.47809196258484,C,-23.041772773734913,54.004236823962124,46.63747926906355,-86.81463737875222,1
Buddhist,Asian,106.61095921224928,A,-66.59398874758025,E,130.15513063608154,2.605539931907487,-136.87186894806163,150.11760199321242,0
Christian,Hispanic,82.13407421375759,C,26.413728113090812,D,-8.339490418266472,62.79041507732399,178.42946639025212,-107.7404203658207,1
None,White,123.12404035933113,B,-190.6792530623724,B,16.17225761876839,216.6591913869628,-145.19923349365507,34.996215131369205,1
Christian,Other,68.96956455887874,B,-30.992484996778714,E,320.40400387122344,-78.50799019030497,-3.0843831509902953,50.91346149409296,1
Muslim,Other,-104.90766716045195,A,71.20170224495197,B,-110.86054068205449,-64.64484670852372,-54.13471487177618,55.14165763892185,1
Hindu,Hispanic,-22.838985575247694,C,92.75482464093959,D,75.96379300237595,70.2163704465287,-67.08667485492876,-19.701212701287403,0
Buddhist,Other,-17.63364938118807,A,62.787818160690826,D,106.06940708158253,-112.17252276192072,-27.77951058885445,170.2252180787693,0
Jewish,Hispanic,-54.68439076658158,C,-52.221019761131195,C,90.61818049362704,-164.1768879150945,-37.98438951099281,31.458614052623883,0
Other,Black,11.64383793678029,A,-71.17346078225397,B,-68.9537106121347,70.65682751229014,-164.7025829801324,-58.35696477223493,0
Christian,Asian,-2.2454785707869513,D,-29.089633511129144,A,35.16665564110913,163.8850432985233,-103.19444124305748,133.4701262283488,1
Jewish,Asian,-97.06981563059904,C,45.77975936148792,E,8.082506634650935,175.21365319675544,-8.280840511856784,116.7472466340935,0
Jewish,African American,0.6849305716907248,D,-116.42569551174317,A,-251.00418911594372,-88.09360177212744,-39.70157139030961,-125.52321849373871,1
None,Hispanic,119.70216899324295,C,-65.79797618298625,A,-132.69011480904527,-67.06663768097417,78.81810781538957,-136.6068579100117,1
Other,Other,4.811049605020341,E,-114.13110141489415,C,137.49617201361636,70.57478465307614,98.83885456123056,-44.8511467710386,0
None,Hispanic,22.327318158384983,B,47.52045607888471,E,72.37732572351092,167.7789186169071,-224.87470379837367,-161.0705693567869,1
Other,Black,-71.67422848453799,D,66.20673245238268,C,51.88530500080266,-100.92615535460554,-118.20430432045639,150.86692497463557,0
None,White,150.48164587494733,E,14.83574647413979,D,19.203957992472446,-12.909947908338278,-75.54277227649987,75.59837244947715,1
Christian,Hispanic,-70.0458238418612,D,1.747177962350877,A,-18.38540006373252,-69.64891256272487,42.12894267945565,-160.8500112855781,1
Jewish,Other,144.4022043546978,C,-100.53322093039189,C,82.07988824528634,92.35055010840264,-145.40578935215373,34.00528558885777,1
Buddhist,Asian,-236.40127499100555,C,19.14967542482097,C,72.21587559763847,-23.976846184369805,70.86718979795913,-1.93486809983018,1
Jewish,African American,-123.7421741004417,C,88.32619932109525,D,-143.9698194503233,-22.930794279938752,65.80634859377562,72.61399548061314,0
Hindu,Hispanic,33.69596480721092,B,-4.315813416389041,A,-102.59969870232848,81.57666672761424,46.8690477100134,58.88717392448354,1
Hindu,Other,-0.8210494851800896,A,-175.7952679078962,E,101.75588847130929,-75.85167459031005,-5.164742958881339,69.12585297556305,1
Christian,African American,-90.34467910480872,C,-36.671795194145986,A,85.30841932184762,-210.89839018168215,38.33289440667196,0.6626582453408603,1
None,Hispanic,-116.31748084348392,D,-53.26311969757344,D,-47.649619100943795,-98.9333646205001,-35.60361264416982,-173.55421129431235,0
None,African American,53.0380034957364,D,-115.51588360875601,C,75.32809204933744,136.94173245411176,-44.50760017751146,-82.91766261856253,1
Hindu,Other,158.48827005101197,C,-104.92386970387457,A,44.86432627926428,32.22240462145985,2.027744991811778,80.21379864061781,1
Christian,White,-172.00136145758296,C,124.79887313785902,E,115.91745616537466,-35.144163341619304,129.54591745857374,123.4437459658832,0
Buddhist,Black,-36.058221390113374,D,43.719145353244166,B,-24.22593703535053,60.42939698674774,181.3061670093972,-84.13922804254535,0
None,Hispanic,60.11132136319824,A,81.60378428502608,B,148.72293822845324,-91.19944054748795,79.14371723502192,135.54579377197211,0
Muslim,Other,51.59920902680799,B,67.02586718098247,B,121.07763315248035,-151.4442193095426,-76.45695069790085,71.93153835944281,0
Jewish,White,5.647429384513065,D,-133.87246678551261,B,76.49897060884379,-132.9773193435989,212.10730481501642,-99.8730144517245,1
Jewish,African American,11.246510351601094,D,48.83256036238141,B,19.151602922021247,77.31358754127282,11.54014017563498,-24.65162547007094,0
Jewish,Asian,14.16187872859057,C,-160.79725080404285,D,122.36549490656708,77.4529900950418,-333.48236950097134,-90.63950825157636,0
Other,Hispanic,70.66052603728728,E,-43.60885811503682,D,-88.2321497943032,-4.388176410624704,-23.842191027179368,-48.973633548978626,1
None,Other,-45.366736887873806,C,30.96798348947371,A,-82.04494634297144,28.63932726322605,79.3634133514855,-422.4204271940064,1
Hindu,Other,-69.70834420817508,C,-31.15368868623244,D,-32.493131543246186,56.520188795145856,105.29781395112991,0.910761613336395,1
Christian,Asian,41.32596490092916,D,-9.978230764287547,D,50.05469392123778,-125.60342584224628,-50.772942247674,-0.7488360411877579,0
Christian,White,62.20283593597379,A,50.211450770426765,E,5.774857474121448,69.296243129891,17.890314873055992,115.6518059796734,0
Christian,White,-157.80715807368722,B,-73.31501210336809,E,-74.31600987417951,162.21095669917364,-102.80441617832845,100.19449606630369,1
Buddhist,African American,138.55183620747346,C,25.30027933820217,C,-55.29404348539552,-32.2049489051201,76.36700574931628,-56.37830832266215,0
Christian,Other,-163.9581526171562,C,36.49804503948696,E,100.45110672225125,-22.289333879007394,22.034898343180696,104.5946240038695,1
Muslim,African American,8.585826542722637,C,-107.89711467330096,C,-17.342319603473598,139.79135418225096,-43.03527663226651,8.206942483764378,0
Other,White,29.34937005961095,C,-144.07534381098233,D,-121.1558717620818,-79.69788303249135,-8.482279906220802,-144.92627905543984,0
Christian,Hispanic,-160.315337728225,E,52.2578634066292,A,59.725040037605645,80.38861849168788,70.359815565992,-24.059091949287918,1
Hindu,White,-25.00901603603611,C,115.59544526205276,C,-45.82400560950431,-105.85586775392954,184.1840346712435,-65.02393856312099,1
Muslim,African American,-18.737689682129222,E,141.20801752073956,A,-142.94999456260445,-153.53629439581928,62.921112560645156,90.5516659919049,1
None,White,-56.61887039399354,D,13.976399568308512,C,42.722648240742856,-48.03469464065564,32.17504103340508,113.71342603480647,0
Hindu,Black,-37.244728619753054,A,-76.08035762283421,A,-23.42986331698234,-152.89613530182248,-83.28164683997093,-72.19982409830331,0
None,Hispanic,65.09574448559118,D,37.225273747096345,A,45.73964202221152,106.03336067486858,126.83049818871804,-101.21593415829034,0
Hindu,Asian,-86.05423852103435,A,-171.41994845295469,A,77.96609343097904,158.3854523157557,-151.64793302405457,201.44154233272832,0
Buddhist,Other,-206.65235842697496,E,233.61737290755067,D,99.67925358958645,53.747781205839075,7.84703552700102,-78.62983803194422,1
Hindu,Asian,89.57072050082931,C,115.85200591989069,B,-42.270448541584805,-224.45369588390616,107.27924205746517,-65.33534158852132,0
Christian,Asian,31.63406257446239,A,0.8602464458486595,D,-39.95377471433888,-61.771240138172466,6.303964800214658,173.8579476048184,0
Hindu,Asian,-124.1823503721432,D,86.5495506608176,A,-34.87529250594697,-7.471829461366222,108.00589485169144,169.53228029110733,1
Hindu,Asian,-2.3703633900763545,C,120.5371437575402,B,-36.10701779162406,-78.75296169650325,-16.11638636511364,-17.139958778945953,1
None,Other,11.863904381036102,D,135.7063373558286,A,-39.05110933736053,-71.72674415552723,85.88451215984297,-215.33495164101555,1
None,Hispanic,-60.44487049038732,D,82.22914158349673,D,-35.4066022611018,-35.90797485852524,-46.96980965652624,-64.30449673024758,0
Jewish,African American,124.53999126264588,B,-4.888781758043195,B,-218.26502832270052,1.4380417467447566,-106.67255503820871,-78.37674832993228,0
Hindu,Asian,59.97235065810611,A,73.3458572386158,D,-124.47562357812461,-34.629264643941596,154.4178032479073,-134.00911654595612,1
Hindu,African American,-28.270435631130624,D,-193.8375560202006,D,-104.1079863125473,-237.46843876475646,18.801473152537444,-132.84072568077508,0
Muslim,White,-43.60318951430898,B,-62.259328094093405,D,61.70813895411909,-194.36987528444973,104.12102216513628,-238.6117604053232,1
Buddhist,Asian,-12.878172564527032,C,110.76185866229635,E,124.64812238632659,-5.580001697478059,-5.331628257784991,3.8116119376120756,0
Other,Hispanic,-71.59482726697895,E,2.498311432572438,C,37.537652442645786,85.73767023337602,-154.3806595495254,-90.02990272758926,1
Muslim,Asian,-69.72238799458846,B,113.60398051583238,D,-47.82752536378979,33.927035262786085,49.2245451009098,-47.68052359637346,0
