Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
75,D,E,-49.556516610357306,E,10.513868708267339,D,-118.43501728787018,83.1525871357893,E,D,82.0163293104285,-9.28744511454604,16.369818301039015,-19.719948166077895,C,B,E,36.25373994504848,-54.39561427864527,0
36,B,D,-94.18577132012142,C,-47.263814609257516,D,-75.747643284172,-126.68430847126982,B,D,1.4838477679942537,2.241235642511517,47.06571808370498,-299.8868957926534,A,B,E,-48.9948676852481,-104.34779656520688,0
20,C,E,29.170620667430065,E,60.58703881336886,A,127.5420799496001,76.4109242834073,D,A,-61.28241120173752,-32.53447416348505,-24.73167563229971,30.205938454606095,C,C,A,-20.04079715203623,-77.24754096016267,0
20,B,D,-35.18708782809703,C,-72.25470130666703,B,47.94755139015117,-74.15790598112399,C,A,-31.99729891759035,-36.306674348028416,189.2710924242165,-72.05006981903983,D,C,B,164.7036233072362,10.936883855758412,0
37,B,B,-209.44783538143201,E,-183.3902230515584,C,88.96310279075419,136.3598824876037,C,E,234.19644700442493,183.61969028910377,134.29987963219173,-53.97600284481213,C,C,E,-48.15040010068839,-9.535506210547045,0
75,D,C,115.04501015138896,C,-104.16758360496729,B,27.558475062849418,95.53757306885946,A,C,-51.38074030721101,-12.711404495152234,181.5811001421739,62.25490535383017,C,E,B,48.82033015725815,11.942345846693955,1
38,E,C,55.597643965145394,D,-0.41247641843221544,B,38.52480941336987,-141.04442125824554,E,D,-47.53856133841399,-52.817086669343084,-82.04455417147604,16.73245221644798,A,D,C,235.52588579855887,15.255556886756445,0
49,B,E,1.0698514732255888,A,-9.079072903148463,C,-59.43787621438447,-157.1248405663381,E,D,27.39574245764408,-34.3931788823075,-41.77738696185636,-180.3026431769594,A,E,B,16.824234616301275,-136.83172628796916,1
33,C,E,-47.47776806087604,E,-4.521257042363187,E,99.66282609562768,-2.3971661576879315,D,C,23.939534922510944,-76.51884290962637,95.7051391209108,32.673166021674724,D,C,D,8.225435172727428,62.827154832239366,1
74,A,C,-7.579311148518737,E,-64.7555704698264,D,-28.739223459092774,-24.057960332846193,B,E,-4.101562913352661,19.3269134376959,157.90946451213642,50.5051733429225,B,C,E,-137.88976665266236,130.91804149578596,0
74,E,D,-7.760333535371632,B,-103.26417437682139,D,-32.48465734993876,-76.56782880415076,B,B,-31.802439769570213,-91.9412731883569,-5.864230986893147,4.013077719088211,D,A,D,18.282263337459852,94.26374040919738,1
20,E,A,-90.1038456279423,D,-134.14649938955537,D,325.7662980463935,35.65456089379351,C,B,-199.82992825547976,212.02147356279932,-99.36310612276455,-54.241861128317815,E,B,D,30.74499318253958,-78.51359523307939,1
60,C,A,-35.78892750075913,A,-16.531896471168178,A,-107.46414815985372,-30.523683719698525,B,D,-156.96308404581293,-4.243053792537789,-31.915163935176416,-10.092779660024759,C,B,C,-62.53624676269482,12.92336764404029,1
49,E,D,-53.700919074577016,B,130.91890433147108,D,-246.50144049077275,201.31255994836246,A,E,134.85737934322367,-140.47386293724676,68.77252103342437,96.34523720993032,C,A,D,-27.310071216188742,47.04465010918529,1
56,E,B,80.19244355639755,D,-3.872875425199676,B,14.109903968224433,88.59021425629166,B,A,64.4047272702683,-1.4681772942234768,27.35087328810601,51.5441218883376,A,B,E,158.21099604723102,74.73031137194177,1
19,E,C,124.79378892040944,D,-8.601516076508418,A,24.126748192043433,-61.70309228470921,C,A,-91.84480091736302,10.818063294838261,-29.703277127936772,77.66798922380099,B,A,A,59.38206445487945,123.23587078182881,1
40,B,E,-53.27386365783433,E,-83.82986443027012,E,33.025276439936654,-21.01445139163937,D,A,-15.050694202052037,-78.70709283918242,-11.661611671831196,81.45334705640988,E,D,E,57.06443708512368,94.81678129466002,1
23,E,C,-78.70529143166034,E,89.5385421971963,B,-75.29684647741267,99.12200051849165,C,A,-172.13896947913113,101.04412777315979,-68.57753114501415,47.680832598060874,E,D,B,-174.4827638294182,-26.93068942003017,1
19,A,A,57.803060243103424,D,67.65448579163764,B,-41.59742950109703,82.83600971850888,A,B,126.2667940470382,-39.664725713938765,-212.53053130304016,52.55069119740543,A,B,A,-23.41090130694893,4.178529173255081,0
22,A,E,44.41717893169684,B,151.55982112183167,B,20.635158188617655,-13.921473109716164,D,B,50.853622826296295,39.69083354908406,202.43847649348484,62.93092563734374,B,E,B,46.28130475919163,-296.32781514326393,1
21,C,A,-13.76554822075973,E,-150.67408217078147,A,18.558453110724507,57.32076012637324,C,E,-32.81855406300596,31.388520940659998,-120.6912713603005,20.199900179881144,B,B,E,83.95893100632394,27.293201527533057,0
45,A,A,45.646994792205284,A,147.25898249154054,E,-58.41142843716881,49.13726639312692,D,A,34.44121234521985,-33.512812729349584,158.44030062264528,-181.18837545486295,C,A,D,-118.9494372487502,83.53241511924206,1
52,A,E,163.79394864826867,B,193.6371832239701,E,-16.799653087115406,-35.28026848123509,C,B,12.144141185193748,-72.16034952105551,-45.89636600881902,111.32185034743192,D,A,C,-48.170758934306,62.974072679122116,1
43,A,C,-53.899275627502774,C,-138.9445392915816,E,1.1111081618264183,29.989268152710828,E,D,3.707381935092293,16.629118588472608,-98.70457876442863,-11.991067231744116,D,A,D,-1.0991378071443174,43.370379681098555,1
57,A,D,-39.643902575378796,B,-17.272884037064916,C,91.8897583566129,63.3411355739397,D,A,94.65880631497848,-92.14385398440278,205.60415342202018,-32.71953816460889,D,B,D,-74.94590044202933,-33.94614674117592,1
46,A,B,69.75950479442837,B,-78.56745189075471,A,54.242757148137834,-170.70999506967894,C,B,-148.53601124612882,-7.548765942159623,-230.82848550440337,-75.12949820690946,B,D,E,-26.504795923212075,-68.73268636488193,0
47,D,C,-173.15235739297367,B,-59.3763595316052,B,-53.52350556649191,-9.132814167518816,C,C,-54.345145738539436,12.251944887761757,-40.86918480614487,-73.89976947801318,D,D,A,-27.84129027695642,-145.76179306249392,1
19,A,C,36.512928672778145,D,26.07496202031016,A,154.28537918507013,-31.405728262353673,E,A,56.0523201569035,-37.383437324130036,-58.60921167028755,-45.50836036930613,B,D,E,44.61802471901606,-145.47053762020948,1
67,E,D,131.37390357514406,D,-7.0115819382530225,B,52.05320321828905,-39.75510270344002,D,C,85.41750386399895,15.998690206004776,-110.13731425869233,171.71455157021936,A,D,A,27.427086537280726,108.27429790199814,0
63,C,E,44.83538323641294,D,11.582506240574332,B,44.66880282228252,-33.49887339050427,C,B,-203.48550983060642,145.00508487058988,46.55248583689309,-26.25349915680213,B,A,E,160.91727899568943,123.46691931134866,0
55,B,A,-49.06194684742445,C,-70.59125190574005,C,-71.95310561687927,33.15978019939267,C,E,132.58318901425397,0.3425173683767857,-10.14637698516514,-52.29387634716542,C,E,B,-136.347938011649,70.91968386075193,0
53,C,B,-115.50212036548484,C,10.478049807948157,D,-87.26638084256176,80.03962673748335,A,E,88.29455662635684,-37.70975677994558,-134.56264540092434,-26.65502745406946,C,B,D,66.58244292127222,192.10243055846647,1
71,B,A,42.82769792444412,C,165.38602862794508,E,-5.73857949541217,-16.504158681649038,D,A,-111.39608789084787,-54.41053622091846,-5.777288947532554,40.57369849514908,A,A,C,143.2907554011891,-30.155120906173927,0
43,D,A,14.017407280467054,A,7.995411132722537,A,59.318593879267745,41.756342925438325,D,B,-5.693038727259941,29.86359147917506,-134.71193345442154,6.932968906491925,E,E,D,93.62693546340198,9.273810771848717,0
69,E,B,6.907138931713619,B,-24.612212601926835,B,5.748891808473896,130.08538788041284,B,B,-141.59819690718805,45.339923963701224,154.86414777162852,-86.07438432723701,D,A,B,7.780534702401269,87.35893126262731,1
68,D,D,38.67909582360497,C,-10.483209017228248,B,40.50529316335781,15.229740328285038,A,E,-10.322689042897132,-21.35170368885843,11.137107980447238,35.85055470917759,A,D,B,8.584492825726024,20.613412665851204,0
78,B,C,-111.99314562043219,D,-26.06656088586693,B,-337.30322092053046,-8.971331982690076,B,B,20.515254815701407,16.789699203070725,-166.50417899413938,93.26580555684643,B,A,D,-60.245525924401065,-165.83251031398547,0
50,D,D,10.46475306835374,B,129.2662479481505,C,28.019135983230388,-10.252075356554249,B,A,94.26919028116649,34.04860049383615,-32.89408934298304,-115.82878223776596,A,C,C,-84.75116879269322,230.25182774556896,0
58,B,C,-56.860870715397084,E,-102.79467972955433,A,-252.19290353416963,58.90182767506299,B,B,-224.3822708404483,-102.85460730995683,-167.06449097923974,102.39032259274043,D,A,B,40.93668957469634,-14.047498481012077,0
37,B,C,174.21129436992265,C,-95.73293014882364,E,246.70522005923422,-50.2271744333144,E,B,-170.75171132290487,103.8194391701166,-119.19935030672815,17.803398691481302,C,B,C,-94.50081079544044,100.70378914497911,0
23,A,A,34.63025087408722,E,219.7083241562557,E,-135.02298491094257,-26.700854740810264,C,E,-40.501247561028656,21.533938582915585,159.3484733644347,94.81079328445448,E,B,C,175.1321509074306,179.11683178669665,0
22,B,D,101.97070004751268,D,44.515999841082625,E,65.8992563332602,-7.437911396509294,A,C,14.492456118238783,-5.765057415874554,-104.5968926826232,-10.45225913131035,E,B,C,113.54842827218535,-275.31169771977125,0
67,C,A,-26.916401454727822,B,-169.48479651251546,C,-15.354971591179542,6.797447833882664,C,B,98.28208008441338,-3.1501731331591944,130.5954613191744,114.3545265643086,A,B,B,40.24415121340571,-194.24146693261503,0
61,D,A,-72.91976714337656,D,-144.8265867975652,D,-6.9124745798521054,-13.880531124354661,B,C,-4.385606514408568,14.885785245823724,66.86038174320986,84.17516704094129,E,A,D,-104.48080648787285,-19.49594815603084,1
39,B,C,115.91383438644249,D,0.8667740838905937,C,193.3210948943657,-59.46318273985825,B,A,-91.70105198938998,37.336632141127296,136.6363851042325,29.01819632333782,C,C,B,10.08507394430712,-160.33918997470496,0
78,E,D,36.54058559527347,E,55.94889591857716,B,-93.01067691077421,10.671735753554309,A,D,43.631485524912385,-7.018754059924892,-127.7575682572082,69.45121405531707,D,B,C,235.67152842865457,139.83714481675906,0
48,B,E,-141.89350513225997,C,28.05718995314283,A,-123.93122854825953,27.730557963638493,D,D,335.5388101851035,273.1757505802018,68.45871338717431,35.72398455900901,E,E,C,-244.3889868048062,74.79792509287127,0
41,A,A,32.62914057529394,D,-217.58802791248075,B,-59.78963000665687,112.4818003024386,A,D,-47.44747023543013,-172.6916710197917,-76.68872882225752,16.245492794460688,A,D,B,-115.49328992579329,157.7871319233261,1
40,C,C,66.87644516129757,A,85.76583615948371,B,265.07391993768414,101.66775525080413,C,D,-48.659154038019345,119.80203763419739,166.92332705611045,-109.16381746677824,E,A,D,-59.22306118071885,-179.80873725335695,1
27,D,D,-89.69713492362116,A,-154.33037366021955,A,150.38082888305047,-3.5667591530468066,D,B,58.883660239441696,88.59354264897604,91.69955658397375,-148.1713665836242,E,E,D,101.09329014771488,-116.82190258081988,1
18,C,B,91.8932942957573,C,185.09117931574949,E,-197.4399758067252,270.63686102846873,D,B,-81.79746751810275,-83.16780908880318,-51.15647750226919,33.558050342759074,B,B,E,69.33961785862199,-40.656162851251274,0
37,D,B,-24.549074952287544,B,111.27471421222239,A,-21.46858632608683,65.53761359699618,B,C,-200.33207217498017,4.969502966812634,-9.973624355102915,54.275709464633174,E,B,B,-31.425142632289187,-199.49947646645933,1
31,A,E,-150.0862345723832,E,-142.70779966022548,A,103.04876296488497,84.23995771920197,D,A,151.19489845929846,40.62134267227029,107.10560587485554,-36.82567634666471,C,E,A,108.94671441575888,74.61789407227887,1
33,E,D,-107.07529777986831,C,115.07144641777491,D,-19.215213431966337,-93.60001095193755,C,A,-43.158593994904294,40.130665652141126,117.58565716143863,-60.99538773670105,B,E,B,-126.25139351917043,82.19057749389219,0
34,D,E,-11.10790714984861,D,37.372575517116104,E,-64.29287470043855,-9.283684155858438,A,E,-88.89394021450067,-180.4219228371539,-123.41878922512946,-67.19393194435645,A,C,C,116.52748037769342,58.236270535119736,1
62,C,B,48.94090504031729,D,100.8769267602869,E,58.245511486864956,21.852088425696433,B,E,-106.39090203689369,-53.857406372480256,-124.26077998119023,-71.31571937155006,B,C,B,-84.35518474942768,119.25912324713074,0
51,D,C,-24.81183245480853,E,-39.141764319206985,C,54.236465461280545,7.101840051392015,A,B,97.22113299172307,-41.34588561343358,-156.75272592891213,-48.38335980237379,B,E,D,59.38848883210572,-13.278879251613063,1
29,D,E,86.26321590385066,E,119.24392153128326,D,89.86356088819396,138.81772869097026,E,A,17.94087724122411,118.94301604873145,-171.15961303202485,-81.64767997622114,B,B,B,44.91980149990493,45.25016681383947,1
46,A,E,259.8218715484633,C,-146.11581660126973,C,-137.38034643965952,66.62705571748482,E,A,-7.278601855055531,13.966911002334873,37.674703903531885,21.91933263394161,D,B,B,-28.493467271031125,-13.938570109885259,0
79,B,E,100.8499672088563,B,46.872904769681426,D,-81.25148025954122,65.49007515196472,D,C,-26.942918367596967,54.74797650278522,-82.61996389038981,-82.1963869682699,A,E,A,11.143404664411314,169.17163510229759,0
71,D,E,-95.49787106233197,A,99.88228061698435,B,-19.102727754666464,-91.28326820657429,D,C,233.20493383108288,112.90905532832032,123.64256440673893,-32.271441626034424,A,C,D,-32.65590537658815,96.79620628162515,0
47,B,C,-16.468212313940032,B,29.206465699707252,A,258.1520446651488,-199.39256957469155,B,A,10.325852172384927,-20.071239139402948,114.07528715272537,-148.52613948548952,E,B,B,58.19383004492171,108.0957023560519,1
57,E,D,5.516363977819004,E,-47.77070935982452,A,24.578818282131266,68.53074864650304,E,E,42.57723595097143,196.53733646712303,183.2625763464986,-37.06660781626933,A,C,D,-92.91047376846562,-63.64679695935599,0
79,D,E,16.140867912379917,A,13.33115926541766,C,205.36406769022753,9.644108646985702,E,B,-19.797948958974697,26.863949532352134,-37.14246592094035,-66.09054353903151,A,C,E,-36.412255685263226,198.33172993906757,1
53,A,A,-93.28560994686693,D,-135.05762238927792,E,197.88716688320528,-74.50530070924452,C,A,22.327876021933506,186.34623194607283,-69.08827477318722,-177.73866423119557,B,D,B,-33.77229862033646,-12.20521126763467,0
29,B,E,-153.82934944748197,B,18.7375923622627,B,-186.8548558252976,-43.73755407299468,C,B,-1.0306425962105656,-96.0750228329191,-128.9943334377243,79.57706239150555,D,C,B,121.01852855737482,104.20177668264606,1
30,B,E,54.02377991704241,E,-53.76615712750675,E,-8.416606862942682,27.680322644246562,E,A,20.361549903475407,-4.69482058696804,57.410222345435514,-30.74816327841154,A,C,D,-117.40509750253125,79.32525113992548,1
29,C,B,86.66037896595049,B,1.5469889927546157,B,39.95010564655121,129.0432711917983,E,E,-231.7241179193625,196.11525653859383,-59.08016377759326,-47.40654332948886,C,E,D,-56.103042045521825,-54.454060102920835,0
63,C,A,19.13705140458199,D,-53.52528108818764,E,75.82822001664846,52.55886595746421,A,C,44.87048269956544,71.55291761857401,32.20394755127481,-56.427879476836694,C,D,E,-112.18180669747073,-31.007036441029932,1
49,E,B,-104.66542511756576,C,6.034098910117678,E,-45.793627094123046,-182.5153821500922,B,E,269.1825115028097,-42.344308985938085,130.08659621006493,-167.48121599323434,D,C,D,-9.920918415409567,186.3855495856209,0
61,D,A,-107.24751662002457,E,193.869448452091,B,-93.05862253304689,-243.80248716602514,A,D,151.04784441081114,-23.281360378430303,40.47845757651941,17.563450416523743,B,E,D,-71.8894061710658,224.03858485837395,1
58,B,C,1.1906286986929062,E,-283.411720484583,E,93.50067269673822,74.2636987025792,E,B,74.72447576354814,0.9081148164632471,-37.25667836205277,53.33116687136372,E,B,E,-98.45467122858665,-145.84156313673103,0
79,C,C,15.057343303834884,B,99.08145792499172,B,-96.43608603393155,-73.94578104186849,B,B,-97.10682091625749,108.55384264552129,214.42572166267632,46.90257993218274,A,E,B,-210.36605281462636,139.83013422443986,1
51,A,E,31.238006576615046,C,72.5673382684562,C,36.73147395980349,-46.50051653276135,A,D,55.09955013496738,-114.6218957999599,-19.886571338030187,22.905900359830607,C,C,E,106.53336722749007,34.79843932014729,0
49,E,E,-4.026873707603334,A,-69.4675787499559,D,-32.7324820207186,103.02680192626275,D,E,142.62907039904383,-16.3429842479912,50.284263608734236,48.9999938279863,E,A,A,-38.08148650304468,-92.75614825583844,0
49,B,D,-179.95049650462062,C,34.47175063802199,D,72.21318529804125,-43.909778147105875,E,D,45.48623028532019,-107.30023717971504,14.62706935065923,-96.62564757327985,A,B,C,46.9432439561743,-83.32222664353718,1
79,C,D,28.420968664695845,E,44.32534308953849,A,-15.701453113011738,49.12320720665181,C,C,-82.97526766427941,-66.55752786932122,-75.53610873015025,-89.34887063657054,A,A,D,-78.36997301770968,-3.986638024784781,0
79,C,A,-85.6630508869371,B,-66.42515315712336,E,219.6426277969558,-20.754937932915947,B,E,75.78198366480136,-99.53624552818854,35.76320242459212,-2.3219825486667656,A,C,C,-40.575514164506835,43.35346856643113,0
71,E,D,-148.0003969548666,E,-27.09066991483371,E,136.28394425703556,-115.9141922640123,B,D,-140.15239638527294,-148.38328739262414,90.10267285018027,80.61543251282072,C,A,C,-17.747785164199378,-62.737884002247355,0
44,C,D,39.3770045081402,A,27.519975638592502,A,43.903792716872545,-30.985550866153005,A,B,-110.80976315593183,59.53285137636462,18.672019469358457,29.555176041748382,D,C,D,93.22022701729799,70.27440851010654,1
28,E,C,-48.39375992622067,D,-64.56070059486142,A,-8.164089347743813,115.58661618183311,B,E,47.30584127945987,26.90836783713254,48.611631715556555,-36.00628637566556,C,A,A,-22.53885786195348,81.18534825687811,0
25,C,C,35.51094174648798,E,-59.67975979196763,C,-32.66859846319355,7.753045929602057,B,C,76.1767901562758,124.22938719333125,-34.29296812847348,105.87557651538715,A,E,A,85.88036178793809,-143.83596530069454,1
31,E,D,-48.529807860350104,D,-155.9262511818354,A,-85.34520297713264,-49.709512528879145,E,D,-97.15387865105009,-33.05277281293959,84.92881452279757,-23.99355252851281,D,E,D,-189.71834729983223,-124.44944806019245,0
49,C,E,69.26800275031444,C,30.2043167985143,C,152.21291567872356,8.791919999987993,A,B,-70.98468347058801,-228.35503298213808,2.587536687391857,-84.5773551284828,B,D,A,118.67134958173334,-70.99730436015719,0
64,C,C,91.25667451184239,E,113.98905085844535,B,72.75166399589862,-105.03027656349921,D,C,1.6784735204014898,-47.78801865458167,128.86852072994,184.1756829513775,C,E,D,69.7642916907685,-80.37827917979642,1
41,C,D,-63.02829610064038,B,19.727021122263288,E,-124.93295487949352,166.32490981554906,C,D,209.2156514866554,18.148083298095898,147.44214994864817,140.85052954177445,E,C,D,-0.8614249946791654,-45.191865743720676,1
78,E,C,-97.15784322707874,A,-2.082699817685853,E,-33.76710238131575,82.90463100018157,E,A,-6.813147389107928,-43.144347089891504,11.293488977968192,163.12870969050533,B,A,A,72.88916997626775,-64.51167629629232,1
60,E,C,-6.368811845260542,B,-139.59886967394425,C,147.74114093625016,-22.393193536372426,C,D,61.91359142996422,-203.93365110760425,-116.59747729067662,-127.89312270795061,C,C,C,-76.49247483902964,26.334071146550926,1
65,D,C,14.004193138981908,A,-172.68720337557508,C,65.44855514686414,115.23930559222299,B,E,-90.89580548620255,20.15021082663395,127.4846908682239,44.21560728372288,C,B,C,-14.961891035580901,-94.20008584466323,1
59,E,A,-7.978693960911418,C,-27.16360458852033,D,34.805826299485794,-13.309619805860773,A,C,-227.70471427815733,-49.114129103041165,57.17276693679876,93.49103354593767,A,A,E,92.37588422536341,7.250235217143251,1
55,D,D,-184.02501671234683,D,3.0068082222396466,C,-0.6972494398474152,-17.14570667267016,A,D,22.84836026336203,-25.494383855394197,-116.58431512081633,-129.48232453445743,B,A,A,-21.217967129897673,-236.80192483280024,1
42,E,D,-17.27444221394242,B,-138.20021960654898,B,160.16385797383606,26.865354212189253,D,C,59.41806900705504,51.9074405271855,147.676209752471,10.762676643721562,E,A,A,-9.0878480889498,-203.48764763225677,0
37,D,C,-43.03225104191028,D,-117.0667214857005,B,-167.29194161616343,-209.34707713047672,C,B,107.48582288438936,228.49132862893154,-103.39057246187366,123.70816812040752,A,C,E,23.331166229879216,171.68299613336814,0
44,D,A,-24.35476599503845,C,157.0199246720075,A,-27.591123615283834,-25.744593097328544,A,A,177.44123483509932,-139.4347919596811,211.2311689575404,59.91466122428174,B,A,C,-189.9205884759112,-89.16124904581582,0
79,E,A,152.65074812762094,E,54.76346626248082,C,74.91616610850154,110.61014926365402,B,B,-149.17698007353493,88.22493143915104,120.13928334234821,-156.030007739522,A,C,C,159.38244251046348,-105.96410770553557,1
47,C,C,190.70368881954028,E,-7.831921019050123,B,81.64035756325833,-29.193902364788638,D,C,-1.7603405651965023,-88.42099524354839,99.10692332477815,-175.16308549823324,C,B,D,53.03582743776768,-143.7483159984926,1
20,B,E,167.7234902830744,E,20.063345747526824,E,21.522878505695736,-171.99305355789252,C,C,-32.13506567205185,-13.27076919558018,80.75820701671152,24.14889051070248,B,A,E,-19.101629312852914,54.78110811239415,0
31,B,C,-109.48768966795733,B,-51.167095780318206,A,77.20671746393552,-77.12376171560565,B,E,204.93878146851338,8.626116259188459,27.68488663759026,-97.15535639569627,C,C,E,102.0465790921095,-157.75353814765433,1
33,B,A,-167.3377203598269,D,-49.874279750010174,B,-84.67858149161282,108.75137701770579,C,B,-179.09039656160064,-58.23445161650892,11.827394824039622,-104.36984539283071,C,D,B,8.68037718840611,-141.7116308584432,0
47,E,C,6.001845170919935,D,-1.9981100997030272,D,-5.939251335508025,-8.176538603217887,E,A,120.91621912038639,-37.30716402058265,-151.73411619623653,-93.94435060758151,D,C,B,126.69448986266451,-67.6098259907419,0
45,B,A,1.995569219575237,D,3.4012633857997985,C,-79.63546094964468,11.39276548395127,B,E,-49.13767730250851,-11.915558281336141,109.89235805098791,55.60657298289251,B,A,B,7.0994046245408615,107.27639412679804,0
37,D,A,-125.36892727913713,E,25.1518991613137,D,64.43926164342521,-335.7789949603008,E,D,-1.4013392430314364,23.908535829993376,100.97789784991697,54.83512469242663,E,A,A,-86.88279302560241,-46.0799411428293,1
70,D,A,-134.78274646880308,E,76.22453072564062,C,-94.19789122981588,-212.06115732338674,B,A,92.92228500542528,124.63208570677729,20.990258457167794,137.59341270118958,A,D,D,-11.370230800224986,18.64331180134803,1
28,E,A,24.793764562937987,A,37.812805280749714,E,-14.469133279958696,-33.129787550511885,B,E,-0.11288438877049811,211.41321363176306,38.90671154421594,-14.155515477878977,C,E,A,84.63953388167734,28.412112485006464,1
61,C,B,-40.60810136898449,C,27.817732134307477,D,-38.56279300608685,-254.21044936967752,D,E,140.24720907918683,2.5322052248323565,103.8368683672867,-0.7298617284482954,C,A,E,238.9883130186428,-128.82191715860634,0
37,C,B,110.55281584931144,E,-43.55950923056488,E,114.32304824996366,-43.6959881866639,D,B,16.656146786147076,12.246250901395413,7.375849923862113,-349.2798028497074,B,E,E,-53.72686595919478,60.56590420068506,1
34,D,D,-128.36355164595457,B,-200.52926096042737,E,58.17234236065602,122.71732965152786,B,B,-85.5372542500485,-38.074203515663655,-55.0174860058778,-275.3691693364374,D,A,B,29.78351449383605,178.15633076611283,1
77,B,B,-49.18329349753444,A,30.805952851368268,C,83.12099794620252,-176.62765688584255,B,C,1.9742200750673813,-210.18067108790254,6.934648812654796,-79.19528602784631,C,A,C,-36.59913485753544,-4.41096653357904,0
35,A,C,70.98219774682335,E,-117.45846362763521,A,-143.63486713185927,67.36050827297517,E,C,1.4329792643695045,-24.94373328840132,-85.61665545700167,-123.33014277516668,E,B,E,9.909236544837723,-42.49617836331973,0
49,C,A,-62.022356696337766,E,-12.284400416038691,B,17.196752123293933,-57.18073060682439,A,A,118.66497986601907,-51.26880326239149,-119.05583513960933,25.220401818593675,D,B,B,32.684494892876245,-36.4603518012234,0
49,E,B,-117.66255575401294,D,-110.18513099750481,B,220.3909205815072,100.84309697512678,D,A,-15.19764499022534,38.09449170644052,-113.7147190458894,64.86523121747784,D,E,E,-30.094769786325188,58.02320564398801,1
42,B,A,19.056348946366438,D,-211.0974726931143,B,-233.75267465733617,-155.4838158996118,C,C,-22.75568185745686,-64.41802556243297,76.05778084875344,92.3891737899979,A,D,E,-57.35150240162854,36.48494782517521,0
