anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
42,B,C,B,156.39522497192436,E,49.41830063402888,-55.9084718227561,260.04234885683803,A,-146.86156776478236,B,1
48,C,E,A,62.242260591680385,C,43.77171598328171,169.7911551628142,-215.0860520632685,E,-176.05735485732407,A,1
46,D,A,A,-33.80076356935178,D,17.329494061269767,58.92202622953654,69.18673542232963,D,49.53716723110285,A,0
42,E,D,A,35.72375052300568,E,-154.50021304445,-16.56443815244024,-14.717237923556828,A,134.44400956785648,A,0
73,D,B,A,15.546756360721778,E,90.72818292618064,4.691532808716174,4.253752081667294,D,126.46118366538757,D,1
47,C,B,C,-135.20786207336107,A,83.53072186804523,-20.29243719576239,-187.99047412342017,D,2.051078548284225,B,1
60,A,D,A,78.16609684558931,B,-18.924658880180548,141.50597586115333,-110.02495683365665,A,-44.125841013167886,A,0
30,A,C,C,-163.13580079577383,B,37.2524145655715,4.1443286530609535,-117.25374631606802,B,-90.32342672739942,C,1
23,D,B,E,187.1152142495048,D,-92.45756355596234,1.7870047219280976,-51.236503781742435,C,63.80502353932884,D,0
38,C,C,B,78.06589478159131,B,112.53761529257271,28.488748399365548,-55.38429781652049,C,-123.43539932670893,D,0
25,A,E,C,25.383437778544156,C,193.3538476319675,8.320731165282504,1.724888001166846,C,131.03312694187136,B,1
52,E,D,E,-90.16948480611347,A,0.8415161856267077,-90.57882985302406,17.465889444653204,E,-90.95275081115138,E,1
39,A,B,E,-51.54030633033435,B,171.1369992595645,-93.73571401760131,36.25861395233901,E,48.36728984599014,A,0
39,E,D,D,-78.22981921215855,D,66.12095595202558,48.134453013358154,-87.93744243863489,A,-73.38269282644744,A,1
33,C,C,B,58.93921288546045,B,26.74578065995516,62.11589226827478,110.50264472743649,B,4.089816682083567,B,0
65,B,D,A,227.92438809371754,E,80.70425633934907,-9.525482639615248,78.09227543909188,D,98.20478491024562,E,1
63,D,C,C,-78.67185730272138,B,68.33327293779084,129.30869570818234,-80.8863176606459,E,-22.48042552871949,C,1
72,A,C,A,78.8733518421018,A,-4.97224284713033,-112.35392441919939,18.89531598999401,E,51.95491643665049,C,0
21,B,B,A,-58.704439387184934,D,20.87844797662124,-88.92190352766744,32.00559312428626,A,-150.22425707750352,C,0
78,B,D,B,45.49512169291624,E,119.30039128189071,-72.84998371450641,-46.45599979419832,C,-14.443195776858028,C,1
60,C,C,C,-125.97277574327919,C,-3.8765318192767912,28.509271684907073,70.41345478097448,C,49.150425781885396,E,1
55,B,D,A,57.080571527636856,A,-26.529184924039406,35.764242494197745,-46.92540453440124,C,151.50531464157487,C,1
26,C,C,A,84.3530622488897,B,-67.57710181239503,34.532546344856115,-6.838493993966275,A,-119.33538634756029,E,1
77,A,B,C,-66.45959700256569,D,-13.482222879104322,-28.87781193584364,174.40954494907834,D,-93.49299220479413,C,0
23,B,C,C,-129.5851884826538,E,-177.6581185691134,114.48604850542499,31.139599244169723,E,-12.576575926363281,B,0
67,C,A,B,-61.59278136841074,C,86.57839571512633,-31.45995624555108,-154.39543783368322,B,-72.76369738877642,E,0
26,D,E,A,61.631919371974384,A,-71.13218620865293,-48.56892615092927,71.94758995049438,D,17.599800590329792,B,0
54,C,C,C,2.9395104229505957,A,-25.774384515837035,-57.51229480005473,1.2685627760938496,D,27.97452861884012,E,0
64,B,A,C,-0.14746529311687792,D,32.83821757844985,130.3884517933562,42.19643203086177,D,51.17291594881751,A,0
64,D,A,D,-24.91064499002138,C,-47.081411263292665,-37.796917430226515,82.27936044277973,B,113.95828784803793,D,0
42,A,D,B,67.28388467870316,E,-27.14910754433571,-54.627628245264226,-38.09494775183165,A,78.50738163323258,E,1
28,A,A,D,61.00309369515598,E,-44.54028559399635,-192.7517575932852,-44.10080286693642,E,-72.17112377563556,E,0
19,B,A,B,-41.389255499996324,A,204.58307826015982,137.98221570432764,-233.57049405092894,D,-153.5209940787536,E,0
28,E,A,E,46.08700714896008,A,-79.96155977904282,-87.09134510261721,-30.182472128892663,A,-147.2096339935596,D,1
78,B,A,E,57.36932323333962,B,19.32325301107968,-9.714089144870645,-6.785989113824957,B,38.22739030003887,E,1
52,B,A,C,45.69144390963917,B,89.63076114956303,-45.94835141036485,-103.96706288738659,A,193.00541133628704,C,0
69,C,C,E,-12.22474319087308,C,5.225365817363511,46.62733664247967,122.16674955987602,D,-29.795533200613335,A,1
66,E,E,D,-23.58617116605161,B,-126.61130796988782,-117.34842284714522,-90.40169978197308,A,-9.53892353889779,E,0
20,D,B,C,144.20936083990443,D,101.53406748667868,-102.58157116917393,-79.02471949515542,C,220.81053805480494,B,0
65,D,E,C,147.05628730797082,E,99.93454503901042,146.31854613396743,-102.79947710041084,A,-12.82858915495656,E,0
25,E,C,E,-168.64876394285537,B,-36.37464055140395,104.12719552242531,94.99965900283537,C,174.30659613564922,D,1
54,E,D,D,55.202185658453914,E,-17.15151628690569,16.554800435908433,15.432725466379264,B,-56.18140493203486,D,0
34,D,E,E,-53.52057066914987,E,-94.57658749506497,-51.147715865495854,-39.443828067094834,D,129.87348028848226,C,1
27,E,C,B,71.77261510225631,D,-59.85898480249865,-180.544799610724,-16.51908880241391,D,-64.0104973576614,C,0
21,D,E,B,-161.61221257374112,C,-130.4248902040235,37.17516491651593,10.230496069225877,E,-100.58263712748715,B,1
64,C,E,B,132.51139322973472,E,112.01194029913661,43.660085408799056,6.906205582515623,B,118.35746030740475,C,1
49,A,A,D,-27.636298423552642,D,30.409684412606463,-7.062996114877057,91.23220787025113,A,-156.15723487666827,D,1
47,E,C,A,-28.85017390175515,E,65.24252628035931,-16.767829605977138,119.76328241573783,D,-249.16120984817658,D,0
20,B,D,B,-46.879729870770795,D,24.47027867064377,57.64822311679506,-146.2392685058085,E,150.06130208986974,E,0
42,C,D,C,-27.991502135691597,E,141.99964995455753,80.33303171319228,-44.101154951407786,A,-34.11871938042202,D,0
59,A,B,E,71.03412890691348,C,122.0291674292178,-75.67648762370894,110.65629580815153,D,13.34981319352509,C,0
44,B,B,E,-46.5224476384126,A,-31.19212216171878,82.53415046417885,167.70713778006208,A,-282.3288617975384,C,0
65,C,B,A,-95.59256660459725,E,26.63035917246978,-111.80278667873588,-36.98808274860936,A,-70.12551122459756,C,1
19,B,E,E,64.29165405243515,C,28.51228127758707,23.523675146083026,69.62882539261265,A,95.0070310252353,B,0
42,B,D,B,33.55436165704116,D,-280.19759303213607,19.602621163023105,121.08642387579106,D,69.01941333772862,D,1
54,A,C,A,-189.28077547674295,C,-83.96791050875004,-111.4965623645284,36.63297906192254,C,195.25179695346068,B,0
67,D,D,B,99.67639882029435,E,-17.695896924911118,-99.5352210879178,35.84926829921216,C,-3.4759933830486975,B,0
44,A,C,C,1.595998983084273,D,143.414393127266,-12.600382916066366,-40.534953582451664,E,-81.29935842490691,B,0
18,A,B,B,20.432415263587885,A,-148.55258547789248,138.36672452637353,77.64104951067466,C,106.89853517253096,E,0
46,C,D,D,-84.5128905525226,B,-58.152318131723476,-116.39464107052471,-23.3589224854461,E,-231.24592682155497,C,1
30,D,C,E,16.987622684882464,C,-36.07557860699182,-75.35566998401875,12.09947298883368,D,-31.032401830241668,A,0
43,E,E,A,-45.78116581361989,C,-159.7188717998283,-0.5806776566730945,20.947715979662046,D,-108.68175528413776,D,1
20,C,E,E,20.38290708706626,E,166.92894987051196,273.9358587984824,-81.03340482236725,E,-36.166127138133334,B,1
75,B,E,B,43.0598891232715,A,-59.87838154995649,-25.340776660143156,51.28166345077603,A,-113.36638398627873,E,1
56,B,B,B,-22.366960579428472,C,31.789252693521032,-16.773597111082974,7.485790906917898,D,-114.47448789222751,D,0
57,B,E,A,-63.95370303211067,C,20.02146519404379,-124.52204667218203,-29.982271823395646,B,49.9502372224247,C,0
72,A,C,A,96.91948510118546,E,69.66651814543586,100.00933699328607,63.04086892804561,E,1.5964307754442404,E,1
69,D,B,E,-120.11451320479425,D,-67.51668400899094,9.898618400855348,-77.55384923313292,C,-89.16484551217262,A,1
20,C,A,C,37.65555691897849,B,4.766606644210743,42.86801506167008,125.10359239855921,D,-132.7160982781677,C,1
23,E,D,D,-133.3446735325446,B,-112.02750037450613,1.5247731654076133,33.341808736421264,A,10.131708273991723,E,1
22,A,A,E,-66.41999887615312,E,49.115898132223975,-25.931727031155432,-115.84260887823315,B,-150.13044002780808,E,0
58,B,B,C,-164.65824996546493,A,-139.33828656880902,22.842852910579907,95.67741232165615,C,39.952487366262545,A,1
79,D,C,D,-117.33860544593777,D,-131.22209348385903,3.8608529558877516,113.32649082505336,E,-144.0905485598381,B,1
49,C,E,B,106.36074060259959,E,-42.010078814651514,-69.13005109858341,-55.6881736907589,C,-48.881101949378056,A,1
40,A,A,D,-62.85013770911697,D,-168.22705993548283,-13.337124243935689,177.94937766068077,B,-21.84579751909128,C,0
18,D,B,B,42.15264523544204,B,188.30781759660573,-153.12858172576935,-106.87878551202145,A,198.73275910293634,D,0
25,B,E,B,-54.19567105645725,A,-93.45390593614525,-59.618354926177076,-16.09415626376488,A,9.958440932993376,B,1
42,E,B,B,135.44664123888035,C,-178.67406494973332,-89.13543498233331,-138.6862421037607,E,121.49872729666467,A,1
28,D,D,D,224.56615728159272,A,96.52304186383535,61.44300256124288,81.5184876072493,D,-178.92751724341568,E,1
37,E,C,B,-68.64346060541682,C,-34.21956964405044,84.15042257644016,-139.93843609072957,A,-24.00473732765657,D,1
57,E,B,E,202.94126523855715,C,-8.751153962796028,-5.073079688724351,-89.40069516666624,E,1.556757223566498,D,0
77,B,D,C,-97.41576554337917,E,65.72897205779302,143.2083776946181,-70.25045215854188,E,216.93987668134955,A,0
32,C,A,B,157.14170851336362,A,-76.40140632853237,49.94613297722701,-164.97799617132497,A,50.54922675967541,A,0
66,A,B,B,210.8700968408476,D,-143.5286250135446,3.8164132187889708,0.940576290080998,D,-191.23759647983326,B,0
54,D,B,E,150.20139866443222,C,244.23013297232887,-7.314753656337356,243.15859385660943,A,12.361189195161408,E,0
54,E,A,C,143.7314431329421,E,4.97155061689836,-115.54968371459564,25.56151779196248,A,94.0223301780085,B,1
72,E,B,A,-60.175593088678085,E,37.431560224938586,92.32653232232924,159.19470150459395,C,-46.545144290776456,C,0
63,B,B,D,73.04746613326752,A,-7.14427837242194,139.14391307353392,181.40286199429892,C,-136.57420056259494,E,1
29,A,C,C,-57.740200738308154,B,-62.942538834345285,-47.70880574244418,-87.72465300227753,B,-59.20932031432626,E,0
56,B,E,E,-72.62552395729091,A,36.691909779814516,195.8489178460783,94.46560115332426,E,-98.81754365976721,C,1
41,B,D,C,76.41428164331134,B,-19.76083843678093,26.822616972737208,40.266166850405774,C,-26.143802121407212,E,1
42,D,D,C,-32.36670273451665,B,159.7473536588241,-163.48977645069272,33.26609441651209,E,-142.48484200198516,C,0
27,D,E,E,-5.236917440618913,A,-7.958642733187353,49.81606615183093,-180.9978892978733,C,4.269488978849066,C,1
54,B,C,B,-135.8842183700188,D,33.508911888279655,-153.99790512144762,23.412110599339282,D,-171.78616752573242,B,0
42,D,E,D,35.64031842280011,D,61.083361052744124,-162.42834895353283,-65.739199475245,E,143.83782064588908,C,1
64,D,B,D,174.54499892157688,A,138.09211716640007,49.491366741031094,-126.28091497124807,E,18.745973349828628,C,1
62,E,E,E,116.93228152570087,B,95.56868478309384,-85.46300248165163,-80.43392624760057,C,41.29545351107815,C,0
70,C,E,A,-0.479585205826448,B,261.2991740166819,4.386707776307575,140.58025234428786,A,-50.41059174179472,C,0
42,E,A,E,9.824659359242952,B,-22.52055461484835,-100.97631258001401,-37.85446308071783,E,-105.31449509894976,B,1
62,B,D,D,-50.274096799276556,B,130.25879002248791,-47.72199270652322,41.64495256808321,C,-41.823706302566336,B,0
63,B,E,E,-53.56376043289266,A,-61.303362035825316,43.42058561797802,-66.12950936671447,D,74.04502916972326,C,0
19,A,E,C,31.03876681406491,B,-67.90536322290225,-173.20389346563644,185.45418241956673,E,-5.737155115885796,A,1
51,A,E,C,-27.30003319253064,D,55.119697806407665,79.23925038483824,44.91423801594026,C,165.91156335713563,A,1
66,D,B,C,-109.89949551583993,A,15.060687466371988,111.5206375991997,60.27296420492764,A,110.0835330236299,E,1
62,E,B,A,-100.30230235850385,C,-52.85283406875884,-39.07424788569716,160.64466822599422,C,-142.3196050043682,B,0
60,E,D,E,-16.923526202464714,E,147.29508979842078,58.07455394595967,49.16359750087938,B,81.45440982022336,C,0
56,D,C,C,-252.49993204773108,D,-131.54735501523217,11.043385547231024,81.67156376585628,A,-89.19347273169026,D,0
37,C,C,D,-52.73485075287311,A,-83.55839385739925,52.66119537631365,-98.40152889710458,B,315.0857848886781,B,0
18,B,C,E,83.04620502376919,C,30.740503195403107,-172.89568738561115,-6.918645266682945,C,-178.82926870245984,D,1
78,C,E,A,-117.19741832168155,D,102.92726503136356,169.32388443059025,17.462825754003696,B,24.044067852805,C,0
43,B,E,A,-64.32915116159533,A,-32.982317297757305,93.53925355702395,127.06931806265447,B,25.447607142681246,B,0
59,B,A,B,-21.32749173537213,E,-7.374078918230935,-102.05184327803063,-10.609904124051866,A,4.760564459528112,E,0
56,E,D,D,-68.59070761534929,A,164.83914852967607,129.76037423803476,-147.4128234545812,A,120.90412100278132,A,1
37,A,E,B,-50.86388945678628,D,21.476956514160342,197.91659571589207,-118.96555693124951,A,-176.64949710000997,A,0
58,E,B,B,134.18770286500137,A,12.929087456371057,-19.512894749991148,-79.99554706111881,A,135.99149554180704,D,0
18,A,B,E,50.20634870109616,B,70.14590924819093,17.730421032158084,-203.5115639121481,D,154.82916436744893,D,1
41,A,D,B,-142.5470875138187,E,18.57850181602615,49.69642623504949,-121.36714749257112,D,-86.67427046674511,E,0
22,A,D,B,-29.30982492390423,E,-19.433374062903123,-132.8475592754132,13.966705900496626,D,-7.662076157096149,D,0
61,A,A,E,4.939881886781343,C,-41.75270475233644,-80.21503285412302,96.67882111953323,E,-1.4353383816487444,B,0
30,B,C,C,-150.62734028433593,D,106.04987950093665,50.56468322059777,-80.60577188257405,A,188.8406555698674,E,0
28,B,A,B,25.921186195521585,D,-19.679489775816368,12.673796693026862,-82.97620079991805,E,-37.028540465639495,E,1
62,A,D,D,8.032820453782804,C,18.797438023003984,-6.841176290435054,-64.9237016313363,D,106.87341733801368,B,0
36,A,C,C,54.76879804404168,D,96.80225937215245,71.53952314716355,257.6617699834972,A,76.14026079578659,C,0
54,A,E,E,-4.606303120426426,D,-33.85338976413829,93.46461835267135,63.98259805341543,B,-7.415100924145941,D,0
77,B,B,A,-63.646900189073655,A,132.07478924352992,116.56650052177768,-35.26981859468921,A,-168.6374991530309,D,0
70,C,A,A,-16.171381203819823,D,203.2428290282894,-81.61232394275159,-27.414229541093686,C,93.65054183179045,A,0
74,B,B,C,-100.84676894617182,A,133.00293346482718,158.9786303870811,-152.13147932080244,B,105.44224810171099,B,0
63,E,C,C,84.08282595111102,B,32.54309491239003,-34.84125130147421,-84.47746988991618,B,-95.47216645779233,B,1
42,C,D,C,-42.54705246797626,D,67.79304967810775,-91.15691661034127,73.24028916431683,B,-111.6669609527857,A,0
51,E,B,E,155.4222843840322,A,-164.64117283204143,-148.551445466827,-48.4271090533637,C,110.53261141906478,E,0
49,B,E,E,70.94458418916531,D,-5.268239753174865,-44.22863314627035,-136.40893275941707,E,-75.66921927588037,C,0
67,A,A,A,-19.731912732975033,D,-5.049194732034492,-69.8018200784789,-157.77875904432258,E,70.7292699857209,C,0
68,B,B,B,137.7639706582716,A,43.96500702975539,-22.05091263373413,-13.316198156207351,C,-20.733471759023534,C,1
34,C,D,A,125.52364686543574,C,-158.0979175184517,22.58655530138494,-145.24594835478374,C,59.313873838217255,E,1
78,E,E,A,-104.46516224824111,A,-228.78178893587005,-15.793358013171165,36.471012705644895,E,-132.38866304093432,C,1
26,A,A,E,200.07524078096816,C,42.91188782987941,-18.666145346559855,13.958447630113788,B,36.31395453624877,D,0
24,B,E,C,184.85396780435332,A,184.6934605899356,-108.27306642302825,-26.876657333989296,A,-5.929883810508379,C,1
74,B,E,E,101.88389900390416,E,36.53994722227886,-23.649832044249955,-23.260120182458607,E,123.88864654995328,B,0
66,E,C,C,-97.03641738771472,B,17.283613198079237,211.2667265827448,73.17374428383155,C,-135.63498004331518,B,0
72,B,A,E,35.57132330181147,E,23.946895038941634,35.94793124220833,25.70312441105446,E,146.62197377443553,B,1
73,B,C,D,287.70601631498755,C,37.973305877903854,-64.8150884206427,128.75462854738285,B,2.940146725852862,B,1
29,D,A,B,-165.40756739930728,E,66.41128864520991,12.486451095638504,58.1566763478088,B,6.9636114997004315,C,1
28,E,B,D,119.89929786245037,E,139.516034808434,-49.661258092662344,-266.83553461258026,D,-43.10925958460156,D,0
50,D,D,B,-80.54569323543157,C,-12.292085870830194,-71.57042905997601,-119.81553568845236,C,66.10505875835538,C,1
27,B,E,E,96.43289735822086,A,-82.61130834063992,27.16940306970086,-8.538010176162512,E,-112.82949555172681,E,1
56,E,C,B,-32.80532246846863,E,-4.187957808950598,21.293280596261692,83.13564088180611,C,-36.82104793265176,B,0
40,B,A,B,50.757244242817634,C,48.26052197855883,46.70999241511511,-177.87580505083665,D,-100.47085697565532,A,0
46,A,C,E,265.84162081839105,C,-54.042157578258376,5.108973809088322,-127.69248080547622,E,36.275576374430315,B,1
21,E,E,C,34.96358413092799,E,169.96100802614217,6.26821395973836,94.80493684582007,B,-84.30284562976222,C,0
51,C,A,B,-94.54287828877402,A,15.788767410886473,23.143169536841402,29.747306185242184,D,-13.508108643021377,D,0
66,E,A,E,-6.6706413057983065,A,166.0161053395745,-95.25392202916058,-231.13353046251933,E,19.225125936271674,B,1
62,A,A,E,-134.9834266062094,B,118.08271628757086,-51.102826708991934,-142.8407644717572,D,-123.24067654229857,C,1
73,E,C,B,-12.12611517443766,A,28.474032373574364,4.148964453137168,54.37924298081926,C,27.81432877206726,A,0
50,A,B,A,197.47971046428313,C,-78.02723789374942,-69.83231738700786,109.88435894077332,C,-83.81633938916359,C,0
39,D,A,D,-33.79496405938875,A,-48.590455682011516,-27.64184787214761,-132.81973567324187,E,184.35292868033292,E,1
24,D,C,C,136.14879074544186,A,-41.940951394527744,-12.757261082879962,-16.015837392868608,B,-48.34530576637896,C,1
57,B,E,B,75.73707439142328,C,25.598803704934575,-9.36959353588404,-27.50077793067528,D,8.568659527826533,E,0
27,B,D,B,-55.73933057158856,D,-102.52619558712104,41.05268812479835,-120.97918926449182,E,31.122634153800387,D,1
75,C,B,D,128.64962808068896,A,-80.07333281801104,-196.06844390258735,79.46558046020661,C,-28.037839051045044,B,1
30,C,B,B,86.2723706766582,D,-31.28946128129399,-11.752510080717638,-49.7468268388115,C,110.47103832303313,A,1
26,E,E,A,33.346066807691514,A,-147.7404403552598,-100.94396706754831,34.92981564720402,E,194.44153280087517,D,1
54,A,B,E,194.57020062456914,A,-69.21425222008814,-28.962367852512777,-2.988867115503187,A,-236.2680470156151,D,0
20,C,B,B,143.57948096989844,C,29.15283304339628,-109.89902961028352,54.38102972511337,C,66.81768006120045,C,0
75,A,C,A,156.3733132760429,A,92.60604816812118,46.39132329381738,-23.94215983846563,B,-119.51526603753638,A,1
24,E,B,C,69.12162966391911,E,-1.6613421259669223,-23.911983537238342,49.798361231997966,B,51.81650085967494,E,0
19,E,E,A,37.59830611296575,B,103.19381350455994,77.40235066471921,-153.55643321448522,E,32.59531596562112,D,1
63,A,C,C,-44.6071062335005,B,-69.2584403230178,-92.55354828135903,96.72049810537416,E,-107.41973561480395,C,1
35,C,C,D,-68.98247667791779,C,5.072684425702468,97.66509326947835,52.59503650686435,E,-71.21135435747613,E,0
38,E,D,E,-134.08686604724974,C,-125.33373180418064,65.96019852439603,-54.82501687999848,A,-88.48935379385338,D,1
38,C,E,C,-81.86248907169146,A,122.77655591660009,-86.8406179632982,-159.45862257126728,A,-44.08579999991448,A,1
32,E,B,B,-132.13269437199844,D,19.451117890869003,-67.60461713160649,177.39505103349782,B,20.19206462926317,A,1
52,B,A,B,101.87820877134442,A,-65.9549487564151,-112.75561727030541,38.339122876314356,A,67.44406444702281,A,1
48,D,D,A,31.932736836117144,E,-25.855285806706295,-57.16326548645212,-41.91913616709353,B,-37.26345725049886,B,0
69,C,C,D,81.25880451858183,E,-70.0415183490419,146.13243554484313,181.98070781384106,E,-54.710604820891916,A,1
51,C,B,A,-219.35615047909369,D,-83.40657399129667,-34.51806535779379,-47.611533253370226,D,156.21937805787348,D,1
47,D,A,E,-69.03426399549252,E,54.13816794219597,-24.351532181429604,-183.08538354260827,E,-13.945331741122438,C,1
36,C,E,B,-131.8955157741648,D,-57.07576509835833,24.176994136700635,-50.36467303690796,D,67.69861206003755,D,0
64,D,B,A,5.085595620662173,B,-97.36131112508788,98.18084694145175,-67.80752594784994,B,142.0208110877948,B,0
52,A,D,C,-2.070720929288882,D,49.100771012613656,38.89016540724985,-151.10848756534068,A,14.827038638434251,C,0
35,A,B,B,-139.19163243691906,A,-75.69725984804312,-40.90773122087551,-102.06525920853751,C,-135.6012965658611,C,0
37,B,C,D,-30.778562597878373,D,-272.57106109023755,75.56267091525886,18.958701638831023,C,-6.117688572807111,C,1
42,C,A,E,60.24561084129502,E,-20.780664568820047,59.841811545882315,-77.60519797291838,C,30.90374686688136,E,1
37,B,B,A,-16.767930657286048,E,16.239967677599722,-140.43298945421853,-42.91113342706705,D,3.3798754322423394,D,0
49,D,B,B,-31.082068228289543,B,25.278911216314743,-119.95111024187348,203.26812315408742,C,1.2498959463591561,D,1
29,A,E,E,149.89896777814937,B,71.96890357653717,-86.98674033473026,-12.026662244255114,B,99.51873606319252,B,0
63,E,D,C,118.7026012311939,B,55.923897761809805,105.02289505332037,-123.47080685989637,B,-42.747433087480154,D,1
56,C,D,C,148.45200917030897,E,97.76334833799805,-150.4332185203422,-54.41625491434221,D,89.54356483019109,A,1
49,C,D,A,-72.45350721004814,D,-52.78538793933263,-24.641419478918,139.20131098494463,D,-222.19368010274758,B,1
42,A,E,A,49.040569132043835,E,-87.75748643975244,77.33354113863011,-35.903417103883015,C,62.57297825972028,C,1
38,A,A,B,-139.97329056551206,E,67.34521754954517,2.5237068536864373,-50.84545168536454,D,154.56239826408313,D,0
37,B,D,E,183.18108756598664,C,20.949710917110696,9.95604488551086,96.88504487866403,C,81.74819862320246,D,0
25,E,D,D,-0.8925406796351025,C,130.2506744171892,-84.14163829452907,136.02128336621712,A,97.41247788044676,E,0
63,D,D,E,41.91824926214349,C,11.67099019700249,-42.86130054103964,-1.0937512392675244,C,3.797739178851921,B,1
68,A,E,E,-181.35850276666946,E,-35.35579065817402,9.683266010108493,9.353198719131287,B,-179.78811877326152,D,0
51,E,E,E,38.77332718824655,E,-41.141563861635596,28.48623332451301,11.94005598386218,C,28.26185505739961,A,1
18,B,C,B,-51.63670552916078,D,50.960534947521595,47.64014837779493,3.976895736748245,A,94.22385798431046,C,0
77,B,A,B,207.2953092760331,A,-58.19396293751188,-13.950806703704332,66.92247411615315,C,-203.74026065196213,C,0
55,E,A,E,-1.079187090822777,B,52.88897051223993,55.310862970465436,5.533801076319152,C,-46.49385423916777,C,1
53,E,D,C,59.04875381450593,E,69.74535567103779,-24.79785111866801,-56.159206649206496,D,-12.319502954337322,D,0
56,D,B,E,-45.51066350659583,E,176.79122802200982,-11.436912381978381,12.079223625366925,A,-29.3045623308142,B,1
78,A,E,E,217.8239141050452,D,70.51244268430267,-159.4816461807309,99.33297912899202,E,-29.440025857549717,B,0
50,A,B,C,121.37899490226351,E,-5.305027381469181,-171.3029314855993,-43.20252411944822,A,-26.978312701545537,C,0
25,C,E,E,-75.2431769611477,A,79.79179319883008,82.98756749575527,20.372398958191468,B,-34.79045058432029,C,1
43,B,B,D,5.168654185319117,A,-109.87908449175903,18.349488511823065,-171.27257159603522,A,-29.152536476862977,C,1
63,C,A,C,-66.30825493514028,A,25.97095705585586,-120.13175058707364,72.36572685774917,B,-111.03191870132613,D,1
70,D,D,C,-42.89806250698275,B,-173.02962998606074,68.08500751293732,-33.77978901831941,E,98.2255181182577,C,1
36,E,B,A,-69.73794487762245,C,-78.20027511856644,-77.63382665056037,6.774426876433115,B,34.91874546016185,D,1
